,road_subsurface_tmp_set_1,date_time,wind_cardinal_direction_set_1d,road_temp_set_1,road_temp_set_2,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
760,35.1,2018-08-09 06:23:00,WNW,26.1,25.1,6.92,,290.0,52.0,0.56,2.5,16.9,CTFPE,4695,-120.79,40.39
761,34.6,2018-08-09 06:53:00,,25.2,24.4,6.99,,,55.0,0.0,0.56,16.1,CTFPE,4695,-120.79,40.39
762,34.3,2018-08-09 07:08:00,SSE,24.7,24.0,7.05,,165.0,57.0,0.28,0.56,15.6,CTFPE,4695,-120.79,40.39
763,34.2,2018-08-09 07:23:00,,24.2,23.7,6.74,,,58.0,0.0,0.56,15.0,CTFPE,4695,-120.79,40.39
764,33.9,2018-08-09 07:38:00,,23.9,23.3,6.52,,,59.0,0.0,0.28,14.5,CTFPE,4695,-120.79,40.39
765,33.7,2018-08-09 07:53:00,WNW,23.5,23.1,6.39,,295.0,60.0,0.28,0.56,14.1,CTFPE,4695,-120.79,40.39
766,33.5,2018-08-09 08:08:00,NNW,23.2,22.7,6.68,,335.0,62.0,0.28,0.56,13.9,CTFPE,4695,-120.79,40.39
767,33.0,2018-08-09 08:38:00,,22.4,22.1,6.76,,,64.0,0.0,0.28,13.5,CTFPE,4695,-120.79,40.39
768,32.8,2018-08-09 08:54:00,NW,22.2,21.9,6.48,,320.0,64.0,0.56,1.11,13.2,CTFPE,4695,-120.79,40.39
769,32.6,2018-08-09 09:08:00,,21.8,21.6,6.71,,,65.0,0.0,0.83,13.2,CTFPE,4695,-120.79,40.39
770,32.2,2018-08-09 09:38:00,,21.2,21.0,6.19,,,64.0,0.0,1.11,12.9,CTFPE,4695,-120.79,40.39
771,32.0,2018-08-09 09:53:00,NNW,20.9,20.9,5.58,,335.0,63.0,0.28,0.56,12.5,CTFPE,4695,-120.79,40.39
772,31.8,2018-08-09 10:08:00,,20.5,20.6,5.53,,,64.0,0.0,0.28,12.2,CTFPE,4695,-120.79,40.39
773,31.5,2018-08-09 10:23:00,,20.3,20.4,5.37,,,65.0,0.0,0.28,11.8,CTFPE,4695,-120.79,40.39
774,31.4,2018-08-09 10:38:00,,20.0,20.1,5.37,,,65.0,0.0,0.56,11.8,CTFPE,4695,-120.79,40.39
775,31.2,2018-08-09 10:53:00,,19.8,20.0,5.18,,,65.0,0.0,0.56,11.6,CTFPE,4695,-120.79,40.39
776,31.0,2018-08-09 11:08:00,,19.4,19.7,4.7,,,65.0,0.0,0.0,11.1,CTFPE,4695,-120.79,40.39
777,30.8,2018-08-09 11:23:00,,19.1,19.5,4.51,,,65.0,0.0,0.28,10.9,CTFPE,4695,-120.79,40.39
778,30.6,2018-08-09 11:38:00,N,18.9,19.3,3.78,,5.0,63.0,0.28,0.56,10.6,CTFPE,4695,-120.79,40.39
779,30.4,2018-08-09 11:53:00,,18.6,19.0,3.27,,,62.0,0.0,0.28,10.3,CTFPE,4695,-120.79,40.39
780,30.3,2018-08-09 12:08:00,,18.3,18.8,2.84,,,61.0,0.0,0.0,10.1,CTFPE,4695,-120.79,40.39
781,30.1,2018-08-09 12:23:00,,18.2,18.7,2.75,,,61.0,0.0,0.56,10.0,CTFPE,4695,-120.79,40.39
782,29.9,2018-08-09 12:38:00,,18.0,18.6,2.18,,,59.0,0.0,0.56,9.9,CTFPE,4695,-120.79,40.39
783,29.7,2018-08-09 12:53:00,,17.9,18.3,2.09,,,59.0,0.0,0.0,9.8,CTFPE,4695,-120.79,40.39
784,29.5,2018-08-09 13:08:00,,17.6,18.2,1.51,,,57.0,0.0,0.28,9.7,CTFPE,4695,-120.79,40.39
785,29.3,2018-08-09 13:23:00,,17.5,18.2,1.26,,,56.0,0.0,0.28,9.7,CTFPE,4695,-120.79,40.39
786,29.2,2018-08-09 13:38:00,,17.6,18.2,1.01,,,55.0,0.0,0.0,9.7,CTFPE,4695,-120.79,40.39
787,29.0,2018-08-09 13:53:00,,17.8,18.6,1.03,,,54.0,0.0,0.56,10.0,CTFPE,4695,-120.79,40.39
788,28.8,2018-08-09 14:08:00,,18.1,18.8,2.04,,,55.0,0.0,0.56,10.8,CTFPE,4695,-120.79,40.39
789,28.6,2018-08-09 14:24:00,,18.5,19.4,3.23,,,56.0,0.0,0.28,11.8,CTFPE,4695,-120.79,40.39
790,28.6,2018-08-09 14:38:00,,19.1,19.6,4.14,,,57.0,0.0,0.0,12.5,CTFPE,4695,-120.79,40.39
791,28.4,2018-08-09 14:53:00,,20.4,20.3,5.36,,,57.0,0.0,0.56,13.8,CTFPE,4695,-120.79,40.39
792,28.2,2018-08-09 15:08:00,S,22.6,20.7,6.79,,175.0,56.0,0.56,0.56,15.6,CTFPE,4695,-120.79,40.39
793,28.1,2018-08-09 15:23:00,SSE,25.8,22.9,8.22,,165.0,54.0,0.28,0.56,17.7,CTFPE,4695,-120.79,40.39
794,28.1,2018-08-09 15:38:00,,28.4,26.7,9.51,,,51.0,0.0,0.0,20.0,CTFPE,4695,-120.79,40.39
795,28.0,2018-08-09 15:53:00,,30.7,29.6,10.41,,,47.0,0.0,0.56,22.3,CTFPE,4695,-120.79,40.39
796,28.0,2018-08-09 16:08:00,SSE,33.6,31.1,10.88,,155.0,44.0,0.83,1.39,23.9,CTFPE,4695,-120.79,40.39
797,28.0,2018-08-09 16:23:00,SSE,35.9,32.0,10.82,,150.0,41.0,0.28,0.83,25.0,CTFPE,4695,-120.79,40.39
798,28.1,2018-08-09 16:38:00,SE,38.3,30.7,11.78,26.66,135.0,39.0,1.11,1.94,26.9,CTFPE,4695,-120.79,40.39
799,28.1,2018-08-09 16:53:00,SE,40.2,31.3,11.88,27.39,140.0,37.0,1.39,2.78,27.9,CTFPE,4695,-120.79,40.39
800,28.6,2018-08-09 17:38:00,S,47.6,31.9,11.68,29.52,170.0,31.0,1.11,2.5,30.7,CTFPE,4695,-120.79,40.39
801,28.8,2018-08-09 17:53:00,W,50.1,33.3,12.47,30.48,275.0,31.0,1.39,2.22,31.6,CTFPE,4695,-120.79,40.39
802,29.1,2018-08-09 18:08:00,S,51.1,41.2,11.98,30.37,175.0,30.0,1.67,3.61,31.6,CTFPE,4695,-120.79,40.39
803,29.4,2018-08-09 18:23:00,SE,53.7,45.4,11.99,30.93,145.0,29.0,2.22,3.89,32.2,CTFPE,4695,-120.79,40.39
804,29.8,2018-08-09 18:39:00,SW,55.5,49.0,12.34,31.39,225.0,29.0,1.67,3.33,32.6,CTFPE,4695,-120.79,40.39
805,30.1,2018-08-09 18:53:00,SSW,56.0,51.0,12.34,31.39,200.0,29.0,1.94,4.72,32.6,CTFPE,4695,-120.79,40.39
806,30.5,2018-08-09 19:08:00,WNW,57.9,53.1,12.34,31.39,300.0,29.0,1.94,5.83,32.6,CTFPE,4695,-120.79,40.39
807,30.9,2018-08-09 19:23:00,SW,59.1,54.9,12.76,32.58,220.0,28.0,1.67,6.11,33.7,CTFPE,4695,-120.79,40.39
808,31.3,2018-08-09 19:38:00,SW,60.4,56.2,12.38,32.68,215.0,27.0,2.5,5.28,33.9,CTFPE,4695,-120.79,40.39
809,31.8,2018-08-09 19:53:00,WSW,59.9,57.7,12.21,32.43,240.0,27.0,1.94,5.28,33.7,CTFPE,4695,-120.79,40.39
810,32.2,2018-08-09 20:09:00,W,62.5,58.8,13.08,33.69,265.0,27.0,0.83,3.33,34.7,CTFPE,4695,-120.79,40.39
811,32.6,2018-08-09 20:23:00,SW,63.1,59.5,12.85,34.04,235.0,26.0,0.83,3.89,35.1,CTFPE,4695,-120.79,40.39
812,33.0,2018-08-09 20:38:00,S,63.7,61.0,13.02,34.3,185.0,26.0,2.22,4.44,35.3,CTFPE,4695,-120.79,40.39
813,33.5,2018-08-09 20:53:00,SSW,64.2,60.7,12.85,34.04,210.0,26.0,2.78,5.0,35.1,CTFPE,4695,-120.79,40.39
814,34.0,2018-08-09 21:08:00,S,64.4,61.2,13.19,34.57,185.0,26.0,2.22,4.44,35.5,CTFPE,4695,-120.79,40.39
815,34.4,2018-08-09 21:23:00,SW,63.9,61.5,12.93,34.17,235.0,26.0,1.39,6.39,35.2,CTFPE,4695,-120.79,40.39
816,35.3,2018-08-09 21:53:00,S,64.6,61.6,13.11,34.44,175.0,26.0,1.94,6.11,35.4,CTFPE,4695,-120.79,40.39
817,35.7,2018-08-09 22:08:00,WNW,63.3,61.1,13.36,34.84,285.0,26.0,2.78,6.11,35.7,CTFPE,4695,-120.79,40.39
818,36.5,2018-08-09 22:38:00,W,62.7,59.8,13.88,35.67,275.0,26.0,1.39,4.72,36.3,CTFPE,4695,-120.79,40.39
819,36.9,2018-08-09 22:53:00,S,61.5,59.1,13.62,35.25,175.0,26.0,2.22,4.72,36.0,CTFPE,4695,-120.79,40.39
820,37.2,2018-08-09 23:08:00,E,60.3,58.4,13.36,34.84,100.0,26.0,0.83,4.44,35.7,CTFPE,4695,-120.79,40.39
821,37.5,2018-08-09 23:23:00,WSW,59.0,57.6,13.54,35.11,255.0,26.0,1.67,5.28,35.9,CTFPE,4695,-120.79,40.39
822,37.9,2018-08-09 23:38:00,SW,58.0,55.8,13.68,34.63,235.0,27.0,1.67,5.56,35.4,CTFPE,4695,-120.79,40.39
823,38.1,2018-08-09 23:53:00,NW,56.6,54.7,13.42,34.22,305.0,27.0,3.06,6.39,35.1,CTFPE,4695,-120.79,40.39
824,38.4,2018-08-10 00:08:00,SW,55.3,53.2,13.34,34.09,215.0,27.0,1.67,5.28,35.0,CTFPE,4695,-120.79,40.39
825,38.7,2018-08-10 00:23:00,NW,53.5,50.8,13.54,33.74,310.0,28.0,1.11,5.0,34.6,CTFPE,4695,-120.79,40.39
826,38.8,2018-08-10 00:39:00,NW,51.8,46.0,13.63,33.87,305.0,28.0,1.39,4.17,34.7,CTFPE,4695,-120.79,40.39
827,39.0,2018-08-10 00:53:00,WNW,50.0,43.7,12.76,32.58,290.0,28.0,2.78,5.56,33.7,CTFPE,4695,-120.79,40.39
828,39.2,2018-08-10 01:08:00,W,48.5,42.0,13.12,32.48,270.0,29.0,1.67,4.72,33.5,CTFPE,4695,-120.79,40.39
829,39.3,2018-08-10 01:23:00,WNW,45.9,40.4,12.6,31.74,300.0,29.0,1.39,4.17,32.9,CTFPE,4695,-120.79,40.39
830,39.3,2018-08-10 01:38:00,SW,43.6,39.1,11.9,30.82,220.0,29.0,0.83,3.06,32.1,CTFPE,4695,-120.79,40.39
831,39.3,2018-08-10 01:53:00,WNW,41.8,38.0,11.63,29.94,290.0,30.0,1.39,2.78,31.2,CTFPE,4695,-120.79,40.39
832,39.3,2018-08-10 02:08:00,W,40.6,36.9,10.75,28.94,260.0,30.0,1.39,4.44,30.2,CTFPE,4695,-120.79,40.39
833,39.3,2018-08-10 02:24:00,N,39.0,35.9,9.81,28.41,10.0,29.0,0.83,3.06,29.7,CTFPE,4695,-120.79,40.39
834,39.2,2018-08-10 02:38:00,WSW,37.7,35.0,9.44,27.63,255.0,30.0,0.56,1.94,28.7,CTFPE,4695,-120.79,40.39
835,39.1,2018-08-10 02:53:00,NW,36.5,34.0,8.74,27.02,310.0,30.0,1.11,2.78,27.9,CTFPE,4695,-120.79,40.39
836,38.9,2018-08-10 03:08:00,NW,35.2,33.1,7.85,,320.0,32.0,1.11,1.67,25.8,CTFPE,4695,-120.79,40.39
837,38.7,2018-08-10 03:24:00,W,34.1,32.2,6.8,,275.0,33.0,0.56,1.11,24.1,CTFPE,4695,-120.79,40.39
838,38.5,2018-08-10 03:38:00,W,33.2,31.4,6.08,,280.0,34.0,0.56,0.83,22.8,CTFPE,4695,-120.79,40.39
839,38.3,2018-08-10 03:53:00,,32.3,30.7,5.44,,,35.0,0.0,0.83,21.6,CTFPE,4695,-120.79,40.39
840,38.1,2018-08-10 04:08:00,NW,31.4,30.1,5.08,,325.0,35.0,0.56,0.83,21.2,CTFPE,4695,-120.79,40.39
841,37.9,2018-08-10 04:23:00,NW,30.8,29.6,4.99,,310.0,35.0,1.39,2.78,21.1,CTFPE,4695,-120.79,40.39
842,37.6,2018-08-10 04:38:00,W,30.2,29.0,5.26,,265.0,35.0,0.56,2.78,21.4,CTFPE,4695,-120.79,40.39
843,37.4,2018-08-10 04:54:00,WNW,29.6,28.5,4.9,,290.0,35.0,1.39,2.22,21.0,CTFPE,4695,-120.79,40.39
844,37.1,2018-08-10 05:09:00,W,29.1,28.1,4.28,,280.0,35.0,1.11,1.67,20.3,CTFPE,4695,-120.79,40.39
845,36.9,2018-08-10 05:23:00,W,28.6,27.8,4.77,,265.0,36.0,0.56,2.22,20.4,CTFPE,4695,-120.79,40.39
846,36.6,2018-08-10 05:38:00,WNW,28.2,27.3,4.06,,285.0,36.0,0.83,1.11,19.6,CTFPE,4695,-120.79,40.39
847,36.4,2018-08-10 05:53:00,W,27.7,26.9,3.91,,275.0,37.0,0.56,1.67,19.0,CTFPE,4695,-120.79,40.39
848,36.1,2018-08-10 06:08:00,W,27.3,26.6,4.29,,280.0,38.0,1.11,2.5,19.0,CTFPE,4695,-120.79,40.39
849,35.9,2018-08-10 06:23:00,W,26.9,26.2,4.56,,280.0,38.0,0.83,1.94,19.3,CTFPE,4695,-120.79,40.39
850,35.6,2018-08-10 06:38:00,W,26.5,25.9,4.75,,260.0,39.0,0.56,2.22,19.1,CTFPE,4695,-120.79,40.39
851,35.3,2018-08-10 06:53:00,WNW,26.2,25.6,5.66,,295.0,40.0,1.94,3.89,19.7,CTFPE,4695,-120.79,40.39
852,35.1,2018-08-10 07:09:00,NW,25.9,25.5,6.29,,305.0,41.0,2.22,3.61,20.0,CTFPE,4695,-120.79,40.39
853,34.8,2018-08-10 07:23:00,W,25.6,25.3,6.01,,260.0,42.0,1.11,2.5,19.3,CTFPE,4695,-120.79,40.39
854,34.6,2018-08-10 07:38:00,WNW,25.2,25.0,6.37,,285.0,42.0,1.39,2.5,19.7,CTFPE,4695,-120.79,40.39
855,34.4,2018-08-10 07:53:00,WNW,25.0,24.8,6.5,,285.0,44.0,1.39,2.5,19.1,CTFPE,4695,-120.79,40.39
856,34.2,2018-08-10 08:09:00,WNW,24.6,24.5,7.05,,290.0,44.0,1.39,3.33,19.7,CTFPE,4695,-120.79,40.39
857,33.9,2018-08-10 08:23:00,W,24.3,24.3,7.01,,275.0,45.0,2.22,3.89,19.3,CTFPE,4695,-120.79,40.39
858,33.7,2018-08-10 08:38:00,WNW,24.0,24.0,6.92,,285.0,45.0,1.11,3.06,19.2,CTFPE,4695,-120.79,40.39
859,33.5,2018-08-10 08:53:00,NW,23.7,23.8,6.92,,315.0,45.0,1.67,2.78,19.2,CTFPE,4695,-120.79,40.39
860,33.3,2018-08-10 09:09:00,SSE,23.4,23.5,6.32,,165.0,46.0,0.56,1.67,18.2,CTFPE,4695,-120.79,40.39
861,33.1,2018-08-10 09:23:00,SW,23.1,23.2,5.56,,230.0,48.0,0.28,0.83,16.7,CTFPE,4695,-120.79,40.39
862,32.9,2018-08-10 09:38:00,W,22.8,22.8,5.12,,275.0,49.0,0.28,1.11,15.9,CTFPE,4695,-120.79,40.39
863,32.7,2018-08-10 09:53:00,W,22.4,22.6,4.95,,260.0,50.0,0.56,1.39,15.4,CTFPE,4695,-120.79,40.39
864,32.5,2018-08-10 10:09:00,WNW,22.1,22.3,4.87,,295.0,51.0,0.56,1.11,15.0,CTFPE,4695,-120.79,40.39
865,32.3,2018-08-10 10:23:00,W,21.8,21.9,4.78,,265.0,51.0,0.28,1.39,14.9,CTFPE,4695,-120.79,40.39
866,32.1,2018-08-10 10:38:00,WSW,21.5,21.7,4.31,,250.0,51.0,0.28,1.11,14.4,CTFPE,4695,-120.79,40.39
867,32.0,2018-08-10 10:53:00,NNW,21.1,21.3,4.03,,340.0,52.0,0.28,0.56,13.8,CTFPE,4695,-120.79,40.39
868,31.8,2018-08-10 11:08:00,WNW,20.9,21.1,3.57,,295.0,52.0,0.56,0.56,13.3,CTFPE,4695,-120.79,40.39
869,31.6,2018-08-10 11:23:00,NW,20.6,20.8,3.66,,310.0,53.0,0.28,0.56,13.1,CTFPE,4695,-120.79,40.39
870,31.4,2018-08-10 11:39:00,S,20.4,20.6,3.92,,170.0,54.0,0.28,0.56,13.1,CTFPE,4695,-120.79,40.39
871,31.2,2018-08-10 11:53:00,NNW,20.1,20.4,3.64,,345.0,54.0,0.28,1.11,12.8,CTFPE,4695,-120.79,40.39
872,31.1,2018-08-10 12:08:00,,19.8,20.1,3.27,,,54.0,0.0,0.56,12.4,CTFPE,4695,-120.79,40.39
873,30.9,2018-08-10 12:23:00,N,19.6,20.0,3.06,,350.0,55.0,0.28,0.56,11.9,CTFPE,4695,-120.79,40.39
874,30.7,2018-08-10 12:38:00,,19.3,19.8,3.13,,,56.0,0.0,0.28,11.7,CTFPE,4695,-120.79,40.39
875,30.5,2018-08-10 12:53:00,,19.2,19.6,2.95,,,56.0,0.0,0.28,11.5,CTFPE,4695,-120.79,40.39
876,30.3,2018-08-10 13:08:00,,19.0,19.5,3.45,,,58.0,0.0,0.0,11.5,CTFPE,4695,-120.79,40.39
877,30.2,2018-08-10 13:23:00,,18.8,19.4,3.35,,,58.0,0.0,0.56,11.4,CTFPE,4695,-120.79,40.39
878,30.0,2018-08-10 13:38:00,,18.7,19.3,3.35,,,58.0,0.0,0.56,11.4,CTFPE,4695,-120.79,40.39
879,29.8,2018-08-10 13:53:00,,18.9,19.5,3.54,,,58.0,0.0,0.28,11.6,CTFPE,4695,-120.79,40.39
880,29.7,2018-08-10 14:08:00,NW,19.1,19.7,3.73,,305.0,58.0,0.28,0.56,11.8,CTFPE,4695,-120.79,40.39
881,29.5,2018-08-10 14:23:00,,19.6,20.1,4.54,,,59.0,0.0,0.28,12.4,CTFPE,4695,-120.79,40.39
882,29.3,2018-08-10 14:38:00,,20.2,20.5,5.29,,,59.0,0.0,0.0,13.2,CTFPE,4695,-120.79,40.39
883,29.2,2018-08-10 14:53:00,,21.4,21.1,6.67,,,60.0,0.0,0.28,14.4,CTFPE,4695,-120.79,40.39
884,29.1,2018-08-10 15:08:00,,23.0,21.5,7.84,,,59.0,0.0,0.28,15.9,CTFPE,4695,-120.79,40.39
885,29.0,2018-08-10 15:23:00,,25.4,23.2,9.02,,,57.0,0.0,0.28,17.7,CTFPE,4695,-120.79,40.39
886,28.9,2018-08-10 15:38:00,S,27.7,26.1,9.61,,175.0,55.0,0.56,0.83,18.9,CTFPE,4695,-120.79,40.39
887,28.8,2018-08-10 15:53:00,S,29.7,28.4,10.17,,175.0,52.0,1.11,2.22,20.4,CTFPE,4695,-120.79,40.39
888,28.7,2018-08-10 16:08:00,SSW,32.0,29.6,10.6,,200.0,50.0,0.28,1.94,21.5,CTFPE,4695,-120.79,40.39
889,28.7,2018-08-10 16:23:00,E,33.7,30.7,10.91,,80.0,48.0,0.56,1.11,22.5,CTFPE,4695,-120.79,40.39
890,28.7,2018-08-10 16:38:00,SE,35.8,30.1,11.4,,125.0,45.0,0.28,1.11,24.1,CTFPE,4695,-120.79,40.39
891,28.8,2018-08-10 16:53:00,SE,38.6,30.4,11.99,,145.0,42.0,0.28,1.67,25.9,CTFPE,4695,-120.79,40.39
892,28.9,2018-08-10 17:08:00,NW,40.4,30.1,12.72,26.99,310.0,41.0,1.67,2.5,27.1,CTFPE,4695,-120.79,40.39
893,29.0,2018-08-10 17:23:00,SW,42.6,33.0,12.7,27.25,235.0,40.0,1.94,3.06,27.5,CTFPE,4695,-120.79,40.39
894,29.2,2018-08-10 17:38:00,SW,44.5,31.5,12.86,27.68,220.0,39.0,1.39,3.06,28.1,CTFPE,4695,-120.79,40.39
895,29.3,2018-08-10 17:53:00,SSE,47.6,33.1,13.18,28.34,150.0,38.0,1.11,3.89,28.9,CTFPE,4695,-120.79,40.39
896,29.6,2018-08-10 18:08:00,WSW,49.0,41.1,12.37,28.57,255.0,35.0,0.83,4.17,29.4,CTFPE,4695,-120.79,40.39
897,29.8,2018-08-10 18:24:00,NW,51.7,44.8,12.2,28.78,305.0,34.0,3.06,5.0,29.7,CTFPE,4695,-120.79,40.39
898,30.2,2018-08-10 18:39:00,WNW,53.3,48.1,12.1,29.09,300.0,33.0,2.22,4.72,30.1,CTFPE,4695,-120.79,40.39
899,30.4,2018-08-10 18:53:00,WNW,55.0,50.2,11.72,29.1,290.0,32.0,4.44,6.11,30.2,CTFPE,4695,-120.79,40.39
900,30.8,2018-08-10 19:08:00,SW,55.6,53.0,11.02,29.23,235.0,30.0,3.06,6.39,30.5,CTFPE,4695,-120.79,40.39
901,31.5,2018-08-10 19:38:00,SW,58.5,55.6,11.63,29.94,225.0,30.0,2.22,5.0,31.2,CTFPE,4695,-120.79,40.39
902,31.9,2018-08-10 19:53:00,S,59.3,56.7,11.89,30.26,170.0,30.0,1.67,5.0,31.5,CTFPE,4695,-120.79,40.39
903,32.3,2018-08-10 20:08:00,NW,60.5,58.0,12.16,31.16,310.0,29.0,1.94,5.28,32.4,CTFPE,4695,-120.79,40.39
904,32.7,2018-08-10 20:24:00,SW,60.6,58.8,12.34,31.39,225.0,29.0,3.06,5.83,32.6,CTFPE,4695,-120.79,40.39
905,33.1,2018-08-10 20:38:00,WNW,60.9,59.2,12.34,31.39,290.0,29.0,1.67,4.44,32.6,CTFPE,4695,-120.79,40.39
906,33.6,2018-08-10 20:53:00,WSW,61.9,60.5,12.33,31.97,240.0,28.0,1.39,4.72,33.2,CTFPE,4695,-120.79,40.39
907,34.0,2018-08-10 21:09:00,SSE,61.7,60.4,12.51,31.62,165.0,29.0,2.78,6.39,32.8,CTFPE,4695,-120.79,40.39
908,34.4,2018-08-10 21:23:00,SW,62.4,60.0,12.86,32.1,225.0,29.0,2.5,6.11,33.2,CTFPE,4695,-120.79,40.39
909,34.8,2018-08-10 21:38:00,SW,61.5,60.0,12.69,31.86,225.0,29.0,2.22,6.39,33.0,CTFPE,4695,-120.79,40.39
910,35.3,2018-08-10 21:53:00,SW,62.0,59.8,12.51,31.62,230.0,29.0,1.94,7.22,32.8,CTFPE,4695,-120.79,40.39
911,35.6,2018-08-10 22:08:00,SSW,61.3,60.3,12.6,31.74,210.0,29.0,1.94,5.56,32.9,CTFPE,4695,-120.79,40.39
912,36.1,2018-08-10 22:23:00,SSE,61.2,60.0,13.12,32.48,155.0,29.0,0.56,5.28,33.5,CTFPE,4695,-120.79,40.39
913,36.4,2018-08-10 22:38:00,SW,59.9,58.5,12.69,31.86,235.0,29.0,3.33,5.56,33.0,CTFPE,4695,-120.79,40.39
914,36.7,2018-08-10 22:53:00,W,59.2,58.0,13.12,32.48,265.0,29.0,1.94,6.67,33.5,CTFPE,4695,-120.79,40.39
915,37.0,2018-08-10 23:08:00,W,58.3,57.2,12.95,32.23,265.0,29.0,2.5,4.72,33.3,CTFPE,4695,-120.79,40.39
916,37.4,2018-08-10 23:23:00,WSW,57.1,55.4,12.42,31.5,245.0,29.0,1.39,5.83,32.7,CTFPE,4695,-120.79,40.39
917,37.7,2018-08-10 23:39:00,W,55.3,53.9,12.51,31.62,280.0,29.0,1.67,5.56,32.8,CTFPE,4695,-120.79,40.39
918,37.9,2018-08-10 23:53:00,NW,54.6,52.9,12.6,31.74,325.0,29.0,1.94,3.89,32.9,CTFPE,4695,-120.79,40.39
919,38.1,2018-08-11 00:08:00,SW,53.2,51.4,12.51,31.62,215.0,29.0,2.5,5.56,32.8,CTFPE,4695,-120.79,40.39
920,38.4,2018-08-11 00:23:00,WNW,51.6,49.9,12.42,31.5,290.0,29.0,1.39,4.72,32.7,CTFPE,4695,-120.79,40.39
921,38.5,2018-08-11 00:38:00,NW,50.0,45.1,12.69,31.86,315.0,29.0,1.11,3.89,33.0,CTFPE,4695,-120.79,40.39
922,38.7,2018-08-11 00:53:00,SW,48.5,42.4,12.25,31.27,235.0,29.0,1.67,5.83,32.5,CTFPE,4695,-120.79,40.39
923,38.8,2018-08-11 01:09:00,SSW,47.0,40.7,12.24,30.7,200.0,30.0,2.78,5.0,31.9,CTFPE,4695,-120.79,40.39
924,38.9,2018-08-11 01:24:00,WNW,44.2,39.5,12.65,30.7,290.0,31.0,0.56,3.89,31.8,CTFPE,4695,-120.79,40.39
925,38.9,2018-08-11 01:38:00,SW,42.0,38.1,11.77,29.62,215.0,31.0,1.94,4.44,30.8,CTFPE,4695,-120.79,40.39
926,38.9,2018-08-11 01:53:00,SSW,40.5,36.9,11.28,28.62,200.0,32.0,0.83,4.44,29.7,CTFPE,4695,-120.79,40.39
927,38.9,2018-08-11 02:08:00,SSW,38.9,35.9,11.22,28.15,200.0,33.0,1.11,4.44,29.1,CTFPE,4695,-120.79,40.39
928,38.9,2018-08-11 02:23:00,WSW,37.7,35.0,10.69,27.64,245.0,33.0,1.39,3.33,28.5,CTFPE,4695,-120.79,40.39
929,38.7,2018-08-11 02:53:00,WSW,35.5,33.2,10.07,26.79,250.0,34.0,0.83,2.5,27.3,CTFPE,4695,-120.79,40.39
930,38.5,2018-08-11 03:08:00,W,34.6,32.3,9.7,,260.0,35.0,0.83,2.22,26.4,CTFPE,4695,-120.79,40.39
931,38.1,2018-08-11 03:38:00,WNW,32.7,30.8,9.37,,285.0,37.0,1.94,3.06,25.1,CTFPE,4695,-120.79,40.39
932,37.9,2018-08-11 03:53:00,W,31.9,30.1,9.01,,270.0,37.0,0.83,2.5,24.7,CTFPE,4695,-120.79,40.39
933,37.7,2018-08-11 04:08:00,WNW,31.2,29.7,9.23,,300.0,38.0,1.11,3.61,24.5,CTFPE,4695,-120.79,40.39
934,37.5,2018-08-11 04:23:00,SW,30.6,29.2,9.05,,230.0,38.0,1.11,2.78,24.3,CTFPE,4695,-120.79,40.39
935,37.3,2018-08-11 04:38:00,NW,30.2,28.8,8.87,,310.0,38.0,1.67,3.06,24.1,CTFPE,4695,-120.79,40.39
936,37.1,2018-08-11 04:53:00,SSE,29.8,28.4,9.08,,165.0,39.0,0.56,1.67,23.9,CTFPE,4695,-120.79,40.39
937,36.8,2018-08-11 05:08:00,ENE,29.2,27.9,7.64,,65.0,39.0,0.56,1.11,22.3,CTFPE,4695,-120.79,40.39
938,36.5,2018-08-11 05:23:00,ENE,28.6,27.4,7.29,,65.0,41.0,0.28,0.56,21.1,CTFPE,4695,-120.79,40.39
939,36.3,2018-08-11 05:38:00,,28.1,27.1,6.64,,,42.0,0.0,0.56,20.0,CTFPE,4695,-120.79,40.39
940,36.1,2018-08-11 05:53:00,,27.6,26.7,6.59,,,44.0,0.0,0.56,19.2,CTFPE,4695,-120.79,40.39
941,35.9,2018-08-11 06:08:00,NW,27.2,26.3,6.19,,325.0,45.0,0.28,0.56,18.4,CTFPE,4695,-120.79,40.39
942,35.6,2018-08-11 06:23:00,,26.8,25.9,6.05,,,46.0,0.0,1.11,17.9,CTFPE,4695,-120.79,40.39
943,35.3,2018-08-11 06:38:00,NW,26.4,25.6,6.12,,305.0,48.0,0.56,0.56,17.3,CTFPE,4695,-120.79,40.39
944,35.1,2018-08-11 06:53:00,NNW,25.9,25.2,5.96,,330.0,49.0,0.28,0.56,16.8,CTFPE,4695,-120.79,40.39
945,34.9,2018-08-11 07:08:00,,25.5,24.9,5.88,,,50.0,0.0,0.56,16.4,CTFPE,4695,-120.79,40.39
946,34.7,2018-08-11 07:23:00,,25.1,24.5,5.8,,,51.0,0.0,0.56,16.0,CTFPE,4695,-120.79,40.39
947,34.4,2018-08-11 07:38:00,NW,24.8,24.3,5.89,,305.0,52.0,0.56,0.83,15.8,CTFPE,4695,-120.79,40.39
948,34.2,2018-08-11 07:53:00,,24.4,24.0,5.71,,,52.0,0.0,0.56,15.6,CTFPE,4695,-120.79,40.39
