,date_time,altimeter_set_1,wind_cardinal_direction_set_1d,weather_condition_set_1d,wind_gust_set_1,metar_set_1,ceiling_set_1,dew_point_temperature_set_1,cloud_layer_2_code_set_1,cloud_layer_3_code_set_1,dew_point_temperature_set_1d,visibility_set_1,cloud_layer_1_code_set_1,heat_index_set_1d,wind_direction_set_1,metar_origin_set_1,pressure_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
85,2018-08-04 02:15:00,101591.61,SW,,7.72,KO54 040215Z AUTO 22009G15KT 190V260 28/02 A3000 RMK AO1,,2.0,,,2.07,,,26.71,220.0,1.0,93615.92,18.72,4.63,101110.85,28.0,KO54,2244,-122.92230,40.74600
86,2018-08-04 02:35:00,101591.61,SW,,9.77,KO54 040235Z AUTO 22011G19KT 170V240 27/02 A3000 RMK AO1,,2.0,,,2.05,,,26.27,220.0,1.0,93615.92,19.84,5.66,101136.61,27.0,KO54,2244,-122.92230,40.74600
87,2018-08-04 02:55:00,101557.75,N,,,KO54 040255Z AUTO 00000KT 26/02 A2999 RMK AO1,,2.0,,,2.03,,,,0.0,1.0,93584.72,21.04,0.0,101128.83,26.0,KO54,2244,-122.92230,40.74600
88,2018-08-04 03:15:00,101557.75,S,,,KO54 040315Z AUTO 17004KT 25/02 A2999 RMK AO1,,2.0,,,2.02,,,,170.0,1.0,93584.72,22.33,2.06,101154.93,25.0,KO54,2244,-122.92230,40.74600
89,2018-08-04 03:35:00,101591.61,S,,,KO54 040335Z AUTO 18005KT 25/02 A3000 RMK AO1,,2.0,,,2.02,,,,180.0,1.0,93615.92,22.33,2.57,101188.66,25.0,KO54,2244,-122.92230,40.74600
90,2018-08-04 03:55:00,101591.61,SW,,,KO54 040355Z AUTO 22009KT 180V240 25/02 A3000 RMK AO1,,2.0,,,2.02,,,,220.0,1.0,93615.92,22.33,4.63,101188.66,25.0,KO54,2244,-122.92230,40.74600
91,2018-08-04 04:15:00,101591.61,SW,,8.23,KO54 040415Z AUTO 23011G16KT 24/02 A3000 RMK AO1,,2.0,,,2.0,,,,230.0,1.0,93615.92,23.7,5.66,101214.95,24.0,KO54,2244,-122.92230,40.74600
92,2018-08-04 04:35:00,101625.47,SSW,,,KO54 040435Z AUTO 21006KT 24/02 A3001 RMK AO1,,2.0,,,2.0,,,,210.0,1.0,93647.13,23.7,3.09,101248.69,24.0,KO54,2244,-122.92230,40.74600
93,2018-08-04 04:55:00,101659.34,SW,,9.26,KO54 040455Z AUTO 22008G18KT 24/02 A3002 RMK AO1,,2.0,,,2.0,,,,220.0,1.0,93678.34,23.7,4.12,101282.44,24.0,KO54,2244,-122.92230,40.74600
94,2018-08-04 05:15:00,101659.34,WSW,,,KO54 040515Z AUTO 24004KT 23/03 A3002 RMK AO1,,3.0,,,2.98,,,,240.0,1.0,93678.34,27.03,2.06,101308.91,23.0,KO54,2244,-122.92230,40.74600
95,2018-08-04 05:35:00,101693.2,NE,,,KO54 040535Z AUTO 05003KT 10SM 19/03 A3003 RMK AO1,,3.0,,,2.94,10.0,,,50.0,1.0,93709.54,34.54,1.54,101450.54,19.0,KO54,2244,-122.92230,40.74600
96,2018-08-04 05:55:00,101659.34,NE,Clear,,KO54 040555Z AUTO 05003KT 10SM CLR 18/03 A3002 RMK AO1,,3.0,,,2.93,10.0,1.0,,50.0,1.0,93678.34,36.77,1.54,101444.2,18.0,KO54,2244,-122.92230,40.74600
97,2018-08-04 06:15:00,101659.34,N,Clear,,KO54 040615Z AUTO 00000KT 10SM CLR 17/03 A3002 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,93678.34,39.16,0.0,101471.84,17.0,KO54,2244,-122.92230,40.74600
98,2018-08-04 06:35:00,101659.34,NNE,Clear,,KO54 040635Z AUTO 02004KT 10SM CLR 17/03 A3002 RMK AO1,,3.0,,,2.92,10.0,1.0,,20.0,1.0,93678.34,39.16,2.06,101471.84,17.0,KO54,2244,-122.92230,40.74600
99,2018-08-04 06:55:00,101693.2,NE,Clear,,KO54 040655Z AUTO 04003KT 10SM CLR 16/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,40.0,1.0,93709.54,41.73,1.54,101533.48,16.0,KO54,2244,-122.92230,40.74600
100,2018-08-04 07:15:00,101693.2,N,Clear,,KO54 040715Z AUTO 00000KT 10SM CLR 16/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,93709.54,41.73,0.0,101533.48,16.0,KO54,2244,-122.92230,40.74600
101,2018-08-04 07:35:00,101693.2,NE,Clear,,KO54 040735Z AUTO 04003KT 10SM CLR 15/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,40.0,1.0,93709.54,44.49,1.54,101561.52,15.0,KO54,2244,-122.92230,40.74600
102,2018-08-04 07:55:00,101693.2,N,Clear,,KO54 040755Z AUTO 00000KT 10SM CLR 14/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,93709.54,47.46,0.0,101589.76,14.0,KO54,2244,-122.92230,40.74600
103,2018-08-04 08:15:00,101693.2,N,Clear,,KO54 040815Z AUTO 00000KT 10SM CLR 14/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,93709.54,47.46,0.0,101589.76,14.0,KO54,2244,-122.92230,40.74600
104,2018-08-04 08:35:00,101693.2,NNE,Clear,,KO54 040835Z AUTO 03003KT 10SM CLR 14/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,30.0,1.0,93709.54,47.46,1.54,101589.76,14.0,KO54,2244,-122.92230,40.74600
105,2018-08-04 08:55:00,101693.2,N,Clear,,KO54 040855Z AUTO 00000KT 10SM CLR 14/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,93709.54,47.46,0.0,101589.76,14.0,KO54,2244,-122.92230,40.74600
106,2018-08-04 09:15:00,101693.2,N,Clear,,KO54 040915Z AUTO 00000KT 10SM CLR 13/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,93709.54,50.65,0.0,101618.21,13.0,KO54,2244,-122.92230,40.74600
107,2018-08-04 09:35:00,101693.2,N,Clear,,KO54 040935Z AUTO 00000KT 10SM CLR 13/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,0.0,1.0,93709.54,50.65,0.0,101618.21,13.0,KO54,2244,-122.92230,40.74600
108,2018-08-04 09:55:00,101693.2,NNE,Clear,,KO54 040955Z AUTO 03003KT 10SM CLR 13/03 A3003 RMK AO1,,3.0,,,2.92,10.0,1.0,,30.0,1.0,93709.54,50.65,1.54,101618.21,13.0,KO54,2244,-122.92230,40.74600
109,2018-08-04 10:15:00,101693.2,NNE,Mostly Cloudy,,KO54 041015Z AUTO 03003KT 10SM BKN035 12/03 A3003 RMK AO1,1066.8,3.0,,,2.92,10.0,353.0,,30.0,1.0,93709.54,54.08,1.54,101646.86,12.0,KO54,2244,-122.92230,40.74600
110,2018-08-04 10:35:00,101693.2,N,Overcast,,KO54 041035Z AUTO 00000KT 10SM OVC033 12/03 A3003 RMK AO1,1005.84,3.0,,,2.92,10.0,334.0,,0.0,1.0,93709.54,54.08,0.0,101646.86,12.0,KO54,2244,-122.92230,40.74600
111,2018-08-04 10:55:00,101693.2,N,Overcast,,KO54 041055Z AUTO 00000KT 10SM OVC033 12/03 A3003 RMK AO1,1005.84,3.0,,,2.92,10.0,334.0,,0.0,1.0,93709.54,54.08,0.0,101646.86,12.0,KO54,2244,-122.92230,40.74600
112,2018-08-04 11:15:00,101693.2,N,Overcast,,KO54 041115Z AUTO 00000KT 10SM OVC033 11/03 A3003 RMK AO1,1005.84,3.0,,,2.92,10.0,334.0,,0.0,1.0,93709.54,57.78,0.0,101675.73,11.0,KO54,2244,-122.92230,40.74600
113,2018-08-04 11:35:00,101693.2,N,Overcast,,KO54 041135Z AUTO 00000KT 10SM OVC035 11/03 A3003 RMK AO1,1066.8,3.0,,,2.92,10.0,354.0,,0.0,1.0,93709.54,57.78,0.0,101675.73,11.0,KO54,2244,-122.92230,40.74600
114,2018-08-04 11:55:00,101693.2,N,Overcast,,KO54 041155Z AUTO 00000KT 10SM OVC037 11/03 A3003 RMK AO1,1127.76,3.0,,,2.92,10.0,374.0,,0.0,1.0,93709.54,57.78,0.0,101675.73,11.0,KO54,2244,-122.92230,40.74600
115,2018-08-04 12:15:00,101693.2,N,Mostly Cloudy,,KO54 041215Z AUTO 00000KT 10SM BKN039 10/04 A3003 RMK AO1,1188.72,4.0,,,3.93,10.0,393.0,,0.0,1.0,93709.54,66.27,0.0,101704.77,10.0,KO54,2244,-122.92230,40.74600
116,2018-08-04 12:35:00,101693.2,N,Mostly Cloudy,,KO54 041235Z AUTO 00000KT 10SM BKN039 10/03 A3003 RMK AO1,1188.72,3.0,,,2.93,10.0,393.0,,0.0,1.0,93709.54,61.76,0.0,101704.8,10.0,KO54,2244,-122.92230,40.74600
117,2018-08-04 12:55:00,101693.2,N,Mostly Cloudy,,KO54 041255Z AUTO 00000KT 10SM BKN039 10/04 A3003 RMK AO1,1188.72,4.0,,,3.93,10.0,393.0,,0.0,1.0,93709.54,66.27,0.0,101704.77,10.0,KO54,2244,-122.92230,40.74600
118,2018-08-04 13:15:00,101693.2,NNE,Mostly Clear,,KO54 041315Z AUTO 03003KT 10SM FEW036 10/04 A3003 RMK AO1,,4.0,,,3.93,10.0,366.0,,30.0,1.0,93709.54,66.27,1.54,101704.77,10.0,KO54,2244,-122.92230,40.74600
119,2018-08-04 13:35:00,101727.07,N,Clear,,KO54 041335Z AUTO 01003KT 10SM CLR 10/03 A3004 RMK AO1,,3.0,,,2.93,10.0,1.0,,10.0,1.0,93740.75,61.76,1.54,101738.67,10.0,KO54,2244,-122.92230,40.74600
120,2018-08-04 13:55:00,101727.07,N,Clear,,KO54 041355Z AUTO 00000KT 10SM CLR 10/04 A3004 RMK AO1,,4.0,,,3.93,10.0,1.0,,0.0,1.0,93740.75,66.27,0.0,101738.65,10.0,KO54,2244,-122.92230,40.74600
121,2018-08-04 14:15:00,101727.07,N,Clear,,KO54 041415Z AUTO 00000KT 10SM CLR 10/04 A3004 RMK AO1,,4.0,,,3.93,10.0,1.0,,0.0,1.0,93740.75,66.27,0.0,101738.65,10.0,KO54,2244,-122.92230,40.74600
122,2018-08-04 14:35:00,101727.07,N,Clear,,KO54 041435Z AUTO 00000KT 10SM CLR 12/04 A3004 RMK AO1,,4.0,,,3.92,10.0,1.0,,0.0,1.0,93740.75,58.03,0.0,101680.69,12.0,KO54,2244,-122.92230,40.74600
123,2018-08-04 14:55:00,101727.07,N,,,KO54 041455Z AUTO 00000KT 10SM 13/05 A3004 RMK AO1,,5.0,,,4.93,10.0,,,0.0,1.0,93740.75,58.29,0.0,101652.0,13.0,KO54,2244,-122.92230,40.74600
124,2018-08-04 15:15:00,101727.07,N,Clear,,KO54 041515Z AUTO 00000KT 10SM CLR 14/04 A3004 RMK AO1,,4.0,,,3.92,10.0,1.0,,0.0,1.0,93740.75,50.93,0.0,101623.57,14.0,KO54,2244,-122.92230,40.74600
125,2018-08-04 15:35:00,101727.07,N,Clear,,KO54 041535Z AUTO 00000KT 10SM CLR 15/05 A3004 RMK AO1,,5.0,,,4.93,10.0,1.0,,0.0,1.0,93740.75,51.21,0.0,101595.29,15.0,KO54,2244,-122.92230,40.74600
126,2018-08-04 15:55:00,101693.2,N,Clear,,KO54 041555Z AUTO 00000KT 10SM CLR 17/05 A3003 RMK AO1,,5.0,,,4.93,10.0,1.0,,0.0,1.0,93709.54,45.07,0.0,101505.58,17.0,KO54,2244,-122.92230,40.74600
127,2018-08-04 16:15:00,101693.2,N,Clear,,KO54 041615Z AUTO 00000KT 10SM CLR 18/05 A3003 RMK AO1,,5.0,,,4.93,10.0,1.0,,0.0,1.0,93709.54,42.32,0.0,101477.94,18.0,KO54,2244,-122.92230,40.74600
128,2018-08-04 16:35:00,101693.2,N,Clear,,KO54 041635Z AUTO 00000KT 10SM CLR 19/04 A3003 RMK AO1,,4.0,,,3.94,10.0,1.0,,0.0,1.0,93709.54,37.07,0.0,101450.51,19.0,KO54,2244,-122.92230,40.74600
129,2018-08-04 16:55:00,101659.34,N,Clear,,KO54 041655Z AUTO 00000KT 10SM CLR 20/05 A3002 RMK AO1,,5.0,,,4.95,10.0,1.0,,0.0,1.0,93678.34,37.36,0.0,101389.46,20.0,KO54,2244,-122.92230,40.74600
130,2018-08-04 17:15:00,101625.47,SSW,Clear,,KO54 041715Z AUTO 20003KT 10SM CLR 22/05 A3001 RMK AO1,,5.0,,,4.97,10.0,1.0,,200.0,1.0,93647.13,33.05,1.54,101301.78,22.0,KO54,2244,-122.92230,40.74600
131,2018-08-04 17:35:00,101625.47,SSW,Clear,,KO54 041735Z AUTO 20003KT 10SM CLR 22/05 A3001 RMK AO1,,5.0,,,4.97,10.0,1.0,,200.0,1.0,93647.13,33.05,1.54,101301.78,22.0,KO54,2244,-122.92230,40.74600
132,2018-08-04 17:55:00,101591.61,S,Clear,,KO54 041755Z AUTO 18004KT 9SM CLR 24/06 A3000 RMK AO1,,6.0,,,5.99,9.0,1.0,,180.0,1.0,93615.92,31.39,2.06,101214.85,24.0,KO54,2244,-122.92230,40.74600
133,2018-08-04 18:15:00,101557.75,S,Clear,7.72,KO54 041815Z AUTO 19008G15KT 10SM CLR 25/07 A2999 RMK AO1,,7.0,,,7.0,10.0,1.0,,190.0,1.0,93584.72,31.68,4.12,101154.8,25.0,KO54,2244,-122.92230,40.74600
134,2018-08-04 18:35:00,101557.75,SW,Clear,8.23,KO54 041835Z AUTO 22009G16KT 10SM CLR 26/05 A2999 RMK AO1,,5.0,,,5.02,10.0,1.0,,220.0,1.0,93584.72,26.0,4.63,101128.76,26.0,KO54,2244,-122.92230,40.74600
135,2018-08-04 18:55:00,101557.75,W,Clear,9.77,KO54 041855Z AUTO 28008G19KT 200V330 10SM CLR 27/03 A2999 RMK AO1,,3.0,,,3.04,10.0,1.0,26.31,280.0,1.0,93584.72,21.3,4.12,101102.88,27.0,KO54,2244,-122.92230,40.74600
136,2018-08-04 19:15:00,101523.88,WSW,Clear,9.77,KO54 041915Z AUTO 24009G19KT 10SM CLR 28/00 A2998 RMK AO1,,0.0,,,0.08,10.0,1.0,26.67,240.0,1.0,93553.51,16.2,4.63,101043.49,28.0,KO54,2244,-122.92230,40.74600
137,2018-08-04 19:35:00,101523.88,SW,Clear,10.29,KO54 041935Z AUTO 22012G20KT 10SM CLR 29/M02 A2998 RMK AO1,,-2.0,,,-1.87,10.0,1.0,27.36,220.0,1.0,93553.51,13.21,6.17,101017.96,29.0,KO54,2244,-122.92230,40.74600
138,2018-08-04 19:55:00,101523.88,SW,Clear,10.29,KO54 041955Z AUTO 23009G20KT 190V250 10SM CLR 28/M01 A2998 RMK AO1,,-1.0,,,-0.91,10.0,1.0,26.65,230.0,1.0,93553.51,15.06,4.63,101043.5,28.0,KO54,2244,-122.92230,40.74600
139,2018-08-04 20:15:00,101523.88,SW,Clear,8.75,KO54 042015Z AUTO 23010G17KT 9SM CLR 29/M01 A2998 RMK AO1,,-1.0,,,-0.88,9.0,1.0,27.37,230.0,1.0,93553.51,14.22,5.14,101017.94,29.0,KO54,2244,-122.92230,40.74600
140,2018-08-04 20:35:00,101523.88,W,Clear,10.29,KO54 042035Z AUTO 28008G20KT 220V300 10SM CLR 29/M02 A2998 RMK AO1,,-2.0,,,-1.87,10.0,1.0,27.36,280.0,1.0,93553.51,13.21,4.12,101017.96,29.0,KO54,2244,-122.92230,40.74600
141,2018-08-04 20:55:00,101490.02,SW,Clear,9.26,KO54 042055Z AUTO 22012G18KT 190V250 10SM CLR 29/M02 A2997 RMK AO1,,-2.0,,,-1.87,10.0,1.0,27.36,220.0,1.0,93522.31,13.21,6.17,100984.27,29.0,KO54,2244,-122.92230,40.74600
142,2018-08-04 21:15:00,101490.02,WNW,Clear,8.23,KO54 042115Z AUTO 29007G16KT 250V340 10SM CLR 29/00 A2997 RMK AO1,,0.0,,,0.11,10.0,1.0,27.38,290.0,1.0,93522.31,15.29,3.6,100984.23,29.0,KO54,2244,-122.92230,40.74600
143,2018-08-04 21:35:00,101490.02,WSW,Clear,9.26,KO54 042135Z AUTO 25010G18KT 210V320 10SM CLR 29/00 A2997 RMK AO1,,0.0,,,0.11,10.0,1.0,27.38,250.0,1.0,93522.31,15.29,5.14,100984.23,29.0,KO54,2244,-122.92230,40.74600
144,2018-08-04 21:55:00,101456.15,WSW,Clear,9.26,KO54 042155Z AUTO 24012G18KT 10SM CLR 29/00 A2996 RMK AO1,,0.0,,,0.11,10.0,1.0,27.38,240.0,1.0,93491.1,15.29,6.17,100950.53,29.0,KO54,2244,-122.92230,40.74600
145,2018-08-04 22:15:00,101456.15,WNW,Clear,8.23,KO54 042215Z AUTO 29007G16KT 180V310 10SM CLR 29/00 A2996 RMK AO1,,0.0,,,0.11,10.0,1.0,27.38,290.0,1.0,93491.1,15.29,3.6,100950.53,29.0,KO54,2244,-122.92230,40.74600
146,2018-08-04 22:35:00,101456.15,WSW,Clear,8.23,KO54 042235Z AUTO 25010G16KT 10SM CLR 29/00 A2996 RMK AO1,,0.0,,,0.11,10.0,1.0,27.38,250.0,1.0,93491.1,15.29,5.14,100950.53,29.0,KO54,2244,-122.92230,40.74600
147,2018-08-04 22:55:00,101422.29,WSW,Clear,9.77,KO54 042255Z AUTO 24010G19KT 10SM CLR 30/00 A2995 RMK AO1,,0.0,,,0.13,10.0,1.0,28.14,240.0,1.0,93459.9,14.44,5.14,100891.48,30.0,KO54,2244,-122.92230,40.74600
148,2018-08-04 23:15:00,101422.29,WSW,Clear,9.26,KO54 042315Z AUTO 24009G18KT 200V260 10SM CLR 30/02 A2995 RMK AO1,,2.0,,,2.12,10.0,1.0,28.16,240.0,1.0,93459.9,16.68,4.63,100891.44,30.0,KO54,2244,-122.92230,40.74600
149,2018-08-04 23:35:00,101388.43,WSW,Clear,8.23,KO54 042335Z AUTO 24010G16KT 10SM CLR 29/02 A2994 RMK AO1,,2.0,,,2.09,10.0,1.0,27.41,240.0,1.0,93428.7,17.66,5.14,100883.11,29.0,KO54,2244,-122.92230,40.74600
150,2018-08-04 23:55:00,101388.43,SW,Clear,8.23,KO54 042355Z AUTO 23009G16KT 210V270 10SM CLR 29/02 A2994 RMK AO1,,2.0,,,2.09,10.0,1.0,27.41,230.0,1.0,93428.7,17.66,4.63,100883.11,29.0,KO54,2244,-122.92230,40.74600
151,2018-08-05 00:15:00,101354.56,SSW,Clear,8.23,KO54 050015Z AUTO 21008G16KT 10SM CLR 29/02 A2993 RMK AO1,,2.0,,,2.09,10.0,1.0,27.41,210.0,1.0,93397.49,17.66,4.12,100849.41,29.0,KO54,2244,-122.92230,40.74600
152,2018-08-05 00:35:00,101354.56,SW,Clear,7.2,KO54 050035Z AUTO 22006G14KT 10SM CLR 29/02 A2993 RMK AO1,,2.0,,,2.09,10.0,1.0,27.41,220.0,1.0,93397.49,17.66,3.09,100849.41,29.0,KO54,2244,-122.92230,40.74600
153,2018-08-05 00:55:00,101354.56,WSW,Clear,9.26,KO54 050055Z AUTO 24009G18KT 10SM CLR 28/03 A2993 RMK AO1,,3.0,,,3.07,10.0,1.0,26.75,240.0,1.0,93397.49,20.1,4.63,100874.91,28.0,KO54,2244,-122.92230,40.74600
154,2018-08-05 01:15:00,101320.7,SW,Clear,9.26,KO54 050115Z AUTO 23012G18KT 10SM CLR 28/03 A2992 RMK AO1,,3.0,,,3.07,10.0,1.0,26.75,230.0,1.0,93366.28,20.1,6.17,100841.2,28.0,KO54,2244,-122.92230,40.74600
155,2018-08-05 01:35:00,101320.7,SW,Clear,,KO54 050135Z AUTO 22008KT 10SM CLR 28/03 A2992 RMK AO1,,3.0,,,3.07,10.0,1.0,26.75,220.0,1.0,93366.28,20.1,4.12,100841.2,28.0,KO54,2244,-122.92230,40.74600
156,2018-08-05 01:55:00,101320.7,SSW,Clear,,KO54 050155Z AUTO 21007KT 180V260 10SM CLR 27/03 A2992 RMK AO1,,3.0,,,3.04,10.0,1.0,26.31,210.0,1.0,93366.28,21.3,3.6,100866.89,27.0,KO54,2244,-122.92230,40.74600
157,2018-08-05 02:15:00,101320.7,WSW,Clear,,KO54 050215Z AUTO 25007KT 210V270 10SM CLR 27/04 A2992 RMK AO1,,4.0,,,4.04,10.0,1.0,26.35,250.0,1.0,93366.28,22.86,3.6,100866.87,27.0,KO54,2244,-122.92230,40.74600
158,2018-08-05 02:55:00,101354.56,SSW,,,KO54 050255Z AUTO 21005KT 25/04 A2993 RMK AO1,,4.0,,,4.01,,,,210.0,1.0,93397.49,25.73,2.57,100952.51,25.0,KO54,2244,-122.92230,40.74600
159,2018-08-05 03:15:00,101354.56,SW,,8.23,KO54 050315Z AUTO 23006G16KT 24/05 A2993 RMK AO1,,5.0,,,4.99,,,,230.0,1.0,93397.49,29.29,3.09,100978.72,24.0,KO54,2244,-122.92230,40.74600
160,2018-08-05 03:35:00,101388.43,S,,,KO54 050335Z AUTO 19007KT 24/05 A2994 RMK AO1,,5.0,,,4.99,,,,190.0,1.0,93428.7,29.29,3.6,101012.46,24.0,KO54,2244,-122.92230,40.74600
161,2018-08-05 03:55:00,101422.29,SW,,8.23,KO54 050355Z AUTO 22007G16KT 23/05 A2995 RMK AO1,,5.0,,,4.98,,,,220.0,1.0,93459.9,31.11,3.6,101072.63,23.0,KO54,2244,-122.92230,40.74600
162,2018-08-05 04:15:00,101422.29,SSW,,,KO54 050415Z AUTO 20008KT 23/05 A2995 RMK AO1,,5.0,,,4.98,,,,200.0,1.0,93459.9,31.11,4.12,101072.63,23.0,KO54,2244,-122.92230,40.74600
163,2018-08-05 04:35:00,101456.15,SSW,,,KO54 050435Z AUTO 21007KT 23/05 A2996 RMK AO1,,5.0,,,4.98,,,,210.0,1.0,93491.1,31.11,3.6,101106.37,23.0,KO54,2244,-122.92230,40.74600
164,2018-08-05 04:55:00,101490.02,SSW,,,KO54 050455Z AUTO 20005KT 23/05 A2997 RMK AO1,,5.0,,,4.98,,,,200.0,1.0,93522.31,31.11,2.57,101140.12,23.0,KO54,2244,-122.92230,40.74600
165,2018-08-05 05:15:00,101523.88,N,,,KO54 050515Z AUTO 00000KT 22/05 A2998 RMK AO1,,5.0,,,4.97,,,,0.0,1.0,93553.51,33.05,0.0,101200.51,22.0,KO54,2244,-122.92230,40.74600
166,2018-08-05 05:35:00,101523.88,N,,,KO54 050535Z AUTO 00000KT 19/05 A2998 RMK AO1,,5.0,,,4.94,,,,0.0,1.0,93553.51,39.75,0.0,101281.57,19.0,KO54,2244,-122.92230,40.74600
167,2018-08-05 05:55:00,101523.88,N,,,KO54 050555Z AUTO 00000KT 18/05 A2998 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,93553.51,42.32,0.0,101308.97,18.0,KO54,2244,-122.92230,40.74600
168,2018-08-05 06:15:00,101557.75,N,,,KO54 050615Z AUTO 00000KT 17/05 A2999 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,93584.72,45.07,0.0,101370.38,17.0,KO54,2244,-122.92230,40.74600
169,2018-08-05 06:35:00,101557.75,N,,,KO54 050635Z AUTO 00000KT 17/05 A2999 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,93584.72,45.07,0.0,101370.38,17.0,KO54,2244,-122.92230,40.74600
170,2018-08-05 06:55:00,101557.75,N,,,KO54 050655Z AUTO 00000KT 16/05 A2999 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,93584.72,48.03,0.0,101398.18,16.0,KO54,2244,-122.92230,40.74600
171,2018-08-05 07:15:00,,NE,,,KO54 050715Z AUTO 04003KT 15/05 RMK AO1,,5.0,,,4.93,,,,40.0,1.0,,51.21,1.54,,15.0,KO54,2244,-122.92230,40.74600
172,2018-08-05 07:35:00,,N,,,KO54 050735Z AUTO 00000KT 15/05 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,,51.21,0.0,,15.0,KO54,2244,-122.92230,40.74600
173,2018-08-05 07:55:00,,N,,,KO54 050755Z AUTO 00000KT 15/05 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,,51.21,0.0,,15.0,KO54,2244,-122.92230,40.74600
174,2018-08-05 08:15:00,,N,,,KO54 050815Z AUTO 00000KT 15/05 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,,51.21,0.0,,15.0,KO54,2244,-122.92230,40.74600
175,2018-08-05 08:35:00,,N,,,KO54 050835Z AUTO 00000KT 14/05 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,,54.62,0.0,,14.0,KO54,2244,-122.92230,40.74600
176,2018-08-05 08:55:00,,N,,,KO54 050855Z AUTO 00000KT 14/05 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,,54.62,0.0,,14.0,KO54,2244,-122.92230,40.74600
177,2018-08-05 09:15:00,,N,,,KO54 050915Z AUTO 00000KT 13/05 RMK AO1,,5.0,,,4.93,,,,0.0,1.0,,58.29,0.0,,13.0,KO54,2244,-122.92230,40.74600
178,2018-08-05 09:35:00,,,,,KO54 050935Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
179,2018-08-05 09:55:00,,,,,KO54 050955Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
180,2018-08-05 10:15:00,,,,,KO54 051015Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
181,2018-08-05 10:35:00,,,,,KO54 051035Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
182,2018-08-05 10:55:00,,,,,KO54 051055Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
183,2018-08-05 11:15:00,,,,,KO54 051115Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
184,2018-08-05 11:35:00,,,,,KO54 051135Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
185,2018-08-05 11:55:00,,,,,KO54 051155Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
186,2018-08-05 12:15:00,,,,,KO54 051215Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
187,2018-08-05 12:35:00,,,,,KO54 051235Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
188,2018-08-05 12:55:00,,,,,KO54 051255Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
189,2018-08-05 13:15:00,,,,,KO54 051315Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
190,2018-08-05 13:35:00,,,,,KO54 051335Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
191,2018-08-05 13:55:00,,,,,KO54 051355Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
192,2018-08-05 14:15:00,,,,,KO54 051415Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
193,2018-08-05 14:35:00,,,,,KO54 051435Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
194,2018-08-05 14:55:00,,,,,KO54 051455Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
195,2018-08-05 15:15:00,,,,,KO54 051515Z AUTO RMK AO1,,,,,,,,,,1.0,,,,,,KO54,2244,-122.92230,40.74600
