,road_freezing_temp_set_2,date_time,road_freezing_temp_set_1,wind_cardinal_direction_set_1d,road_temp_set_1,road_freezing_temp_set_4,road_freezing_temp_set_3,road_temp_set_4,road_temp_set_2,road_temp_set_3,dew_point_temperature_set_1d,road_surface_condition_set_4,heat_index_set_1d,road_surface_condition_set_1,road_surface_condition_set_2,road_surface_condition_set_3,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
899,0.0,2018-08-10 08:50:00,0.0,,22.9,0.0,0.0,23.4,23.4,22.9,10.38,1.0,,1.0,1.0,1.0,59.0,0.0,0.56,18.6,,CF089,1821,-122.35573,41.07799
900,0.0,2018-08-10 09:05:00,0.0,,22.7,0.0,0.0,23.1,23.3,22.7,10.29,1.0,,1.0,1.0,1.0,59.0,0.0,1.11,18.5,,CF089,1821,-122.35573,41.07799
901,0.0,2018-08-10 09:20:00,0.0,,22.6,0.0,0.0,22.9,23.0,22.5,10.19,1.0,,1.0,1.0,1.0,59.0,0.0,0.56,18.4,,CF089,1821,-122.35573,41.07799
902,0.0,2018-08-10 09:35:00,0.0,,22.5,0.0,0.0,22.8,22.9,22.4,10.19,1.0,,1.0,1.0,1.0,59.0,0.0,0.83,18.4,,CF089,1821,-122.35573,41.07799
903,0.0,2018-08-10 09:50:00,0.0,,22.3,0.0,0.0,22.6,22.7,22.2,10.16,1.0,,1.0,1.0,1.0,60.0,0.0,0.56,18.1,,CF089,1821,-122.35573,41.07799
904,0.0,2018-08-10 10:05:00,0.0,NNE,22.1,0.0,0.0,22.6,22.6,22.1,10.03,1.0,,1.0,1.0,1.0,61.0,0.28,0.83,17.7,27.0,CF089,1821,-122.35573,41.07799
905,0.0,2018-08-10 10:20:00,0.0,N,21.9,0.0,0.0,22.3,22.4,21.9,9.94,1.0,,1.0,1.0,1.0,61.0,0.28,0.56,17.6,351.0,CF089,1821,-122.35573,41.07799
906,0.0,2018-08-10 10:35:00,0.0,N,21.8,0.0,0.0,22.2,22.2,21.7,10.09,1.0,,1.0,1.0,1.0,62.0,0.28,0.56,17.5,1.0,CF089,1821,-122.35573,41.07799
907,0.0,2018-08-10 10:50:00,0.0,N,21.6,0.0,0.0,22.0,22.0,21.5,9.95,1.0,,1.0,1.0,1.0,63.0,0.56,0.56,17.1,358.0,CF089,1821,-122.35573,41.07799
908,0.0,2018-08-10 11:05:00,0.0,N,21.4,0.0,0.0,21.9,21.9,21.3,9.95,1.0,,1.0,1.0,1.0,63.0,0.28,0.83,17.1,9.0,CF089,1821,-122.35573,41.07799
909,0.0,2018-08-10 11:20:00,0.0,N,21.2,0.0,0.0,21.7,21.7,21.2,9.95,1.0,,1.0,1.0,1.0,63.0,0.28,0.56,17.1,9.0,CF089,1821,-122.35573,41.07799
910,0.0,2018-08-10 11:35:00,0.0,NE,21.1,0.0,0.0,21.6,21.6,21.0,9.86,1.0,,1.0,1.0,1.0,63.0,0.28,0.83,17.0,38.0,CF089,1821,-122.35573,41.07799
911,0.0,2018-08-10 11:50:00,0.0,,21.0,0.0,0.0,21.3,21.4,20.9,9.76,1.0,,1.0,1.0,1.0,63.0,0.0,0.83,16.9,,CF089,1821,-122.35573,41.07799
912,0.0,2018-08-10 12:05:00,0.0,,21.0,0.0,0.0,21.2,21.2,20.8,9.71,1.0,,1.0,1.0,1.0,64.0,0.0,0.56,16.6,,CF089,1821,-122.35573,41.07799
913,0.0,2018-08-10 12:20:00,0.0,,20.7,0.0,0.0,21.1,21.0,20.7,9.81,1.0,,1.0,1.0,1.0,64.0,0.0,0.83,16.7,,CF089,1821,-122.35573,41.07799
914,0.0,2018-08-10 12:35:00,0.0,,20.6,0.0,0.0,21.0,21.0,20.5,9.71,1.0,,1.0,1.0,1.0,64.0,0.0,0.56,16.6,,CF089,1821,-122.35573,41.07799
915,0.0,2018-08-10 12:50:00,0.0,,20.4,0.0,0.0,20.9,20.9,20.4,9.57,1.0,,1.0,1.0,1.0,63.0,0.0,0.83,16.7,,CF089,1821,-122.35573,41.07799
916,0.0,2018-08-10 13:05:00,0.0,,20.3,0.0,0.0,20.8,20.7,20.2,9.62,1.0,,1.0,1.0,1.0,64.0,0.0,0.56,16.5,,CF089,1821,-122.35573,41.07799
917,0.0,2018-08-10 13:20:00,0.0,,20.2,0.0,0.0,20.6,20.6,20.1,9.66,1.0,,1.0,1.0,1.0,65.0,0.0,0.28,16.3,,CF089,1821,-122.35573,41.07799
918,0.0,2018-08-10 13:35:00,0.0,,20.1,0.0,0.0,20.6,20.5,20.0,9.6,1.0,,1.0,1.0,1.0,66.0,0.0,0.56,16.0,,CF089,1821,-122.35573,41.07799
919,0.0,2018-08-10 13:50:00,0.0,NE,20.1,0.0,0.0,20.6,20.5,20.0,9.7,1.0,,1.0,1.0,1.0,66.0,0.28,0.83,16.1,42.0,CF089,1821,-122.35573,41.07799
920,0.0,2018-08-10 14:05:00,0.0,NNE,20.1,0.0,0.0,20.6,20.6,20.0,9.7,1.0,,1.0,1.0,1.0,66.0,0.28,0.56,16.1,22.0,CF089,1821,-122.35573,41.07799
921,0.0,2018-08-10 14:20:00,0.0,ENE,20.3,0.0,0.0,20.8,20.8,20.2,9.81,1.0,,1.0,1.0,1.0,64.0,0.28,0.83,16.7,61.0,CF089,1821,-122.35573,41.07799
922,0.0,2018-08-10 14:35:00,0.0,NE,20.5,0.0,0.0,21.0,21.0,20.4,9.76,1.0,,1.0,1.0,1.0,63.0,0.56,1.11,16.9,56.0,CF089,1821,-122.35573,41.07799
923,0.0,2018-08-10 14:50:00,0.0,,20.9,0.0,0.0,21.3,21.4,20.8,9.85,1.0,,1.0,1.0,1.0,61.0,0.0,1.11,17.5,,CF089,1821,-122.35573,41.07799
924,0.0,2018-08-10 15:05:00,0.0,NE,21.1,0.0,0.0,21.7,21.7,21.1,10.24,1.0,,1.0,1.0,1.0,63.0,0.28,0.83,17.4,45.0,CF089,1821,-122.35573,41.07799
925,0.0,2018-08-10 15:20:00,0.0,NE,21.6,0.0,0.0,22.4,22.2,21.6,10.22,1.0,,1.0,1.0,1.0,61.0,0.28,0.83,17.9,37.0,CF089,1821,-122.35573,41.07799
926,0.0,2018-08-10 15:35:00,0.0,NNE,22.2,0.0,0.0,23.1,22.7,22.4,10.05,1.0,,1.0,1.0,1.0,57.0,0.83,1.39,18.8,27.0,CF089,1821,-122.35573,41.07799
927,0.0,2018-08-10 15:50:00,0.0,N,23.2,0.0,0.0,24.3,23.7,23.5,9.41,1.0,,1.0,1.0,1.0,51.0,0.83,1.67,19.9,351.0,CF089,1821,-122.35573,41.07799
928,0.0,2018-08-10 16:05:00,0.0,NNW,24.6,0.0,0.0,24.9,25.3,24.0,9.56,1.0,,1.0,1.0,1.0,49.0,0.83,3.06,20.7,341.0,CF089,1821,-122.35573,41.07799
929,0.0,2018-08-10 16:20:00,0.0,N,26.0,0.0,0.0,26.2,26.7,24.7,10.51,1.0,,1.0,1.0,1.0,50.0,0.28,1.11,21.4,358.0,CF089,1821,-122.35573,41.07799
930,0.0,2018-08-10 16:35:00,0.0,NE,27.3,0.0,0.0,27.7,28.1,26.7,10.41,1.0,,1.0,1.0,1.0,47.0,0.56,0.83,22.3,43.0,CF089,1821,-122.35573,41.07799
931,0.0,2018-08-10 16:50:00,0.0,NNE,28.4,0.0,0.0,28.9,29.3,28.1,9.71,1.0,,1.0,1.0,1.0,43.0,1.39,1.94,23.0,24.0,CF089,1821,-122.35573,41.07799
932,0.0,2018-08-10 17:05:00,0.0,NNE,29.6,0.0,0.0,30.0,30.7,29.4,10.09,1.0,,1.0,1.0,1.0,42.0,0.56,1.39,23.8,25.0,CF089,1821,-122.35573,41.07799
933,0.0,2018-08-10 17:20:00,0.0,NNE,30.9,0.0,0.0,31.2,31.9,30.8,10.63,1.0,,1.0,1.0,1.0,41.0,0.83,1.39,24.8,26.0,CF089,1821,-122.35573,41.07799
934,0.0,2018-08-10 17:35:00,0.0,ENE,32.3,0.0,0.0,32.6,33.1,32.2,10.0,1.0,,1.0,1.0,1.0,37.0,0.56,1.39,25.8,61.0,CF089,1821,-122.35573,41.07799
935,0.0,2018-08-10 17:50:00,0.0,NNE,33.8,0.0,0.0,34.2,34.9,33.7,10.15,1.0,26.56,1.0,1.0,1.0,35.0,0.56,1.39,26.9,17.0,CF089,1821,-122.35573,41.07799
936,0.0,2018-08-10 18:05:00,0.0,N,34.6,0.0,0.0,34.9,35.5,34.5,9.63,1.0,26.74,1.0,1.0,1.0,33.0,0.56,1.11,27.3,3.0,CF089,1821,-122.35573,41.07799
937,0.0,2018-08-10 18:20:00,0.0,,35.4,0.0,0.0,35.6,36.1,35.2,11.75,1.0,27.93,1.0,1.0,1.0,35.0,0.0,0.83,28.7,,CF089,1821,-122.35573,41.07799
938,0.0,2018-08-10 18:35:00,0.0,,36.3,0.0,0.0,36.7,37.1,36.3,11.75,1.0,28.7,1.0,1.0,1.0,33.0,0.0,0.56,29.7,,CF089,1821,-122.35573,41.07799
939,0.0,2018-08-10 18:50:00,0.0,,37.1,0.0,0.0,37.2,37.8,37.1,12.01,1.0,28.99,1.0,1.0,1.0,33.0,0.0,0.56,30.0,,CF089,1821,-122.35573,41.07799
940,0.0,2018-08-10 19:05:00,0.0,SSE,37.1,0.0,0.0,37.1,37.6,36.9,9.53,1.0,29.1,1.0,1.0,1.0,27.0,0.83,0.83,30.6,154.0,CF089,1821,-122.35573,41.07799
941,0.0,2018-08-10 19:20:00,0.0,SE,37.6,0.0,0.0,37.8,38.3,37.6,10.51,1.0,29.15,1.0,1.0,1.0,29.0,1.11,1.67,30.5,144.0,CF089,1821,-122.35573,41.07799
942,0.0,2018-08-10 19:35:00,0.0,SE,37.9,0.0,0.0,38.2,38.4,37.9,10.16,1.0,29.27,1.0,1.0,1.0,28.0,1.39,1.67,30.7,137.0,CF089,1821,-122.35573,41.07799
943,0.0,2018-08-10 19:50:00,0.0,SE,38.3,0.0,0.0,38.6,38.9,38.4,11.03,1.0,30.28,1.0,1.0,1.0,28.0,0.83,1.39,31.7,134.0,CF089,1821,-122.35573,41.07799
944,0.0,2018-08-10 20:05:00,0.0,SE,38.3,0.0,0.0,38.6,38.9,38.4,10.01,1.0,30.2,1.0,1.0,1.0,26.0,0.83,1.67,31.8,141.0,CF089,1821,-122.35573,41.07799
945,0.0,2018-08-10 20:20:00,0.0,ESE,37.9,0.0,0.0,38.0,38.3,37.9,11.55,1.0,30.38,1.0,1.0,1.0,29.0,0.56,1.11,31.7,113.0,CF089,1821,-122.35573,41.07799
946,0.0,2018-08-10 20:35:00,0.0,ESE,37.6,0.0,0.0,37.8,38.0,37.6,10.48,1.0,30.18,1.0,1.0,1.0,27.0,0.28,1.11,31.7,117.0,CF089,1821,-122.35573,41.07799
947,0.0,2018-08-10 20:50:00,0.0,ESE,37.6,0.0,0.0,37.8,38.0,37.6,10.51,1.0,29.66,1.0,1.0,1.0,28.0,0.56,0.83,31.1,112.0,CF089,1821,-122.35573,41.07799
948,0.0,2018-08-10 21:05:00,0.0,SE,38.6,0.0,0.0,38.7,39.0,38.6,9.6,1.0,30.32,1.0,1.0,1.0,25.0,1.11,1.39,32.0,130.0,CF089,1821,-122.35573,41.07799
949,0.0,2018-08-10 21:20:00,0.0,SE,39.4,0.0,0.0,39.7,40.0,39.4,9.05,1.0,30.97,1.0,1.0,1.0,23.0,1.11,1.39,32.8,136.0,CF089,1821,-122.35573,41.07799
950,0.0,2018-08-10 21:35:00,0.0,SE,39.9,0.0,0.0,40.3,40.6,40.0,9.42,1.0,30.75,1.0,1.0,1.0,24.0,1.67,1.94,32.5,128.0,CF089,1821,-122.35573,41.07799
951,0.0,2018-08-10 21:50:00,0.0,ESE,40.2,0.0,0.0,40.5,40.8,40.2,9.22,1.0,31.18,1.0,1.0,1.0,23.0,1.11,1.94,33.0,121.0,CF089,1821,-122.35573,41.07799
952,0.0,2018-08-10 22:05:00,0.0,SE,40.8,0.0,0.0,41.1,41.4,40.8,8.9,1.0,31.51,1.0,1.0,1.0,22.0,1.11,1.94,33.4,130.0,CF089,1821,-122.35573,41.07799
953,0.0,2018-08-10 22:20:00,0.0,SE,41.1,0.0,0.0,41.2,41.7,40.9,9.83,1.0,32.72,1.0,1.0,1.0,22.0,0.83,2.5,34.5,144.0,CF089,1821,-122.35573,41.07799
954,0.0,2018-08-10 22:35:00,0.0,SE,41.2,0.0,0.0,41.4,41.7,41.1,8.6,1.0,32.71,1.0,1.0,1.0,20.0,0.83,1.94,34.7,143.0,CF089,1821,-122.35573,41.07799
955,0.0,2018-08-10 22:50:00,0.0,SE,40.9,0.0,0.0,41.1,41.5,40.9,8.81,1.0,32.17,1.0,1.0,1.0,21.0,0.83,1.67,34.1,138.0,CF089,1821,-122.35573,41.07799
956,0.0,2018-08-10 23:05:00,0.0,SE,40.9,0.0,0.0,41.1,41.4,40.8,9.23,1.0,32.72,1.0,1.0,1.0,21.0,0.83,1.94,34.6,133.0,CF089,1821,-122.35573,41.07799
957,0.0,2018-08-10 23:20:00,0.0,SE,40.5,0.0,0.0,40.6,40.9,40.3,8.43,1.0,32.5,1.0,1.0,1.0,20.0,0.56,1.67,34.5,138.0,CF089,1821,-122.35573,41.07799
958,0.0,2018-08-10 23:35:00,0.0,SSE,39.7,0.0,0.0,39.6,40.2,39.6,10.41,1.0,32.73,1.0,1.0,1.0,23.0,0.28,0.83,34.4,153.0,CF089,1821,-122.35573,41.07799
959,0.0,2018-08-10 23:50:00,0.0,S,39.0,0.0,0.0,38.9,39.4,38.7,8.26,1.0,32.28,1.0,1.0,1.0,20.0,0.83,1.39,34.3,177.0,CF089,1821,-122.35573,41.07799
960,0.0,2018-08-11 00:05:00,0.0,SE,38.6,0.0,0.0,38.6,39.0,38.2,12.24,1.0,31.85,1.0,1.0,1.0,28.0,0.28,1.11,33.1,145.0,CF089,1821,-122.35573,41.07799
961,0.0,2018-08-11 00:20:00,0.0,,38.4,0.0,0.0,38.4,39.0,38.2,12.56,1.0,32.93,1.0,1.0,1.0,27.0,0.0,0.28,34.1,,CF089,1821,-122.35573,41.07799
962,0.0,2018-08-11 00:35:00,0.0,,38.0,0.0,0.0,37.3,38.6,37.3,12.86,1.0,32.1,1.0,1.0,1.0,29.0,0.0,0.28,33.2,,CF089,1821,-122.35573,41.07799
963,0.0,2018-08-11 00:50:00,0.0,N,36.8,0.0,0.0,36.4,37.3,36.3,12.07,1.0,31.61,1.0,1.0,1.0,28.0,0.28,0.56,32.9,352.0,CF089,1821,-122.35573,41.07799
964,0.0,2018-08-11 01:05:00,0.0,NNW,36.1,0.0,0.0,35.7,36.4,35.6,11.9,1.0,30.82,1.0,1.0,1.0,29.0,0.56,0.56,32.1,342.0,CF089,1821,-122.35573,41.07799
965,0.0,2018-08-11 01:20:00,0.0,N,35.2,0.0,0.0,35.0,35.6,34.7,11.63,1.0,29.94,1.0,1.0,1.0,30.0,0.28,1.11,31.2,3.0,CF089,1821,-122.35573,41.07799
966,0.0,2018-08-11 01:35:00,0.0,NNW,34.6,0.0,0.0,34.3,35.0,34.1,11.6,1.0,29.41,1.0,1.0,1.0,31.0,0.83,0.83,30.6,348.0,CF089,1821,-122.35573,41.07799
967,0.0,2018-08-11 01:50:00,0.0,N,33.8,0.0,0.0,33.7,34.2,33.5,12.55,1.0,28.77,1.0,1.0,1.0,35.0,0.56,0.83,29.6,0.0,CF089,1821,-122.35573,41.07799
968,0.0,2018-08-11 02:05:00,0.0,NNW,33.2,0.0,0.0,33.2,33.7,32.9,12.02,1.0,28.2,1.0,1.0,1.0,35.0,0.56,0.56,29.0,346.0,CF089,1821,-122.35573,41.07799
969,0.0,2018-08-11 02:20:00,0.0,NNE,32.5,0.0,0.0,32.5,33.0,32.3,12.86,1.0,27.68,1.0,1.0,1.0,39.0,0.28,0.83,28.1,22.0,CF089,1821,-122.35573,41.07799
970,0.0,2018-08-11 02:35:00,0.0,NNW,31.8,0.0,0.0,31.8,32.3,31.6,12.7,1.0,27.25,1.0,1.0,1.0,40.0,0.83,0.56,27.5,347.0,CF089,1821,-122.35573,41.07799
971,0.0,2018-08-11 02:50:00,0.0,N,31.0,0.0,0.0,31.1,31.5,30.8,12.99,1.0,26.97,1.0,1.0,1.0,42.0,0.28,0.56,27.0,0.0,CF089,1821,-122.35573,41.07799
972,0.0,2018-08-11 03:05:00,0.0,N,30.4,0.0,0.0,30.4,30.8,30.1,13.47,1.0,,1.0,1.0,1.0,46.0,0.56,1.11,26.0,354.0,CF089,1821,-122.35573,41.07799
973,0.0,2018-08-11 03:20:00,0.0,N,29.6,0.0,0.0,29.8,30.0,29.4,13.39,1.0,,1.0,1.0,1.0,48.0,0.56,0.83,25.2,11.0,CF089,1821,-122.35573,41.07799
974,0.0,2018-08-11 03:35:00,0.0,NNE,29.1,0.0,0.0,29.3,29.5,28.9,13.47,1.0,,1.0,1.0,1.0,50.0,0.83,0.83,24.6,16.0,CF089,1821,-122.35573,41.07799
975,0.0,2018-08-11 03:50:00,0.0,N,28.5,0.0,0.0,28.8,29.0,28.3,13.59,1.0,,1.0,1.0,1.0,51.0,0.56,1.39,24.4,354.0,CF089,1821,-122.35573,41.07799
976,0.0,2018-08-11 04:05:00,0.0,NNE,28.1,0.0,0.0,28.3,28.5,27.9,13.53,1.0,,1.0,1.0,1.0,53.0,0.56,1.11,23.7,28.0,CF089,1821,-122.35573,41.07799
977,0.0,2018-08-11 04:20:00,0.0,NNW,27.6,0.0,0.0,27.8,28.0,27.5,13.54,1.0,,1.0,1.0,1.0,55.0,0.28,1.39,23.1,328.0,CF089,1821,-122.35573,41.07799
978,0.0,2018-08-11 04:35:00,0.0,N,27.3,0.0,0.0,27.5,27.7,27.1,13.26,1.0,,1.0,1.0,1.0,55.0,0.56,0.83,22.8,5.0,CF089,1821,-122.35573,41.07799
979,0.0,2018-08-11 04:50:00,0.0,NNE,26.8,0.0,0.0,27.1,27.3,26.6,12.98,1.0,,1.0,1.0,1.0,55.0,0.28,0.83,22.5,18.0,CF089,1821,-122.35573,41.07799
980,0.0,2018-08-11 05:05:00,0.0,N,26.4,0.0,0.0,26.6,26.8,26.2,13.25,1.0,,1.0,1.0,1.0,56.0,0.83,1.39,22.5,5.0,CF089,1821,-122.35573,41.07799
981,0.0,2018-08-11 05:20:00,0.0,N,26.1,0.0,0.0,26.3,26.5,25.9,12.88,1.0,,1.0,1.0,1.0,56.0,0.28,0.83,22.1,8.0,CF089,1821,-122.35573,41.07799
982,0.0,2018-08-11 05:35:00,0.0,NNW,25.8,0.0,0.0,26.0,26.2,25.5,12.59,1.0,,1.0,1.0,1.0,57.0,0.56,0.28,21.5,328.0,CF089,1821,-122.35573,41.07799
983,0.0,2018-08-11 05:50:00,0.0,N,25.3,0.0,0.0,25.6,25.8,25.2,12.49,1.0,,1.0,1.0,1.0,57.0,0.28,0.83,21.4,2.0,CF089,1821,-122.35573,41.07799
984,0.0,2018-08-11 06:05:00,0.0,W,25.0,0.0,0.0,25.3,25.5,24.9,12.21,1.0,,1.0,1.0,1.0,57.0,0.28,0.56,21.1,260.0,CF089,1821,-122.35573,41.07799
985,0.0,2018-08-11 06:20:00,0.0,,24.8,0.0,0.0,25.1,25.2,24.6,12.01,1.0,,1.0,1.0,1.0,58.0,0.0,0.83,20.6,,CF089,1821,-122.35573,41.07799
986,0.0,2018-08-11 06:35:00,0.0,NNE,24.5,0.0,0.0,24.8,24.9,24.4,11.89,1.0,,1.0,1.0,1.0,59.0,0.56,1.11,20.2,30.0,CF089,1821,-122.35573,41.07799
987,0.0,2018-08-11 06:50:00,0.0,NNW,24.1,0.0,0.0,24.5,24.6,24.0,11.73,1.0,,1.0,1.0,1.0,58.0,0.56,0.83,20.3,341.0,CF089,1821,-122.35573,41.07799
988,0.0,2018-08-11 07:05:00,0.0,NNW,23.9,0.0,0.0,24.2,24.3,23.7,11.61,1.0,,1.0,1.0,1.0,59.0,0.56,0.83,19.9,335.0,CF089,1821,-122.35573,41.07799
989,0.0,2018-08-11 07:20:00,0.0,NW,23.6,0.0,0.0,23.9,24.0,23.4,11.09,1.0,,1.0,1.0,1.0,57.0,0.28,0.56,19.9,326.0,CF089,1821,-122.35573,41.07799
990,0.0,2018-08-11 07:35:00,0.0,NW,23.4,0.0,0.0,23.7,23.8,23.2,11.07,1.0,,1.0,1.0,1.0,58.0,0.56,0.56,19.6,315.0,CF089,1821,-122.35573,41.07799
991,0.0,2018-08-11 07:50:00,0.0,NNW,23.2,0.0,0.0,23.5,23.6,23.0,10.95,1.0,,1.0,1.0,1.0,59.0,0.56,0.56,19.2,345.0,CF089,1821,-122.35573,41.07799
992,0.0,2018-08-11 08:05:00,0.0,NNW,23.0,0.0,0.0,23.4,23.4,22.9,10.85,1.0,,1.0,1.0,1.0,59.0,0.56,0.83,19.1,328.0,CF089,1821,-122.35573,41.07799
993,0.0,2018-08-11 08:20:00,0.0,NNW,22.7,0.0,0.0,23.1,23.2,22.6,10.95,1.0,,1.0,1.0,1.0,59.0,0.28,0.56,19.2,331.0,CF089,1821,-122.35573,41.07799
994,0.0,2018-08-11 08:35:00,0.0,,22.6,0.0,0.0,22.9,23.0,22.5,10.64,1.0,,1.0,1.0,1.0,60.0,0.0,0.28,18.6,,CF089,1821,-122.35573,41.07799
995,0.0,2018-08-11 08:50:00,0.0,NNW,22.4,0.0,0.0,22.7,22.8,22.3,10.54,1.0,,1.0,1.0,1.0,60.0,0.28,0.56,18.5,336.0,CF089,1821,-122.35573,41.07799
996,0.0,2018-08-11 09:05:00,0.0,,22.2,0.0,0.0,22.5,22.6,22.1,10.45,1.0,,1.0,1.0,1.0,60.0,0.0,0.56,18.4,,CF089,1821,-122.35573,41.07799
997,0.0,2018-08-11 09:20:00,0.0,N,22.0,0.0,0.0,22.3,22.5,21.8,10.41,1.0,,1.0,1.0,1.0,61.0,0.28,0.83,18.1,2.0,CF089,1821,-122.35573,41.07799
998,0.0,2018-08-11 09:35:00,0.0,,21.8,0.0,0.0,22.1,22.2,21.6,10.24,1.0,,1.0,1.0,1.0,63.0,0.0,0.83,17.4,,CF089,1821,-122.35573,41.07799
999,0.0,2018-08-11 09:50:00,0.0,,21.6,0.0,0.0,21.8,22.0,21.3,9.94,1.0,,1.0,1.0,1.0,61.0,0.0,0.56,17.6,,CF089,1821,-122.35573,41.07799
1000,0.0,2018-08-11 10:05:00,0.0,N,21.3,0.0,0.0,21.6,21.8,21.1,10.0,1.0,,1.0,1.0,1.0,62.0,0.28,0.56,17.4,358.0,CF089,1821,-122.35573,41.07799
1001,0.0,2018-08-11 10:20:00,0.0,,21.1,0.0,0.0,21.4,21.5,21.0,9.81,1.0,,1.0,1.0,1.0,62.0,0.0,0.56,17.2,,CF089,1821,-122.35573,41.07799
1002,0.0,2018-08-11 10:35:00,0.0,NNE,21.0,0.0,0.0,21.2,21.4,20.8,9.76,1.0,,1.0,1.0,1.0,63.0,0.56,0.56,16.9,20.0,CF089,1821,-122.35573,41.07799
1003,0.0,2018-08-11 10:50:00,0.0,,20.8,0.0,0.0,21.0,21.2,20.6,9.52,1.0,,1.0,1.0,1.0,62.0,0.0,0.28,16.9,,CF089,1821,-122.35573,41.07799
1004,0.0,2018-08-11 11:05:00,0.0,NNW,20.6,0.0,0.0,20.9,21.0,20.4,9.28,1.0,,1.0,1.0,1.0,61.0,0.56,0.56,16.9,327.0,CF089,1821,-122.35573,41.07799
1005,0.0,2018-08-11 11:20:00,0.0,NNW,20.5,0.0,0.0,20.8,20.9,20.3,9.24,1.0,,1.0,1.0,1.0,62.0,0.56,0.83,16.6,339.0,CF089,1821,-122.35573,41.07799
1006,0.0,2018-08-11 11:35:00,0.0,NNE,20.3,0.0,0.0,20.7,20.8,20.2,8.9,1.0,,1.0,1.0,1.0,61.0,0.56,0.83,16.5,20.0,CF089,1821,-122.35573,41.07799
1007,0.0,2018-08-11 11:50:00,0.0,,20.2,0.0,0.0,20.6,20.6,20.1,9.05,1.0,,1.0,1.0,1.0,62.0,0.0,0.83,16.4,,CF089,1821,-122.35573,41.07799
1008,0.0,2018-08-11 12:05:00,0.0,N,20.0,0.0,0.0,20.4,20.5,19.9,8.76,1.0,,1.0,1.0,1.0,62.0,0.28,1.11,16.1,355.0,CF089,1821,-122.35573,41.07799
1009,0.0,2018-08-11 12:20:00,0.0,NNE,19.9,0.0,0.0,20.2,20.4,19.8,8.72,1.0,,1.0,1.0,1.0,63.0,0.83,0.83,15.8,21.0,CF089,1821,-122.35573,41.07799
1010,0.0,2018-08-11 12:35:00,0.0,,19.8,0.0,0.0,20.1,20.2,19.7,8.81,1.0,,1.0,1.0,1.0,63.0,0.0,1.39,15.9,,CF089,1821,-122.35573,41.07799
1011,0.0,2018-08-11 12:50:00,0.0,NNE,19.7,0.0,0.0,20.0,20.1,19.5,8.28,1.0,,1.0,1.0,1.0,60.0,0.28,1.39,16.1,30.0,CF089,1821,-122.35573,41.07799
1012,0.0,2018-08-11 13:05:00,0.0,,19.6,0.0,0.0,19.9,20.0,19.4,8.24,1.0,,1.0,1.0,1.0,61.0,0.0,1.11,15.8,,CF089,1821,-122.35573,41.07799
1013,0.0,2018-08-11 13:20:00,0.0,,19.5,0.0,0.0,19.8,19.9,19.3,7.87,1.0,,1.0,1.0,1.0,58.0,0.0,0.56,16.2,,CF089,1821,-122.35573,41.07799
1014,0.0,2018-08-11 13:35:00,0.0,N,19.4,0.0,0.0,19.7,19.9,19.2,7.77,1.0,,1.0,1.0,1.0,58.0,0.28,0.56,16.1,3.0,CF089,1821,-122.35573,41.07799
1015,0.0,2018-08-11 13:50:00,0.0,,19.4,0.0,0.0,19.7,19.9,19.2,7.96,1.0,,1.0,1.0,1.0,58.0,0.0,0.28,16.3,,CF089,1821,-122.35573,41.07799
1016,0.0,2018-08-11 14:05:00,0.0,,19.5,0.0,0.0,19.8,19.9,19.2,7.71,1.0,,1.0,1.0,1.0,57.0,0.0,0.28,16.3,,CF089,1821,-122.35573,41.07799
1017,0.0,2018-08-11 14:20:00,0.0,,19.6,0.0,0.0,19.9,20.1,19.4,7.44,1.0,,1.0,1.0,1.0,56.0,0.0,0.56,16.3,,CF089,1821,-122.35573,41.07799
1018,0.0,2018-08-11 14:35:00,0.0,,19.7,0.0,0.0,19.9,20.2,19.5,7.73,1.0,,1.0,1.0,1.0,56.0,0.0,0.83,16.6,,CF089,1821,-122.35573,41.07799
1019,0.0,2018-08-11 14:50:00,0.0,N,20.0,0.0,0.0,20.3,20.5,19.8,7.55,1.0,,1.0,1.0,1.0,55.0,0.28,0.56,16.7,356.0,CF089,1821,-122.35573,41.07799
1020,0.0,2018-08-11 15:05:00,0.0,NE,20.4,0.0,0.0,20.8,20.9,20.1,8.01,1.0,,1.0,1.0,1.0,56.0,0.56,0.28,16.9,52.0,CF089,1821,-122.35573,41.07799
1021,0.0,2018-08-11 15:20:00,0.0,,20.9,0.0,0.0,21.2,21.3,20.6,8.38,1.0,,1.0,1.0,1.0,56.0,0.0,0.56,17.3,,CF089,1821,-122.35573,41.07799
1022,0.0,2018-08-11 15:35:00,0.0,NE,21.0,0.0,0.0,21.7,21.5,21.0,8.85,1.0,,1.0,1.0,1.0,56.0,0.56,0.56,17.8,48.0,CF089,1821,-122.35573,41.07799
1023,0.0,2018-08-11 15:50:00,0.0,,21.5,0.0,0.0,22.2,22.1,21.3,7.94,1.0,,1.0,1.0,1.0,52.0,0.0,0.56,18.0,,CF089,1821,-122.35573,41.07799
1024,0.0,2018-08-11 16:05:00,0.0,,22.2,0.0,0.0,22.4,22.8,21.6,8.78,1.0,,1.0,1.0,1.0,54.0,0.0,0.28,18.3,,CF089,1821,-122.35573,41.07799
