,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,cloud_layer_3_code_set_1,sea_level_pressure_set_1,ceiling_set_1,sea_level_pressure_set_1d,cloud_layer_1_code_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,precip_accum_six_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
77,101828.66,SE,,,,121.92,101828.91,44.0,Overcast,,,,100150.85,,METAR KBOK 010650Z AUTO 13003KT 9SM OVC004 14/13 A3007,,93.7,1.54,,,14.0,,2018-08-01 06:50:00,12.99,9.0,,,,,,130.0,KBOK,459,-124.29000,42.07444
78,101828.66,N,,,,121.92,101828.91,44.0,Overcast,,,,100150.85,,METAR KBOK 010655Z AUTO 00000KT 8SM OVC004 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-01 06:55:00,12.99,8.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
79,101828.66,N,,,101960.0,121.92,101833.04,44.0,Overcast,,,,100150.85,,KBOK 010656Z AUTO 00000KT 8SM OVC004 13/13 A3007 RMK AO2 SLP196  T01330128,,96.79,0.0,,,13.3,,2018-08-01 06:56:00,12.8,8.0,12.8,,,1.0,,0.0,KBOK,459,-124.29000,42.07444
80,101828.66,N,,,,121.92,101834.81,44.0,Overcast,,,,100150.85,,METAR KBOK 010700Z AUTO 00000KT 8SM OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 07:00:00,13.0,8.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
81,101828.66,N,,,,121.92,101828.91,44.0,Overcast,,,,100150.85,,METAR KBOK 010705Z AUTO 00000KT 8SM OVC004 14/13 A3007,,93.7,0.0,,,14.0,,2018-08-01 07:05:00,12.99,8.0,,,,,,0.0,KBOK,459,-124.29000,42.07444
82,101828.66,N,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010715Z AUTO 00000KT 6SM BR OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 07:15:00,13.0,6.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
83,101828.66,N,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010720Z AUTO 00000KT 5SM BR OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 07:20:00,13.0,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
84,101828.66,N,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010725Z AUTO 00000KT 6SM BR OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 07:25:00,13.0,6.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
85,101828.66,N,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010730Z AUTO 00000KT 5SM BR OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 07:30:00,13.0,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
86,101828.66,N,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010735Z AUTO 00000KT 5SM BR OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 07:35:00,13.0,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
87,101828.66,N,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010740Z AUTO 00000KT 5SM BR OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 07:40:00,13.0,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
88,101828.66,SSE,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010750Z AUTO 15003KT 5SM BR OVC004 13/13 A3007,,100.0,1.54,,,13.0,,2018-08-01 07:50:00,13.0,5.0,,,,,31.0,150.0,KBOK,459,-124.29000,42.07444
89,101828.66,N,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010755Z AUTO 00000KT 5SM BR OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 07:55:00,13.0,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
90,101828.66,N,,,101980.0,121.92,101833.04,44.0,Mist,,18.3,,100150.85,,KBOK 010756Z AUTO 00000KT 5SM BR OVC004 13/13 A3007 RMK AO2 SLP198  T01330128 401830128,,96.79,0.0,,,13.3,,2018-08-01 07:56:00,12.8,5.0,12.8,12.8,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
91,101828.66,N,,,,121.92,101834.81,44.0,Mist,,,,100150.85,,METAR KBOK 010805Z AUTO 00000KT 6SM BR OVC004 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 08:05:00,13.0,6.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
92,101862.52,N,,,,121.92,101868.67,44.0,Mist,,,,100184.15,,METAR KBOK 010815Z AUTO 00000KT 6SM BR OVC004 13/13 A3008,,100.0,0.0,,,13.0,,2018-08-01 08:15:00,13.0,6.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
93,101862.52,N,,,,121.92,101868.67,44.0,Mist,,,,100184.15,,METAR KBOK 010820Z AUTO 00000KT 6SM BR OVC004 13/13 A3008,,100.0,0.0,,,13.0,,2018-08-01 08:20:00,13.0,6.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
94,101862.52,N,,,,121.92,101868.67,44.0,Mist,,,,100184.15,,METAR KBOK 010825Z AUTO 00000KT 6SM BR OVC004 13/13 A3008,,100.0,0.0,,,13.0,,2018-08-01 08:25:00,13.0,6.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
95,101862.52,N,,,,121.92,101868.67,44.0,Mist,,,,100184.15,,METAR KBOK 010830Z AUTO 00000KT 5SM BR OVC004 13/13 A3008,,100.0,0.0,,,13.0,,2018-08-01 08:30:00,13.0,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
96,101862.52,N,,,,121.92,101868.67,44.0,Mist,,,,100184.15,,METAR KBOK 010835Z AUTO 00000KT 4SM BR OVC004 13/13 A3008,,100.0,0.0,,,13.0,,2018-08-01 08:35:00,13.0,4.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
97,101828.66,N,,,,60.96,101834.81,24.0,Mist,,,,100150.85,,METAR KBOK 010840Z AUTO 00000KT 4SM BR OVC002 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 08:40:00,13.0,4.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
98,101828.66,N,,,,60.96,101834.81,24.0,Mist,,,,100150.85,,METAR KBOK 010845Z AUTO 00000KT 4SM BR OVC002 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 08:45:00,13.0,4.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
99,101828.66,S,,,,60.96,101834.81,24.0,Mist,,,,100150.85,,METAR KBOK 010850Z AUTO 17003KT 3SM BR OVC002 13/13 A3007,,100.0,1.54,,,13.0,,2018-08-01 08:50:00,13.0,3.0,,,,,31.0,170.0,KBOK,459,-124.29000,42.07444
100,101828.66,N,,,,60.96,101834.81,24.0,Mist,,,,100150.85,,KBOK 010851Z AUTO 00000KT 2 1/2SM BR OVC002 13/13 A3007 RMK AO2  VIS 1 1/2V5,,100.0,0.0,,,13.0,,2018-08-01 08:51:00,13.0,2.5,13.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
101,101828.66,N,,,,60.96,101834.81,24.0,Mist,,,,100150.85,,METAR KBOK 010855Z AUTO 00000KT 2 1/2SM BR OVC002 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 08:55:00,13.0,2.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
102,101828.66,N,,,101960.0,60.96,101833.04,24.0,Mist,,,,100150.85,8000.0,KBOK 010856Z AUTO 00000KT 2 1/2SM BR OVC002 13/13 A3007 RMK AO2  VIS 1 1/2V4 SLP196 T01330128 58000,,96.79,0.0,,,13.3,,2018-08-01 08:56:00,12.8,2.5,12.8,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
103,101828.66,N,,,,60.96,101834.81,24.0,Mist,,,,100150.85,,METAR KBOK 010900Z AUTO 00000KT 2 1/2SM BR OVC002 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 09:00:00,13.0,2.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
104,101828.66,N,,,,60.96,101834.81,24.0,Mist,,,,100150.85,,METAR KBOK 010905Z AUTO 00000KT 2SM BR OVC002 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 09:05:00,13.0,2.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
105,101828.66,N,,,,60.96,101834.81,24.0,Mist,,,,100150.85,,METAR KBOK 010910Z AUTO 00000KT 2SM BR OVC002 13/13 A3007,,100.0,0.0,,,13.0,,2018-08-01 09:10:00,13.0,2.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
106,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 010920Z AUTO 00000KT 2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 09:20:00,13.0,2.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
107,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 010925Z AUTO 00000KT 2 1/2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 09:25:00,13.0,2.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
108,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 010930Z AUTO 00000KT 2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 09:30:00,13.0,2.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
109,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 010935Z AUTO 00000KT 2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 09:35:00,13.0,2.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
110,101794.79,SE,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 010945Z AUTO 13003KT 3SM BR OVC002 13/13 A3006,,100.0,1.54,,,13.0,,2018-08-01 09:45:00,13.0,3.0,,,,,31.0,130.0,KBOK,459,-124.29000,42.07444
111,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 010950Z AUTO 00000KT 2 1/2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 09:50:00,13.0,2.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
112,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 010955Z AUTO 00000KT 2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 09:55:00,13.0,2.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
113,101794.79,N,,,101940.0,60.96,101799.17,24.0,Mist,,,,100117.54,,KBOK 010956Z AUTO 00000KT 2SM BR OVC002 13/13 A3006 RMK AO2 SLP194  T01330128,,96.79,0.0,,,13.3,,2018-08-01 09:56:00,12.8,2.0,12.8,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
114,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011000Z AUTO 00000KT 2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:00:00,13.0,2.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
115,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011005Z AUTO 00000KT 1 3/4SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:05:00,13.0,1.75,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
116,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011010Z AUTO 00000KT 1 1/2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:10:00,13.0,1.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
117,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011020Z AUTO 00000KT 2 1/2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:20:00,13.0,2.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
118,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011025Z AUTO 00000KT 3 1/2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:25:00,13.0,3.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
119,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011030Z AUTO 00000KT 3 1/2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:30:00,13.0,3.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
120,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,KBOK 011033Z AUTO 00000KT 3SM BR OVC002 13/13 A3006 RMK AO2,,100.0,0.0,,,13.0,,2018-08-01 10:33:00,13.0,3.0,13.0,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
121,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011035Z AUTO 00000KT 3SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:35:00,13.0,3.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
122,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011040Z AUTO 00000KT 3SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:40:00,13.0,3.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
123,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011045Z AUTO 00000KT 3 1/2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:45:00,13.0,3.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
124,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011050Z AUTO 00000KT 4SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:50:00,13.0,4.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
125,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011055Z AUTO 00000KT 4SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 10:55:00,13.0,4.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
126,101794.79,N,,,101940.0,60.96,101802.13,24.0,Mist,,,,100117.54,,KBOK 011056Z AUTO 00000KT 4SM BR OVC002 13/13 A3006 RMK AO2 SLP194  T01280128,,100.0,0.0,,,12.8,,2018-08-01 10:56:00,12.8,4.0,12.8,,,1.0,31.0,0.0,KBOK,459,-124.29000,42.07444
127,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011100Z AUTO 00000KT 5SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:00:00,13.0,5.0,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
128,101794.79,N,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011105Z AUTO 00000KT 3 1/2SM BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:05:00,13.0,3.5,,,,,31.0,0.0,KBOK,459,-124.29000,42.07444
129,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011110Z AUTO 00000KT 2 1/2SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:10:00,13.0,2.5,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
130,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011115Z AUTO 00000KT 2SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:15:00,13.0,2.0,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
131,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011120Z AUTO 00000KT 2SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:20:00,13.0,2.0,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
132,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,0.025,100117.54,,KBOK 011121Z AUTO 00000KT 2SM -RA BR OVC002 13/13 A3006 RMK AO2  VIS 1 1/4V3 RAB07 P0000,,100.0,0.0,,,13.0,,2018-08-01 11:21:00,13.0,2.0,13.0,,,1.0,2493.0,0.0,KBOK,459,-124.29000,42.07444
133,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011125Z AUTO 00000KT 2 1/2SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:25:00,13.0,2.5,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
134,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011130Z AUTO 00000KT 2 1/2SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:30:00,13.0,2.5,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
135,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011135Z AUTO 00000KT 1 1/2SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:35:00,13.0,1.5,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
136,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011140Z AUTO 00000KT 1 1/4SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 11:40:00,13.0,1.25,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
137,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,0.025,100117.54,,KBOK 011144Z AUTO 00000KT 1 1/2SM -RA BR OVC002 13/13 A3006 RMK AO2 RAB07 P0000,,100.0,0.0,,,13.0,,2018-08-01 11:44:00,13.0,1.5,13.0,,,1.0,2493.0,0.0,KBOK,459,-124.29000,42.07444
138,101794.79,SE,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011145Z AUTO 13003KT 1 1/2SM -RA BR OVC002 13/13 A3006,,100.0,1.54,,,13.0,,2018-08-01 11:45:00,13.0,1.5,,,,,2493.0,130.0,KBOK,459,-124.29000,42.07444
139,101794.79,ESE,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011150Z AUTO 11003KT 1 3/4SM -RA BR OVC002 13/13 A3006,,100.0,1.54,,,13.0,,2018-08-01 11:50:00,13.0,1.75,,,,,2493.0,110.0,KBOK,459,-124.29000,42.07444
140,101794.79,SE,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011155Z AUTO 14004KT 2SM BR OVC002 13/13 A3006,,100.0,2.06,,,13.0,,2018-08-01 11:55:00,13.0,2.0,,,,,31.0,140.0,KBOK,459,-124.29000,42.07444
141,101794.79,SE,,,101910.0,60.96,101802.13,24.0,Mist,12.8,,0.025,100117.54,8004.0,KBOK 011156Z AUTO 14003KT 2SM BR OVC002 13/13 A3006 RMK AO2 VIS 1  1/4V4 RAB07E53 SLP191 P0000 60000 T01280128 10139 20128  58004,,100.0,1.54,,,12.8,13.9,2018-08-01 11:56:00,12.8,2.0,12.8,,0.025,1.0,31.0,140.0,KBOK,459,-124.29000,42.07444
142,101794.79,SE,,,,60.96,101800.94,24.0,Mist,,,,100117.54,,METAR KBOK 011200Z AUTO 13004KT 1 1/2SM BR OVC002 13/13 A3006,,100.0,2.06,,,13.0,,2018-08-01 12:00:00,13.0,1.5,,,,,31.0,130.0,KBOK,459,-124.29000,42.07444
143,101760.93,E,,,,60.96,101767.07,24.0,"Light Rain,Mist",,,0.025,100084.23,,KBOK 011203Z AUTO 09003KT 1SM -RA BR OVC002 13/13 A3005 RMK AO2  RAB03 P0000,,100.0,1.54,,,13.0,,2018-08-01 12:03:00,13.0,1.0,13.0,,,1.0,2493.0,90.0,KBOK,459,-124.29000,42.07444
144,101760.93,N,,,,60.96,101767.07,24.0,"Light Rain,Mist",,,,100084.23,,METAR KBOK 011205Z AUTO 00000KT 1SM -RA BR OVC002 13/13 A3005,,100.0,0.0,,,13.0,,2018-08-01 12:05:00,13.0,1.0,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
145,101760.93,N,,,,60.96,101767.07,24.0,"Light Rain,Mist",,,,100084.23,,METAR KBOK 011210Z AUTO 00000KT 1 1/4SM -RA BR OVC002 13/13 A3005,,100.0,0.0,,,13.0,,2018-08-01 12:10:00,13.0,1.25,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
146,101760.93,N,,,,60.96,101767.07,24.0,"Light Rain,Mist",,,0.025,100084.23,,METAR KBOK 011215Z AUTO 00000KT 2SM -RA BR OVC002 13/13 A3005 RMK AO2  VIS 1 1/4V2 1/2 RAB03 P0000,,100.0,0.0,,,13.0,,2018-08-01 12:15:00,13.0,2.0,13.0,,,1.0,2493.0,0.0,KBOK,459,-124.29000,42.07444
147,101760.93,N,,,,60.96,101767.07,24.0,"Light Rain,Mist",,,,100084.23,,METAR KBOK 011225Z AUTO 00000KT 1 1/4SM -RA BR OVC002 13/13 A3005,,100.0,0.0,,,13.0,,2018-08-01 12:25:00,13.0,1.25,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
148,101760.93,N,,,,60.96,101767.07,24.0,"Light Rain,Mist",,,,100084.23,,METAR KBOK 011230Z AUTO 00000KT 1 1/4SM -RA BR OVC002 13/13 A3005,,100.0,0.0,,,13.0,,2018-08-01 12:30:00,13.0,1.25,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
149,101760.93,N,,,,60.96,101767.07,24.0,"Light Rain,Mist",,,0.025,100084.23,,KBOK 011231Z AUTO 00000KT 1 1/2SM -RA BR OVC002 13/13 A3005 RMK AO2 RAB03 P0000,,100.0,0.0,,,13.0,,2018-08-01 12:31:00,13.0,1.5,13.0,,,1.0,2493.0,0.0,KBOK,459,-124.29000,42.07444
150,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011235Z AUTO 00000KT 2SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 12:35:00,13.0,2.0,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
151,101794.79,ESE,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011245Z AUTO 12003KT 2SM -RA BR OVC002 13/13 A3006,,100.0,1.54,,,13.0,,2018-08-01 12:45:00,13.0,2.0,,,,,2493.0,120.0,KBOK,459,-124.29000,42.07444
152,101794.79,SE,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011250Z AUTO 13003KT 1 1/2SM -RA BR OVC002 13/13 A3006,,100.0,1.54,,,13.0,,2018-08-01 12:50:00,13.0,1.5,,,,,2493.0,130.0,KBOK,459,-124.29000,42.07444
153,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,,100117.54,,METAR KBOK 011255Z AUTO 00000KT 1 3/4SM -RA BR OVC002 13/13 A3006,,100.0,0.0,,,13.0,,2018-08-01 12:55:00,13.0,1.75,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
154,101794.79,N,,,101920.0,60.96,101802.13,24.0,"Light Rain,Mist",,,0.025,100117.54,,KBOK 011256Z AUTO 00000KT 2SM -RA BR OVC002 13/13 A3006 RMK AO2  RAB03 SLP192 P0000 T01280128,,100.0,0.0,,,12.8,,2018-08-01 12:56:00,12.8,2.0,12.8,,,1.0,2493.0,0.0,KBOK,459,-124.29000,42.07444
155,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,0.025,100117.54,,KBOK 011305Z AUTO 00000KT 1SM -RA BR OVC002 13/13 A3006 RMK AO2  P0000,,100.0,0.0,,,13.0,,2018-08-01 13:05:00,13.0,1.0,13.0,,,1.0,2493.0,0.0,KBOK,459,-124.29000,42.07444
156,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,0.254,100117.54,,METAR KBOK 011315Z AUTO 00000KT 3/4SM -RA BR OVC002 13/13 A3006 RMK P0001,,100.0,0.0,,,13.0,,2018-08-01 13:15:00,13.0,0.75,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
157,101794.79,N,,,,60.96,101800.94,24.0,"Light Rain,Mist",,,0.254,100117.54,,METAR KBOK 011325Z AUTO 00000KT 1 1/2SM -RA BR OVC002 13/13 A3006 RMK P0001,,100.0,0.0,,,13.0,,2018-08-01 13:25:00,13.0,1.5,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
158,101828.66,N,,,,60.96,101834.81,24.0,"Light Rain,Mist",,,0.254,100150.85,,KBOK 011328Z AUTO 00000KT 2SM -RA BR OVC002 13/13 A3007 RMK AO2  P0001,,100.0,0.0,,,13.0,,2018-08-01 13:28:00,13.0,2.0,13.0,,,1.0,2493.0,0.0,KBOK,459,-124.29000,42.07444
159,101828.66,E,,,,60.96,101834.81,24.0,"Light Rain,Mist",,,0.254,100150.85,,METAR KBOK 011335Z AUTO 10003KT 2 1/2SM -RA BR OVC002 13/13 A3007 RMK P0001,,100.0,1.54,,,13.0,,2018-08-01 13:35:00,13.0,2.5,,,,,2493.0,100.0,KBOK,459,-124.29000,42.07444
160,101828.66,N,,,,60.96,101834.81,24.0,"Light Rain,Mist",,,0.254,100150.85,,METAR KBOK 011340Z AUTO 00000KT 3SM -RA BR OVC002 13/13 A3007 RMK P0001,,100.0,0.0,,,13.0,,2018-08-01 13:40:00,13.0,3.0,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
161,101828.66,N,,,,121.92,101834.82,44.0,"Light Rain,Mist",,,0.254,100150.85,,METAR KBOK 011355Z AUTO 00000KT 3SM -RA BR OVC004 13/12 A3007 RMK P0001,,93.65,0.0,,,13.0,,2018-08-01 13:55:00,11.99,3.0,,,,,2493.0,0.0,KBOK,459,-124.29000,42.07444
162,101828.66,N,,,101970.0,121.92,101836.0,44.0,"Light Rain,Mist",,,0.254,100150.85,,KBOK 011356Z AUTO 00000KT 3SM -RA BR OVC004 13/13 A3007 RMK AO2  SLP197 P0001 T01280128,,100.0,0.0,,,12.8,,2018-08-01 13:56:00,12.8,3.0,12.8,,,1.0,2493.0,0.0,KBOK,459,-124.29000,42.07444
