,date_time,altimeter_set_1,wind_gust_set_1,pressure_set_1d,wind_chill_set_1d,dew_point_temperature_set_1d,heat_index_set_1d,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
375,2018-08-16 15:00:00,102438.21,1.64,79599.68,,3.27,,37.0,0.76,100975.5,18.28,JDPC1,6812,-120.28889,40.03611
376,2018-08-16 16:00:00,102472.07,1.62,79625.99,,4.66,,36.0,0.62,100849.6,20.27,JDPC1,6812,-120.28889,40.03611
377,2018-08-16 17:00:00,102472.07,2.54,79625.99,,4.94,,33.0,1.01,100713.12,22.0,JDPC1,6812,-120.28889,40.03611
378,2018-08-16 18:00:00,102505.93,2.92,79652.3,,4.66,,29.0,1.46,100607.79,23.78,JDPC1,6812,-120.28889,40.03611
379,2018-08-16 19:00:00,102505.93,3.26,79652.3,,3.92,,26.0,1.7,100535.37,24.72,JDPC1,6812,-120.28889,40.03611
380,2018-08-16 20:00:00,102505.93,3.55,79652.3,,2.8,,23.0,2.09,100480.28,25.44,JDPC1,6812,-120.28889,40.03611
381,2018-08-16 21:00:00,102505.93,4.1,79652.3,,3.04,,23.0,2.17,100458.88,25.72,JDPC1,6812,-120.28889,40.03611
382,2018-08-16 22:00:00,102505.93,3.83,79652.3,,2.37,,22.0,2.54,100462.74,25.67,JDPC1,6812,-120.28889,40.03611
383,2018-08-16 23:00:00,102472.07,4.11,79625.99,,2.24,,21.0,2.0,100383.14,26.28,JDPC1,6812,-120.28889,40.03611
384,2018-08-17 00:00:00,102472.07,3.7,79625.99,,3.6,,24.0,2.23,100429.47,25.67,JDPC1,6812,-120.28889,40.03611
385,2018-08-17 01:00:00,102472.07,3.89,79625.99,,3.78,,26.0,2.24,100514.47,24.56,JDPC1,6812,-120.28889,40.03611
386,2018-08-17 02:00:00,102472.07,3.88,79625.99,,3.48,,28.0,2.25,100635.16,23.0,JDPC1,6812,-120.28889,40.03611
387,2018-08-17 03:00:00,102505.93,3.39,79652.3,,3.43,,32.0,1.96,100842.6,20.78,JDPC1,6812,-120.28889,40.03611
388,2018-08-17 04:00:00,102539.8,2.71,79678.62,,3.67,,38.0,1.36,101073.19,18.31,JDPC1,6812,-120.28889,40.03611
389,2018-08-17 05:00:00,102607.53,1.3,79731.25,,3.42,,41.0,0.23,101260.02,16.83,JDPC1,6812,-120.28889,40.03611
390,2018-08-17 06:00:00,102607.53,1.37,79731.25,,3.6,,43.0,0.35,101304.96,16.28,JDPC1,6812,-120.28889,40.03611
391,2018-08-17 07:00:00,102607.53,2.15,79731.25,,3.13,,41.0,1.07,101286.17,16.51,JDPC1,6812,-120.28889,40.03611
392,2018-08-17 08:00:00,102607.53,1.72,79731.25,,3.44,,43.0,0.42,101318.9,16.11,JDPC1,6812,-120.28889,40.03611
393,2018-08-17 09:00:00,102472.07,36.29,79625.99,-9.74,14.72,,,15.0,102682.89,-0.99,JDPC1,6812,-120.28889,40.03611
394,2018-08-17 10:00:00,102607.53,0.83,79731.25,,3.5,,50.0,0.32,101507.51,13.83,JDPC1,6812,-120.28889,40.03611
395,2018-08-17 11:00:00,102607.53,0.66,79731.25,,3.9,,54.0,0.2,101571.09,13.07,JDPC1,6812,-120.28889,40.03611
396,2018-08-17 12:00:00,102607.53,0.63,79731.25,,3.81,,52.0,0.4,101530.04,13.56,JDPC1,6812,-120.28889,40.03611
397,2018-08-17 13:00:00,102607.53,0.49,79731.25,,3.34,,48.0,0.1,101470.04,14.28,JDPC1,6812,-120.28889,40.03611
398,2018-08-17 14:00:00,102641.39,0.68,79757.56,,3.5,,47.0,0.21,101462.0,14.78,JDPC1,6812,-120.28889,40.03611
399,2018-08-17 15:00:00,102641.39,1.58,79757.56,,4.19,,45.0,0.44,101343.26,16.22,JDPC1,6812,-120.28889,40.03611
400,2018-08-17 16:00:00,102675.25,1.65,79783.87,,6.43,,45.0,0.82,101178.24,18.66,JDPC1,6812,-120.28889,40.03611
401,2018-08-17 17:00:00,102675.25,1.76,79783.87,,6.31,,40.0,0.73,101037.49,20.42,JDPC1,6812,-120.28889,40.03611
402,2018-08-17 18:00:00,102675.25,2.56,79783.87,,3.68,,30.0,1.15,100904.29,22.11,JDPC1,6812,-120.28889,40.03611
403,2018-08-17 19:00:00,102675.25,3.32,79783.87,,2.97,,27.0,1.75,100834.74,23.0,JDPC1,6812,-120.28889,40.03611
404,2018-08-17 20:00:00,102641.39,3.49,79757.56,,3.15,,26.0,1.64,100736.99,23.83,JDPC1,6812,-120.28889,40.03611
405,2018-08-17 21:00:00,102607.53,3.44,79731.25,,2.15,,23.0,1.96,100639.0,24.67,JDPC1,6812,-120.28889,40.03611
406,2018-08-17 22:00:00,102607.53,3.64,79731.25,,3.41,,25.0,1.84,100630.45,24.78,JDPC1,6812,-120.28889,40.03611
407,2018-08-17 23:00:00,102573.66,4.02,79704.93,,2.52,,23.0,1.93,100571.96,25.11,JDPC1,6812,-120.28889,40.03611
408,2018-08-18 00:00:00,102573.66,3.6,79704.93,,1.77,,21.0,1.7,100525.35,25.72,JDPC1,6812,-120.28889,40.03611
409,2018-08-18 01:00:00,102539.8,3.19,79678.62,,1.95,,22.0,1.81,100534.21,25.17,JDPC1,6812,-120.28889,40.03611
410,2018-08-18 02:00:00,102573.66,3.12,79704.93,,2.69,,25.0,1.92,100662.04,23.94,JDPC1,6812,-120.28889,40.03611
411,2018-08-18 03:00:00,102573.66,2.51,79704.93,,2.86,,29.0,1.15,100835.13,21.72,JDPC1,6812,-120.28889,40.03611
412,2018-08-18 04:00:00,102641.39,2.5,79757.56,,3.36,,36.0,1.26,101132.27,18.82,JDPC1,6812,-120.28889,40.03611
413,2018-08-18 05:00:00,102675.25,2.18,79783.87,,4.85,,43.0,1.51,101259.19,17.66,JDPC1,6812,-120.28889,40.03611
414,2018-08-18 06:00:00,102675.25,1.79,79783.87,,4.93,,46.0,0.99,101338.97,16.68,JDPC1,6812,-120.28889,40.03611
415,2018-08-18 07:00:00,102709.12,1.23,79810.19,,4.72,,49.0,0.93,101472.6,15.46,JDPC1,6812,-120.28889,40.03611
416,2018-08-18 08:00:00,102709.12,1.48,79810.19,,4.74,,50.0,1.01,101496.55,15.17,JDPC1,6812,-120.28889,40.03611
417,2018-08-18 09:00:00,102607.53,35.45,79731.25,-10.1,13.91,,,16.77,102815.81,-0.96,JDPC1,6812,-120.28889,40.03611
418,2018-08-18 10:00:00,102641.39,1.11,79757.56,,4.43,,50.0,0.69,101457.78,14.83,JDPC1,6812,-120.28889,40.03611
419,2018-08-18 11:00:00,102641.39,0.48,79757.56,,4.18,,49.0,0.1,101453.66,14.88,JDPC1,6812,-120.28889,40.03611
420,2018-08-18 12:00:00,102641.39,0.56,79757.56,,3.89,,49.0,0.1,101480.21,14.56,JDPC1,6812,-120.28889,40.03611
421,2018-08-18 13:00:00,102641.39,0.39,79757.56,,0.69,,38.0,0.06,101444.82,14.99,JDPC1,6812,-120.28889,40.03611
422,2018-08-18 14:00:00,102675.25,0.0,79783.87,,-3.54,,27.0,0.0,101438.88,15.47,JDPC1,6812,-120.28889,40.03611
423,2018-08-18 15:00:00,102675.25,0.13,79783.87,,-2.16,,29.0,0.01,101398.47,15.96,JDPC1,6812,-120.28889,40.03611
424,2018-08-18 16:00:00,102709.12,0.41,79810.19,,-0.51,,27.0,0.15,101186.42,18.98,JDPC1,6812,-120.28889,40.03611
425,2018-08-18 17:00:00,102709.12,1.15,79810.19,,1.43,,26.0,0.33,100959.74,21.83,JDPC1,6812,-120.28889,40.03611
426,2018-08-18 18:00:00,102709.12,2.06,79810.19,,0.41,,21.0,0.92,100781.98,24.11,JDPC1,6812,-120.28889,40.03611
427,2018-08-18 19:00:00,102709.12,2.84,79810.19,,-1.13,,17.0,1.15,100658.29,25.72,JDPC1,6812,-120.28889,40.03611
428,2018-08-18 20:00:00,102675.25,2.68,79783.87,,-7.73,,10.0,1.21,100591.08,26.17,JDPC1,6812,-120.28889,40.03611
429,2018-08-18 21:00:00,102641.39,4.46,79757.56,,-5.08,,12.0,1.61,100528.15,26.56,JDPC1,6812,-120.28889,40.03611
430,2018-08-18 22:00:00,102607.53,4.24,79731.25,,-6.87,26.32,10.0,1.62,100440.56,27.28,JDPC1,6812,-120.28889,40.03611
431,2018-08-18 23:00:00,102539.8,2.98,79678.62,,-5.47,26.59,11.0,1.52,100357.62,27.5,JDPC1,6812,-120.28889,40.03611
432,2018-08-19 00:00:00,102539.8,3.09,79678.62,,-3.55,26.28,13.0,1.76,100382.42,27.17,JDPC1,6812,-120.28889,40.03611
433,2018-08-19 01:00:00,102539.8,3.39,79678.62,,-3.45,,14.0,1.57,100466.57,26.06,JDPC1,6812,-120.28889,40.03611
434,2018-08-19 02:00:00,102505.93,2.81,79652.3,,-4.89,,14.0,1.45,100569.78,24.28,JDPC1,6812,-120.28889,40.03611
435,2018-08-19 03:00:00,102505.93,2.22,79652.3,,-5.25,,16.0,1.17,100772.96,21.67,JDPC1,6812,-120.28889,40.03611
436,2018-08-19 04:00:00,102539.8,2.44,79678.62,,-0.86,,26.0,1.53,101004.4,19.17,JDPC1,6812,-120.28889,40.03611
437,2018-08-19 05:00:00,102573.66,2.37,79704.93,,-0.33,,29.0,1.45,101127.84,18.05,JDPC1,6812,-120.28889,40.03611
438,2018-08-19 06:00:00,102539.8,1.39,79678.62,,-1.84,,28.0,0.87,101190.28,16.87,JDPC1,6812,-120.28889,40.03611
439,2018-08-19 07:00:00,102539.8,1.67,79678.62,,-1.4,,29.0,1.14,101193.51,16.83,JDPC1,6812,-120.28889,40.03611
440,2018-08-19 08:00:00,102505.93,1.4,79652.3,,-1.79,,29.0,0.99,101196.84,16.38,JDPC1,6812,-120.28889,40.03611
441,2018-08-19 09:00:00,102607.53,37.06,79731.25,-8.8,14.47,,,11.6,102815.81,-0.96,JDPC1,6812,-120.28889,40.03611
442,2018-08-19 10:00:00,102472.07,0.83,79625.99,,-5.43,,21.0,0.46,101100.03,17.16,JDPC1,6812,-120.28889,40.03611
443,2018-08-19 11:00:00,102438.21,0.45,79599.68,,-10.52,,14.0,0.13,101057.89,17.27,JDPC1,6812,-120.28889,40.03611
444,2018-08-19 12:00:00,102438.21,0.12,79599.68,,-12.38,,12.0,0.02,101053.08,17.33,JDPC1,6812,-120.28889,40.03611
445,2018-08-19 13:00:00,102438.21,0.0,79599.68,,-8.45,,18.0,0.0,101167.95,15.92,JDPC1,6812,-120.28889,40.03611
446,2018-08-19 14:00:00,102438.21,0.0,79599.68,,-8.17,,18.0,0.0,101140.1,16.26,JDPC1,6812,-120.28889,40.03611
447,2018-08-19 15:00:00,102438.21,0.54,79599.68,,-3.26,,24.0,0.09,101028.41,17.63,JDPC1,6812,-120.28889,40.03611
448,2018-08-19 16:00:00,102438.21,1.03,79599.68,,-1.88,,22.0,0.35,100787.42,20.64,JDPC1,6812,-120.28889,40.03611
449,2018-08-19 17:00:00,102438.21,2.23,79599.68,,-4.4,,16.0,1.11,100624.2,22.72,JDPC1,6812,-120.28889,40.03611
450,2018-08-19 18:00:00,102404.34,3.42,79573.36,,-6.97,,12.0,1.52,100478.67,24.17,JDPC1,6812,-120.28889,40.03611
