,road_subsurface_tmp_set_1,date_time,road_freezing_temp_set_1,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1235,28.78,2018-08-10 00:28:00,-0.06,SW,52.33,9.3,2.03,32.79,224.0,12.0,7.11,35.56,CLDNV,5043,-119.97707,39.64957
1236,28.83,2018-08-10 00:38:00,-0.06,SW,51.67,14.08,1.64,32.32,226.0,12.0,8.41,35.06,CLDNV,5043,-119.97707,39.64957
1237,28.83,2018-08-10 00:49:00,-0.17,SW,49.94,15.29,1.33,31.96,222.0,12.0,8.0,34.67,CLDNV,5043,-119.97707,39.64957
1238,28.94,2018-08-10 01:00:00,-0.17,SW,48.83,10.19,1.15,31.76,219.0,12.0,6.48,34.44,CLDNV,5043,-119.97707,39.64957
1239,29.06,2018-08-10 01:11:00,-0.17,WSW,47.56,11.31,2.98,31.62,243.0,14.0,5.81,34.06,CLDNV,5043,-119.97707,39.64957
1240,29.06,2018-08-10 01:22:00,-0.17,WSW,46.17,14.8,2.66,31.26,258.0,14.0,4.6,33.67,CLDNV,5043,-119.97707,39.64957
1241,29.28,2018-08-10 01:33:00,-0.17,WSW,44.83,11.57,2.48,31.05,254.0,14.0,3.89,33.44,CLDNV,5043,-119.97707,39.64957
1242,29.28,2018-08-10 01:43:00,-0.17,WSW,43.78,14.3,2.26,30.8,244.0,14.0,8.09,33.17,CLDNV,5043,-119.97707,39.64957
1243,29.33,2018-08-10 01:54:00,-0.17,SW,42.72,9.21,1.86,30.36,216.0,14.0,6.62,32.67,CLDNV,5043,-119.97707,39.64957
1244,29.44,2018-08-10 02:05:00,-0.17,SW,41.67,11.22,1.55,30.02,224.0,14.0,6.8,32.28,CLDNV,5043,-119.97707,39.64957
1245,29.33,2018-08-10 02:16:00,-0.17,WSW,40.22,11.09,2.1,29.6,243.0,15.0,6.7,31.78,CLDNV,5043,-119.97707,39.64957
1246,29.56,2018-08-10 02:27:00,-0.17,WNW,39.33,1.92,2.72,29.33,287.0,16.0,0.98,31.44,CLDNV,5043,-119.97707,39.64957
1247,29.67,2018-08-10 02:38:00,-0.17,WNW,37.94,2.59,5.09,28.0,291.0,21.0,1.7,29.67,CLDNV,5043,-119.97707,39.64957
1248,29.78,2018-08-10 02:48:00,-0.17,WNW,37.06,7.2,5.85,28.13,299.0,22.0,5.01,29.78,CLDNV,5043,-119.97707,39.64957
1249,29.78,2018-08-10 02:59:00,-0.17,WNW,36.06,5.59,4.76,27.7,288.0,21.0,3.4,29.28,CLDNV,5043,-119.97707,39.64957
1250,29.83,2018-08-10 03:09:00,-0.17,WNW,35.33,5.9,5.54,27.3,294.0,23.0,4.2,28.67,CLDNV,5043,-119.97707,39.64957
1251,29.94,2018-08-10 03:19:00,-0.17,SW,34.44,4.11,4.2,26.68,217.0,22.0,2.81,27.83,CLDNV,5043,-119.97707,39.64957
1252,29.94,2018-08-10 03:30:00,-0.28,SW,33.83,5.19,5.12,26.94,216.0,23.0,3.89,28.17,CLDNV,5043,-119.97707,39.64957
1253,29.94,2018-08-10 03:40:00,-0.28,W,33.33,5.59,4.62,27.03,263.0,22.0,1.79,28.33,CLDNV,5043,-119.97707,39.64957
1254,30.06,2018-08-10 03:50:00,-0.28,WNW,33.17,2.81,5.34,26.67,288.0,24.0,1.52,27.72,CLDNV,5043,-119.97707,39.64957
1255,30.06,2018-08-10 04:00:00,-0.28,WSW,32.44,6.08,4.94,,244.0,25.0,2.41,26.56,CLDNV,5043,-119.97707,39.64957
1256,30.17,2018-08-10 04:10:00,-0.28,WSW,31.83,6.7,5.46,26.6,237.0,25.0,3.4,27.17,CLDNV,5043,-119.97707,39.64957
1257,30.17,2018-08-10 04:21:00,-0.28,WNW,31.78,3.62,5.69,26.19,302.0,26.0,2.91,26.78,CLDNV,5043,-119.97707,39.64957
1258,30.22,2018-08-10 04:31:00,-0.33,W,31.17,8.71,5.32,,260.0,27.0,2.1,25.72,CLDNV,5043,-119.97707,39.64957
1259,30.22,2018-08-10 04:41:00,-0.33,WSW,30.67,11.71,5.41,,248.0,28.0,7.11,25.22,CLDNV,5043,-119.97707,39.64957
1260,30.33,2018-08-10 04:51:00,-0.44,WSW,30.33,11.31,5.51,,241.0,27.0,7.11,25.94,CLDNV,5043,-119.97707,39.64957
1261,30.33,2018-08-10 05:02:00,-0.33,W,30.17,3.4,5.41,,268.0,27.0,0.98,25.83,CLDNV,5043,-119.97707,39.64957
1262,30.44,2018-08-10 05:12:00,-0.44,W,29.83,6.62,5.32,,265.0,27.0,2.19,25.72,CLDNV,5043,-119.97707,39.64957
1263,30.44,2018-08-10 05:22:00,-0.56,W,29.67,4.69,4.87,,274.0,26.0,1.52,25.83,CLDNV,5043,-119.97707,39.64957
1264,30.44,2018-08-10 05:33:00,-0.56,WSW,29.33,8.41,4.54,,254.0,26.0,4.29,25.44,CLDNV,5043,-119.97707,39.64957
1265,30.44,2018-08-10 05:44:00,-0.56,W,29.28,2.91,4.64,,281.0,26.0,1.38,25.56,CLDNV,5043,-119.97707,39.64957
1266,30.56,2018-08-10 05:54:00,-0.56,WSW,28.67,6.7,4.84,,248.0,27.0,3.98,25.17,CLDNV,5043,-119.97707,39.64957
1267,30.56,2018-08-10 06:04:00,-0.56,WSW,28.33,7.6,5.02,,250.0,28.0,4.38,24.78,CLDNV,5043,-119.97707,39.64957
1268,30.56,2018-08-10 06:14:00,-0.67,WSW,28.06,6.21,4.88,,258.0,27.0,2.19,25.22,CLDNV,5043,-119.97707,39.64957
1269,30.56,2018-08-10 06:24:00,-0.67,WSW,27.83,8.71,5.02,,248.0,28.0,5.41,24.78,CLDNV,5043,-119.97707,39.64957
1270,30.56,2018-08-10 06:35:00,-0.67,WSW,27.67,11.49,4.64,,246.0,27.0,7.6,24.94,CLDNV,5043,-119.97707,39.64957
1271,30.56,2018-08-10 06:45:00,-0.67,WSW,27.44,7.69,4.9,,250.0,29.0,4.2,24.06,CLDNV,5043,-119.97707,39.64957
1272,30.67,2018-08-10 06:55:00,-0.67,W,27.17,7.51,5.13,,274.0,29.0,2.99,24.33,CLDNV,5043,-119.97707,39.64957
1273,30.67,2018-08-10 07:05:00,-0.67,W,27.06,7.51,4.73,,274.0,28.0,2.68,24.44,CLDNV,5043,-119.97707,39.64957
1274,30.67,2018-08-10 07:16:00,-0.67,W,26.78,6.3,5.18,,275.0,30.0,2.51,23.83,CLDNV,5043,-119.97707,39.64957
1275,30.67,2018-08-10 07:26:00,-0.67,W,26.56,6.62,4.7,,268.0,29.0,2.28,23.83,CLDNV,5043,-119.97707,39.64957
1276,30.67,2018-08-10 07:30:00,-0.78,W,26.44,7.02,4.29,,264.0,28.0,2.41,23.94,CLDNV,5043,-119.97707,39.64957
1277,30.67,2018-08-10 07:40:00,-0.78,WSW,26.17,9.61,4.2,,256.0,28.0,3.31,23.83,CLDNV,5043,-119.97707,39.64957
1278,30.67,2018-08-10 07:50:00,-0.78,WSW,25.94,12.52,4.03,,247.0,29.0,8.71,23.06,CLDNV,5043,-119.97707,39.64957
1279,30.67,2018-08-10 08:01:00,-0.78,WSW,25.44,10.19,4.21,,247.0,32.0,7.02,21.67,CLDNV,5043,-119.97707,39.64957
1280,30.67,2018-08-10 08:11:00,-0.78,WSW,25.22,10.91,4.64,,256.0,31.0,4.38,22.67,CLDNV,5043,-119.97707,39.64957
1281,30.56,2018-08-10 08:21:00,-0.78,WSW,25.06,10.99,4.79,,248.0,32.0,6.08,22.33,CLDNV,5043,-119.97707,39.64957
1282,30.56,2018-08-10 08:31:00,-0.78,W,25.06,5.41,4.88,,277.0,31.0,2.51,22.94,CLDNV,5043,-119.97707,39.64957
1283,30.56,2018-08-10 08:41:00,-0.78,WSW,24.78,9.7,4.89,,237.0,33.0,7.2,21.94,CLDNV,5043,-119.97707,39.64957
1284,30.56,2018-08-10 08:51:00,-0.78,WSW,24.56,9.52,4.75,,246.0,32.0,6.39,22.28,CLDNV,5043,-119.97707,39.64957
1285,30.56,2018-08-10 09:01:00,-0.44,W,24.33,7.91,4.31,,261.0,33.0,2.99,21.28,CLDNV,5043,-119.97707,39.64957
1286,30.56,2018-08-10 09:11:00,-0.56,W,24.28,7.6,4.21,,280.0,30.0,3.49,22.72,CLDNV,5043,-119.97707,39.64957
1287,30.56,2018-08-10 09:21:00,-0.78,WSW,24.06,9.12,4.2,,237.0,31.0,5.72,22.17,CLDNV,5043,-119.97707,39.64957
1288,30.56,2018-08-10 09:31:00,-0.44,WSW,23.94,11.8,3.76,,239.0,31.0,8.41,21.67,CLDNV,5043,-119.97707,39.64957
1289,30.56,2018-08-10 09:41:00,-0.67,WSW,23.78,11.09,4.2,,244.0,31.0,5.41,22.17,CLDNV,5043,-119.97707,39.64957
1290,30.44,2018-08-10 09:51:00,-0.44,WSW,23.83,14.71,4.03,,254.0,29.0,6.08,23.06,CLDNV,5043,-119.97707,39.64957
1291,30.44,2018-08-10 10:01:00,-0.28,W,23.94,5.72,4.21,,263.0,30.0,2.01,22.72,CLDNV,5043,-119.97707,39.64957
1292,30.44,2018-08-10 10:11:00,-0.28,W,23.67,5.41,4.45,,267.0,32.0,2.19,21.94,CLDNV,5043,-119.97707,39.64957
1293,30.44,2018-08-10 10:21:00,-0.44,WSW,23.22,11.22,3.57,,239.0,33.0,8.09,20.44,CLDNV,5043,-119.97707,39.64957
1294,30.33,2018-08-10 10:31:00,-0.67,WSW,22.94,11.4,3.79,,248.0,34.0,7.11,20.22,CLDNV,5043,-119.97707,39.64957
1295,30.33,2018-08-10 10:41:00,-0.33,W,22.83,6.8,4.31,,264.0,33.0,2.51,21.28,CLDNV,5043,-119.97707,39.64957
1296,30.33,2018-08-10 10:51:00,-0.56,W,23.06,6.48,4.31,,271.0,32.0,2.99,21.78,CLDNV,5043,-119.97707,39.64957
1297,30.22,2018-08-10 11:01:00,-0.78,WSW,22.83,8.0,3.89,,248.0,34.0,4.2,20.33,CLDNV,5043,-119.97707,39.64957
1298,30.22,2018-08-10 11:11:00,-0.83,WNW,22.72,8.89,4.31,,298.0,32.0,5.72,21.78,CLDNV,5043,-119.97707,39.64957
1299,30.22,2018-08-10 11:21:00,-0.83,W,22.72,4.6,4.65,,270.0,33.0,2.1,21.67,CLDNV,5043,-119.97707,39.64957
1300,30.22,2018-08-10 11:32:00,-0.83,WSW,22.44,9.3,4.1,,253.0,34.0,4.2,20.56,CLDNV,5043,-119.97707,39.64957
1301,30.17,2018-08-10 11:42:00,-0.83,WSW,22.17,10.69,3.86,,243.0,35.0,7.11,19.83,CLDNV,5043,-119.97707,39.64957
1302,30.17,2018-08-10 11:52:00,-0.83,W,22.06,6.7,4.02,,260.0,36.0,1.92,19.56,CLDNV,5043,-119.97707,39.64957
1303,30.17,2018-08-10 12:02:00,-0.83,WSW,21.83,8.71,3.91,,244.0,36.0,5.41,19.44,CLDNV,5043,-119.97707,39.64957
1304,30.06,2018-08-10 12:12:00,-0.83,W,21.83,4.11,3.67,,268.0,36.0,1.12,19.17,CLDNV,5043,-119.97707,39.64957
1305,30.06,2018-08-10 12:22:00,-0.83,ENE,21.56,2.51,4.27,,72.0,39.0,1.21,18.56,CLDNV,5043,-119.97707,39.64957
1306,29.94,2018-08-10 12:32:00,-0.83,NW,21.44,1.3,3.76,,323.0,37.0,0.31,18.83,CLDNV,5043,-119.97707,39.64957
1307,29.94,2018-08-10 12:42:00,-0.83,WSW,21.56,2.99,3.72,,244.0,35.0,1.52,19.67,CLDNV,5043,-119.97707,39.64957
1308,29.94,2018-08-10 12:52:00,-0.83,NNW,21.67,1.92,3.4,,333.0,34.0,0.72,19.78,CLDNV,5043,-119.97707,39.64957
1309,29.83,2018-08-10 13:02:00,-0.83,NNW,21.78,2.91,3.96,,344.0,35.0,1.52,19.94,CLDNV,5043,-119.97707,39.64957
1310,29.83,2018-08-10 13:12:00,-0.83,WNW,21.78,3.22,3.72,,289.0,35.0,0.9,19.67,CLDNV,5043,-119.97707,39.64957
1311,29.78,2018-08-10 13:22:00,-0.83,ENE,21.67,2.28,6.12,,68.0,45.0,1.52,18.33,CLDNV,5043,-119.97707,39.64957
1312,29.78,2018-08-10 13:32:00,-0.83,ENE,21.44,1.61,7.45,,73.0,51.0,0.9,17.78,CLDNV,5043,-119.97707,39.64957
1313,29.78,2018-08-10 13:42:00,-0.83,SE,21.44,2.1,4.2,,126.0,43.0,0.9,16.94,CLDNV,5043,-119.97707,39.64957
1314,29.67,2018-08-10 13:52:00,-0.83,WSW,21.44,1.7,4.61,,248.0,45.0,0.4,16.67,CLDNV,5043,-119.97707,39.64957
1315,29.67,2018-08-10 14:02:00,-0.83,NNE,21.94,1.3,7.24,,21.0,51.0,0.72,17.56,CLDNV,5043,-119.97707,39.64957
1316,29.67,2018-08-10 14:12:00,-0.83,NNW,22.17,2.28,7.63,,343.0,52.0,0.9,17.67,CLDNV,5043,-119.97707,39.64957
1317,29.56,2018-08-10 14:22:00,-0.83,NE,22.44,1.38,7.91,,56.0,53.0,0.72,17.67,CLDNV,5043,-119.97707,39.64957
1318,29.56,2018-08-10 14:32:00,-0.83,NNE,22.72,0.8,9.09,,30.0,57.0,0.4,17.78,CLDNV,5043,-119.97707,39.64957
1319,29.44,2018-08-10 14:42:00,-0.83,NNE,22.94,1.12,8.99,,14.0,57.0,0.58,17.67,CLDNV,5043,-119.97707,39.64957
1320,29.44,2018-08-10 14:53:00,-0.83,ENE,24.33,0.72,7.78,,75.0,49.0,0.18,18.78,CLDNV,5043,-119.97707,39.64957
1321,29.44,2018-08-10 15:04:00,-0.83,ENE,25.67,1.3,7.27,,73.0,44.0,0.8,19.94,CLDNV,5043,-119.97707,39.64957
1322,29.33,2018-08-10 15:15:00,-0.83,N,26.67,0.9,7.72,,7.0,44.0,0.31,20.44,CLDNV,5043,-119.97707,39.64957
1323,29.33,2018-08-10 15:26:00,-0.78,NE,27.72,1.21,6.05,,34.0,36.0,0.72,21.83,CLDNV,5043,-119.97707,39.64957
1324,29.28,2018-08-10 15:37:00,-0.78,NNE,28.83,1.92,6.84,,32.0,36.0,0.98,22.72,CLDNV,5043,-119.97707,39.64957
1325,29.28,2018-08-10 15:47:00,-0.78,NW,29.56,2.1,5.12,,318.0,31.0,1.38,23.22,CLDNV,5043,-119.97707,39.64957
1326,29.17,2018-08-10 15:58:00,-0.78,WNW,31.56,3.62,2.55,,294.0,24.0,2.1,24.44,CLDNV,5043,-119.97707,39.64957
1327,29.17,2018-08-10 16:09:00,-0.78,WNW,33.17,3.4,2.09,,292.0,22.0,2.28,25.33,CLDNV,5043,-119.97707,39.64957
1328,29.17,2018-08-10 16:20:00,-0.67,WNW,34.67,3.89,0.25,,294.0,19.0,2.68,25.56,CLDNV,5043,-119.97707,39.64957
1329,29.06,2018-08-10 16:31:00,-0.67,W,35.06,2.28,-1.04,,278.0,17.0,0.72,25.83,CLDNV,5043,-119.97707,39.64957
1330,29.06,2018-08-10 16:42:00,-0.67,WNW,35.33,3.49,-0.63,,285.0,17.0,1.92,26.33,CLDNV,5043,-119.97707,39.64957
1331,29.06,2018-08-10 16:52:00,-0.67,WNW,37.28,3.89,-0.22,26.01,302.0,17.0,2.99,26.83,CLDNV,5043,-119.97707,39.64957
1332,28.94,2018-08-10 17:03:00,-0.56,WNW,38.78,4.2,-0.22,26.01,289.0,17.0,2.68,26.83,CLDNV,5043,-119.97707,39.64957
1333,28.83,2018-08-10 17:14:00,-0.56,WNW,39.83,4.2,0.88,26.8,285.0,17.0,1.79,28.17,CLDNV,5043,-119.97707,39.64957
1334,28.83,2018-08-10 17:25:00,-0.44,NW,41.17,4.2,-2.03,26.51,311.0,14.0,2.41,27.83,CLDNV,5043,-119.97707,39.64957
1335,28.83,2018-08-10 17:36:00,-0.44,W,42.67,4.52,-1.63,26.87,264.0,14.0,1.21,28.33,CLDNV,5043,-119.97707,39.64957
1336,28.78,2018-08-10 17:47:00,-0.33,NW,43.83,3.22,-2.44,27.03,319.0,13.0,1.38,28.56,CLDNV,5043,-119.97707,39.64957
1337,28.78,2018-08-10 17:57:00,-0.33,NNW,45.22,2.91,-1.36,27.12,347.0,14.0,2.19,28.67,CLDNV,5043,-119.97707,39.64957
1338,28.78,2018-08-10 18:08:00,-0.33,W,45.94,2.28,-3.02,27.4,261.0,12.0,0.58,29.17,CLDNV,5043,-119.97707,39.64957
1339,28.78,2018-08-10 18:19:00,-0.28,NNW,46.78,3.71,1.0,27.63,332.0,16.0,2.59,29.33,CLDNV,5043,-119.97707,39.64957
1340,28.78,2018-08-10 18:30:00,-0.28,NNW,47.83,3.98,3.88,27.51,332.0,20.0,2.99,29.06,CLDNV,5043,-119.97707,39.64957
1341,28.67,2018-08-10 18:41:00,-0.28,WNW,48.67,3.09,-2.41,27.99,299.0,12.0,1.61,29.94,CLDNV,5043,-119.97707,39.64957
1342,28.78,2018-08-10 18:52:00,-0.17,NNW,49.83,2.91,-2.19,28.21,342.0,12.0,2.1,30.22,CLDNV,5043,-119.97707,39.64957
1343,28.67,2018-08-10 19:02:00,-0.17,NNE,50.94,3.22,-2.69,28.77,30.0,11.0,2.19,31.06,CLDNV,5043,-119.97707,39.64957
1344,28.56,2018-08-10 19:13:00,-0.17,N,51.94,3.4,-2.6,28.86,0.0,11.0,1.79,31.17,CLDNV,5043,-119.97707,39.64957
1345,28.56,2018-08-10 19:24:00,-0.17,N,53.22,3.49,-0.95,29.46,356.0,12.0,2.28,31.78,CLDNV,5043,-119.97707,39.64957
1346,28.56,2018-08-10 19:34:00,-0.17,NNE,54.22,2.01,-4.85,29.06,13.0,9.0,0.8,31.67,CLDNV,5043,-119.97707,39.64957
1347,28.67,2018-08-10 19:45:00,-0.17,E,55.44,2.51,-4.47,29.45,82.0,9.0,1.52,32.17,CLDNV,5043,-119.97707,39.64957
1348,28.56,2018-08-10 19:55:00,-0.17,WNW,54.94,8.31,-4.04,29.89,296.0,9.0,5.59,32.72,CLDNV,5043,-119.97707,39.64957
1349,28.56,2018-08-10 20:06:00,-0.06,NW,55.67,8.0,-1.6,29.89,319.0,11.0,5.19,32.44,CLDNV,5043,-119.97707,39.64957
1350,28.56,2018-08-10 20:16:00,-0.06,NW,55.44,6.88,2.41,29.94,319.0,15.0,4.69,32.17,CLDNV,5043,-119.97707,39.64957
1351,28.56,2018-08-10 20:27:00,-0.06,NW,55.33,11.89,-4.17,29.76,309.0,9.0,7.91,32.56,CLDNV,5043,-119.97707,39.64957
1352,28.56,2018-08-10 20:38:00,-0.06,WNW,55.67,8.98,-5.32,30.05,295.0,8.0,5.72,33.06,CLDNV,5043,-119.97707,39.64957
1353,28.56,2018-08-10 20:48:00,-0.06,NW,55.78,8.98,-1.21,30.31,305.0,11.0,6.21,32.94,CLDNV,5043,-119.97707,39.64957
1354,28.56,2018-08-10 20:59:00,-0.06,NW,54.56,11.31,-4.34,29.58,309.0,9.0,8.58,32.33,CLDNV,5043,-119.97707,39.64957
1355,28.56,2018-08-10 21:09:00,-0.06,W,56.17,7.2,-3.58,30.38,274.0,9.0,2.68,33.33,CLDNV,5043,-119.97707,39.64957
1356,28.67,2018-08-10 21:19:00,-0.06,W,56.94,6.8,-3.23,30.75,263.0,9.0,2.19,33.78,CLDNV,5043,-119.97707,39.64957
1357,28.67,2018-08-10 21:30:00,-0.06,NW,56.83,5.81,-2.39,30.28,313.0,10.0,4.29,33.06,CLDNV,5043,-119.97707,39.64957
1358,28.56,2018-08-10 21:40:00,-0.06,WNW,56.94,7.51,-3.23,30.75,287.0,9.0,3.4,33.78,CLDNV,5043,-119.97707,39.64957
1359,28.78,2018-08-10 21:50:00,-0.06,WSW,57.33,11.49,-3.02,30.98,254.0,9.0,4.2,34.06,CLDNV,5043,-119.97707,39.64957
1360,28.78,2018-08-10 22:00:00,-0.06,W,57.56,5.41,-4.56,30.85,272.0,8.0,2.68,34.06,CLDNV,5043,-119.97707,39.64957
1361,28.78,2018-08-10 22:11:00,-0.06,NW,57.28,7.6,0.45,30.97,315.0,12.0,5.41,33.56,CLDNV,5043,-119.97707,39.64957
1362,28.78,2018-08-10 22:21:00,-0.06,NW,56.28,8.58,-0.99,30.54,320.0,11.0,5.41,33.22,CLDNV,5043,-119.97707,39.64957
1363,28.78,2018-08-10 22:31:00,-0.06,W,55.94,6.21,-4.65,30.75,280.0,8.0,2.28,33.94,CLDNV,5043,-119.97707,39.64957
1364,28.78,2018-08-10 22:41:00,-0.06,WNW,55.56,9.61,-3.23,30.75,302.0,9.0,7.28,33.78,CLDNV,5043,-119.97707,39.64957
1365,28.83,2018-08-10 22:51:00,-0.06,NW,55.44,8.98,-1.12,30.41,323.0,11.0,5.81,33.06,CLDNV,5043,-119.97707,39.64957
1366,28.83,2018-08-10 23:02:00,-0.06,WNW,55.17,10.5,-3.02,30.98,302.0,9.0,5.72,34.06,CLDNV,5043,-119.97707,39.64957
1367,28.94,2018-08-10 23:12:00,-0.06,WNW,54.06,7.78,-5.2,30.18,289.0,8.0,4.38,33.22,CLDNV,5043,-119.97707,39.64957
1368,28.94,2018-08-10 23:22:00,-0.06,WNW,53.56,10.5,-4.94,30.45,302.0,8.0,8.0,33.56,CLDNV,5043,-119.97707,39.64957
1369,28.94,2018-08-10 23:33:00,-0.06,NW,53.17,9.39,-2.18,30.5,305.0,10.0,5.99,33.33,CLDNV,5043,-119.97707,39.64957
1370,29.17,2018-08-10 23:43:00,-0.06,WNW,52.44,8.98,-3.66,30.29,285.0,9.0,3.49,33.22,CLDNV,5043,-119.97707,39.64957
1371,29.17,2018-08-10 23:53:00,-0.17,WNW,51.83,9.21,-3.32,30.66,285.0,9.0,4.29,33.67,CLDNV,5043,-119.97707,39.64957
1372,29.33,2018-08-11 00:03:00,-0.17,W,51.44,6.39,-3.32,30.66,277.0,9.0,2.59,33.67,CLDNV,5043,-119.97707,39.64957
1373,29.28,2018-08-11 00:13:00,-0.17,WNW,50.67,9.61,-3.88,30.07,295.0,9.0,6.21,32.94,CLDNV,5043,-119.97707,39.64957
1374,29.28,2018-08-11 00:23:00,-0.17,W,50.06,7.51,-3.7,30.25,274.0,9.0,2.41,33.17,CLDNV,5043,-119.97707,39.64957
1375,29.33,2018-08-11 00:34:00,-0.17,WNW,49.56,7.91,-3.78,30.16,302.0,9.0,4.29,33.06,CLDNV,5043,-119.97707,39.64957
1376,29.33,2018-08-11 00:44:00,-0.17,WNW,48.78,5.99,-3.66,30.29,298.0,9.0,3.98,33.22,CLDNV,5043,-119.97707,39.64957
1377,29.44,2018-08-11 00:54:00,-0.17,WNW,47.94,6.08,-2.7,29.96,282.0,10.0,2.91,32.67,CLDNV,5043,-119.97707,39.64957
1378,29.44,2018-08-11 01:04:00,-0.17,WNW,46.83,7.02,-2.78,29.87,288.0,10.0,4.6,32.56,CLDNV,5043,-119.97707,39.64957
1379,29.56,2018-08-11 01:15:00,-0.17,WSW,46.28,8.81,-2.7,29.96,256.0,10.0,3.4,32.67,CLDNV,5043,-119.97707,39.64957
1380,29.67,2018-08-11 01:25:00,-0.17,WNW,45.22,5.59,-3.26,29.37,282.0,10.0,2.59,31.94,CLDNV,5043,-119.97707,39.64957
1381,29.78,2018-08-11 01:36:00,-0.17,WNW,44.28,5.99,-2.08,29.39,285.0,11.0,2.81,31.83,CLDNV,5043,-119.97707,39.64957
1382,29.78,2018-08-11 01:46:00,-0.17,WNW,42.94,4.69,-2.39,29.08,282.0,11.0,2.19,31.44,CLDNV,5043,-119.97707,39.64957
1383,29.83,2018-08-11 01:56:00,-0.17,W,42.17,5.19,-2.51,28.95,274.0,11.0,1.92,31.28,CLDNV,5043,-119.97707,39.64957
1384,29.83,2018-08-11 02:06:00,-0.17,W,41.17,5.32,-1.83,28.56,272.0,12.0,1.7,30.67,CLDNV,5043,-119.97707,39.64957
1385,29.94,2018-08-11 02:17:00,-0.17,W,39.94,3.71,-2.19,28.21,267.0,12.0,1.3,30.22,CLDNV,5043,-119.97707,39.64957
1386,29.94,2018-08-11 02:28:00,-0.17,W,38.67,3.71,-2.54,27.87,265.0,12.0,0.9,29.78,CLDNV,5043,-119.97707,39.64957
1387,30.06,2018-08-11 02:38:00,-0.17,WSW,37.33,8.98,-1.64,27.79,248.0,13.0,5.32,29.56,CLDNV,5043,-119.97707,39.64957
1388,30.06,2018-08-11 02:48:00,-0.28,SW,35.83,6.8,-1.85,26.68,236.0,14.0,4.52,28.06,CLDNV,5043,-119.97707,39.64957
1389,30.17,2018-08-11 02:59:00,-0.28,SW,34.67,5.5,-1.64,26.33,223.0,15.0,3.22,27.17,CLDNV,5043,-119.97707,39.64957
1390,30.17,2018-08-11 03:09:00,-0.28,WSW,33.56,5.41,-1.77,,239.0,17.0,3.8,24.94,CLDNV,5043,-119.97707,39.64957
1391,30.22,2018-08-11 03:19:00,-0.28,SW,32.56,5.01,-1.22,,222.0,18.0,4.38,24.67,CLDNV,5043,-119.97707,39.64957
1392,30.33,2018-08-11 03:29:00,-0.33,SW,31.94,6.39,-0.58,,233.0,19.0,5.5,24.56,CLDNV,5043,-119.97707,39.64957
1393,30.33,2018-08-11 03:40:00,-0.33,SW,31.33,5.01,-0.49,,219.0,19.0,4.11,24.67,CLDNV,5043,-119.97707,39.64957
1394,30.44,2018-08-11 03:50:00,-0.33,W,31.06,7.6,-0.26,,260.0,18.0,2.01,25.83,CLDNV,5043,-119.97707,39.64957
1395,30.44,2018-08-11 04:00:00,-0.33,NW,30.72,5.41,0.98,,304.0,21.0,4.2,24.78,CLDNV,5043,-119.97707,39.64957
1396,30.44,2018-08-11 04:10:00,-0.33,WNW,30.67,3.62,0.76,,288.0,19.0,1.79,26.17,CLDNV,5043,-119.97707,39.64957
1397,30.56,2018-08-11 04:20:00,-0.33,W,30.33,5.99,1.86,,272.0,21.0,2.1,25.83,CLDNV,5043,-119.97707,39.64957
1398,30.56,2018-08-11 04:30:00,-0.44,W,30.22,5.19,2.02,26.09,265.0,20.0,1.21,26.83,CLDNV,5043,-119.97707,39.64957
1399,30.56,2018-08-11 04:41:00,-0.56,NW,29.94,2.68,2.8,,316.0,22.0,1.52,26.17,CLDNV,5043,-119.97707,39.64957
1400,30.67,2018-08-11 04:51:00,-0.56,WNW,29.67,4.2,2.28,,291.0,22.0,2.28,25.56,CLDNV,5043,-119.97707,39.64957
1401,30.67,2018-08-11 05:01:00,-0.56,WSW,29.17,4.92,2.38,,251.0,23.0,2.51,24.94,CLDNV,5043,-119.97707,39.64957
1402,30.67,2018-08-11 05:12:00,-0.56,W,28.78,3.89,2.98,,263.0,25.0,1.12,24.28,CLDNV,5043,-119.97707,39.64957
1403,30.72,2018-08-11 05:22:00,-0.56,SW,28.33,4.92,1.01,,215.0,23.0,3.89,23.33,CLDNV,5043,-119.97707,39.64957
1404,30.72,2018-08-11 05:32:00,-0.67,SSW,27.72,3.49,1.43,,203.0,26.0,2.28,21.83,CLDNV,5043,-119.97707,39.64957
1405,30.72,2018-08-11 05:43:00,-0.67,S,27.28,2.81,1.75,,186.0,29.0,2.19,20.44,CLDNV,5043,-119.97707,39.64957
1406,30.72,2018-08-11 05:53:00,-0.67,W,26.78,3.71,1.52,,261.0,27.0,1.61,21.33,CLDNV,5043,-119.97707,39.64957
1407,30.72,2018-08-11 06:03:00,-0.67,WSW,26.56,4.11,0.95,,239.0,27.0,2.59,20.67,CLDNV,5043,-119.97707,39.64957
1408,30.83,2018-08-11 06:13:00,-0.78,SW,26.28,5.81,1.52,,222.0,27.0,3.98,21.33,CLDNV,5043,-119.97707,39.64957
1409,30.72,2018-08-11 06:24:00,-0.78,SW,25.94,5.99,0.43,,219.0,26.0,4.11,20.67,CLDNV,5043,-119.97707,39.64957
