,altimeter_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,heat_index_set_1d,sea_level_pressure_set_1,sea_level_pressure_set_1d,ceiling_set_1,weather_condition_set_1d,air_temp_low_6_hour_set_1,air_temp_high_24_hour_set_1,cloud_layer_1_code_set_1,pressure_set_1d,pressure_tendency_set_1,metar_set_1,cloud_layer_2_code_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,air_temp_high_6_hour_set_1,date_time,dew_point_temperature_set_1d,visibility_set_1,dew_point_temperature_set_1,air_temp_low_24_hour_set_1,metar_origin_set_1,weather_cond_code_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
5385,101388.43,SSE,,35.9,101330.0,101292.17,,,,,1.0,100120.0,,KRBL 182254Z AUTO 15009KT 10SM CLR 38/09 A2994 RMK AO2 SLP133  T03780089,,17.44,4.63,37.8,,2018-08-18 22:54:00,9.16,10.0,8.9,,1.0,,150.0,KRBL,348,-122.25222,40.15056
5386,101388.43,SE,,36.13,,101291.41,,,,,1.0,100120.0,,METAR KRBL 182255Z AUTO 14008KT 10SM CLR 38/09 A2994,,17.37,4.12,38.0,,2018-08-18 22:55:00,9.27,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5387,101388.43,SE,,35.92,,101291.42,,,,,1.0,100120.0,,METAR KRBL 182300Z AUTO 13007KT 10SM CLR 38/08 A2994,,16.24,3.6,38.0,,2018-08-18 23:00:00,8.29,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5388,101354.56,S,,36.13,,101257.57,,,,,1.0,100086.55,,METAR KRBL 182305Z AUTO 18007KT 10SM CLR 38/09 A2993,,17.37,3.6,38.0,,2018-08-18 23:05:00,9.27,10.0,,,,,180.0,KRBL,348,-122.25222,40.15056
5389,101354.56,S,,35.11,,101261.36,,,,,1.0,100086.55,,METAR KRBL 182310Z AUTO 18006KT 10SM CLR 37/09 A2993,,18.34,3.09,37.0,,2018-08-18 23:10:00,9.24,10.0,,,,,180.0,KRBL,348,-122.25222,40.15056
5390,101354.56,S,,36.36,,101257.56,,,,,1.0,100086.55,,METAR KRBL 182315Z AUTO 19007KT 10SM CLR 38/10 A2993,,18.58,3.6,38.0,,2018-08-18 23:15:00,10.26,10.0,,,,,190.0,KRBL,348,-122.25222,40.15056
5391,101354.56,SSE,,35.33,,101261.36,,,,,1.0,100086.55,,METAR KRBL 182320Z AUTO 16006KT 10SM CLR 37/10 A2993,,19.62,3.09,37.0,,2018-08-18 23:20:00,10.24,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5392,101354.56,SSE,,36.36,,101257.56,,,,,1.0,100086.55,,METAR KRBL 182325Z AUTO 16006KT 10SM CLR 38/10 A2993,,18.58,3.09,38.0,,2018-08-18 23:25:00,10.26,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5393,101320.7,S,,35.11,,101227.54,,,,,1.0,100053.12,,METAR KRBL 182330Z AUTO 18007KT 10SM CLR 37/09 A2992,,18.34,3.6,37.0,,2018-08-18 23:30:00,9.24,10.0,,,,,180.0,KRBL,348,-122.25222,40.15056
5394,101320.7,SSE,,36.13,,101223.75,,,,,1.0,100053.12,,METAR KRBL 182335Z AUTO 16008KT 10SM CLR 38/09 A2992,,17.37,4.12,38.0,,2018-08-18 23:35:00,9.27,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5395,101320.7,S,,35.11,,101227.54,,,,,1.0,100053.12,,METAR KRBL 182340Z AUTO 18005KT 10SM CLR 37/09 A2992,,18.34,2.57,37.0,,2018-08-18 23:40:00,9.24,10.0,,,,,180.0,KRBL,348,-122.25222,40.15056
5396,101320.7,S,,35.11,,101227.54,,,,,1.0,100053.12,,METAR KRBL 182345Z AUTO 18007KT 10SM CLR 37/09 A2992,,18.34,3.6,37.0,,2018-08-18 23:45:00,9.24,10.0,,,,,180.0,KRBL,348,-122.25222,40.15056
5397,101320.7,S,,35.33,,101227.54,,,,,1.0,100053.12,,METAR KRBL 182350Z AUTO 19008KT 10SM CLR 37/10 A2992,,19.62,4.12,37.0,,2018-08-18 23:50:00,10.24,10.0,,,,,190.0,KRBL,348,-122.25222,40.15056
5398,101320.7,S,,35.4,101260.0,101226.78,,,31.7,,1.0,100053.12,8022.0,KRBL 182354Z AUTO 17008KT 10SM CLR 37/09 A2992 RMK AO2 SLP126  T03720094 10378 20317 58022,,18.64,4.12,37.2,37.8,2018-08-18 23:54:00,9.65,10.0,9.4,,1.0,,170.0,KRBL,348,-122.25222,40.15056
5399,101320.7,SSE,,35.11,,101227.54,,,,,1.0,100053.12,,METAR KRBL 182355Z AUTO 16008KT 10SM CLR 37/09 A2992,,18.34,4.12,37.0,,2018-08-18 23:55:00,9.24,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5400,101320.7,S,,35.11,,101227.54,,,,,1.0,100053.12,,METAR KRBL 190000Z AUTO 18007KT 10SM CLR 37/09 A2992,,18.34,3.6,37.0,,2018-08-19 00:00:00,9.24,10.0,,,,,180.0,KRBL,348,-122.25222,40.15056
5401,101286.84,S,,35.92,,101189.92,,,,,1.0,100019.68,,METAR KRBL 190005Z AUTO 17009KT 10SM CLR 38/08 A2991,,16.24,4.63,38.0,,2018-08-19 00:05:00,8.29,10.0,,,,,170.0,KRBL,348,-122.25222,40.15056
5402,101286.84,S,,35.92,,101189.92,,,,,1.0,100019.68,,METAR KRBL 190010Z AUTO 19006KT 10SM CLR 38/08 A2991,,16.24,3.09,38.0,,2018-08-19 00:10:00,8.29,10.0,,,,,190.0,KRBL,348,-122.25222,40.15056
5403,101286.84,S,,34.92,,101193.71,,,,,1.0,100019.68,,METAR KRBL 190015Z AUTO 19007KT 10SM CLR 37/08 A2991,,17.14,3.6,37.0,,2018-08-19 00:15:00,8.25,10.0,,,,,190.0,KRBL,348,-122.25222,40.15056
5404,101286.84,SSE,,35.92,,101189.92,,,,,1.0,100019.68,,METAR KRBL 190020Z AUTO 16008KT 10SM CLR 38/08 A2991,,16.24,4.12,38.0,,2018-08-19 00:20:00,8.29,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5405,101286.84,S,,35.92,,101189.92,,,,,1.0,100019.68,,METAR KRBL 190025Z AUTO 17008KT 10SM CLR 38/08 A2991,,16.24,4.12,38.0,,2018-08-19 00:25:00,8.29,10.0,,,,,170.0,KRBL,348,-122.25222,40.15056
5406,101286.84,S,,35.92,,101189.92,,,,,1.0,100019.68,,METAR KRBL 190030Z AUTO 17009KT 10SM CLR 38/08 A2991,,16.24,4.63,38.0,,2018-08-19 00:30:00,8.29,10.0,,,,,170.0,KRBL,348,-122.25222,40.15056
5407,101286.84,SSE,,34.92,,101193.71,,,,,1.0,100019.68,,METAR KRBL 190035Z AUTO 16008KT 10SM CLR 37/08 A2991,,17.14,4.12,37.0,,2018-08-19 00:35:00,8.25,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5408,101286.84,S,,34.92,,101193.71,,,,,1.0,100019.68,,METAR KRBL 190040Z AUTO 17008KT 10SM CLR 37/08 A2991,,17.14,4.12,37.0,,2018-08-19 00:40:00,8.25,10.0,,,,,170.0,KRBL,348,-122.25222,40.15056
5409,101286.84,SSE,,34.92,,101193.71,,,,,1.0,100019.68,,METAR KRBL 190045Z AUTO 16008KT 10SM CLR 37/08 A2991,,17.14,4.12,37.0,,2018-08-19 00:45:00,8.25,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5410,101286.84,SSE,,34.92,,101193.71,,,,,1.0,100019.68,,METAR KRBL 190050Z AUTO 15009KT 10SM CLR 37/08 A2991,,17.14,4.63,37.0,,2018-08-19 00:50:00,8.25,10.0,,,,,150.0,KRBL,348,-122.25222,40.15056
5411,101286.84,SSE,,35.29,101230.0,101192.95,,,,,1.0,100019.68,,KRBL 190054Z AUTO 15009KT 10SM CLR 37/09 A2991 RMK AO2 SLP123  T03720089,,18.02,4.63,37.2,,2018-08-19 00:54:00,9.15,10.0,8.9,,1.0,,150.0,KRBL,348,-122.25222,40.15056
5412,101286.84,SE,,34.92,,101193.71,,,,,1.0,100019.68,,METAR KRBL 190055Z AUTO 14010KT 10SM CLR 37/08 A2991,,17.14,5.14,37.0,,2018-08-19 00:55:00,8.25,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5413,101286.84,SSE,,35.11,,101193.71,,,,,1.0,100019.68,,METAR KRBL 190100Z AUTO 16008KT 10SM CLR 37/09 A2991,,18.34,4.12,37.0,,2018-08-19 01:00:00,9.24,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5414,101286.84,SSE,,35.11,,101193.71,,,,,1.0,100019.68,,METAR KRBL 190105Z AUTO 16008KT 10SM CLR 37/09 A2991,,18.34,4.12,37.0,,2018-08-19 01:05:00,9.24,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5415,101286.84,SSE,,35.33,,101193.7,,,,,1.0,100019.68,,METAR KRBL 190110Z AUTO 16008KT 10SM CLR 37/10 A2991,,19.62,4.12,37.0,,2018-08-19 01:10:00,10.24,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5416,101286.84,SSE,,35.33,,101193.7,,,,,1.0,100019.68,,METAR KRBL 190115Z AUTO 15008KT 10SM CLR 37/10 A2991,,19.62,4.12,37.0,,2018-08-19 01:15:00,10.24,10.0,,,,,150.0,KRBL,348,-122.25222,40.15056
5417,101286.84,SSE,,35.33,,101193.7,,,,,1.0,100019.68,,METAR KRBL 190120Z AUTO 15007KT 10SM CLR 37/10 A2991,,19.62,3.6,37.0,,2018-08-19 01:20:00,10.24,10.0,,,,,150.0,KRBL,348,-122.25222,40.15056
5418,101286.84,SSE,,35.58,,101193.7,,,,,1.0,100019.68,,METAR KRBL 190125Z AUTO 16008KT 10SM CLR 37/11 A2991,,20.97,4.12,37.0,,2018-08-19 01:25:00,11.23,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5419,101252.97,SSE,,34.53,,101163.68,,,,,1.0,99986.24,,METAR KRBL 190130Z AUTO 16008KT 10SM CLR 36/11 A2990,,22.14,4.12,36.0,,2018-08-19 01:30:00,11.2,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5420,101252.97,SSE,,34.53,,101163.68,,,,,1.0,99986.24,,METAR KRBL 190135Z AUTO 16008KT 10SM CLR 36/11 A2990,,22.14,4.12,36.0,,2018-08-19 01:35:00,11.2,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5421,101252.97,SSE,,34.53,,101163.68,,,,,1.0,99986.24,,METAR KRBL 190140Z AUTO 16008KT 10SM CLR 36/11 A2990,,22.14,4.12,36.0,,2018-08-19 01:40:00,11.2,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5422,101252.97,SSE,,34.79,,101163.67,,,,,1.0,99986.24,,METAR KRBL 190145Z AUTO 16007KT 10SM CLR 36/12 A2990,,23.66,3.6,36.0,,2018-08-19 01:45:00,12.19,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5423,101252.97,SSE,,34.79,,101163.67,,,,,1.0,99986.24,,METAR KRBL 190150Z AUTO 16007KT 10SM CLR 36/12 A2990,,23.66,3.6,36.0,,2018-08-19 01:50:00,12.19,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5424,101252.97,SSE,,34.29,101210.0,101165.21,,,,,1.0,99986.24,,KRBL 190154Z AUTO 16006KT 10SM CLR 36/12 A2990 RMK AO2 SLP121  T03560117,,23.71,3.09,35.6,,2018-08-19 01:54:00,11.88,10.0,11.7,,1.0,,160.0,KRBL,348,-122.25222,40.15056
5425,101252.97,SSE,,34.79,,101163.67,,,,,1.0,99986.24,,METAR KRBL 190155Z AUTO 15005KT 10SM CLR 36/12 A2990,,23.66,2.57,36.0,,2018-08-19 01:55:00,12.19,10.0,,,,,150.0,KRBL,348,-122.25222,40.15056
5426,101252.97,SSE,,34.79,,101163.67,,,,,1.0,99986.24,,METAR KRBL 190200Z AUTO 16005KT 10SM CLR 36/12 A2990,,23.66,2.57,36.0,,2018-08-19 02:00:00,12.19,10.0,,,,,160.0,KRBL,348,-122.25222,40.15056
5427,101252.97,SSE,,33.74,,101167.51,,,,,1.0,99986.24,,METAR KRBL 190205Z AUTO 15005KT 10SM CLR 35/12 A2990,,24.99,2.57,35.0,,2018-08-19 02:05:00,12.16,10.0,,,,,150.0,KRBL,348,-122.25222,40.15056
5428,101252.97,SSE,,33.74,,101167.51,,,,,1.0,99986.24,,METAR KRBL 190210Z AUTO 15005KT 10SM CLR 35/12 A2990,,24.99,2.57,35.0,,2018-08-19 02:10:00,12.16,10.0,,,,,150.0,KRBL,348,-122.25222,40.15056
5429,101252.97,SSE,,32.72,,101171.38,,,,,1.0,99986.24,,METAR KRBL 190215Z AUTO 15005KT 10SM CLR 34/12 A2990,,26.42,2.57,34.0,,2018-08-19 02:15:00,12.14,10.0,,,,,150.0,KRBL,348,-122.25222,40.15056
5430,101252.97,SE,,32.72,,101171.38,,,,,1.0,99986.24,,METAR KRBL 190220Z AUTO 14004KT 10SM CLR 34/12 A2990,,26.42,2.06,34.0,,2018-08-19 02:20:00,12.14,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5431,101252.97,SE,,32.72,,101171.38,,,,,1.0,99986.24,,METAR KRBL 190225Z AUTO 13003KT 10SM CLR 34/12 A2990,,26.42,1.54,34.0,,2018-08-19 02:25:00,12.14,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5432,101252.97,SE,,32.72,,101171.38,,,,,1.0,99986.24,,METAR KRBL 190230Z AUTO 13004KT 10SM CLR 34/12 A2990,,26.42,2.06,34.0,,2018-08-19 02:30:00,12.14,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5433,101252.97,SE,,31.72,,101175.27,,,,,1.0,99986.24,,METAR KRBL 190235Z AUTO 14006KT 10SM CLR 33/12 A2990,,27.93,3.09,33.0,,2018-08-19 02:35:00,12.12,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5434,101252.97,SE,,31.51,,101175.27,,,,,1.0,99986.24,,METAR KRBL 190240Z AUTO 14005KT 10SM CLR 33/11 A2990,,26.15,2.57,33.0,,2018-08-19 02:40:00,11.13,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5435,101252.97,SE,,31.51,,101175.27,,,,,1.0,99986.24,,METAR KRBL 190245Z AUTO 14004KT 10SM CLR 33/11 A2990,,26.15,2.06,33.0,,2018-08-19 02:45:00,11.13,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5436,101252.97,SE,,30.56,,101179.19,,,,,1.0,99986.24,,METAR KRBL 190250Z AUTO 13004KT 10SM CLR 32/11 A2990,,27.66,2.06,32.0,,2018-08-19 02:50:00,11.1,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5437,101252.97,SE,,30.31,101200.0,101180.37,,,,,1.0,99986.24,6007.0,KRBL 190254Z AUTO 14003KT 10SM CLR 32/11 A2990 RMK AO2 SLP120  T03170111 56007,,28.32,1.54,31.7,,2018-08-19 02:54:00,11.2,10.0,11.1,,1.0,,140.0,KRBL,348,-122.25222,40.15056
5438,101252.97,SE,,30.56,,101179.19,,,,,1.0,99986.24,,METAR KRBL 190255Z AUTO 14003KT 10SM CLR 32/11 A2990,,27.66,1.54,32.0,,2018-08-19 02:55:00,11.1,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5439,101252.97,SE,,29.85,,101183.12,,,,,1.0,99986.24,,METAR KRBL 190300Z AUTO 14003KT 10SM CLR 31/12 A2990,,31.27,1.54,31.0,,2018-08-19 03:00:00,12.08,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5440,101252.97,SE,,29.85,,101183.12,,,,,1.0,99986.24,,METAR KRBL 190305Z AUTO 14003KT 10SM CLR 31/12 A2990,,31.27,1.54,31.0,,2018-08-19 03:05:00,12.08,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5441,101252.97,SE,,29.85,,101183.12,,,,,1.0,99986.24,,METAR KRBL 190310Z AUTO 14004KT 10SM CLR 31/12 A2990,,31.27,2.06,31.0,,2018-08-19 03:10:00,12.08,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5442,101252.97,SE,,29.0,,101187.09,,,,,1.0,99986.24,,METAR KRBL 190315Z AUTO 14003KT 10SM CLR 30/12 A2990,,33.11,1.54,30.0,,2018-08-19 03:15:00,12.06,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5443,101252.97,SE,,29.85,,101183.12,,,,,1.0,99986.24,,METAR KRBL 190320Z AUTO 13003KT 10SM CLR 31/12 A2990,,31.27,1.54,31.0,,2018-08-19 03:20:00,12.08,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5444,101252.97,N,,29.0,,101187.09,,,,,1.0,99986.24,,METAR KRBL 190325Z AUTO 00000KT 10SM CLR 30/12 A2990,,33.11,0.0,30.0,,2018-08-19 03:25:00,12.06,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5445,101252.97,SE,,28.39,,101191.08,,,,,1.0,99986.24,,METAR KRBL 190330Z AUTO 13003KT 10SM CLR 29/13 A2990,,37.44,1.54,29.0,,2018-08-19 03:30:00,13.04,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5446,101252.97,SE,,28.39,,101191.08,,,,,1.0,99986.24,,METAR KRBL 190335Z AUTO 14003KT 10SM CLR 29/13 A2990,,37.44,1.54,29.0,,2018-08-19 03:35:00,13.04,10.0,,,,,140.0,KRBL,348,-122.25222,40.15056
5447,101286.84,SE,,28.6,,101224.91,,,,,1.0,100019.68,,METAR KRBL 190340Z AUTO 13003KT 10SM CLR 29/14 A2991,,39.96,1.54,29.0,,2018-08-19 03:40:00,14.04,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5448,101286.84,ESE,,28.6,,101224.91,,,,,1.0,100019.68,,METAR KRBL 190345Z AUTO 12003KT 10SM CLR 29/14 A2991,,39.96,1.54,29.0,,2018-08-19 03:45:00,14.04,10.0,,,,,120.0,KRBL,348,-122.25222,40.15056
5449,101286.84,SE,,28.6,,101224.91,,,,,1.0,100019.68,,METAR KRBL 190350Z AUTO 13003KT 10SM CLR 29/14 A2991,,39.96,1.54,29.0,,2018-08-19 03:50:00,14.04,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5450,101286.84,SE,,29.03,101240.0,101223.31,,,,,1.0,100019.68,,KRBL 190354Z AUTO 13003KT 10SM CLR 29/14 A2991 RMK AO2 SLP124  T02940144,,40.07,1.54,29.4,,2018-08-19 03:54:00,14.44,10.0,14.4,,1.0,,130.0,KRBL,348,-122.25222,40.15056
5451,101286.84,SE,,28.6,,101224.91,,,,,1.0,100019.68,,METAR KRBL 190355Z AUTO 13003KT 10SM CLR 29/14 A2991,,39.96,1.54,29.0,,2018-08-19 03:55:00,14.04,10.0,,,,,130.0,KRBL,348,-122.25222,40.15056
5452,101286.84,N,,28.6,,101224.91,,,,,1.0,100019.68,,METAR KRBL 190400Z AUTO 00000KT 10SM CLR 29/14 A2991,,39.96,0.0,29.0,,2018-08-19 04:00:00,14.04,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5453,101286.84,N,,28.6,,101224.91,,,,,1.0,100019.68,,METAR KRBL 190405Z AUTO 00000KT 10SM CLR 29/14 A2991,,39.96,0.0,29.0,,2018-08-19 04:05:00,14.04,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5454,101286.84,N,,27.83,,101228.94,,,,,1.0,100019.68,,METAR KRBL 190410Z AUTO 00000KT 10SM CLR 28/14 A2991,,42.34,0.0,28.0,,2018-08-19 04:10:00,14.02,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5455,101286.84,N,,27.12,,101232.98,,,,,1.0,100019.68,,METAR KRBL 190415Z AUTO 00000KT 10SM CLR 27/14 A2991,,44.89,0.0,27.0,,2018-08-19 04:15:00,14.01,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5456,101320.7,N,,,,101270.91,,,,,1.0,100053.12,,METAR KRBL 190420Z AUTO 00000KT 10SM CLR 26/13 A2992,,44.61,0.0,26.0,,2018-08-19 04:20:00,13.0,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5457,101320.7,N,,,,101270.91,,,,,1.0,100053.12,,METAR KRBL 190425Z AUTO 00000KT 10SM CLR 26/13 A2992,,44.61,0.0,26.0,,2018-08-19 04:25:00,13.0,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5458,101320.7,N,,,,101270.91,,,,,1.0,100053.12,,METAR KRBL 190430Z AUTO 00000KT 10SM CLR 26/13 A2992,,44.61,0.0,26.0,,2018-08-19 04:30:00,13.0,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5459,101320.7,N,,,,101270.91,,,,,1.0,100053.12,,METAR KRBL 190435Z AUTO 00000KT 10SM CLR 26/13 A2992,,44.61,0.0,26.0,,2018-08-19 04:35:00,13.0,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5460,101320.7,N,,,,101270.91,,,,,1.0,100053.12,,METAR KRBL 190440Z AUTO 36003KT 10SM CLR 26/13 A2992,,44.61,1.54,26.0,,2018-08-19 04:40:00,13.0,10.0,,,,,360.0,KRBL,348,-122.25222,40.15056
5461,101320.7,N,,,,101270.92,,,,,1.0,100053.12,,METAR KRBL 190445Z AUTO 00000KT 10SM CLR 26/12 A2992,,41.78,0.0,26.0,,2018-08-19 04:45:00,12.01,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5462,101320.7,N,,,,101275.02,,,,,1.0,100053.12,,METAR KRBL 190450Z AUTO 00000KT 10SM CLR 25/12 A2992,,44.33,0.0,25.0,,2018-08-19 04:50:00,12.0,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5463,101320.7,N,,,101290.0,101275.02,,,,,1.0,100053.12,,KRBL 190454Z AUTO 00000KT 10SM CLR 25/12 A2992 RMK AO2 SLP129  T02500122,,44.92,0.0,25.0,,2018-08-19 04:54:00,12.2,10.0,12.2,,1.0,,0.0,KRBL,348,-122.25222,40.15056
5464,101320.7,N,,,,101275.02,,,,,1.0,100053.12,,METAR KRBL 190455Z AUTO 00000KT 10SM CLR 25/12 A2992,,44.33,0.0,25.0,,2018-08-19 04:55:00,12.0,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5465,101320.7,N,,,,101275.02,,,,,1.0,100053.12,,METAR KRBL 190500Z AUTO 00000KT 10SM CLR 25/12 A2992,,44.33,0.0,25.0,,2018-08-19 05:00:00,12.0,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5466,101320.7,N,,,,101275.02,,,,,1.0,100053.12,,METAR KRBL 190505Z AUTO 00000KT 10SM CLR 25/12 A2992,,44.33,0.0,25.0,,2018-08-19 05:05:00,12.0,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5467,101320.7,N,,,,101279.16,,,,,1.0,100053.12,,METAR KRBL 190510Z AUTO 00000KT 10SM CLR 24/12 A2992,,47.06,0.0,24.0,,2018-08-19 05:10:00,11.99,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5468,101320.7,N,,,,101279.16,,,,,1.0,100053.12,,METAR KRBL 190515Z AUTO 00000KT 10SM CLR 24/12 A2992,,47.06,0.0,24.0,,2018-08-19 05:15:00,11.99,10.0,,,,,0.0,KRBL,348,-122.25222,40.15056
5469,101320.7,WNW,,,,101279.16,,,,,1.0,100053.12,,METAR KRBL 190520Z AUTO 30003KT 10SM CLR 24/12 A2992,,47.06,1.54,24.0,,2018-08-19 05:20:00,11.99,10.0,,,,,300.0,KRBL,348,-122.25222,40.15056
5470,101354.56,WNW,,,,101313.0,,,,,1.0,100086.55,,METAR KRBL 190525Z AUTO 30003KT 10SM CLR 24/12 A2993,,47.06,1.54,24.0,,2018-08-19 05:25:00,11.99,10.0,,,,,300.0,KRBL,348,-122.25222,40.15056
5471,101354.56,WNW,,,,101313.0,,,,,1.0,100086.55,,METAR KRBL 190530Z AUTO 29004KT 10SM CLR 24/12 A2993,,47.06,2.06,24.0,,2018-08-19 05:30:00,11.99,10.0,,,,,290.0,KRBL,348,-122.25222,40.15056
5472,101354.56,WNW,,,,101317.16,,,,,1.0,100086.55,,METAR KRBL 190535Z AUTO 30004KT 10SM CLR 23/11 A2993,,46.78,2.06,23.0,,2018-08-19 05:35:00,10.98,10.0,,,,,300.0,KRBL,348,-122.25222,40.15056
5473,101354.56,WNW,,,,101317.16,,,,,1.0,100086.55,,METAR KRBL 190540Z AUTO 30003KT 10SM CLR 23/11 A2993,,46.78,1.54,23.0,,2018-08-19 05:40:00,10.98,10.0,,,,,300.0,KRBL,348,-122.25222,40.15056
5474,101354.56,WNW,,,,101321.35,,,,,1.0,100086.55,,METAR KRBL 190545Z AUTO 29003KT 10SM CLR 22/11 A2993,,49.7,1.54,22.0,,2018-08-19 05:45:00,10.97,10.0,,,,,290.0,KRBL,348,-122.25222,40.15056
5475,101354.56,WNW,,,,101321.35,,,,,1.0,100086.55,,METAR KRBL 190550Z AUTO 29005KT 10SM CLR 22/11 A2993,,49.7,2.57,22.0,,2018-08-19 05:50:00,10.97,10.0,,,,,290.0,KRBL,348,-122.25222,40.15056
5476,101354.56,WNW,,,101310.0,101320.52,,,22.2,,1.0,100086.55,1011.0,KRBL 190554Z AUTO 29005KT 10SM CLR 22/11 A2993 RMK AO2 SLP131  T02220106 10378 20222 51011,,47.81,2.57,22.2,37.8,2018-08-19 05:54:00,10.57,10.0,10.6,,1.0,,290.0,KRBL,348,-122.25222,40.15056
5477,101354.56,WNW,,,,101321.35,,,,,1.0,100086.55,,METAR KRBL 190555Z AUTO 29004KT 10SM CLR 22/11 A2993,,49.7,2.06,22.0,,2018-08-19 05:55:00,10.97,10.0,,,,,290.0,KRBL,348,-122.25222,40.15056
5478,101354.56,WNW,,,,101317.17,,,,,1.0,100086.55,,METAR KRBL 190600Z AUTO 30004KT 10SM CLR 23/10 A2993,,43.76,2.06,23.0,,2018-08-19 06:00:00,9.98,10.0,,,,,300.0,KRBL,348,-122.25222,40.15056
5479,101354.56,NW,,,,101321.36,,,,,1.0,100086.55,,METAR KRBL 190605Z AUTO 31004KT 10SM CLR 22/10 A2993,,46.5,2.06,22.0,,2018-08-19 06:05:00,9.97,10.0,,,,,310.0,KRBL,348,-122.25222,40.15056
5480,101354.56,NW,,,,101321.36,,,,,1.0,100086.55,,METAR KRBL 190610Z AUTO 31004KT 10SM CLR 22/10 A2993,,46.5,2.06,22.0,,2018-08-19 06:10:00,9.97,10.0,,,,,310.0,KRBL,348,-122.25222,40.15056
5481,101354.56,WNW,,,,101321.36,,,,,1.0,100086.55,,METAR KRBL 190615Z AUTO 29003KT 10SM CLR 22/10 A2993,,46.5,1.54,22.0,,2018-08-19 06:15:00,9.97,10.0,,,,,290.0,KRBL,348,-122.25222,40.15056
5482,101354.56,W,,,,101321.36,,,,,1.0,100086.55,,METAR KRBL 190620Z AUTO 28004KT 10SM CLR 22/10 A2993,,46.5,2.06,22.0,,2018-08-19 06:20:00,9.97,10.0,,,,,280.0,KRBL,348,-122.25222,40.15056
5483,101320.7,W,,,,101287.52,,,,,1.0,100053.12,,METAR KRBL 190625Z AUTO 28005KT 10SM CLR 22/09 A2992,,43.48,2.57,22.0,,2018-08-19 06:25:00,8.97,10.0,,,,,280.0,KRBL,348,-122.25222,40.15056
5484,101320.7,WNW,,,,101287.52,,,,,1.0,100053.12,,METAR KRBL 190630Z AUTO 29005KT 10SM CLR 22/09 A2992,,43.48,2.57,22.0,,2018-08-19 06:30:00,8.97,10.0,,,,,290.0,KRBL,348,-122.25222,40.15056
