,date_time,air_temp_low_24_hour_set_1,air_temp_high_24_hour_set_1,precip_accum_one_hour_set_1,precip_accum_six_hour_set_1,precip_accum_12_hour_set_1,precip_accum_24_hour_set_1,precip_accum_three_hour_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
55,2018-08-03 07:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
56,2018-08-03 08:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
57,2018-08-03 09:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
58,2018-08-03 10:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
59,2018-08-03 11:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
60,2018-08-03 12:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
61,2018-08-03 13:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
62,2018-08-03 14:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
63,2018-08-03 15:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
64,2018-08-03 16:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
65,2018-08-03 17:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
66,2018-08-03 18:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
67,2018-08-03 19:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
68,2018-08-03 20:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
69,2018-08-03 21:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
70,2018-08-03 22:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
71,2018-08-03 23:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
72,2018-08-04 00:00:00,,,0.0,0.0,0.0,0.0,0.0,COOPRDD,502,-122.30,40.52
