,date_time,solar_radiation_set_1,wind_cardinal_direction_set_1d,volt_set_1,dew_point_temperature_set_1d,pressure_set_1,altimeter_set_1d,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,sea_level_pressure_set_1d,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
915,2018-08-10 12:45:00,,SW,,5.55,98713.0,101138.37,570.738,,222.0,57.0,0.9,101134.85,14.0,CDW,670,-123.1853,39.2031
916,2018-08-10 13:00:00,,W,12.9,5.6,98713.0,101138.37,570.738,,269.0,57.0,0.45,101134.34,14.06,CDW,670,-123.1853,39.2031
917,2018-08-10 13:15:00,,WNW,,5.6,98747.0,101173.2,570.738,,286.0,57.0,1.34,101169.17,14.06,CDW,670,-123.1853,39.2031
918,2018-08-10 13:30:00,5.06,SW,,5.52,98747.0,101173.2,570.738,,228.0,59.0,0.9,101174.46,13.44,CDW,670,-123.1853,39.2031
919,2018-08-10 13:45:00,15.24,SW,,5.84,98747.0,101173.2,570.738,,223.0,59.0,0.45,101171.56,13.78,CDW,670,-123.1853,39.2031
920,2018-08-10 14:00:00,54.19,WSW,12.9,5.44,98747.0,101173.2,570.738,,256.0,55.0,0.9,101165.94,14.44,CDW,670,-123.1853,39.2031
921,2018-08-10 14:15:00,89.68,,,5.9,98747.0,101173.2,570.738,,,58.0,0.0,101168.74,14.11,CDW,670,-123.1853,39.2031
922,2018-08-10 14:30:00,119.22,SW,,6.37,98781.0,101208.04,570.738,,231.0,58.0,0.9,101199.32,14.61,CDW,670,-123.1853,39.2031
923,2018-08-10 14:45:00,177.26,S,,6.63,98781.0,101208.04,570.738,,189.0,54.0,0.9,101187.58,16.0,CDW,670,-123.1853,39.2031
924,2018-08-10 15:00:00,225.16,SW,12.9,6.71,98781.0,101208.04,570.738,,229.0,48.0,0.9,101171.39,17.94,CDW,670,-123.1853,39.2031
925,2018-08-10 15:15:00,258.31,SSW,,7.01,98781.0,101208.04,570.738,,209.0,47.0,1.34,101165.84,18.61,CDW,670,-123.1853,39.2031
926,2018-08-10 15:30:00,316.31,S,,7.08,98781.0,101208.04,570.738,,190.0,43.0,0.9,101153.53,20.11,CDW,670,-123.1853,39.2031
927,2018-08-10 15:45:00,393.23,SW,,7.29,98781.0,101208.04,570.738,,220.0,41.0,1.34,101145.39,21.11,CDW,670,-123.1853,39.2031
928,2018-08-10 16:00:00,441.83,S,12.9,7.38,98781.0,101208.04,570.738,,186.0,38.0,1.34,101134.65,22.44,CDW,670,-123.1853,39.2031
929,2018-08-10 16:15:00,494.04,E,,8.89,98747.0,101173.2,570.738,,81.0,37.0,1.79,101082.91,24.56,CDW,670,-123.1853,39.2031
930,2018-08-10 16:30:00,533.08,E,,9.66,98747.0,101173.2,570.738,,86.0,42.0,2.23,101092.68,23.33,CDW,670,-123.1853,39.2031
931,2018-08-10 16:45:00,578.31,E,,10.47,98747.0,101173.2,570.738,,95.0,42.0,1.79,101085.59,24.22,CDW,670,-123.1853,39.2031
932,2018-08-10 17:00:00,622.66,E,12.9,11.38,98747.0,101173.2,570.738,,97.0,43.0,1.79,101080.75,24.83,CDW,670,-123.1853,39.2031
933,2018-08-10 17:15:00,676.55,E,,10.67,98747.0,101173.2,570.738,,91.0,38.0,1.34,101070.68,26.11,CDW,670,-123.1853,39.2031
934,2018-08-10 17:30:00,720.45,ESE,,9.59,98747.0,101173.2,570.738,27.03,103.0,32.0,1.34,101057.67,27.78,CDW,670,-123.1853,39.2031
935,2018-08-10 17:45:00,770.36,E,,10.25,98713.0,101138.37,570.738,27.24,90.0,33.0,1.34,101021.17,28.0,CDW,670,-123.1853,39.2031
936,2018-08-10 18:00:00,805.46,ENE,12.9,9.31,98713.0,101138.37,570.738,28.37,78.0,28.0,1.34,101007.95,29.72,CDW,670,-123.1853,39.2031
937,2018-08-10 18:15:00,838.36,ENE,,6.34,98713.0,101138.37,570.992,29.98,71.0,20.0,1.34,100990.67,32.0,CDW,670,-123.1853,39.2031
938,2018-08-10 18:30:00,864.76,ENE,,7.19,98713.0,101138.37,570.992,30.2,73.0,21.0,1.79,100989.38,32.17,CDW,670,-123.1853,39.2031
939,2018-08-10 18:45:00,889.15,ENE,,7.23,98713.0,101138.37,570.992,31.0,77.0,20.0,1.79,100982.71,33.06,CDW,670,-123.1853,39.2031
940,2018-08-10 19:00:00,909.39,E,12.8,9.79,98679.0,101103.53,571.246,31.9,91.0,23.0,0.9,100943.35,33.67,CDW,670,-123.1853,39.2031
941,2018-08-10 19:15:00,929.63,E,,12.49,98679.0,101103.53,571.246,32.2,98.0,28.0,1.79,100945.41,33.39,CDW,670,-123.1853,39.2031
942,2018-08-10 19:30:00,935.78,E,,12.23,98646.0,101069.72,571.246,32.46,87.0,27.0,0.9,100909.19,33.72,CDW,670,-123.1853,39.2031
943,2018-08-10 19:45:00,945.04,NW,,6.39,98646.0,101069.72,571.246,33.62,312.0,16.0,3.13,100892.85,35.94,CDW,670,-123.1853,39.2031
944,2018-08-10 20:00:00,964.13,WSW,12.8,4.95,98646.0,101069.72,571.5,35.25,247.0,13.0,3.13,100879.08,37.83,CDW,670,-123.1853,39.2031
945,2018-08-10 20:15:00,968.21,W,,3.52,98646.0,101069.72,571.5,34.62,277.0,12.0,1.79,100881.92,37.44,CDW,670,-123.1853,39.2031
946,2018-08-10 20:30:00,970.03,SW,,3.17,98646.0,101069.72,571.5,34.18,233.0,12.0,3.58,100885.12,37.0,CDW,670,-123.1853,39.2031
947,2018-08-10 20:45:00,962.67,SW,,3.74,98646.0,101069.72,571.5,34.9,226.0,12.0,2.23,100879.88,37.72,CDW,670,-123.1853,39.2031
948,2018-08-10 21:00:00,956.73,WSW,12.9,3.48,98646.0,101069.72,571.5,34.57,255.0,12.0,3.13,100882.28,37.39,CDW,670,-123.1853,39.2031
949,2018-08-10 21:15:00,941.42,WSW,,4.29,98646.0,101069.72,571.754,34.4,257.0,13.0,1.79,100885.11,37.0,CDW,670,-123.1853,39.2031
950,2018-08-10 21:30:00,930.62,W,,3.94,98646.0,101069.72,571.754,33.96,269.0,13.0,2.68,100888.33,36.56,CDW,670,-123.1853,39.2031
951,2018-08-10 21:45:00,907.33,W,,6.01,98646.0,101069.72,571.754,34.22,272.0,15.0,2.68,100887.95,36.61,CDW,670,-123.1853,39.2031
952,2018-08-10 22:00:00,882.43,W,12.8,7.07,98646.0,101069.72,571.754,34.52,272.0,16.0,2.23,100886.7,36.78,CDW,670,-123.1853,39.2031
953,2018-08-10 22:15:00,856.56,SW,,7.39,98646.0,101069.72,571.754,34.95,232.0,16.0,2.23,100883.85,37.17,CDW,670,-123.1853,39.2031
954,2018-08-10 22:30:00,827.54,W,,7.02,98646.0,101069.72,571.754,34.45,262.0,16.0,1.79,100887.13,36.72,CDW,670,-123.1853,39.2031
955,2018-08-10 22:45:00,802.13,WSW,,7.36,98646.0,101069.72,571.754,33.86,256.0,17.0,2.23,100891.96,36.06,CDW,670,-123.1853,39.2031
956,2018-08-10 23:00:00,767.64,W,12.9,6.99,98646.0,101069.72,571.754,33.38,273.0,17.0,3.13,100895.26,35.61,CDW,670,-123.1853,39.2031
957,2018-08-10 23:15:00,728.13,WNW,,5.94,98646.0,101069.72,571.754,33.05,296.0,16.0,0.45,100896.89,35.39,CDW,670,-123.1853,39.2031
958,2018-08-10 23:30:00,688.51,W,,5.48,98646.0,101069.72,571.754,32.48,264.0,16.0,2.23,100901.02,34.83,CDW,670,-123.1853,39.2031
959,2018-08-10 23:45:00,645.22,WNW,,6.03,98646.0,101069.72,571.754,32.16,297.0,17.0,2.23,100903.91,34.44,CDW,670,-123.1853,39.2031
960,2018-08-11 00:00:00,599.57,SW,12.8,6.67,98646.0,101069.72,571.754,32.02,232.0,18.0,1.34,100905.53,34.22,CDW,670,-123.1853,39.2031
961,2018-08-11 00:15:00,552.68,NW,,6.44,98646.0,101069.72,571.754,31.74,318.0,18.0,2.23,100907.61,33.94,CDW,670,-123.1853,39.2031
962,2018-08-11 00:30:00,503.01,N,,6.94,98646.0,101069.72,571.754,31.48,9.0,19.0,1.79,100910.06,33.61,CDW,670,-123.1853,39.2031
963,2018-08-11 00:45:00,450.74,NNW,,6.67,98679.0,101103.53,571.754,31.15,328.0,19.0,0.9,100946.28,33.28,CDW,670,-123.1853,39.2031
964,2018-08-11 01:00:00,389.15,NNW,12.9,7.28,98679.0,101103.53,571.754,30.3,333.0,21.0,2.23,100953.77,32.28,CDW,670,-123.1853,39.2031
965,2018-08-11 01:15:00,336.93,NNW,,7.35,98679.0,101103.53,571.754,29.68,327.0,22.0,2.23,100959.2,31.56,CDW,670,-123.1853,39.2031
966,2018-08-11 01:30:00,286.51,NW,,7.8,98679.0,101103.53,571.754,29.52,307.0,23.0,1.79,100960.93,31.33,CDW,670,-123.1853,39.2031
967,2018-08-11 01:45:00,234.19,W,,8.26,98679.0,101103.53,571.754,28.83,263.0,25.0,2.23,100967.68,30.44,CDW,670,-123.1853,39.2031
968,2018-08-11 02:00:00,176.19,W,12.9,8.92,98679.0,101103.53,571.754,28.46,267.0,27.0,2.23,100971.86,29.89,CDW,670,-123.1853,39.2031
969,2018-08-11 02:15:00,125.92,W,,9.42,98713.0,101138.37,571.754,27.61,262.0,30.0,1.79,101016.01,28.67,CDW,670,-123.1853,39.2031
970,2018-08-11 02:30:00,30.83,WSW,,9.44,98713.0,101138.37,571.754,26.91,238.0,32.0,1.34,101024.2,27.61,CDW,670,-123.1853,39.2031
971,2018-08-11 02:45:00,19.97,SW,,9.26,98713.0,101138.37,571.754,26.5,217.0,33.0,1.79,101029.8,26.89,CDW,670,-123.1853,39.2031
972,2018-08-11 03:00:00,8.27,N,12.9,9.21,98713.0,101138.37,571.754,,0.0,34.0,0.9,101034.17,26.33,CDW,670,-123.1853,39.2031
973,2018-08-11 03:15:00,,SW,,8.85,98713.0,101138.37,571.754,,225.0,35.0,1.79,101041.16,25.44,CDW,670,-123.1853,39.2031
974,2018-08-11 03:30:00,,SW,,8.83,98747.0,101173.2,571.754,,226.0,37.0,0.45,101083.39,24.5,CDW,670,-123.1853,39.2031
975,2018-08-11 03:45:00,,W,,8.26,98747.0,101173.2,571.754,,274.0,35.0,0.45,101081.17,24.78,CDW,670,-123.1853,39.2031
976,2018-08-11 04:00:00,,WSW,12.9,8.18,98747.0,101173.2,571.5,,241.0,36.0,0.9,101085.61,24.22,CDW,670,-123.1853,39.2031
977,2018-08-11 04:15:00,,SSW,,7.94,98747.0,101173.2,571.5,,212.0,37.0,0.45,101091.34,23.5,CDW,670,-123.1853,39.2031
978,2018-08-11 04:30:00,,W,,7.44,98781.0,101208.04,571.5,,265.0,36.0,0.9,101127.03,23.39,CDW,670,-123.1853,39.2031
979,2018-08-11 04:45:00,,WSW,,7.09,98781.0,101208.04,571.5,,251.0,36.0,0.9,101130.16,23.0,CDW,670,-123.1853,39.2031
980,2018-08-11 05:00:00,,NE,12.9,5.02,98781.0,101208.04,571.5,,39.0,31.0,0.9,101129.29,23.11,CDW,670,-123.1853,39.2031
981,2018-08-11 05:15:00,,ENE,,10.36,98781.0,101208.04,571.5,,61.0,44.0,0.9,101127.49,23.33,CDW,670,-123.1853,39.2031
982,2018-08-11 05:30:00,,ENE,,11.84,98781.0,101208.04,571.246,,75.0,49.0,1.79,101128.75,23.17,CDW,670,-123.1853,39.2031
983,2018-08-11 05:45:00,,ENE,,10.67,98747.0,101173.2,571.246,,74.0,46.0,1.34,101095.79,22.94,CDW,670,-123.1853,39.2031
984,2018-08-11 06:00:00,,ENE,12.9,11.06,98747.0,101173.2,571.246,,78.0,48.0,1.34,101097.95,22.67,CDW,670,-123.1853,39.2031
985,2018-08-11 06:15:00,,NE,,10.7,98747.0,101173.2,571.246,,47.0,48.0,2.23,101101.09,22.28,CDW,670,-123.1853,39.2031
986,2018-08-11 06:30:00,,SSE,,8.2,98781.0,101208.04,571.246,,161.0,42.0,0.9,101140.44,21.72,CDW,670,-123.1853,39.2031
987,2018-08-11 06:45:00,,NW,,9.88,98781.0,101208.04,571.246,,324.0,48.0,0.45,101143.09,21.39,CDW,670,-123.1853,39.2031
988,2018-08-11 07:00:00,,ESE,12.9,9.81,98781.0,101208.04,571.246,,103.0,46.0,1.34,101138.17,22.0,CDW,670,-123.1853,39.2031
989,2018-08-11 07:15:00,,SE,,8.8,98781.0,101208.04,570.992,,136.0,43.0,0.45,101138.18,22.0,CDW,670,-123.1853,39.2031
990,2018-08-11 07:30:00,,,,9.63,98781.0,101208.04,570.992,,,49.0,0.0,101148.04,20.78,CDW,670,-123.1853,39.2031
991,2018-08-11 07:45:00,,E,,9.45,98781.0,101208.04,570.992,,91.0,46.0,0.9,101141.32,21.61,CDW,670,-123.1853,39.2031
992,2018-08-11 08:00:00,,NW,12.9,9.62,98781.0,101208.04,570.992,,318.0,47.0,0.9,101142.69,21.44,CDW,670,-123.1853,39.2031
993,2018-08-11 08:15:00,,N,,9.22,98781.0,101208.04,570.992,,349.0,48.0,0.9,101148.94,20.67,CDW,670,-123.1853,39.2031
994,2018-08-11 08:30:00,,NNE,,9.89,98781.0,101208.04,570.992,,28.0,49.0,0.9,101145.77,21.06,CDW,670,-123.1853,39.2031
995,2018-08-11 08:45:00,,E,,10.24,98747.0,101173.2,570.992,,80.0,49.0,0.9,101107.87,21.44,CDW,670,-123.1853,39.2031
996,2018-08-11 09:00:00,,WNW,12.9,9.21,98781.0,101208.04,570.992,,294.0,53.0,1.34,101162.12,19.06,CDW,670,-123.1853,39.2031
997,2018-08-11 09:15:00,,,,9.35,98747.0,101173.2,570.992,,,51.0,0.0,101120.98,19.83,CDW,670,-123.1853,39.2031
998,2018-08-11 09:30:00,,WNW,,8.5,98747.0,101173.2,570.992,,294.0,52.0,1.79,101131.01,18.61,CDW,670,-123.1853,39.2031
999,2018-08-11 09:45:00,,W,,8.08,98747.0,101173.2,570.992,,269.0,50.0,0.9,101129.61,18.78,CDW,670,-123.1853,39.2031
1000,2018-08-11 10:00:00,,,12.9,8.16,98747.0,101173.2,570.992,,,53.0,0.0,101136.55,17.94,CDW,670,-123.1853,39.2031
1001,2018-08-11 10:15:00,,NW,,10.44,98713.0,101138.37,570.992,,304.0,56.0,0.45,101088.85,19.5,CDW,670,-123.1853,39.2031
1002,2018-08-11 10:30:00,,WNW,,8.01,98713.0,101138.37,570.992,,296.0,53.0,1.34,101103.06,17.78,CDW,670,-123.1853,39.2031
1003,2018-08-11 10:45:00,,ENE,,7.78,98713.0,101138.37,570.992,,59.0,49.0,0.45,101094.79,18.78,CDW,670,-123.1853,39.2031
1004,2018-08-11 11:00:00,,ENE,12.9,8.65,98713.0,101138.37,570.992,,59.0,50.0,1.34,101089.77,19.39,CDW,670,-123.1853,39.2031
1005,2018-08-11 11:15:00,,WNW,,7.72,98713.0,101138.37,570.738,,289.0,54.0,0.9,101108.13,17.17,CDW,670,-123.1853,39.2031
1006,2018-08-11 11:30:00,,SW,,7.53,98713.0,101138.37,570.738,,215.0,56.0,0.9,101114.65,16.39,CDW,670,-123.1853,39.2031
1007,2018-08-11 11:45:00,,SSW,,7.47,98713.0,101138.37,570.738,,209.0,56.0,0.45,101115.15,16.33,CDW,670,-123.1853,39.2031
1008,2018-08-11 12:00:00,,SSW,12.9,7.68,98713.0,101138.37,570.738,,213.0,58.0,0.45,101117.92,16.0,CDW,670,-123.1853,39.2031
1009,2018-08-11 12:15:00,,NW,,8.36,98713.0,101138.37,570.738,,318.0,57.0,0.45,101109.54,17.0,CDW,670,-123.1853,39.2031
1010,2018-08-11 12:30:00,,WNW,,7.53,98713.0,101138.37,570.738,,291.0,57.0,1.34,101117.0,16.11,CDW,670,-123.1853,39.2031
1011,2018-08-11 12:45:00,,W,,7.3,98747.0,101173.2,570.738,,266.0,59.0,0.9,101158.39,15.33,CDW,670,-123.1853,39.2031
1012,2018-08-11 13:00:00,,SW,12.9,7.27,98747.0,101173.2,570.738,,232.0,61.0,0.9,101163.04,14.78,CDW,670,-123.1853,39.2031
1013,2018-08-11 13:15:00,,SSW,,7.38,98747.0,101173.2,570.738,,201.0,61.0,0.9,101162.11,14.89,CDW,670,-123.1853,39.2031
1014,2018-08-11 13:30:00,4.58,W,,7.27,98781.0,101208.04,570.738,,270.0,61.0,0.9,101197.87,14.78,CDW,670,-123.1853,39.2031
1015,2018-08-11 13:45:00,17.03,WNW,,7.32,98781.0,101208.04,570.738,,299.0,63.0,1.34,101201.69,14.33,CDW,670,-123.1853,39.2031
1016,2018-08-11 14:00:00,48.99,W,12.9,7.35,98781.0,101208.04,570.738,,280.0,62.0,1.79,101199.32,14.61,CDW,670,-123.1853,39.2031
1017,2018-08-11 14:15:00,72.7,SW,,7.95,98781.0,101208.04,570.738,,219.0,61.0,0.45,101191.78,15.5,CDW,670,-123.1853,39.2031
1018,2018-08-11 14:30:00,114.11,WSW,,8.0,98781.0,101208.04,570.738,,255.0,56.0,0.45,101180.11,16.89,CDW,670,-123.1853,39.2031
1019,2018-08-11 14:45:00,162.63,NE,,9.31,98781.0,101208.04,570.738,,55.0,50.0,1.79,101153.51,20.11,CDW,670,-123.1853,39.2031
1020,2018-08-11 15:00:00,215.42,ENE,12.9,10.08,98781.0,101208.04,570.738,,59.0,50.0,1.34,101146.74,20.94,CDW,670,-123.1853,39.2031
1021,2018-08-11 15:15:00,275.46,ENE,,10.39,98781.0,101208.04,570.738,,63.0,50.0,2.23,101143.98,21.28,CDW,670,-123.1853,39.2031
1022,2018-08-11 15:30:00,330.65,ENE,,9.22,98781.0,101208.04,570.738,,65.0,45.0,2.23,101140.43,21.72,CDW,670,-123.1853,39.2031
1023,2018-08-11 15:45:00,384.89,ENE,,9.77,98815.0,101242.87,570.738,,76.0,43.0,0.9,101164.46,23.06,CDW,670,-123.1853,39.2031
1024,2018-08-11 16:00:00,439.53,E,12.9,9.72,98815.0,101242.87,570.738,,96.0,42.0,0.9,101161.82,23.39,CDW,670,-123.1853,39.2031
1025,2018-08-11 16:15:00,491.03,E,,9.76,98815.0,101242.87,570.738,,90.0,41.0,0.9,101158.31,23.83,CDW,670,-123.1853,39.2031
1026,2018-08-11 16:30:00,542.39,E,,8.68,98815.0,101242.87,570.738,,99.0,38.0,1.34,101157.84,23.89,CDW,670,-123.1853,39.2031
1027,2018-08-11 16:45:00,587.82,E,,8.31,98815.0,101242.87,570.738,,89.0,35.0,1.79,101150.39,24.83,CDW,670,-123.1853,39.2031
1028,2018-08-11 17:00:00,634.21,ENE,12.9,9.05,98781.0,101208.04,570.738,,69.0,35.0,1.34,101108.95,25.67,CDW,670,-123.1853,39.2031
1029,2018-08-11 17:15:00,673.55,ENE,,9.1,98781.0,101208.04,570.738,,71.0,35.0,1.79,101108.56,25.72,CDW,670,-123.1853,39.2031
1030,2018-08-11 17:30:00,718.53,ENE,,8.67,98781.0,101208.04,570.738,,73.0,33.0,1.79,101104.64,26.22,CDW,670,-123.1853,39.2031
1031,2018-08-11 17:45:00,760.04,E,,9.07,98781.0,101208.04,570.738,26.94,91.0,31.0,1.79,101092.94,27.72,CDW,670,-123.1853,39.2031
1032,2018-08-11 18:00:00,797.6,E,12.9,8.38,98815.0,101242.87,570.992,27.09,98.0,29.0,1.79,101125.11,28.06,CDW,670,-123.1853,39.2031
1033,2018-08-11 18:15:00,825.64,E,,8.06,98781.0,101208.04,570.992,27.63,97.0,27.0,1.79,101083.91,28.89,CDW,670,-123.1853,39.2031
1034,2018-08-11 18:30:00,861.23,E,,10.19,98781.0,101208.04,570.992,27.93,91.0,31.0,3.13,101083.04,29.0,CDW,670,-123.1853,39.2031
1035,2018-08-11 18:45:00,881.96,ESE,,9.11,98781.0,101208.04,570.992,28.65,115.0,27.0,1.79,101074.55,30.11,CDW,670,-123.1853,39.2031
1036,2018-08-11 19:00:00,898.42,ESE,12.9,8.46,98747.0,101173.2,571.246,29.03,106.0,25.0,1.34,101035.5,30.67,CDW,670,-123.1853,39.2031
1037,2018-08-11 19:15:00,912.89,NE,,8.48,98747.0,101173.2,571.246,29.64,45.0,24.0,1.34,101030.04,31.39,CDW,670,-123.1853,39.2031
1038,2018-08-11 19:30:00,926.97,SW,,6.9,98713.0,101138.37,571.246,30.62,217.0,20.0,1.34,100985.63,32.67,CDW,670,-123.1853,39.2031
1039,2018-08-11 19:45:00,945.12,WSW,,6.58,98713.0,101138.37,571.246,30.24,251.0,20.0,1.79,100988.56,32.28,CDW,670,-123.1853,39.2031
1040,2018-08-11 20:00:00,953.59,WSW,12.8,6.11,98713.0,101138.37,571.5,30.5,242.0,19.0,3.13,100986.09,32.61,CDW,670,-123.1853,39.2031
1041,2018-08-11 20:15:00,954.4,SW,,6.12,98679.0,101103.53,571.5,31.36,235.0,18.0,2.23,100944.2,33.56,CDW,670,-123.1853,39.2031
1042,2018-08-11 20:30:00,958.82,WNW,,7.23,98679.0,101103.53,571.5,31.0,293.0,20.0,2.68,100947.92,33.06,CDW,670,-123.1853,39.2031
1043,2018-08-11 20:45:00,956.48,WSW,,7.13,98679.0,101103.53,571.5,30.88,245.0,20.0,2.23,100948.82,32.94,CDW,670,-123.1853,39.2031
1044,2018-08-11 21:00:00,950.55,WSW,12.8,6.85,98646.0,101069.72,571.5,31.37,253.0,19.0,2.68,100910.88,33.5,CDW,670,-123.1853,39.2031
1045,2018-08-11 21:15:00,941.32,WSW,,3.76,98646.0,101069.72,571.5,31.45,240.0,15.0,1.79,100908.45,33.83,CDW,670,-123.1853,39.2031
1046,2018-08-11 21:30:00,930.2,W,,2.84,98646.0,101069.72,571.5,31.46,277.0,14.0,2.68,100908.01,33.89,CDW,670,-123.1853,39.2031
1047,2018-08-11 21:45:00,899.23,SW,,4.94,98612.0,101034.89,571.5,31.83,230.0,16.0,1.34,100871.14,34.17,CDW,670,-123.1853,39.2031
1048,2018-08-11 22:00:00,875.06,SW,12.9,4.17,98612.0,101034.89,571.754,30.92,230.0,16.0,3.13,100878.21,33.22,CDW,670,-123.1853,39.2031
1049,2018-08-11 22:15:00,853.83,SW,,3.49,98578.0,101000.05,571.754,31.14,226.0,15.0,2.68,100841.35,33.5,CDW,670,-123.1853,39.2031
1050,2018-08-11 22:30:00,829.65,WSW,,5.84,98578.0,101000.05,571.754,31.03,237.0,18.0,2.68,100843.42,33.22,CDW,670,-123.1853,39.2031
1051,2018-08-11 22:45:00,797.02,SW,,6.07,98578.0,101000.05,571.754,30.45,234.0,19.0,2.23,100848.35,32.56,CDW,670,-123.1853,39.2031
1052,2018-08-11 23:00:00,761.59,WSW,12.8,6.29,98578.0,101000.05,571.754,29.92,250.0,20.0,3.13,100853.01,31.94,CDW,670,-123.1853,39.2031
1053,2018-08-11 23:15:00,722.57,WSW,,6.25,98578.0,101000.05,571.754,29.88,258.0,20.0,2.68,100853.38,31.89,CDW,670,-123.1853,39.2031
1054,2018-08-11 23:30:00,680.88,WSW,,6.68,98578.0,101000.05,571.754,29.62,252.0,21.0,3.13,100855.87,31.56,CDW,670,-123.1853,39.2031
1055,2018-08-11 23:45:00,637.62,SW,,6.55,98578.0,101000.05,571.754,28.82,224.0,22.0,3.13,100863.06,30.61,CDW,670,-123.1853,39.2031
1056,2018-08-12 00:00:00,590.79,WSW,12.8,6.02,98578.0,101000.05,571.754,28.93,253.0,21.0,2.68,100861.77,30.78,CDW,670,-123.1853,39.2031
1057,2018-08-12 00:15:00,543.0,SW,,6.4,98578.0,101000.05,571.754,28.68,231.0,22.0,2.68,100864.35,30.44,CDW,670,-123.1853,39.2031
1058,2018-08-12 00:30:00,493.2,SW,,6.31,98544.0,100965.21,571.754,28.58,230.0,22.0,2.23,100830.4,30.33,CDW,670,-123.1853,39.2031
1059,2018-08-12 00:45:00,442.41,SW,,6.25,98578.0,101000.05,571.754,27.94,234.0,23.0,2.68,100871.52,29.5,CDW,670,-123.1853,39.2031
1060,2018-08-12 01:00:00,389.25,W,12.9,6.49,98544.0,100965.21,571.754,27.63,269.0,24.0,1.79,100840.09,29.06,CDW,670,-123.1853,39.2031
1061,2018-08-12 01:15:00,334.6,W,,6.98,98578.0,101000.05,571.754,27.58,271.0,25.0,1.34,100875.8,28.94,CDW,670,-123.1853,39.2031
1062,2018-08-12 01:30:00,285.2,SW,,7.14,98544.0,100965.21,571.754,26.85,233.0,27.0,3.13,100849.56,27.83,CDW,670,-123.1853,39.2031
1063,2018-08-12 01:45:00,232.73,SW,,7.19,98544.0,100965.21,571.754,26.52,223.0,28.0,2.68,100853.82,27.28,CDW,670,-123.1853,39.2031
1064,2018-08-12 02:00:00,176.51,SW,12.9,7.19,98544.0,100965.21,571.754,26.52,223.0,28.0,1.34,100853.82,27.28,CDW,670,-123.1853,39.2031
1065,2018-08-12 02:15:00,128.86,SW,,6.23,98578.0,101000.05,571.754,,216.0,28.0,1.34,100897.27,26.17,CDW,670,-123.1853,39.2031
1066,2018-08-12 02:30:00,32.45,SW,,6.1,98544.0,100965.21,571.754,,227.0,29.0,1.34,100868.2,25.44,CDW,670,-123.1853,39.2031
1067,2018-08-12 02:45:00,21.08,SW,,6.68,98544.0,100965.21,571.754,,222.0,31.0,0.9,100871.65,25.0,CDW,670,-123.1853,39.2031
1068,2018-08-12 03:00:00,9.76,WSW,12.9,6.76,98578.0,101000.05,571.5,,256.0,32.0,0.9,100909.93,24.56,CDW,670,-123.1853,39.2031
1069,2018-08-12 03:15:00,0.05,SW,,6.71,98578.0,101000.05,571.5,,224.0,33.0,0.9,100914.37,24.0,CDW,670,-123.1853,39.2031
1070,2018-08-12 03:30:00,,W,,6.8,98578.0,101000.05,571.5,,271.0,34.0,0.9,100917.47,23.61,CDW,670,-123.1853,39.2031
1071,2018-08-12 03:45:00,,WSW,,6.99,98578.0,101000.05,571.5,,246.0,36.0,0.9,100923.21,22.89,CDW,670,-123.1853,39.2031
1072,2018-08-12 04:00:00,-5.56,SW,12.9,6.99,98578.0,101000.05,571.5,,231.0,38.0,0.9,100930.35,22.0,CDW,670,-123.1853,39.2031
1073,2018-08-12 04:15:00,-4.92,E,,7.87,98612.0,101034.89,571.5,,98.0,39.0,0.9,100960.65,22.56,CDW,670,-123.1853,39.2031
1074,2018-08-12 04:30:00,-5.16,NNE,,8.45,98612.0,101034.89,571.246,,28.0,41.0,0.9,100962.01,22.39,CDW,670,-123.1853,39.2031
1075,2018-08-12 04:45:00,-4.68,ESE,,7.87,98612.0,101034.89,571.246,,102.0,39.0,0.9,100960.65,22.56,CDW,670,-123.1853,39.2031
1076,2018-08-12 05:00:00,-5.6,NW,12.9,8.2,98612.0,101034.89,571.246,,320.0,42.0,0.45,100967.4,21.72,CDW,670,-123.1853,39.2031
1077,2018-08-12 05:15:00,-5.12,E,,10.8,98612.0,101034.89,571.246,,90.0,50.0,1.34,100967.38,21.72,CDW,670,-123.1853,39.2031
1078,2018-08-12 05:30:00,-4.8,NNE,,9.25,98612.0,101034.89,571.246,,22.0,46.0,0.9,100970.06,21.39,CDW,670,-123.1853,39.2031
1079,2018-08-12 05:45:00,-5.23,E,,9.62,98612.0,101034.89,571.246,,100.0,47.0,1.34,100969.65,21.44,CDW,670,-123.1853,39.2031
1080,2018-08-12 06:00:00,-4.88,N,12.9,9.11,98578.0,101000.05,570.992,,350.0,47.0,0.45,100939.29,20.89,CDW,670,-123.1853,39.2031
1081,2018-08-12 06:15:00,-4.8,NE,,10.23,98578.0,101000.05,570.992,,54.0,51.0,0.45,100940.17,20.78,CDW,670,-123.1853,39.2031
1082,2018-08-12 06:30:00,-4.7,WNW,,9.08,98578.0,101000.05,570.992,,297.0,55.0,0.45,100960.23,18.33,CDW,670,-123.1853,39.2031
1083,2018-08-12 06:45:00,-3.78,NNE,,9.85,98578.0,101000.05,570.992,,27.0,52.0,0.9,100946.03,20.06,CDW,670,-123.1853,39.2031
