,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_since_local_midnight_set_1,dew_point_temperature_set_1d,heat_index_set_1d,precip_accum_fifteen_minute_set_1,snow_depth_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,wind_direction_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
921,2018-08-10 14:15:00,SW,3.76,0.0,-9.14,,0.0,3736.34,16.18,2.43,16.73,233.1,BMTSV,8000,-120.263775,39.192188
922,2018-08-10 14:30:00,WSW,4.04,0.0,-11.15,,0.0,3733.8,12.84,2.85,17.83,239.1,BMTSV,8000,-120.263775,39.192188
923,2018-08-10 14:45:00,SW,4.74,0.0,-11.1,,0.0,3731.26,12.32,2.99,18.53,225.7,BMTSV,8000,-120.263775,39.192188
924,2018-08-10 15:00:00,SW,5.34,0.0,-10.66,,0.0,3726.18,12.4,3.46,18.99,225.9,BMTSV,8000,-120.263775,39.192188
925,2018-08-10 15:15:00,SW,4.66,0.0,-9.64,,0.0,3721.1,13.09,2.8,19.42,235.9,BMTSV,8000,-120.263775,39.192188
926,2018-08-10 15:30:00,SW,3.66,0.0,-9.16,,0.0,3726.18,13.21,2.28,19.88,229.1,BMTSV,8000,-120.263775,39.192188
927,2018-08-10 15:45:00,SW,4.2,0.0,-8.98,,0.0,3733.8,13.09,2.31,20.25,214.5,BMTSV,8000,-120.263775,39.192188
928,2018-08-10 16:00:00,SW,3.87,0.0,-9.71,,0.0,3741.42,11.99,2.34,20.72,226.0,BMTSV,8000,-120.263775,39.192188
929,2018-08-10 16:15:00,SW,3.8,0.0,-8.6,,0.0,3749.04,12.38,2.22,21.61,228.1,BMTSV,8000,-120.263775,39.192188
930,2018-08-10 16:30:00,SW,4.66,0.0,-7.96,,0.0,3759.2,13.14,2.75,21.47,229.9,BMTSV,8000,-120.263775,39.192188
931,2018-08-10 16:45:00,SW,4.26,0.0,-8.13,,0.0,3774.44,12.87,2.75,21.58,222.7,BMTSV,8000,-120.263775,39.192188
932,2018-08-10 17:00:00,SW,4.18,0.0,-7.78,,0.0,3784.6,12.62,2.69,22.33,232.6,BMTSV,8000,-120.263775,39.192188
933,2018-08-10 17:15:00,SW,4.33,0.0,-7.59,,0.0,3799.84,12.69,2.54,22.49,224.7,BMTSV,8000,-120.263775,39.192188
934,2018-08-10 17:30:00,SW,3.98,0.0,-7.9,,0.0,3815.08,12.08,2.13,22.89,229.7,BMTSV,8000,-120.263775,39.192188
935,2018-08-10 17:45:00,WSW,4.46,0.0,-9.6,,0.0,3835.4,10.86,2.42,22.44,254.8,BMTSV,8000,-120.263775,39.192188
936,2018-08-10 18:00:00,WSW,4.32,0.0,-8.47,,0.0,3855.72,11.31,2.83,23.22,239.7,BMTSV,8000,-120.263775,39.192188
937,2018-08-10 18:15:00,SW,4.46,0.0,-10.12,,0.0,3878.58,9.83,2.69,23.37,234.9,BMTSV,8000,-120.263775,39.192188
938,2018-08-10 18:30:00,SW,5.54,0.0,-12.68,,0.0,3909.06,7.44,2.94,24.49,219.5,BMTSV,8000,-120.263775,39.192188
939,2018-08-10 18:45:00,WSW,4.61,0.0,-7.87,,0.0,3947.16,11.34,2.77,23.94,243.6,BMTSV,8000,-120.263775,39.192188
940,2018-08-10 19:00:00,WSW,6.18,0.0,-6.36,,0.0,3987.8,11.82,2.58,25.19,248.7,BMTSV,8000,-120.263775,39.192188
941,2018-08-10 19:15:00,W,5.32,0.0,-6.48,,0.0,4020.82,12.15,2.88,24.59,259.6,BMTSV,8000,-120.263775,39.192188
942,2018-08-10 19:30:00,WSW,4.12,0.0,-5.31,,0.0,4046.22,13.35,2.12,24.52,254.3,BMTSV,8000,-120.263775,39.192188
943,2018-08-10 19:45:00,WSW,5.42,0.0,-6.29,,0.0,4079.24,12.22,2.44,24.73,236.3,BMTSV,8000,-120.263775,39.192188
944,2018-08-10 20:00:00,SW,4.98,0.0,-5.39,,0.0,4109.72,13.34,2.75,24.44,236.2,BMTSV,8000,-120.263775,39.192188
945,2018-08-10 20:15:00,SW,6.38,0.0,-5.42,,0.0,4122.42,12.6,2.76,25.33,235.8,BMTSV,8000,-120.263775,39.192188
946,2018-08-10 20:30:00,WSW,4.45,0.0,-4.49,,0.0,4122.42,13.79,2.62,25.02,247.1,BMTSV,8000,-120.263775,39.192188
947,2018-08-10 20:45:00,W,6.79,0.0,-4.8,,0.0,4124.96,13.17,2.42,25.38,263.8,BMTSV,8000,-120.263775,39.192188
948,2018-08-10 21:00:00,WSW,5.76,0.0,-3.18,,0.0,4140.2,14.9,2.52,25.37,238.9,BMTSV,8000,-120.263775,39.192188
949,2018-08-10 21:15:00,W,5.55,0.0,-4.09,,0.0,4163.06,14.38,2.75,24.83,281.1,BMTSV,8000,-120.263775,39.192188
950,2018-08-10 21:30:00,WNW,5.19,0.0,-5.07,,0.0,4178.3,13.56,2.85,24.57,281.4,BMTSV,8000,-120.263775,39.192188
951,2018-08-10 21:45:00,WSW,6.9,0.0,-3.98,,0.0,4191.0,14.16,3.24,25.22,240.4,BMTSV,8000,-120.263775,39.192188
952,2018-08-10 22:00:00,W,5.84,0.0,-5.66,,0.0,4183.38,12.46,3.04,25.21,262.7,BMTSV,8000,-120.263775,39.192188
953,2018-08-10 22:15:00,SW,5.84,0.0,-4.22,,0.0,4183.38,13.64,3.27,25.54,234.9,BMTSV,8000,-120.263775,39.192188
954,2018-08-10 22:30:00,WSW,6.43,0.0,-3.45,,0.0,4198.62,14.55,2.38,25.43,249.7,BMTSV,8000,-120.263775,39.192188
955,2018-08-10 22:45:00,WSW,7.14,0.0,-2.74,,0.0,4203.7,16.03,2.98,24.72,256.1,BMTSV,8000,-120.263775,39.192188
956,2018-08-10 23:00:00,W,7.0,0.0,-2.31,,0.0,4203.7,16.89,2.28,24.39,261.4,BMTSV,8000,-120.263775,39.192188
957,2018-08-10 23:15:00,WNW,8.45,0.0,-1.38,,0.0,4211.32,18.44,3.64,24.08,294.4,BMTSV,8000,-120.263775,39.192188
958,2018-08-10 23:30:00,SW,6.86,0.0,-2.54,,0.0,4211.32,16.38,2.92,24.61,234.6,BMTSV,8000,-120.263775,39.192188
959,2018-08-10 23:45:00,W,6.72,0.0,-2.2,,0.0,4221.48,17.16,2.97,24.26,269.0,BMTSV,8000,-120.263775,39.192188
960,2018-08-11 00:00:00,WSW,5.02,0.0,-2.51,,0.0,4226.56,17.18,2.82,23.87,256.8,BMTSV,8000,-120.263775,39.192188
961,2018-08-11 00:15:00,W,4.76,0.0,-3.11,,0.0,4206.24,16.74,2.34,23.56,266.5,BMTSV,8000,-120.263775,39.192188
962,2018-08-11 00:30:00,WSW,6.3,0.0,-2.93,,0.0,4178.3,17.02,2.9,23.51,242.6,BMTSV,8000,-120.263775,39.192188
963,2018-08-11 00:45:00,WNW,6.37,0.0,-2.46,,0.0,4152.9,18.24,3.12,22.96,293.1,BMTSV,8000,-120.263775,39.192188
964,2018-08-11 01:00:00,WNW,4.79,0.0,-1.36,,0.0,4135.12,19.83,2.18,22.93,286.5,BMTSV,8000,-120.263775,39.192188
965,2018-08-11 01:15:00,WNW,6.23,0.0,-0.68,,0.0,4104.64,21.82,2.81,22.19,292.9,BMTSV,8000,-120.263775,39.192188
966,2018-08-11 01:30:00,WNW,5.35,0.0,0.09,,0.0,4058.92,23.48,2.63,21.91,299.2,BMTSV,8000,-120.263775,39.192188
967,2018-08-11 01:45:00,WNW,5.0,0.0,-0.72,,0.0,4018.28,22.5,2.59,21.64,281.4,BMTSV,8000,-120.263775,39.192188
968,2018-08-11 02:00:00,WNW,5.97,0.0,-0.53,,0.0,3985.26,23.3,3.17,21.31,300.1,BMTSV,8000,-120.263775,39.192188
969,2018-08-11 02:15:00,WNW,6.12,0.0,1.38,,0.0,3952.24,27.67,2.5,20.77,284.6,BMTSV,8000,-120.263775,39.192188
970,2018-08-11 02:30:00,WNW,6.64,0.0,2.27,,0.0,3921.76,30.53,2.19,20.22,285.2,BMTSV,8000,-120.263775,39.192188
971,2018-08-11 02:45:00,W,3.77,0.0,2.26,,0.0,3896.36,31.36,1.58,19.78,269.3,BMTSV,8000,-120.263775,39.192188
972,2018-08-11 03:00:00,WSW,3.44,0.0,2.8,,0.0,3870.96,33.54,2.25,19.32,249.9,BMTSV,8000,-120.263775,39.192188
973,2018-08-11 03:15:00,WSW,3.28,0.0,3.19,,0.0,3850.64,35.78,2.17,18.72,250.8,BMTSV,8000,-120.263775,39.192188
974,2018-08-11 03:30:00,WSW,3.23,0.0,3.43,,0.0,3830.32,37.39,1.8,18.29,255.7,BMTSV,8000,-120.263775,39.192188
975,2018-08-11 03:45:00,W,3.04,0.0,3.35,,0.0,3815.08,37.85,1.66,18.01,261.3,BMTSV,8000,-120.263775,39.192188
976,2018-08-11 04:00:00,WNW,4.17,0.0,2.44,,0.0,3799.84,35.04,2.04,18.21,293.0,BMTSV,8000,-120.263775,39.192188
977,2018-08-11 04:15:00,WNW,3.0,0.0,-3.3,,0.0,3787.14,22.25,1.72,18.78,294.3,BMTSV,8000,-120.263775,39.192188
978,2018-08-11 04:30:00,WNW,3.51,0.0,-2.18,,0.0,3779.52,23.76,1.8,19.06,294.5,BMTSV,8000,-120.263775,39.192188
979,2018-08-11 04:45:00,WNW,2.69,0.0,-2.21,,0.0,3774.44,24.05,1.27,18.83,297.4,BMTSV,8000,-120.263775,39.192188
980,2018-08-11 05:00:00,WNW,1.94,0.0,-3.36,,0.0,3769.36,22.37,0.69,18.62,292.6,BMTSV,8000,-120.263775,39.192188
981,2018-08-11 05:15:00,WSW,1.74,0.0,-4.06,,0.0,3766.82,21.44,0.95,18.46,239.1,BMTSV,8000,-120.263775,39.192188
982,2018-08-11 05:30:00,W,1.94,0.0,-3.96,,0.0,3761.74,21.61,1.02,18.46,269.7,BMTSV,8000,-120.263775,39.192188
983,2018-08-11 05:45:00,WNW,2.64,0.0,-4.25,,0.0,3761.74,21.33,1.74,18.31,294.9,BMTSV,8000,-120.263775,39.192188
984,2018-08-11 06:00:00,NW,2.89,0.0,-3.54,,0.0,3756.66,22.88,2.37,18.05,310.3,BMTSV,8000,-120.263775,39.192188
985,2018-08-11 06:15:00,NW,3.6,0.0,-1.64,,0.0,3756.66,27.05,2.76,17.64,323.5,BMTSV,8000,-120.263775,39.192188
986,2018-08-11 06:30:00,NW,3.35,0.0,-2.25,,0.0,3754.12,26.52,2.61,17.25,319.6,BMTSV,8000,-120.263775,39.192188
987,2018-08-11 06:45:00,NW,2.37,0.0,-3.67,,0.0,3751.58,23.45,1.92,17.51,311.8,BMTSV,8000,-120.263775,39.192188
988,2018-08-11 07:00:00,NW,2.1,0.0,-3.37,,0.0,3749.04,23.54,1.66,17.81,312.3,BMTSV,8000,-120.263775,39.192188
989,2018-08-11 07:15:00,NW,2.23,0.0,-2.73,,0.0,3749.04,25.26,1.68,17.45,314.3,BMTSV,8000,-120.263775,39.192188
990,2018-08-11 07:30:00,NW,2.44,0.0,-2.8,,0.0,3749.04,25.35,1.95,17.31,317.1,BMTSV,8000,-120.263775,39.192188
991,2018-08-11 07:45:00,NW,2.5,0.0,-2.42,,0.0,3746.5,25.48,1.98,17.68,313.7,BMTSV,8000,-120.263775,39.192188
992,2018-08-11 08:00:00,W,1.69,0.0,-2.21,,0.0,3743.96,26.2,0.68,17.48,281.0,BMTSV,8000,-120.263775,39.192188
993,2018-08-11 08:15:00,NW,3.13,0.0,-6.02,,0.0,3743.96,20.3,1.52,16.98,311.2,BMTSV,8000,-120.263775,39.192188
994,2018-08-11 08:30:00,NW,2.59,0.0,-4.66,,0.0,3741.42,22.34,1.8,17.11,321.2,BMTSV,8000,-120.263775,39.192188
995,2018-08-11 08:45:00,NW,1.56,0.0,-5.78,,0.0,3741.42,20.18,0.68,17.36,309.6,BMTSV,8000,-120.263775,39.192188
996,2018-08-11 09:00:00,NW,3.66,0.0,-8.72,,0.0,3741.42,16.47,2.29,16.97,315.3,BMTSV,8000,-120.263775,39.192188
997,2018-08-11 09:15:00,WNW,3.8,0.0,-11.65,,0.0,3738.88,11.76,1.63,18.57,282.5,BMTSV,8000,-120.263775,39.192188
998,2018-08-11 09:30:00,WNW,5.22,0.0,-11.01,,0.0,3736.34,12.85,2.54,17.99,298.1,BMTSV,8000,-120.263775,39.192188
999,2018-08-11 09:45:00,W,2.37,0.0,-12.02,,0.0,3736.34,11.74,0.87,18.12,269.6,BMTSV,8000,-120.263775,39.192188
1000,2018-08-11 10:00:00,W,3.06,0.0,-12.24,,0.0,3736.34,11.33,1.28,18.39,280.7,BMTSV,8000,-120.263775,39.192188
1001,2018-08-11 10:15:00,WNW,3.44,0.0,-12.55,,0.0,3736.34,11.32,1.37,18.02,287.3,BMTSV,8000,-120.263775,39.192188
1002,2018-08-11 10:30:00,WNW,4.12,0.0,-12.52,,0.0,3738.88,11.45,2.16,17.87,294.6,BMTSV,8000,-120.263775,39.192188
1003,2018-08-11 10:45:00,NW,4.95,0.0,-12.04,,0.0,3736.34,11.87,3.14,17.92,305.7,BMTSV,8000,-120.263775,39.192188
1004,2018-08-11 11:00:00,NW,4.49,0.0,-12.2,,0.0,3736.34,11.53,3.27,18.17,303.9,BMTSV,8000,-120.263775,39.192188
1005,2018-08-11 11:15:00,NW,5.58,0.0,-12.01,,0.0,3736.34,11.74,4.2,18.13,308.3,BMTSV,8000,-120.263775,39.192188
1006,2018-08-11 11:30:00,WNW,5.41,0.0,-12.06,,0.0,3736.34,11.64,3.52,18.21,301.4,BMTSV,8000,-120.263775,39.192188
1007,2018-08-11 11:45:00,WNW,3.8,0.0,-11.08,,0.0,3738.88,12.91,2.34,17.83,302.0,BMTSV,8000,-120.263775,39.192188
1008,2018-08-11 12:00:00,WNW,3.17,0.0,-10.46,,0.0,3738.88,14.2,1.41,17.12,295.7,BMTSV,8000,-120.263775,39.192188
1009,2018-08-11 12:15:00,W,2.64,0.0,-11.59,,0.0,3736.34,12.32,0.94,17.91,273.9,BMTSV,8000,-120.263775,39.192188
1010,2018-08-11 12:30:00,W,1.97,0.0,-11.61,,0.0,3736.34,12.42,0.87,17.77,272.3,BMTSV,8000,-120.263775,39.192188
1011,2018-08-11 12:45:00,WNW,3.45,0.0,-11.9,,0.0,3736.34,11.75,1.72,18.26,288.5,BMTSV,8000,-120.263775,39.192188
1012,2018-08-11 13:00:00,WNW,3.36,0.0,-12.1,,0.0,3736.34,11.67,1.62,18.11,290.4,BMTSV,8000,-120.263775,39.192188
1013,2018-08-11 13:15:00,WNW,4.28,0.0,-12.13,,0.0,3738.88,11.64,1.66,18.12,287.3,BMTSV,8000,-120.263775,39.192188
1014,2018-08-11 13:30:00,WSW,2.11,0.0,-11.62,,0.0,3738.88,12.69,0.54,17.42,255.7,BMTSV,8000,-120.263775,39.192188
1015,2018-08-11 13:45:00,WSW,3.23,0.0,-10.69,,0.0,3738.88,13.46,1.93,17.67,249.4,BMTSV,8000,-120.263775,39.192188
1016,2018-08-11 14:00:00,WSW,2.31,0.0,-7.83,,0.0,3738.88,18.35,1.4,16.37,248.9,BMTSV,8000,-120.263775,39.192188
1017,2018-08-11 14:15:00,WSW,2.9,0.0,-10.76,,0.0,3738.88,12.99,2.2,18.13,247.1,BMTSV,8000,-120.263775,39.192188
1018,2018-08-11 14:30:00,WSW,2.9,0.0,-11.13,,0.0,3736.34,11.72,1.67,19.28,256.4,BMTSV,8000,-120.263775,39.192188
1019,2018-08-11 14:45:00,WSW,2.64,0.0,-10.3,,0.0,3733.8,12.16,1.51,19.75,257.5,BMTSV,8000,-120.263775,39.192188
1020,2018-08-11 15:00:00,WSW,2.42,0.0,-11.05,,0.0,3731.26,11.19,1.5,20.11,247.9,BMTSV,8000,-120.263775,39.192188
1021,2018-08-11 15:15:00,W,2.11,0.0,-10.29,,0.0,3736.34,11.43,1.08,20.74,263.5,BMTSV,8000,-120.263775,39.192188
1022,2018-08-11 15:30:00,W,3.87,0.0,-11.16,,0.0,3746.5,10.32,1.75,21.24,279.9,BMTSV,8000,-120.263775,39.192188
1023,2018-08-11 15:45:00,WNW,3.98,0.0,-11.08,,0.0,3759.2,10.46,2.13,21.14,286.7,BMTSV,8000,-120.263775,39.192188
1024,2018-08-11 16:00:00,WSW,3.73,0.0,-10.55,,0.0,3771.9,10.61,1.5,21.59,250.6,BMTSV,8000,-120.263775,39.192188
1025,2018-08-11 16:15:00,WSW,3.67,0.0,-10.32,,0.0,3784.6,10.62,1.86,21.87,248.7,BMTSV,8000,-120.263775,39.192188
1026,2018-08-11 16:30:00,W,4.0,0.0,-10.07,,0.0,3799.84,11.17,1.66,21.39,265.6,BMTSV,8000,-120.263775,39.192188
1027,2018-08-11 16:45:00,W,3.4,0.0,-9.55,,0.0,3815.08,11.06,1.59,22.21,265.0,BMTSV,8000,-120.263775,39.192188
1028,2018-08-11 17:00:00,NNW,3.19,0.0,-8.39,,0.0,3830.32,11.72,1.15,22.75,327.5,BMTSV,8000,-120.263775,39.192188
1029,2018-08-11 17:15:00,WNW,2.57,0.0,-10.0,,0.0,3845.56,10.77,1.3,22.05,299.8,BMTSV,8000,-120.263775,39.192188
1030,2018-08-11 17:30:00,WSW,4.31,0.0,-8.14,,0.0,3865.88,11.93,1.67,22.79,236.5,BMTSV,8000,-120.263775,39.192188
1031,2018-08-11 17:45:00,SW,4.28,0.0,-9.29,,0.0,3883.66,10.67,1.72,23.11,232.3,BMTSV,8000,-120.263775,39.192188
1032,2018-08-11 18:00:00,WSW,5.3,0.0,-7.53,,0.0,3903.98,11.96,2.36,23.52,243.0,BMTSV,8000,-120.263775,39.192188
1033,2018-08-11 18:15:00,WSW,5.92,0.0,-9.15,,0.0,3934.46,10.41,2.68,23.69,249.1,BMTSV,8000,-120.263775,39.192188
1034,2018-08-11 18:30:00,WSW,5.46,0.0,-7.4,,0.0,3962.4,11.9,3.09,23.76,246.7,BMTSV,8000,-120.263775,39.192188
1035,2018-08-11 18:45:00,WSW,5.05,0.0,-5.27,,0.0,3987.8,13.68,2.69,24.18,239.2,BMTSV,8000,-120.263775,39.192188
1036,2018-08-11 19:00:00,WSW,6.53,0.0,-5.42,,0.0,4010.66,13.54,2.98,24.16,251.8,BMTSV,8000,-120.263775,39.192188
1037,2018-08-11 19:15:00,W,6.04,0.0,-3.99,,0.0,4025.9,15.09,2.71,24.17,261.8,BMTSV,8000,-120.263775,39.192188
1038,2018-08-11 19:30:00,W,5.62,0.0,-2.21,,0.0,4038.6,17.39,2.45,24.03,273.9,BMTSV,8000,-120.263775,39.192188
1039,2018-08-11 19:45:00,WNW,5.2,0.0,-1.57,,0.0,4058.92,18.86,2.72,23.49,283.7,BMTSV,8000,-120.263775,39.192188
1040,2018-08-11 20:00:00,NW,6.82,0.0,-0.16,,0.0,4081.78,20.31,3.08,23.97,306.1,BMTSV,8000,-120.263775,39.192188
1041,2018-08-11 20:15:00,NW,5.85,0.0,-0.77,,0.0,4102.1,19.87,3.36,23.6,306.9,BMTSV,8000,-120.263775,39.192188
1042,2018-08-11 20:30:00,W,5.97,0.0,-1.24,,0.0,4109.72,18.58,2.82,24.13,266.6,BMTSV,8000,-120.263775,39.192188
1043,2018-08-11 20:45:00,WNW,8.52,0.0,0.29,,0.0,4119.88,21.56,3.74,23.53,281.3,BMTSV,8000,-120.263775,39.192188
1044,2018-08-11 21:00:00,W,5.51,0.0,-0.42,,0.0,4135.12,19.7,3.32,24.16,267.1,BMTSV,8000,-120.263775,39.192188
1045,2018-08-11 21:15:00,W,5.26,0.0,-0.13,,0.0,4160.52,19.45,3.01,24.72,269.1,BMTSV,8000,-120.263775,39.192188
1046,2018-08-11 21:30:00,WSW,6.42,0.0,0.56,,0.0,4173.22,20.62,3.39,24.58,242.0,BMTSV,8000,-120.263775,39.192188
1047,2018-08-11 21:45:00,WSW,7.44,0.0,0.31,,0.0,4180.84,20.14,3.67,24.67,249.4,BMTSV,8000,-120.263775,39.192188
1048,2018-08-11 22:00:00,WNW,7.31,0.0,0.28,,0.0,4183.38,22.05,3.94,23.16,294.8,BMTSV,8000,-120.263775,39.192188
1049,2018-08-11 22:15:00,WSW,7.37,0.0,0.43,,0.0,4175.76,21.67,3.87,23.62,248.4,BMTSV,8000,-120.263775,39.192188
1050,2018-08-11 22:30:00,W,7.04,0.0,0.92,,0.0,4157.98,21.24,2.93,24.52,263.4,BMTSV,8000,-120.263775,39.192188
1051,2018-08-11 22:45:00,WSW,6.72,0.0,0.56,,0.0,4152.9,22.2,3.77,23.37,244.8,BMTSV,8000,-120.263775,39.192188
1052,2018-08-11 23:00:00,WSW,7.4,0.0,0.14,,0.0,4152.9,22.17,4.33,22.9,239.8,BMTSV,8000,-120.263775,39.192188
1053,2018-08-11 23:15:00,WSW,7.81,0.0,0.41,,0.0,4135.12,22.85,4.26,22.73,249.4,BMTSV,8000,-120.263775,39.192188
1054,2018-08-11 23:30:00,WSW,6.45,0.0,0.82,,0.0,4119.88,23.53,3.7,22.73,246.5,BMTSV,8000,-120.263775,39.192188
1055,2018-08-11 23:45:00,WSW,6.85,0.0,0.91,,0.0,4130.04,24.16,3.18,22.41,241.3,BMTSV,8000,-120.263775,39.192188
1056,2018-08-12 00:00:00,W,7.49,0.0,1.58,,0.0,4127.5,26.46,3.58,21.72,276.9,BMTSV,8000,-120.263775,39.192188
1057,2018-08-12 00:15:00,W,7.3,0.0,1.48,,0.0,4097.02,26.58,3.13,21.53,277.3,BMTSV,8000,-120.263775,39.192188
1058,2018-08-12 00:30:00,W,7.33,0.0,0.0,,0.0,4058.92,24.48,3.43,21.14,278.4,BMTSV,8000,-120.263775,39.192188
1059,2018-08-12 00:45:00,W,5.21,0.0,-0.26,,0.0,4023.36,24.17,3.0,21.04,261.7,BMTSV,8000,-120.263775,39.192188
1060,2018-08-12 01:00:00,W,5.84,0.0,0.69,,0.0,3997.96,26.25,2.3,20.82,260.8,BMTSV,8000,-120.263775,39.192188
1061,2018-08-12 01:15:00,WSW,6.26,0.0,1.25,,0.0,3970.02,27.98,3.06,20.44,255.3,BMTSV,8000,-120.263775,39.192188
1062,2018-08-12 01:30:00,WSW,5.34,0.0,1.02,,0.0,3939.54,27.76,2.45,20.3,253.7,BMTSV,8000,-120.263775,39.192188
1063,2018-08-12 01:45:00,WSW,5.04,0.0,0.66,,0.0,3911.6,27.8,2.58,19.87,242.5,BMTSV,8000,-120.263775,39.192188
1064,2018-08-12 02:00:00,WSW,5.02,0.0,0.69,,0.0,3886.2,28.76,2.92,19.36,251.1,BMTSV,8000,-120.263775,39.192188
1065,2018-08-12 02:15:00,WSW,5.07,0.0,0.43,,0.0,3865.88,28.9,3.31,18.98,243.8,BMTSV,8000,-120.263775,39.192188
1066,2018-08-12 02:30:00,WSW,6.36,0.0,0.4,,0.0,3843.02,29.56,3.71,18.59,252.6,BMTSV,8000,-120.263775,39.192188
1067,2018-08-12 02:45:00,WSW,5.13,0.0,0.34,,0.0,3822.7,30.13,3.08,18.22,256.0,BMTSV,8000,-120.263775,39.192188
1068,2018-08-12 03:00:00,WSW,5.85,0.0,0.42,,0.0,3807.46,31.28,3.8,17.72,250.0,BMTSV,8000,-120.263775,39.192188
1069,2018-08-12 03:15:00,WSW,5.27,0.0,0.19,,0.0,3794.76,31.16,3.16,17.52,249.3,BMTSV,8000,-120.263775,39.192188
1070,2018-08-12 03:30:00,W,2.38,0.0,-1.42,,0.0,3782.06,27.68,1.16,17.53,269.0,BMTSV,8000,-120.263775,39.192188
1071,2018-08-12 03:45:00,WNW,2.63,0.0,-3.16,,0.0,3771.9,23.88,1.27,17.83,281.3,BMTSV,8000,-120.263775,39.192188
1072,2018-08-12 04:00:00,W,3.46,0.0,-0.76,,0.0,3766.82,27.83,1.4,18.21,278.6,BMTSV,8000,-120.263775,39.192188
1073,2018-08-12 04:15:00,W,3.69,0.0,1.08,,0.0,3761.74,30.9,1.72,18.66,279.0,BMTSV,8000,-120.263775,39.192188
1074,2018-08-12 04:30:00,W,2.55,0.0,0.69,,0.0,3756.66,30.51,0.86,18.42,265.6,BMTSV,8000,-120.263775,39.192188
1075,2018-08-12 04:45:00,WSW,4.17,0.0,0.4,,0.0,3756.66,29.44,1.52,18.66,255.4,BMTSV,8000,-120.263775,39.192188
1076,2018-08-12 05:00:00,W,4.65,0.0,1.05,,0.0,3756.66,31.21,2.15,18.47,259.6,BMTSV,8000,-120.263775,39.192188
1077,2018-08-12 05:15:00,W,3.95,0.0,0.68,,0.0,3754.12,30.1,1.81,18.62,270.7,BMTSV,8000,-120.263775,39.192188
1078,2018-08-12 05:30:00,W,3.42,0.0,1.81,,0.0,3751.58,32.87,1.86,18.51,264.1,BMTSV,8000,-120.263775,39.192188
1079,2018-08-12 05:45:00,W,3.26,0.0,0.69,,0.0,3751.58,30.61,1.43,18.37,264.3,BMTSV,8000,-120.263775,39.192188
1080,2018-08-12 06:00:00,S,2.49,0.0,0.34,,0.0,3754.12,31.97,1.05,17.29,189.4,BMTSV,8000,-120.263775,39.192188
1081,2018-08-12 06:15:00,SSW,3.43,0.0,0.26,,0.0,3751.58,32.65,1.6,16.87,195.7,BMTSV,8000,-120.263775,39.192188
1082,2018-08-12 06:30:00,W,2.11,0.0,0.69,,0.0,3749.04,36.45,1.1,15.63,268.3,BMTSV,8000,-120.263775,39.192188
1083,2018-08-12 06:45:00,NW,1.72,0.0,1.11,,0.0,3746.5,36.4,0.88,16.12,315.3,BMTSV,8000,-120.263775,39.192188
1084,2018-08-12 07:00:00,NNW,1.79,0.0,0.94,,0.0,3743.96,35.88,0.46,16.16,327.8,BMTSV,8000,-120.263775,39.192188
1085,2018-08-12 07:15:00,WSW,0.77,0.0,0.78,,0.0,3738.88,35.09,0.32,16.32,256.9,BMTSV,8000,-120.263775,39.192188
1086,2018-08-12 07:30:00,WNW,2.05,0.0,0.42,,0.0,3736.34,34.68,0.67,16.1,282.9,BMTSV,8000,-120.263775,39.192188
1087,2018-08-12 07:45:00,NW,2.25,0.0,-0.64,,0.0,3736.34,32.03,1.51,16.14,313.0,BMTSV,8000,-120.263775,39.192188
1088,2018-08-12 08:00:00,NW,1.92,0.0,-1.15,,0.0,3733.8,31.07,1.31,16.04,317.3,BMTSV,8000,-120.263775,39.192188
1089,2018-08-12 08:15:00,WSW,1.76,0.0,-2.21,,0.0,3733.8,29.58,0.81,15.59,255.6,BMTSV,8000,-120.263775,39.192188
1090,2018-08-12 08:30:00,WSW,2.76,0.0,-2.03,,0.0,3728.72,27.95,1.28,16.68,256.3,BMTSV,8000,-120.263775,39.192188
1091,2018-08-12 08:45:00,WSW,3.1,0.0,-2.1,,0.0,3726.18,27.11,1.66,17.08,252.3,BMTSV,8000,-120.263775,39.192188
1092,2018-08-12 09:00:00,WSW,3.71,0.0,-3.77,,0.0,3726.18,23.7,2.21,17.23,250.7,BMTSV,8000,-120.263775,39.192188
1093,2018-08-12 09:15:00,WSW,4.46,0.0,-5.11,,0.0,3726.18,21.34,2.93,17.29,248.9,BMTSV,8000,-120.263775,39.192188
1094,2018-08-12 09:30:00,WSW,3.85,0.0,-3.66,,0.0,3726.18,23.77,2.76,17.31,250.0,BMTSV,8000,-120.263775,39.192188
1095,2018-08-12 09:45:00,WSW,4.17,0.0,-5.25,,0.0,3728.72,21.13,3.25,17.27,253.9,BMTSV,8000,-120.263775,39.192188
1096,2018-08-12 10:00:00,WSW,4.64,0.0,-5.97,,0.0,3731.26,20.3,3.67,17.04,250.9,BMTSV,8000,-120.263775,39.192188
1097,2018-08-12 10:15:00,WSW,4.21,0.0,-4.2,,0.0,3731.26,23.73,2.97,16.71,248.6,BMTSV,8000,-120.263775,39.192188
1098,2018-08-12 10:30:00,WSW,3.86,0.0,-4.84,,0.0,3731.26,22.78,2.97,16.59,249.8,BMTSV,8000,-120.263775,39.192188
