,wind_cardinal_direction_set_1d,wind_gust_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,soil_moisture_set_1,electric_conductivity_set_1,soil_moisture_set_2,volt_set_1,soil_temp_set_4,peak_wind_direction_set_1,peak_wind_speed_set_1,wind_speed_set_1,air_temp_set_1,date_time,soil_temp_set_1,soil_temp_set_3,soil_temp_set_2,dew_point_temperature_set_1d,solar_radiation_set_1,snow_depth_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
349,E,3.58,0.508,,96.0,31.0,4.0,0.0,10.0,12.7,27.2,175.0,3.58,1.34,16.67,2018-08-15 13:40:00,24.2,28.2,27.6,-0.63,2.0,0.0,BUFC1,4678,-120.115083, 40.481472
350,S,2.23,0.508,,172.0,26.0,4.0,0.0,10.0,12.8,27.2,183.0,2.23,0.45,19.44,2018-08-15 14:40:00,23.9,28.0,27.1,-0.63,31.0,0.0,BUFC1,4678,-120.115083, 40.481472
351,NNW,2.68,0.508,,327.0,20.0,4.0,0.0,10.0,13.1,27.2,183.0,2.68,1.34,24.44,2018-08-15 15:40:00,24.5,27.8,26.8,0.02,112.0,0.0,BUFC1,4678,-120.115083, 40.481472
352,NW,3.58,0.508,,320.0,18.0,4.0,0.0,10.0,13.5,27.2,2.0,3.58,1.79,26.11,2018-08-15 16:40:00,26.0,27.7,26.7,-0.03,255.0,0.0,BUFC1,4678,-120.115083, 40.481472
353,W,4.92,0.508,28.15,270.0,16.0,4.0,0.0,10.0,13.3,27.2,308.0,4.92,2.23,30.0,2018-08-15 17:40:00,28.8,27.5,26.9,1.54,637.0,0.0,BUFC1,4678,-120.115083, 40.481472
354,WNW,4.47,0.508,29.51,298.0,15.0,5.0,0.0,10.0,13.2,27.2,258.0,4.47,2.23,31.67,2018-08-15 18:40:00,33.4,27.4,27.7,2.01,842.0,0.0,BUFC1,4678,-120.115083, 40.481472
355,WSW,4.47,0.508,29.99,248.0,15.0,5.0,0.0,11.0,13.4,27.0,233.0,4.47,2.68,32.22,2018-08-15 19:40:00,39.9,27.4,29.0,2.45,913.0,15.24,BUFC1,4678,-120.115083, 40.481472
356,W,7.15,0.508,30.95,262.0,14.0,5.0,0.0,11.0,13.2,26.9,232.0,7.15,4.02,33.33,2018-08-15 20:40:00,44.7,27.6,31.1,2.39,956.0,0.0,BUFC1,4678,-120.115083, 40.481472
357,WSW,8.94,0.508,31.5,256.0,15.0,5.0,0.0,11.0,13.5,26.9,224.0,8.94,5.37,33.89,2018-08-15 21:40:00,48.4,27.9,33.3,3.81,967.0,0.0,BUFC1,4678,-120.115083, 40.481472
358,SW,8.94,0.508,31.46,227.0,14.0,6.0,0.0,12.0,13.2,26.9,259.0,8.94,4.47,33.89,2018-08-15 22:40:00,50.1,28.3,35.3,2.84,845.0,0.0,BUFC1,4678,-120.115083, 40.481472
359,WSW,8.94,0.508,31.46,238.0,14.0,5.0,0.0,12.0,13.3,26.9,257.0,8.94,4.47,33.89,2018-08-15 23:40:00,48.1,28.9,36.5,2.84,719.0,0.0,BUFC1,4678,-120.115083, 40.481472
360,WSW,10.28,0.508,30.95,258.0,14.0,5.0,0.0,12.0,13.2,26.9,294.0,10.28,5.81,33.33,2018-08-16 00:40:00,44.8,29.4,36.9,2.39,483.0,0.0,BUFC1,4678,-120.115083, 40.481472
361,W,9.84,0.508,29.83,259.0,12.0,5.0,0.0,12.0,13.2,26.9,253.0,9.84,5.81,32.22,2018-08-16 01:40:00,41.9,29.9,36.6,-0.61,327.0,0.0,BUFC1,4678,-120.115083, 40.481472
362,WSW,10.28,0.508,27.28,247.0,14.0,5.0,0.0,12.0,12.9,26.9,239.0,10.28,7.15,28.89,2018-08-16 02:40:00,38.9,30.1,36.0,-1.18,120.0,0.0,BUFC1,4678,-120.115083, 40.481472
363,WSW,10.28,0.508,25.84,245.0,17.0,4.0,0.0,11.0,12.8,27.1,245.0,10.28,4.92,26.67,2018-08-16 03:40:00,36.2,30.1,35.1,-0.35,5.0,0.0,BUFC1,4678,-120.115083, 40.481472
364,W,8.94,0.508,,274.0,20.0,4.0,0.0,11.0,12.8,27.2,255.0,8.94,2.68,24.44,2018-08-16 04:40:00,33.9,30.1,34.3,0.02,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
365,WSW,6.26,0.508,,257.0,22.0,4.0,0.0,11.0,12.8,27.2,272.0,6.26,4.47,23.89,2018-08-16 05:40:00,32.0,30.1,33.3,0.87,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
366,W,6.26,0.508,,271.0,25.0,4.0,0.0,11.0,12.8,27.2,254.0,6.26,3.13,22.78,2018-08-16 06:40:00,30.5,30.1,32.4,1.7,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
367,E,4.47,0.508,,81.0,33.0,4.0,0.0,11.0,12.8,27.2,267.0,4.47,1.34,17.78,2018-08-16 07:40:00,29.2,29.9,31.6,1.22,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
368,S,1.79,0.508,,184.0,36.0,4.0,0.0,11.0,12.7,27.3,171.0,1.79,1.34,15.56,2018-08-16 08:40:00,27.8,29.7,30.7,0.45,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
369,,2.23,0.508,,,39.0,4.0,0.0,11.0,12.7,27.4,170.0,2.23,0.0,13.33,2018-08-16 09:40:00,26.3,29.5,30.0,-0.44,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
370,S,2.23,0.508,,190.0,41.0,4.0,0.0,11.0,12.7,27.5,34.0,2.23,0.45,12.22,2018-08-16 10:40:00,25.0,29.2,29.2,-0.75,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
371,,0.9,0.508,,,43.0,4.0,0.0,10.0,12.7,27.5,169.0,0.9,0.0,11.11,2018-08-16 11:40:00,23.8,28.9,28.4,-1.1,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
372,ENE,1.79,0.508,,62.0,42.0,4.0,0.0,10.0,12.6,27.5,203.0,1.79,0.9,11.11,2018-08-16 12:40:00,22.7,28.7,27.6,-1.43,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
373,,0.9,0.508,,,45.0,4.0,0.0,10.0,12.7,27.5,296.0,0.9,0.0,10.56,2018-08-16 13:40:00,21.8,28.4,26.9,-0.98,6.0,0.0,BUFC1,4678,-120.115083, 40.481472
374,,0.9,0.508,,,29.0,4.0,0.0,10.0,12.8,27.5,210.0,0.9,0.0,20.0,2018-08-16 14:40:00,21.5,28.1,26.3,1.36,119.0,0.0,BUFC1,4678,-120.115083, 40.481472
375,NNW,2.68,0.508,,335.0,24.0,4.0,0.0,10.0,13.6,27.5,335.0,2.68,1.79,24.44,2018-08-16 15:40:00,23.3,27.8,25.9,2.55,316.0,15.24,BUFC1,4678,-120.115083, 40.481472
376,WNW,4.92,0.508,26.52,292.0,20.0,4.0,0.0,10.0,13.4,27.4,302.0,4.92,3.13,27.22,2018-08-16 16:40:00,26.0,27.6,26.0,2.35,518.0,0.0,BUFC1,4678,-120.115083, 40.481472
377,W,6.7,0.508,27.38,264.0,20.0,4.0,0.0,10.0,13.3,27.3,265.0,6.7,3.13,28.89,2018-08-16 17:40:00,28.3,27.4,26.5,3.74,695.0,0.0,BUFC1,4678,-120.115083, 40.481472
378,WSW,6.7,0.508,28.67,254.0,19.0,5.0,0.0,10.0,13.2,27.2,262.0,6.7,3.58,30.56,2018-08-16 18:40:00,33.2,27.2,27.4,4.41,833.0,0.0,BUFC1,4678,-120.115083, 40.481472
379,SSW,7.6,0.508,29.59,213.0,18.0,5.0,0.0,11.0,13.3,27.2,243.0,7.6,3.58,31.67,2018-08-16 19:40:00,39.9,27.3,28.8,4.56,927.0,0.0,BUFC1,4678,-120.115083, 40.481472
380,W,8.05,0.508,30.05,280.0,17.0,6.0,0.0,11.0,13.6,27.2,273.0,8.05,3.58,32.22,2018-08-16 20:40:00,45.3,27.6,31.0,4.21,947.0,0.0,BUFC1,4678,-120.115083, 40.481472
381,WSW,9.84,0.508,30.52,253.0,16.0,6.0,0.0,11.0,13.2,27.2,213.0,9.84,4.02,32.78,2018-08-16 21:40:00,48.0,27.9,33.4,3.81,771.0,0.0,BUFC1,4678,-120.115083, 40.481472
382,W,10.73,0.508,30.98,264.0,15.0,5.0,0.0,12.0,13.9,27.2,237.0,10.73,4.47,33.33,2018-08-16 22:40:00,48.7,28.3,35.1,3.35,788.0,15.24,BUFC1,4678,-120.115083, 40.481472
383,W,12.96,0.508,29.99,263.0,15.0,5.0,0.0,11.0,13.3,27.2,260.0,12.96,7.6,32.22,2018-08-16 23:40:00,46.5,28.9,36.2,2.45,696.0,0.0,BUFC1,4678,-120.115083, 40.481472
384,W,10.73,0.508,29.51,262.0,15.0,5.0,0.0,12.0,13.5,27.2,275.0,10.73,6.7,31.67,2018-08-17 00:40:00,42.8,29.4,36.4,2.01,516.0,0.0,BUFC1,4678,-120.115083, 40.481472
385,W,10.73,0.508,28.17,269.0,17.0,5.0,0.0,12.0,13.7,27.2,277.0,10.73,7.15,30.0,2018-08-17 01:40:00,39.6,29.8,35.9,2.38,323.0,0.0,BUFC1,4678,-120.115083, 40.481472
386,WSW,10.28,0.508,25.91,250.0,20.0,4.0,0.0,11.0,12.9,27.2,268.0,10.28,4.92,26.67,2018-08-17 02:40:00,37.1,30.1,35.1,1.89,74.0,0.0,BUFC1,4678,-120.115083, 40.481472
387,WSW,7.15,0.508,,257.0,25.0,4.0,0.0,11.0,12.8,27.2,260.0,7.15,4.02,25.0,2018-08-17 03:40:00,34.6,30.1,34.4,3.6,2.0,0.0,BUFC1,4678,-120.115083, 40.481472
388,WSW,7.6,0.508,,250.0,26.0,4.0,0.0,11.0,12.8,27.2,259.0,7.6,4.92,23.89,2018-08-17 04:40:00,32.5,30.1,33.4,3.2,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
389,WSW,7.15,0.508,,245.0,28.0,4.0,0.0,11.0,12.8,27.2,270.0,7.15,3.58,23.33,2018-08-17 05:40:00,30.9,30.1,32.6,3.77,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
390,W,4.92,0.508,,270.0,33.0,4.0,0.0,11.0,12.8,27.3,253.0,4.92,2.68,20.56,2018-08-17 06:40:00,29.6,29.8,31.7,3.67,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
391,W,5.37,0.508,,281.0,34.0,4.0,0.0,11.0,12.8,27.4,269.0,5.37,3.58,20.56,2018-08-17 07:40:00,28.4,29.6,30.9,4.1,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
392,WSW,4.92,0.508,,251.0,36.0,4.0,0.0,11.0,12.7,27.5,276.0,4.92,2.23,20.0,2018-08-17 08:40:00,27.4,29.5,30.2,4.41,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
393,E,3.13,0.508,,82.0,45.0,4.0,0.0,11.0,12.7,27.5,242.0,3.13,0.45,15.56,2018-08-17 09:40:00,26.4,29.2,29.6,3.59,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
394,,2.68,0.508,,,48.0,4.0,0.0,10.0,12.7,27.5,321.0,2.68,0.0,14.44,2018-08-17 10:40:00,25.2,29.0,28.9,3.48,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
395,E,2.23,0.508,,87.0,49.0,4.0,0.0,11.0,12.7,27.5,92.0,2.23,1.34,12.22,2018-08-17 11:40:00,24.2,28.8,28.2,1.73,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
396,SSE,2.23,0.508,,159.0,45.0,4.0,0.0,10.0,12.7,27.5,150.0,2.23,1.34,12.22,2018-08-17 12:40:00,23.3,28.5,27.6,0.54,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
397,NE,1.34,0.508,,36.0,48.0,4.0,0.0,10.0,12.7,27.5,48.0,1.34,0.45,10.56,2018-08-17 13:40:00,22.2,28.3,26.9,-0.09,8.0,0.0,BUFC1,4678,-120.115083, 40.481472
398,,1.34,0.508,,,36.0,4.0,0.0,10.0,12.9,27.5,111.0,1.34,0.0,16.11,2018-08-17 14:40:00,21.7,28.0,26.4,0.94,97.0,0.0,BUFC1,4678,-120.115083, 40.481472
399,NW,2.68,0.508,,318.0,24.0,4.0,0.0,10.0,13.6,27.5,285.0,2.68,0.9,22.78,2018-08-17 15:40:00,22.6,27.8,25.9,1.13,255.0,0.0,BUFC1,4678,-120.115083, 40.481472
400,SSE,3.13,0.508,25.86,163.0,18.0,4.0,0.0,10.0,13.4,27.5,152.0,3.13,0.45,26.67,2018-08-17 16:40:00,24.7,27.6,25.9,0.43,516.0,15.24,BUFC1,4678,-120.115083, 40.481472
401,WNW,4.02,0.508,26.9,290.0,16.0,4.0,0.0,10.0,13.4,27.4,311.0,4.02,1.79,28.33,2018-08-17 17:40:00,27.1,27.3,26.2,0.18,696.0,15.24,BUFC1,4678,-120.115083, 40.481472
402,WSW,6.26,0.508,27.33,242.0,18.0,5.0,0.0,10.0,13.3,27.2,281.0,6.26,2.23,28.89,2018-08-17 18:40:00,32.2,27.2,26.9,2.26,842.0,0.0,BUFC1,4678,-120.115083, 40.481472
403,W,7.6,0.508,27.75,272.0,18.0,5.0,0.0,10.0,13.4,27.2,248.0,7.6,3.13,29.44,2018-08-17 19:40:00,38.9,27.2,28.3,2.72,939.0,0.0,BUFC1,4678,-120.115083, 40.481472
404,W,7.15,0.508,29.04,262.0,15.0,5.0,0.0,11.0,13.7,27.2,238.0,7.15,1.79,31.11,2018-08-17 20:40:00,44.3,27.4,30.5,1.55,968.0,0.0,BUFC1,4678,-120.115083, 40.481472
405,WNW,9.84,0.508,29.51,299.0,15.0,6.0,0.0,11.0,13.2,27.2,240.0,9.84,4.02,31.67,2018-08-17 21:40:00,47.9,27.7,32.9,2.01,939.0,0.0,BUFC1,4678,-120.115083, 40.481472
406,WNW,9.84,0.508,29.96,293.0,14.0,6.0,0.0,11.0,13.2,27.2,308.0,9.84,5.37,32.22,2018-08-17 22:40:00,49.4,28.2,34.9,1.5,845.0,15.24,BUFC1,4678,-120.115083, 40.481472
407,W,9.84,0.508,29.71,268.0,11.0,5.0,0.0,12.0,13.6,27.2,290.0,9.84,5.37,32.22,2018-08-17 23:40:00,46.8,28.8,36.1,-1.78,704.0,0.0,BUFC1,4678,-120.115083, 40.481472
408,W,7.6,0.508,29.95,267.0,13.0,5.0,0.0,12.0,13.5,27.2,241.0,7.6,4.02,32.22,2018-08-18 00:40:00,42.6,29.3,36.2,0.48,519.0,0.0,BUFC1,4678,-120.115083, 40.481472
409,W,9.39,0.508,29.03,261.0,14.0,5.0,0.0,11.0,13.5,27.2,284.0,9.39,4.92,31.11,2018-08-18 01:40:00,39.6,29.7,35.8,0.61,316.0,0.0,BUFC1,4678,-120.115083, 40.481472
410,WSW,8.94,0.508,26.91,257.0,17.0,4.0,0.0,11.0,12.9,27.2,267.0,8.94,4.47,28.33,2018-08-18 02:40:00,37.1,30.0,35.1,1.01,108.0,0.0,BUFC1,4678,-120.115083, 40.481472
411,NW,6.7,0.508,,316.0,15.0,4.0,0.0,11.0,12.8,27.2,339.0,6.7,4.02,25.56,2018-08-18 03:40:00,34.8,30.1,34.3,-2.94,3.0,0.0,BUFC1,4678,-120.115083, 40.481472
412,W,5.81,0.508,,276.0,16.0,4.0,0.0,11.0,12.9,27.2,279.0,5.81,4.02,23.89,2018-08-18 04:40:00,32.5,30.1,33.5,-3.44,0.0,15.24,BUFC1,4678,-120.115083, 40.481472
413,W,5.37,0.508,,265.0,15.0,4.0,0.0,11.0,12.8,27.2,276.0,5.37,3.13,22.22,2018-08-18 05:40:00,30.5,30.0,32.5,-5.65,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
414,ENE,4.02,0.508,,78.0,24.0,4.0,0.0,11.0,12.8,27.3,259.0,4.02,1.34,15.56,2018-08-18 06:40:00,28.7,29.8,31.6,-5.03,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
415,NNE,2.68,0.508,,32.0,26.0,4.0,0.0,11.0,12.7,27.5,41.0,2.68,1.79,12.78,2018-08-18 07:40:00,26.9,29.6,30.6,-6.36,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
416,WNW,2.23,0.508,,302.0,31.0,4.0,0.0,11.0,12.7,27.5,42.0,2.23,0.45,11.11,2018-08-18 08:40:00,25.3,29.4,29.7,-5.5,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
417,NNE,2.68,0.508,,23.0,31.0,4.0,0.0,10.0,12.7,27.5,55.0,2.68,0.45,11.11,2018-08-18 09:40:00,23.8,29.1,28.8,-5.5,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
418,E,2.23,0.508,,90.0,33.0,4.0,0.0,10.0,12.7,27.5,93.0,2.23,0.9,8.33,2018-08-18 10:40:00,22.6,28.8,27.9,-7.13,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
419,ENE,1.79,0.508,,75.0,36.0,4.0,0.0,10.0,12.6,27.5,16.0,1.79,0.45,7.78,2018-08-18 11:40:00,21.5,28.5,27.1,-6.49,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
420,,1.34,0.508,,,41.0,4.0,0.0,10.0,12.6,27.5,134.0,1.34,0.0,7.22,2018-08-18 12:40:00,20.5,28.2,26.3,-5.28,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
421,,0.9,0.508,,,43.0,4.0,0.0,10.0,12.6,27.5,118.0,0.9,0.0,6.11,2018-08-18 13:40:00,19.5,27.9,25.5,-5.65,5.0,0.0,BUFC1,4678,-120.115083, 40.481472
422,,1.34,0.508,,,34.0,4.0,0.0,10.0,12.9,27.5,141.0,1.34,0.0,12.78,2018-08-18 14:40:00,19.0,27.7,24.9,-2.8,89.0,0.0,BUFC1,4678,-120.115083, 40.481472
423,,1.79,0.508,,,22.0,4.0,0.0,10.0,14.0,27.5,84.0,1.79,0.0,22.22,2018-08-18 15:40:00,20.3,27.3,24.5,-0.54,266.0,0.0,BUFC1,4678,-120.115083, 40.481472
424,E,1.79,0.508,,85.0,16.0,4.0,0.0,10.0,13.5,27.4,171.0,1.79,0.45,26.11,2018-08-18 16:40:00,23.0,27.0,24.5,-1.63,465.0,0.0,BUFC1,4678,-120.115083, 40.481472
425,WNW,4.02,0.508,26.87,300.0,14.0,4.0,0.0,10.0,13.4,27.2,284.0,4.02,1.79,28.33,2018-08-18 17:40:00,25.9,26.8,24.9,-1.63,663.0,0.0,BUFC1,4678,-120.115083, 40.481472
426,NW,4.92,0.508,27.28,312.0,13.0,4.0,0.0,10.0,13.3,27.2,311.0,4.92,1.79,28.89,2018-08-18 18:40:00,31.1,26.7,25.8,-2.17,793.0,15.24,BUFC1,4678,-120.115083, 40.481472
427,W,6.26,0.508,29.02,277.0,13.0,5.0,0.0,10.0,13.2,27.2,221.0,6.26,2.23,31.11,2018-08-18 19:40:00,37.0,26.7,27.3,-0.4,875.0,15.24,BUFC1,4678,-120.115083, 40.481472
428,WSW,7.6,0.508,28.97,243.0,8.0,5.0,0.0,11.0,13.8,27.2,260.0,7.6,4.47,31.67,2018-08-18 20:40:00,41.9,26.8,29.3,-6.37,920.0,0.0,BUFC1,4678,-120.115083, 40.481472
429,W,7.15,0.508,29.3,267.0,7.0,5.0,0.0,11.0,13.3,27.2,264.0,7.15,2.68,32.22,2018-08-18 21:40:00,45.2,27.1,31.5,-7.65,879.0,15.24,BUFC1,4678,-120.115083, 40.481472
430,NW,7.15,0.508,29.94,307.0,9.0,5.0,0.0,11.0,13.2,27.0,225.0,7.15,3.58,32.78,2018-08-18 22:40:00,46.5,27.7,33.4,-4.0,769.0,15.24,BUFC1,4678,-120.115083, 40.481472
431,WSW,6.26,0.508,30.06,239.0,6.0,5.0,0.0,11.0,13.1,26.9,271.0,6.26,2.23,33.33,2018-08-18 23:40:00,44.5,28.1,34.6,-8.77,646.0,0.0,BUFC1,4678,-120.115083, 40.481472
432,WSW,7.15,0.508,29.22,242.0,6.0,5.0,0.0,11.0,13.1,26.9,237.0,7.15,5.37,32.22,2018-08-19 00:40:00,41.3,28.6,34.9,-9.58,435.0,0.0,BUFC1,4678,-120.115083, 40.481472
433,WSW,6.7,0.508,28.39,242.0,6.0,5.0,0.0,11.0,13.5,26.9,230.0,6.7,4.02,31.11,2018-08-19 01:40:00,38.5,29.0,34.6,-10.4,228.0,0.0,BUFC1,4678,-120.115083, 40.481472
434,SW,7.6,0.508,26.78,224.0,12.0,4.0,0.0,11.0,12.9,26.9,241.0,7.6,5.37,28.33,2018-08-19 02:40:00,36.0,29.2,34.0,-3.68,72.0,0.0,BUFC1,4678,-120.115083, 40.481472
435,SW,7.15,0.508,,229.0,16.0,4.0,0.0,11.0,12.9,27.0,233.0,7.15,4.47,26.11,2018-08-19 03:40:00,33.7,29.4,33.3,-1.63,2.0,0.0,BUFC1,4678,-120.115083, 40.481472
436,WSW,6.26,0.508,,254.0,20.0,4.0,0.0,11.0,12.8,27.1,233.0,6.26,3.13,24.44,2018-08-19 04:40:00,31.8,29.5,32.5,0.02,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
437,W,4.47,0.508,,263.0,22.0,4.0,0.0,11.0,12.8,27.2,270.0,4.47,3.13,23.33,2018-08-19 05:40:00,30.1,29.3,31.7,0.4,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
438,NE,3.58,0.508,,39.0,31.0,4.0,0.0,11.0,12.8,27.2,264.0,3.58,0.45,16.67,2018-08-19 06:40:00,28.5,29.2,30.8,-0.63,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
439,ENE,2.23,0.508,,58.0,35.0,4.0,0.0,11.0,12.7,27.2,49.0,2.23,1.34,13.33,2018-08-19 07:40:00,26.9,29.0,30.0,-1.92,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
440,,0.9,0.508,,,38.0,4.0,0.0,11.0,12.7,27.2,306.0,0.9,0.0,12.78,2018-08-19 08:40:00,25.3,28.9,29.2,-1.29,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
441,,1.34,0.508,,,40.0,4.0,0.0,10.0,12.7,27.2,78.0,1.34,0.0,10.56,2018-08-19 09:40:00,23.9,28.6,28.4,-2.59,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
442,ENE,1.34,0.508,,64.0,43.0,4.0,0.0,10.0,12.7,27.2,59.0,1.34,0.45,10.0,2018-08-19 10:40:00,22.7,28.3,27.6,-2.11,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
443,,0.9,0.508,,,44.0,4.0,0.0,10.0,12.7,27.2,287.0,0.9,0.0,9.44,2018-08-19 11:40:00,21.6,28.1,26.8,-2.31,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
444,,1.34,0.508,,,46.0,4.0,0.0,10.0,12.6,27.2,312.0,1.34,0.0,8.33,2018-08-19 12:40:00,20.6,27.8,26.0,-2.72,0.0,0.0,BUFC1,4678,-120.115083, 40.481472
445,,0.9,0.508,,,48.0,4.0,0.0,10.0,12.7,27.2,133.0,0.9,0.0,7.78,2018-08-19 13:40:00,19.7,27.6,25.3,-2.65,5.0,0.0,BUFC1,4678,-120.115083, 40.481472
446,,1.34,0.508,,,39.0,4.0,0.0,10.0,12.9,27.2,158.0,1.34,0.0,13.89,2018-08-19 14:40:00,19.1,27.2,24.7,0.07,88.0,0.0,BUFC1,4678,-120.115083, 40.481472
447,N,1.34,0.508,,355.0,26.0,4.0,0.0,10.0,13.9,27.2,325.0,1.34,0.45,22.78,2018-08-19 15:40:00,20.5,26.9,24.3,2.25,268.0,0.0,BUFC1,4678,-120.115083, 40.481472
448,NW,3.58,0.508,,325.0,22.0,4.0,0.0,10.0,13.5,27.2,290.0,3.58,2.23,25.56,2018-08-19 16:40:00,23.1,26.7,24.3,2.28,483.0,0.0,BUFC1,4678,-120.115083, 40.481472
449,WNW,3.58,0.508,26.93,299.0,18.0,4.0,0.0,10.0,13.5,27.2,276.0,3.58,2.23,28.33,2018-08-19 17:40:00,26.0,26.5,24.8,1.8,674.0,0.0,BUFC1,4678,-120.115083, 40.481472
450,WSW,6.7,0.508,28.57,257.0,13.0,4.0,0.0,10.0,13.6,27.0,265.0,6.7,3.58,30.56,2018-08-19 18:40:00,31.7,26.4,25.7,-0.84,831.0,0.0,BUFC1,4678,-120.115083, 40.481472
