,date_time,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,precip_accum_one_hour_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
396,2018-08-17 12:00:00,,0.9,6.48,0.0,1029.462,,,35.0,0.0,22.78,PDEC1,1750,-121.62472,39.75361
397,2018-08-17 13:00:00,NE,0.45,6.56,0.0,1029.462,,47.0,39.0,0.45,21.11,PDEC1,1750,-121.62472,39.75361
398,2018-08-17 14:00:00,,0.45,6.79,,1029.462,,,37.0,0.0,22.22,PDEC1,1750,-121.62472,39.75361
399,2018-08-17 15:00:00,,1.34,10.01,0.0,1029.462,,,43.0,0.0,23.33,PDEC1,1750,-121.62472,39.75361
400,2018-08-17 16:00:00,,0.9,9.59,0.0,1029.462,27.03,,32.0,0.0,27.78,PDEC1,1750,-121.62472,39.75361
401,2018-08-17 17:00:00,,0.9,7.57,,1029.462,27.2,,27.0,0.0,28.33,PDEC1,1750,-121.62472,39.75361
402,2018-08-17 18:00:00,SW,1.79,6.67,0.0,1029.462,28.35,217.0,23.0,1.34,30.0,PDEC1,1750,-121.62472,39.75361
403,2018-08-17 19:00:00,,1.79,6.53,0.0,1029.462,30.18,,20.0,0.0,32.22,PDEC1,1750,-121.62472,39.75361
404,2018-08-17 20:00:00,SW,2.23,7.18,,1029.462,31.76,234.0,19.0,0.9,33.89,PDEC1,1750,-121.62472,39.75361
405,2018-08-17 21:00:00,,2.23,7.63,,1029.462,32.33,,19.0,0.0,34.44,PDEC1,1750,-121.62472,39.75361
406,2018-08-17 22:00:00,,3.13,7.63,,1029.462,32.33,,19.0,0.0,34.44,PDEC1,1750,-121.62472,39.75361
407,2018-08-17 23:00:00,WSW,3.13,8.1,,1029.462,32.93,254.0,19.0,1.34,35.0,PDEC1,1750,-121.62472,39.75361
408,2018-08-18 00:00:00,SW,3.58,6.85,,1029.462,32.24,233.0,18.0,1.34,34.44,PDEC1,1750,-121.62472,39.75361
409,2018-08-18 01:00:00,SW,2.68,6.4,0.0,1029.462,31.69,234.0,18.0,0.45,33.89,PDEC1,1750,-121.62472,39.75361
410,2018-08-18 02:00:00,SSW,1.79,7.7,0.0,1029.462,30.79,207.0,21.0,0.9,32.78,PDEC1,1750,-121.62472,39.75361
411,2018-08-18 03:00:00,,0.45,9.6,0.0,1029.462,27.39,,31.0,0.0,28.33,PDEC1,1750,-121.62472,39.75361
412,2018-08-18 04:00:00,,0.45,9.78,0.0,1029.462,,,37.0,0.0,25.56,PDEC1,1750,-121.62472,39.75361
413,2018-08-18 05:00:00,,0.45,9.94,,1029.462,,,40.0,0.0,24.44,PDEC1,1750,-121.62472,39.75361
414,2018-08-18 06:00:00,,0.0,10.17,0.0,1029.462,,,42.0,0.0,23.89,PDEC1,1750,-121.62472,39.75361
415,2018-08-18 07:00:00,,0.45,9.3,,1029.462,,,41.0,0.0,23.33,PDEC1,1750,-121.62472,39.75361
416,2018-08-18 08:00:00,,0.0,9.07,0.0,1029.462,,,39.0,0.0,23.89,PDEC1,1750,-121.62472,39.75361
417,2018-08-18 09:00:00,,2.23,8.03,,1029.462,,,34.0,0.0,25.0,PDEC1,1750,-121.62472,39.75361
418,2018-08-18 10:00:00,ENE,1.34,7.54,0.0,1029.462,,64.0,34.0,1.34,24.44,PDEC1,1750,-121.62472,39.75361
419,2018-08-18 11:00:00,ENE,1.34,6.61,,1029.462,,58.0,33.0,0.45,23.89,PDEC1,1750,-121.62472,39.75361
420,2018-08-18 12:00:00,,1.34,5.71,0.0,1029.462,,,31.0,0.0,23.89,PDEC1,1750,-121.62472,39.75361
421,2018-08-18 13:00:00,,0.9,6.06,0.0,1029.462,,,34.0,0.0,22.78,PDEC1,1750,-121.62472,39.75361
422,2018-08-18 14:00:00,NE,0.9,6.3,0.0,1029.462,,44.0,37.0,0.9,21.67,PDEC1,1750,-121.62472,39.75361
423,2018-08-18 15:00:00,NE,0.9,7.39,,1029.462,,53.0,36.0,0.45,23.33,PDEC1,1750,-121.62472,39.75361
424,2018-08-18 16:00:00,,0.45,7.67,0.0,1029.462,26.18,,30.0,0.0,26.67,PDEC1,1750,-121.62472,39.75361
425,2018-08-18 17:00:00,,0.45,8.62,0.0,1029.462,27.29,,29.0,0.0,28.33,PDEC1,1750,-121.62472,39.75361
426,2018-08-18 18:00:00,,0.9,8.36,,1029.462,28.94,,25.0,0.0,30.56,PDEC1,1750,-121.62472,39.75361
427,2018-08-18 19:00:00,,1.79,8.56,0.0,1029.462,30.38,,23.0,0.0,32.22,PDEC1,1750,-121.62472,39.75361
428,2018-08-18 20:00:00,W,2.23,7.45,0.0,1029.462,31.27,278.0,20.0,0.9,33.33,PDEC1,1750,-121.62472,39.75361
429,2018-08-18 21:00:00,SSW,2.68,7.63,,1029.462,32.33,213.0,19.0,0.9,34.44,PDEC1,1750,-121.62472,39.75361
430,2018-08-18 22:00:00,NNE,2.23,7.78,0.0,1029.462,33.43,27.0,18.0,0.45,35.56,PDEC1,1750,-121.62472,39.75361
431,2018-08-18 23:00:00,NNE,4.02,1.59,,1029.462,32.26,19.0,12.0,0.9,35.0,PDEC1,1750,-121.62472,39.75361
432,2018-08-19 00:00:00,SW,2.68,2.7,0.0,1029.462,32.45,215.0,13.0,0.45,35.0,PDEC1,1750,-121.62472,39.75361
433,2018-08-19 01:00:00,,1.79,2.03,,1029.462,32.79,,12.0,0.0,35.56,PDEC1,1750,-121.62472,39.75361
434,2018-08-19 02:00:00,,1.79,2.39,0.0,1029.462,30.95,,14.0,0.0,33.33,PDEC1,1750,-121.62472,39.75361
435,2018-08-19 03:00:00,,0.45,5.4,0.0,1029.462,26.71,,24.0,0.0,27.78,PDEC1,1750,-121.62472,39.75361
436,2018-08-19 04:00:00,,0.45,5.72,,1029.462,,,29.0,0.0,25.0,PDEC1,1750,-121.62472,39.75361
437,2018-08-19 05:00:00,,0.0,7.1,0.0,1029.462,,,33.0,0.0,24.44,PDEC1,1750,-121.62472,39.75361
438,2018-08-19 06:00:00,,0.9,7.1,0.0,1029.462,,,33.0,0.0,24.44,PDEC1,1750,-121.62472,39.75361
439,2018-08-19 07:00:00,,0.45,6.97,,1029.462,,,35.0,0.0,23.33,PDEC1,1750,-121.62472,39.75361
440,2018-08-19 08:00:00,,0.45,6.12,0.0,1029.462,,,33.0,0.0,23.33,PDEC1,1750,-121.62472,39.75361
441,2018-08-19 09:00:00,,0.9,4.26,0.0,1029.462,,,29.0,0.0,23.33,PDEC1,1750,-121.62472,39.75361
442,2018-08-19 10:00:00,,0.9,2.72,0.0,1029.462,,,26.0,0.0,23.33,PDEC1,1750,-121.62472,39.75361
443,2018-08-19 11:00:00,,1.34,2.08,0.0,1029.462,,,24.0,0.0,23.89,PDEC1,1750,-121.62472,39.75361
444,2018-08-19 12:00:00,NE,0.9,2.33,0.0,1029.462,,49.0,28.0,0.45,21.67,PDEC1,1750,-121.62472,39.75361
445,2018-08-19 13:00:00,,0.9,1.85,,1029.462,,,29.0,0.0,20.56,PDEC1,1750,-121.62472,39.75361
446,2018-08-19 14:00:00,,0.9,1.82,0.0,1029.462,,,27.0,0.0,21.67,PDEC1,1750,-121.62472,39.75361
447,2018-08-19 15:00:00,NNE,1.34,2.65,0.0,1029.462,,21.0,25.0,0.45,23.89,PDEC1,1750,-121.62472,39.75361
448,2018-08-19 16:00:00,,0.9,4.16,0.0,1029.462,26.65,,22.0,0.0,27.78,PDEC1,1750,-121.62472,39.75361
449,2018-08-19 17:00:00,,0.9,4.56,0.0,1029.462,29.59,,18.0,0.0,31.67,PDEC1,1750,-121.62472,39.75361
450,2018-08-19 18:00:00,NNE,1.79,4.56,0.0,1029.462,29.59,33.0,18.0,0.9,31.67,PDEC1,1750,-121.62472,39.75361
