,road_freezing_temp_set_2,date_time,road_freezing_temp_set_1,road_subsurface_tmp_set_1,road_temp_set_1,road_temp_set_2,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,wind_cardinal_direction_set_1d,relative_humidity_set_1,wind_speed_set_1,wind_gust_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1373,0.0,2018-08-15 10:41:00,0.0,30.8,21.5,21.5,3.03,,284.0,WNW,44.0,0.28,0.83,15.3,CTHAT,4366,-121.76199,40.85216
1374,0.0,2018-08-15 10:56:00,0.0,30.7,21.5,21.5,2.31,,288.0,WNW,41.0,0.28,0.83,15.6,CTHAT,4366,-121.76199,40.85216
1375,0.0,2018-08-15 11:11:00,0.0,30.6,21.6,21.5,1.87,,257.0,WSW,39.0,0.28,0.56,15.9,CTHAT,4366,-121.76199,40.85216
1376,0.0,2018-08-15 11:26:00,0.0,30.5,21.5,21.5,1.02,,,,36.0,0.0,0.28,16.2,CTHAT,4366,-121.76199,40.85216
1377,0.0,2018-08-15 11:41:00,0.0,30.4,21.6,21.6,1.32,,,,37.0,0.0,0.28,16.1,CTHAT,4366,-121.76199,40.85216
1378,0.0,2018-08-15 11:56:00,0.0,30.3,21.6,21.6,1.78,,,,38.0,0.0,0.0,16.2,CTHAT,4366,-121.76199,40.85216
1379,0.0,2018-08-15 12:11:00,0.0,30.2,21.6,21.6,1.87,,,,38.0,0.0,0.28,16.3,CTHAT,4366,-121.76199,40.85216
1380,0.0,2018-08-15 12:26:00,0.0,30.1,21.5,21.6,2.23,,,,39.0,0.0,0.0,16.3,CTHAT,4366,-121.76199,40.85216
1381,0.0,2018-08-15 12:41:00,0.0,30.1,21.4,21.5,2.14,,,,39.0,0.0,0.0,16.2,CTHAT,4366,-121.76199,40.85216
1382,0.0,2018-08-15 12:56:00,0.0,30.0,21.2,21.2,2.05,,,,39.0,0.0,0.0,16.1,CTHAT,4366,-121.76199,40.85216
1383,0.0,2018-08-15 13:11:00,0.0,29.9,20.9,21.0,2.14,,,,40.0,0.0,0.0,15.8,CTHAT,4366,-121.76199,40.85216
1384,0.0,2018-08-15 13:26:00,0.0,29.8,20.8,20.8,1.78,,,,40.0,0.0,0.0,15.4,CTHAT,4366,-121.76199,40.85216
1385,0.0,2018-08-15 13:41:00,0.0,29.7,20.6,20.7,2.04,,,,41.0,0.0,0.0,15.3,CTHAT,4366,-121.76199,40.85216
1386,0.0,2018-08-15 13:56:00,0.0,29.6,20.5,20.5,2.04,,,,41.0,0.0,0.0,15.3,CTHAT,4366,-121.76199,40.85216
1387,0.0,2018-08-15 14:11:00,0.0,29.6,20.6,20.5,3.03,,,,44.0,0.0,0.0,15.3,CTHAT,4366,-121.76199,40.85216
1388,0.0,2018-08-15 14:26:00,0.0,29.5,20.7,20.7,3.22,,,,44.0,0.0,0.28,15.5,CTHAT,4366,-121.76199,40.85216
1389,0.0,2018-08-15 14:41:00,0.0,29.4,20.7,20.7,3.94,,,,46.0,0.0,0.0,15.6,CTHAT,4366,-121.76199,40.85216
1390,0.0,2018-08-15 14:56:00,0.0,29.3,21.0,20.9,4.36,,,,45.0,0.0,0.0,16.4,CTHAT,4366,-121.76199,40.85216
1391,0.0,2018-08-15 15:11:00,0.0,29.2,21.2,21.2,5.93,,,,48.0,0.0,0.0,17.1,CTHAT,4366,-121.76199,40.85216
1392,0.0,2018-08-15 15:26:00,0.0,29.2,21.6,21.6,7.17,,261.0,W,50.0,0.28,0.0,17.8,CTHAT,4366,-121.76199,40.85216
1393,0.0,2018-08-15 15:41:00,0.0,29.1,22.1,21.9,7.71,,,,49.0,0.0,0.28,18.7,CTHAT,4366,-121.76199,40.85216
1394,0.0,2018-08-15 15:56:00,0.0,29.0,22.6,22.5,7.65,,,,45.0,0.0,0.0,20.0,CTHAT,4366,-121.76199,40.85216
1395,0.0,2018-08-15 16:11:00,0.0,28.9,23.1,23.0,7.1,,,,40.0,0.0,0.28,21.3,CTHAT,4366,-121.76199,40.85216
1396,0.0,2018-08-15 16:26:00,0.0,28.9,24.0,23.7,5.47,,,,32.0,0.0,0.0,23.1,CTHAT,4366,-121.76199,40.85216
1397,0.0,2018-08-15 16:41:00,0.0,28.8,27.3,24.1,4.77,,86.0,E,32.0,1.11,1.39,22.3,CTHAT,4366,-121.76199,40.85216
1398,0.0,2018-08-15 16:56:00,0.0,28.7,29.1,27.0,4.86,,104.0,ESE,32.0,0.83,1.67,22.4,CTHAT,4366,-121.76199,40.85216
1399,0.0,2018-08-15 17:11:00,0.0,28.7,29.0,29.4,4.41,,87.0,E,29.0,0.83,1.39,23.5,CTHAT,4366,-121.76199,40.85216
1400,0.0,2018-08-15 17:26:00,0.0,28.6,28.2,32.3,1.83,,272.0,W,24.0,1.67,0.56,23.6,CTHAT,4366,-121.76199,40.85216
1401,0.0,2018-08-15 17:41:00,0.0,28.6,28.0,34.4,2.26,,256.0,WSW,24.0,1.67,2.22,24.1,CTHAT,4366,-121.76199,40.85216
1402,0.0,2018-08-15 17:56:00,0.0,28.5,31.1,36.0,1.83,,285.0,WNW,23.0,1.94,2.5,24.3,CTHAT,4366,-121.76199,40.85216
1403,0.0,2018-08-15 18:11:00,0.0,28.5,34.7,37.8,1.3,,270.0,W,22.0,2.5,3.33,24.4,CTHAT,4366,-121.76199,40.85216
1404,0.0,2018-08-15 18:26:00,0.0,28.4,37.3,39.8,2.34,,316.0,NW,23.0,1.94,3.06,24.9,CTHAT,4366,-121.76199,40.85216
1405,0.0,2018-08-15 18:41:00,0.0,28.4,39.4,41.5,2.68,,306.0,NW,23.0,1.94,3.33,25.3,CTHAT,4366,-121.76199,40.85216
1406,0.0,2018-08-15 18:56:00,0.0,28.4,41.6,43.4,2.51,,279.0,W,23.0,2.5,3.33,25.1,CTHAT,4366,-121.76199,40.85216
1407,0.0,2018-08-15 19:11:00,0.0,28.4,43.1,44.7,2.77,,297.0,WNW,23.0,3.06,4.72,25.4,CTHAT,4366,-121.76199,40.85216
1408,0.0,2018-08-15 19:26:00,0.0,28.5,44.7,46.0,3.79,,306.0,NW,24.0,2.78,4.72,25.9,CTHAT,4366,-121.76199,40.85216
1409,0.0,2018-08-15 19:41:00,0.0,28.5,45.8,47.0,4.37,,307.0,NW,25.0,2.78,4.44,25.9,CTHAT,4366,-121.76199,40.85216
1410,0.0,2018-08-15 19:56:00,0.0,28.6,46.9,48.0,4.47,26.05,321.0,NW,24.0,3.06,5.0,26.7,CTHAT,4366,-121.76199,40.85216
1411,0.0,2018-08-15 20:11:00,0.0,28.7,47.7,48.5,4.22,,305.0,NW,24.0,3.89,5.28,26.4,CTHAT,4366,-121.76199,40.85216
1412,0.0,2018-08-15 20:26:00,0.0,28.7,48.3,49.2,4.13,,252.0,WSW,24.0,2.78,4.72,26.3,CTHAT,4366,-121.76199,40.85216
1413,0.0,2018-08-15 20:41:00,0.0,28.8,48.8,49.4,3.36,,295.0,WNW,23.0,3.89,5.56,26.1,CTHAT,4366,-121.76199,40.85216
1414,0.0,2018-08-15 20:56:00,0.0,29.0,49.4,49.9,3.7,,281.0,W,23.0,3.61,5.28,26.5,CTHAT,4366,-121.76199,40.85216
1415,0.0,2018-08-15 21:11:00,0.0,29.1,49.9,50.3,2.25,,305.0,NW,21.0,3.89,5.0,26.3,CTHAT,4366,-121.76199,40.85216
1416,0.0,2018-08-15 21:26:00,0.0,29.2,50.2,50.6,3.18,26.37,291.0,WNW,21.0,1.94,5.56,27.4,CTHAT,4366,-121.76199,40.85216
1417,0.0,2018-08-15 21:41:00,0.0,29.4,50.1,50.3,3.5,26.33,319.0,NW,22.0,3.89,5.83,27.0,CTHAT,4366,-121.76199,40.85216
1418,0.0,2018-08-15 21:56:00,0.0,29.5,50.1,50.3,3.07,,293.0,WNW,22.0,4.44,6.39,26.5,CTHAT,4366,-121.76199,40.85216
1419,0.0,2018-08-15 22:11:00,0.0,29.7,50.1,50.3,2.51,,274.0,W,21.0,4.17,5.83,26.6,CTHAT,4366,-121.76199,40.85216
1420,0.0,2018-08-15 22:26:00,0.0,29.8,50.1,50.1,2.76,26.19,259.0,W,21.0,3.61,5.0,26.9,CTHAT,4366,-121.76199,40.85216
1421,0.0,2018-08-15 22:41:00,0.0,30.0,50.0,49.9,4.47,26.43,258.0,WSW,23.0,3.33,5.0,27.4,CTHAT,4366,-121.76199,40.85216
1422,0.0,2018-08-15 22:56:00,0.0,30.2,49.6,49.7,3.87,26.03,276.0,W,23.0,3.33,6.11,26.7,CTHAT,4366,-121.76199,40.85216
1423,0.0,2018-08-15 23:11:00,0.0,30.3,49.5,49.4,3.58,26.44,270.0,W,22.0,3.89,4.17,27.1,CTHAT,4366,-121.76199,40.85216
1424,0.0,2018-08-15 23:26:00,0.0,30.5,48.8,48.7,3.33,26.11,296.0,WNW,22.0,2.78,4.17,26.8,CTHAT,4366,-121.76199,40.85216
1425,0.0,2018-08-15 23:41:00,0.0,30.7,48.3,48.1,3.1,26.63,266.0,W,21.0,2.78,4.44,27.3,CTHAT,4366,-121.76199,40.85216
1426,0.0,2018-08-15 23:56:00,0.0,30.9,47.6,47.2,2.84,26.3,280.0,W,21.0,3.61,5.0,27.0,CTHAT,4366,-121.76199,40.85216
1427,0.0,2018-08-16 00:11:00,0.0,31.0,46.8,46.5,2.59,25.97,277.0,W,21.0,4.17,5.0,26.7,CTHAT,4366,-121.76199,40.85216
1428,0.0,2018-08-16 00:26:00,0.0,31.2,45.8,45.4,2.68,26.08,255.0,WSW,21.0,2.22,4.72,26.8,CTHAT,4366,-121.76199,40.85216
1429,0.0,2018-08-16 00:41:00,0.0,31.3,44.8,44.5,2.25,,288.0,WNW,21.0,3.89,6.11,26.3,CTHAT,4366,-121.76199,40.85216
1430,0.0,2018-08-16 00:56:00,0.0,31.5,43.8,41.3,2.99,,310.0,NW,22.0,2.5,4.44,26.4,CTHAT,4366,-121.76199,40.85216
1431,0.0,2018-08-16 01:11:00,0.0,31.7,41.0,39.0,2.17,,287.0,WNW,21.0,2.78,5.0,26.2,CTHAT,4366,-121.76199,40.85216
1432,0.0,2018-08-16 01:26:00,0.0,31.8,38.5,37.3,1.83,,282.0,WNW,21.0,3.06,5.0,25.8,CTHAT,4366,-121.76199,40.85216
1433,0.0,2018-08-16 01:41:00,0.0,31.9,37.0,36.0,1.58,,290.0,WNW,21.0,2.5,3.61,25.5,CTHAT,4366,-121.76199,40.85216
1434,0.0,2018-08-16 01:56:00,0.0,32.1,35.7,34.7,0.66,,299.0,WNW,20.0,1.94,3.89,25.2,CTHAT,4366,-121.76199,40.85216
1435,0.0,2018-08-16 02:11:00,0.0,32.2,34.5,33.7,0.83,,294.0,WNW,21.0,1.39,3.06,24.6,CTHAT,4366,-121.76199,40.85216
1436,0.0,2018-08-16 02:26:00,0.0,32.3,33.3,32.8,1.49,,286.0,WNW,23.0,1.67,3.33,23.9,CTHAT,4366,-121.76199,40.85216
1437,0.0,2018-08-16 02:41:00,0.0,32.4,32.4,31.8,0.56,,285.0,WNW,23.0,2.22,3.06,22.8,CTHAT,4366,-121.76199,40.85216
1438,0.0,2018-08-16 02:56:00,0.0,32.5,31.3,30.8,1.5,,272.0,W,27.0,2.22,2.5,21.3,CTHAT,4366,-121.76199,40.85216
1439,0.0,2018-08-16 03:11:00,0.0,32.5,30.4,29.9,1.54,,273.0,W,29.0,1.67,2.78,20.2,CTHAT,4366,-121.76199,40.85216
1440,0.0,2018-08-16 03:26:00,0.0,32.6,29.5,29.1,1.42,,270.0,W,31.0,1.39,2.22,19.0,CTHAT,4366,-121.76199,40.85216
1441,0.0,2018-08-16 03:41:00,0.0,32.6,28.7,28.4,2.18,,274.0,W,34.0,1.39,2.22,18.4,CTHAT,4366,-121.76199,40.85216
1442,0.0,2018-08-16 03:56:00,0.0,32.6,27.9,27.6,2.01,,262.0,W,36.0,1.39,1.94,17.3,CTHAT,4366,-121.76199,40.85216
1443,0.0,2018-08-16 04:11:00,0.0,32.7,27.3,27.0,1.85,,274.0,W,37.0,1.67,1.67,16.7,CTHAT,4366,-121.76199,40.85216
1444,0.0,2018-08-16 04:26:00,0.0,32.7,26.7,26.4,1.5,,293.0,WNW,37.0,1.11,1.67,16.3,CTHAT,4366,-121.76199,40.85216
1445,0.0,2018-08-16 04:41:00,0.0,32.6,26.1,26.0,1.23,,287.0,WNW,37.0,1.11,1.39,16.0,CTHAT,4366,-121.76199,40.85216
1446,0.0,2018-08-16 04:56:00,0.0,32.6,25.6,25.5,1.24,,292.0,WNW,38.0,0.83,1.39,15.6,CTHAT,4366,-121.76199,40.85216
1447,0.0,2018-08-16 05:11:00,0.0,32.6,25.2,25.1,1.24,,304.0,NW,38.0,1.39,1.67,15.6,CTHAT,4366,-121.76199,40.85216
1448,0.0,2018-08-16 05:26:00,0.0,32.6,24.8,24.6,1.15,,298.0,WNW,38.0,1.39,1.39,15.5,CTHAT,4366,-121.76199,40.85216
1449,0.0,2018-08-16 05:41:00,0.0,32.5,24.5,24.3,1.76,,288.0,WNW,41.0,1.39,1.39,15.0,CTHAT,4366,-121.76199,40.85216
1450,0.0,2018-08-16 05:56:00,0.0,32.5,24.0,23.8,2.44,,294.0,WNW,45.0,1.11,1.67,14.3,CTHAT,4366,-121.76199,40.85216
1451,0.0,2018-08-16 06:11:00,0.0,32.4,23.7,23.6,2.21,,298.0,WNW,44.0,1.11,1.11,14.4,CTHAT,4366,-121.76199,40.85216
1452,0.0,2018-08-16 06:26:00,0.0,32.4,23.3,23.3,2.49,,279.0,W,44.0,1.11,1.39,14.7,CTHAT,4366,-121.76199,40.85216
1453,0.0,2018-08-16 06:41:00,0.0,32.3,23.1,23.0,2.99,,256.0,WSW,45.0,0.56,1.11,14.9,CTHAT,4366,-121.76199,40.85216
1454,0.0,2018-08-16 06:56:00,0.0,32.2,22.8,22.7,2.93,,286.0,WNW,46.0,0.83,1.39,14.5,CTHAT,4366,-121.76199,40.85216
1455,0.0,2018-08-16 07:11:00,0.0,32.1,22.5,22.4,3.05,,268.0,W,47.0,1.11,1.11,14.3,CTHAT,4366,-121.76199,40.85216
1456,0.0,2018-08-16 07:26:00,0.0,32.1,22.3,22.1,3.15,,274.0,W,47.0,0.83,0.83,14.4,CTHAT,4366,-121.76199,40.85216
1457,0.0,2018-08-16 07:41:00,0.0,32.0,22.0,21.9,3.24,,308.0,NW,47.0,0.56,0.56,14.5,CTHAT,4366,-121.76199,40.85216
1458,0.0,2018-08-16 07:56:00,0.0,31.9,21.8,21.7,3.26,,277.0,W,48.0,0.56,0.83,14.2,CTHAT,4366,-121.76199,40.85216
1459,0.0,2018-08-16 08:11:00,0.0,31.8,21.6,21.5,4.59,,263.0,W,53.0,0.56,0.56,14.1,CTHAT,4366,-121.76199,40.85216
1460,0.0,2018-08-16 08:26:00,0.0,31.7,21.4,21.3,4.22,,,,51.0,0.0,0.56,14.3,CTHAT,4366,-121.76199,40.85216
1461,0.0,2018-08-16 08:41:00,0.0,31.6,21.2,21.1,3.75,,265.0,W,50.0,0.56,0.56,14.1,CTHAT,4366,-121.76199,40.85216
1462,0.0,2018-08-16 08:56:00,0.0,31.5,20.9,20.8,3.76,,291.0,WNW,51.0,0.28,0.56,13.8,CTHAT,4366,-121.76199,40.85216
1463,0.0,2018-08-16 09:11:00,0.0,31.4,20.7,20.6,4.03,,262.0,W,52.0,0.28,0.56,13.8,CTHAT,4366,-121.76199,40.85216
1464,0.0,2018-08-16 09:26:00,0.0,31.3,20.6,20.4,4.39,,281.0,W,54.0,0.56,0.56,13.6,CTHAT,4366,-121.76199,40.85216
1465,0.0,2018-08-16 09:41:00,0.0,31.2,20.3,20.2,4.48,,283.0,WNW,58.0,0.56,0.83,12.6,CTHAT,4366,-121.76199,40.85216
1466,0.0,2018-08-16 09:56:00,0.0,31.1,20.0,19.9,4.39,,282.0,WNW,58.0,0.83,1.11,12.5,CTHAT,4366,-121.76199,40.85216
1467,0.0,2018-08-16 10:11:00,0.0,31.0,19.8,19.7,4.32,,282.0,WNW,57.0,0.83,0.83,12.7,CTHAT,4366,-121.76199,40.85216
1468,0.0,2018-08-16 10:26:00,0.0,30.9,19.6,19.5,4.42,,264.0,W,57.0,0.83,0.83,12.8,CTHAT,4366,-121.76199,40.85216
1469,0.0,2018-08-16 10:41:00,0.0,30.8,19.5,19.4,4.23,,259.0,W,57.0,0.56,0.83,12.6,CTHAT,4366,-121.76199,40.85216
1470,0.0,2018-08-16 10:56:00,0.0,30.7,19.3,19.2,3.64,,281.0,W,54.0,0.28,0.56,12.8,CTHAT,4366,-121.76199,40.85216
1471,0.0,2018-08-16 11:11:00,0.0,30.6,19.2,19.1,2.92,,282.0,WNW,51.0,0.28,0.56,12.9,CTHAT,4366,-121.76199,40.85216
1472,0.0,2018-08-16 11:26:00,0.0,30.5,19.0,18.9,1.68,,284.0,WNW,47.0,0.28,0.56,12.8,CTHAT,4366,-121.76199,40.85216
1473,0.0,2018-08-16 11:41:00,0.0,30.4,18.9,18.8,1.97,,,,48.0,0.0,0.28,12.8,CTHAT,4366,-121.76199,40.85216
1474,0.0,2018-08-16 11:56:00,0.0,30.3,18.8,18.7,1.28,,,,46.0,0.0,0.28,12.7,CTHAT,4366,-121.76199,40.85216
1475,0.0,2018-08-16 12:11:00,0.0,30.2,18.6,18.6,1.7,,,,48.0,0.0,0.28,12.5,CTHAT,4366,-121.76199,40.85216
1476,0.0,2018-08-16 12:26:00,0.0,30.1,18.5,18.4,1.79,,,,48.0,0.0,0.0,12.6,CTHAT,4366,-121.76199,40.85216
1477,0.0,2018-08-16 12:41:00,0.0,30.0,18.3,18.3,2.83,,,,51.0,0.0,0.28,12.8,CTHAT,4366,-121.76199,40.85216
1478,0.0,2018-08-16 12:56:00,0.0,29.9,18.3,18.2,2.92,,,,51.0,0.0,0.0,12.9,CTHAT,4366,-121.76199,40.85216
1479,0.0,2018-08-16 13:11:00,0.0,29.8,18.2,18.2,3.11,,,,51.0,0.0,0.28,13.1,CTHAT,4366,-121.76199,40.85216
1480,0.0,2018-08-16 13:26:00,0.0,29.7,18.1,18.1,3.11,,,,51.0,0.0,0.28,13.1,CTHAT,4366,-121.76199,40.85216
1481,0.0,2018-08-16 13:41:00,0.0,29.6,18.1,18.1,3.2,,,,51.0,0.0,0.28,13.2,CTHAT,4366,-121.76199,40.85216
1482,0.0,2018-08-16 13:56:00,0.0,29.5,18.1,18.1,3.29,,,,50.0,0.0,0.28,13.6,CTHAT,4366,-121.76199,40.85216
1483,0.0,2018-08-16 14:11:00,0.0,29.4,18.2,18.2,3.91,,,,48.0,0.0,0.0,14.9,CTHAT,4366,-121.76199,40.85216
1484,0.0,2018-08-16 14:26:00,0.0,29.3,18.4,18.4,4.87,,,,52.0,0.0,0.0,14.7,CTHAT,4366,-121.76199,40.85216
1485,0.0,2018-08-16 14:41:00,0.0,29.2,18.6,18.7,5.52,,,,51.0,0.0,0.0,15.7,CTHAT,4366,-121.76199,40.85216
1486,0.0,2018-08-16 14:56:00,0.0,29.1,18.9,18.9,6.45,,88.0,E,52.0,0.28,0.56,16.4,CTHAT,4366,-121.76199,40.85216
1487,0.0,2018-08-16 15:11:00,0.0,29.0,19.0,19.0,5.66,,105.0,ESE,48.0,1.39,1.67,16.8,CTHAT,4366,-121.76199,40.85216
1488,0.0,2018-08-16 15:26:00,0.0,28.9,19.3,19.4,3.66,,97.0,E,38.0,1.94,1.94,18.3,CTHAT,4366,-121.76199,40.85216
1489,0.0,2018-08-16 15:41:00,0.0,28.8,19.7,19.7,3.66,,74.0,ENE,38.0,2.22,2.5,18.3,CTHAT,4366,-121.76199,40.85216
1490,0.0,2018-08-16 15:56:00,0.0,28.7,20.1,19.9,4.75,,97.0,E,39.0,2.22,2.5,19.1,CTHAT,4366,-121.76199,40.85216
1491,0.0,2018-08-16 16:11:00,0.0,28.6,20.3,20.3,4.63,,91.0,E,37.0,1.94,2.78,19.8,CTHAT,4366,-121.76199,40.85216
1492,0.0,2018-08-16 16:26:00,0.0,28.5,20.8,20.6,3.62,,93.0,E,32.0,1.67,2.22,21.0,CTHAT,4366,-121.76199,40.85216
1493,0.0,2018-08-16 16:41:00,0.0,28.5,25.7,20.9,4.75,,114.0,ESE,34.0,1.67,1.94,21.3,CTHAT,4366,-121.76199,40.85216
1494,0.0,2018-08-16 16:56:00,0.0,28.4,28.4,25.9,3.19,,114.0,ESE,29.0,1.39,2.5,22.1,CTHAT,4366,-121.76199,40.85216
1495,0.0,2018-08-16 17:11:00,0.0,28.3,26.8,29.5,3.39,,102.0,ESE,28.0,1.94,2.22,22.9,CTHAT,4366,-121.76199,40.85216
1496,0.0,2018-08-16 17:26:00,0.0,28.2,25.7,32.5,4.0,,103.0,ESE,28.0,1.67,2.22,23.6,CTHAT,4366,-121.76199,40.85216
1497,0.0,2018-08-16 17:41:00,0.0,28.2,25.4,34.9,4.43,,77.0,ENE,28.0,1.11,1.67,24.1,CTHAT,4366,-121.76199,40.85216
1498,0.0,2018-08-16 17:56:00,0.0,28.1,30.0,35.4,3.17,,270.0,W,25.0,2.78,2.5,24.5,CTHAT,4366,-121.76199,40.85216
1499,0.0,2018-08-16 18:11:00,0.0,28.0,34.1,37.9,3.17,,310.0,NW,25.0,1.94,3.33,24.5,CTHAT,4366,-121.76199,40.85216
1500,0.0,2018-08-16 18:26:00,0.0,28.0,36.8,40.0,4.0,,301.0,WNW,27.0,3.06,4.44,24.2,CTHAT,4366,-121.76199,40.85216
1501,0.0,2018-08-16 18:41:00,0.0,28.0,38.8,41.6,4.69,,272.0,W,28.0,3.06,3.89,24.4,CTHAT,4366,-121.76199,40.85216
1502,0.0,2018-08-16 18:56:00,0.0,28.0,40.8,43.2,5.77,,307.0,NW,30.0,3.33,4.17,24.5,CTHAT,4366,-121.76199,40.85216
1503,0.0,2018-08-16 19:11:00,0.0,28.0,42.3,44.3,5.68,,283.0,WNW,30.0,3.61,6.39,24.4,CTHAT,4366,-121.76199,40.85216
1504,0.0,2018-08-16 19:26:00,0.0,28.0,43.9,45.6,5.56,,302.0,WNW,28.0,2.78,5.56,25.4,CTHAT,4366,-121.76199,40.85216
1505,0.0,2018-08-16 19:41:00,0.0,28.1,45.1,46.7,5.65,,290.0,WNW,28.0,2.5,5.0,25.5,CTHAT,4366,-121.76199,40.85216
1506,0.0,2018-08-16 19:56:00,0.0,28.1,46.4,47.8,5.21,,280.0,W,27.0,3.61,5.56,25.6,CTHAT,4366,-121.76199,40.85216
1507,0.0,2018-08-16 20:11:00,0.0,28.2,47.4,48.5,5.47,,289.0,WNW,27.0,3.89,5.28,25.9,CTHAT,4366,-121.76199,40.85216
1508,0.0,2018-08-16 20:26:00,0.0,28.3,48.1,49.1,5.02,,284.0,WNW,26.0,3.33,5.28,26.0,CTHAT,4366,-121.76199,40.85216
1509,0.0,2018-08-16 20:41:00,0.0,28.4,48.7,49.6,5.28,,273.0,W,26.0,2.78,5.28,26.3,CTHAT,4366,-121.76199,40.85216
1510,0.0,2018-08-16 20:56:00,0.0,28.5,49.7,50.6,5.71,26.21,307.0,NW,26.0,2.78,5.56,26.8,CTHAT,4366,-121.76199,40.85216
1511,0.0,2018-08-16 21:11:00,0.0,28.7,50.5,51.2,5.62,26.1,260.0,W,26.0,3.61,5.83,26.7,CTHAT,4366,-121.76199,40.85216
1512,0.0,2018-08-16 21:26:00,0.0,28.8,50.7,51.4,5.06,26.08,283.0,WNW,25.0,3.33,4.72,26.7,CTHAT,4366,-121.76199,40.85216
1513,0.0,2018-08-16 21:41:00,0.0,28.9,50.8,51.2,4.82,26.49,268.0,W,24.0,2.22,4.72,27.1,CTHAT,4366,-121.76199,40.85216
1514,0.0,2018-08-16 21:56:00,0.0,29.1,51.0,51.3,4.54,,273.0,W,25.0,3.89,5.0,26.1,CTHAT,4366,-121.76199,40.85216
1515,0.0,2018-08-16 22:11:00,0.0,29.3,50.4,50.7,4.71,,293.0,WNW,25.0,3.61,5.28,26.3,CTHAT,4366,-121.76199,40.85216
1516,0.0,2018-08-16 22:26:00,0.0,29.5,49.7,50.0,5.14,26.19,275.0,W,25.0,3.89,5.56,26.8,CTHAT,4366,-121.76199,40.85216
1517,0.0,2018-08-16 22:41:00,0.0,29.6,49.6,49.8,4.65,26.27,317.0,NW,24.0,2.78,5.0,26.9,CTHAT,4366,-121.76199,40.85216
1518,0.0,2018-08-16 22:56:00,0.0,29.8,49.0,49.2,4.56,26.16,304.0,NW,24.0,3.33,4.44,26.8,CTHAT,4366,-121.76199,40.85216
1519,0.0,2018-08-16 23:11:00,0.0,30.0,48.2,48.3,4.8,,208.0,SSW,25.0,1.94,6.11,26.4,CTHAT,4366,-121.76199,40.85216
1520,0.0,2018-08-16 23:26:00,0.0,30.2,45.5,45.7,4.29,,305.0,NW,25.0,3.33,4.72,25.8,CTHAT,4366,-121.76199,40.85216
1521,0.0,2018-08-16 23:41:00,0.0,30.3,44.3,44.3,4.76,,265.0,W,26.0,2.78,4.17,25.7,CTHAT,4366,-121.76199,40.85216
1522,0.0,2018-08-16 23:56:00,0.0,30.5,43.4,43.3,3.62,,287.0,WNW,24.0,3.06,3.89,25.7,CTHAT,4366,-121.76199,40.85216
1523,0.0,2018-08-17 00:11:00,0.0,30.7,43.6,43.5,2.99,,244.0,WSW,22.0,2.78,5.0,26.4,CTHAT,4366,-121.76199,40.85216
1524,0.0,2018-08-17 00:26:00,0.0,30.9,43.8,43.4,2.34,,299.0,WNW,21.0,2.5,4.17,26.4,CTHAT,4366,-121.76199,40.85216
1525,0.0,2018-08-17 00:41:00,0.0,31.0,43.2,42.9,2.42,,280.0,W,21.0,2.5,4.44,26.5,CTHAT,4366,-121.76199,40.85216
1526,0.0,2018-08-17 00:56:00,0.0,31.2,42.4,40.8,1.74,,275.0,W,20.0,2.5,4.17,26.5,CTHAT,4366,-121.76199,40.85216
1527,0.0,2018-08-17 01:11:00,0.0,31.3,40.4,38.9,1.16,,269.0,W,20.0,1.94,3.06,25.8,CTHAT,4366,-121.76199,40.85216
1528,0.0,2018-08-17 01:26:00,0.0,31.5,38.5,37.6,2.43,,262.0,W,23.0,1.39,3.61,25.0,CTHAT,4366,-121.76199,40.85216
1529,0.0,2018-08-17 01:41:00,0.0,31.6,37.1,36.4,2.34,,274.0,W,24.0,2.22,2.5,24.2,CTHAT,4366,-121.76199,40.85216
1530,0.0,2018-08-17 01:56:00,0.0,31.7,35.9,35.2,2.4,,282.0,WNW,25.0,1.67,2.78,23.6,CTHAT,4366,-121.76199,40.85216
1531,0.0,2018-08-17 02:11:00,0.0,31.8,34.9,34.4,1.63,,284.0,WNW,25.0,2.22,3.61,22.7,CTHAT,4366,-121.76199,40.85216
1532,0.0,2018-08-17 02:26:00,0.0,31.9,33.5,33.0,3.28,,279.0,W,29.0,1.94,3.33,22.2,CTHAT,4366,-121.76199,40.85216
1533,0.0,2018-08-17 02:41:00,0.0,32.0,32.3,31.9,2.58,,279.0,W,29.0,1.67,1.94,21.4,CTHAT,4366,-121.76199,40.85216
1534,0.0,2018-08-17 02:56:00,0.0,32.1,31.1,30.8,3.01,,256.0,WSW,32.0,1.11,2.5,20.3,CTHAT,4366,-121.76199,40.85216
1535,0.0,2018-08-17 03:11:00,0.0,32.1,30.2,30.1,2.89,,276.0,W,34.0,1.39,2.22,19.2,CTHAT,4366,-121.76199,40.85216
1536,0.0,2018-08-17 03:26:00,0.0,32.2,29.3,29.2,2.68,,268.0,W,35.0,1.94,1.94,18.5,CTHAT,4366,-121.76199,40.85216
1537,0.0,2018-08-17 03:41:00,0.0,32.2,28.7,28.7,1.67,,278.0,W,33.0,1.67,2.78,18.3,CTHAT,4366,-121.76199,40.85216
