,road_freezing_temp_set_2,date_time,road_freezing_temp_set_1,road_subsurface_tmp_set_1,road_temp_set_1,road_temp_set_2,road_temp_set_3,road_freezing_temp_set_3,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1116,0.0,2018-08-12 15:01:00,0.0,29.3,18.5,19.3,19.8,0.0,CF112,3065,-122.58186,41.80012
1117,0.0,2018-08-12 15:16:00,0.0,29.3,18.7,19.5,20.0,0.0,CF112,3065,-122.58186,41.80012
1118,0.0,2018-08-12 15:31:00,0.0,29.1,19.0,19.8,20.3,0.0,CF112,3065,-122.58186,41.80012
1119,0.0,2018-08-12 15:46:00,0.0,29.1,19.2,20.1,20.7,0.0,CF112,3065,-122.58186,41.80012
1120,0.0,2018-08-12 16:01:00,0.0,29.0,19.6,20.4,21.0,0.0,CF112,3065,-122.58186,41.80012
1121,0.0,2018-08-12 16:16:00,0.0,29.0,20.0,20.9,21.6,0.0,CF112,3065,-122.58186,41.80012
1122,0.0,2018-08-12 16:31:00,0.0,28.9,20.4,21.3,22.0,0.0,CF112,3065,-122.58186,41.80012
1123,0.0,2018-08-12 16:46:00,0.0,28.9,20.8,21.8,22.5,0.0,CF112,3065,-122.58186,41.80012
1124,0.0,2018-08-12 17:01:00,0.0,28.8,21.3,22.1,25.0,0.0,CF112,3065,-122.58186,41.80012
1125,0.0,2018-08-12 17:16:00,0.0,28.8,22.9,22.6,29.0,0.0,CF112,3065,-122.58186,41.80012
1126,0.0,2018-08-12 17:31:00,0.0,28.8,26.5,25.1,31.0,0.0,CF112,3065,-122.58186,41.80012
1127,0.0,2018-08-12 17:46:00,0.0,28.6,29.1,29.1,33.1,0.0,CF112,3065,-122.58186,41.80012
1128,0.0,2018-08-12 18:01:00,0.0,28.6,31.0,31.3,34.6,0.0,CF112,3065,-122.58186,41.80012
1129,0.0,2018-08-12 18:16:00,0.0,28.5,33.0,33.4,36.3,0.0,CF112,3065,-122.58186,41.80012
1130,0.0,2018-08-12 18:31:00,0.0,28.5,34.5,35.0,37.6,0.0,CF112,3065,-122.58186,41.80012
1131,0.0,2018-08-12 18:46:00,0.0,28.4,36.2,36.8,39.0,0.0,CF112,3065,-122.58186,41.80012
1132,0.0,2018-08-12 19:01:00,0.0,28.4,37.4,38.2,40.0,0.0,CF112,3065,-122.58186,41.80012
1133,0.0,2018-08-12 19:16:00,0.0,28.3,38.7,39.6,41.2,0.0,CF112,3065,-122.58186,41.80012
1134,0.0,2018-08-12 19:31:00,0.0,28.3,39.8,40.8,42.1,0.0,CF112,3065,-122.58186,41.80012
1135,0.0,2018-08-12 19:46:00,0.0,28.3,40.9,41.8,43.2,0.0,CF112,3065,-122.58186,41.80012
1136,0.0,2018-08-12 20:01:00,0.0,28.3,41.8,42.8,44.1,0.0,CF112,3065,-122.58186,41.80012
1137,0.0,2018-08-12 20:16:00,0.0,28.2,42.7,43.9,44.7,0.0,CF112,3065,-122.58186,41.80012
1138,0.0,2018-08-12 20:31:00,0.0,28.2,43.5,44.6,45.2,0.0,CF112,3065,-122.58186,41.80012
1139,0.0,2018-08-12 20:46:00,0.0,28.2,44.3,45.5,45.9,0.0,CF112,3065,-122.58186,41.80012
1140,0.0,2018-08-12 21:01:00,0.0,28.2,45.1,46.3,46.6,0.0,CF112,3065,-122.58186,41.80012
1141,0.0,2018-08-12 21:16:00,0.0,28.2,46.3,47.5,47.0,0.0,CF112,3065,-122.58186,41.80012
1142,0.0,2018-08-12 21:31:00,0.0,28.2,46.7,47.8,47.4,0.0,CF112,3065,-122.58186,41.80012
1143,0.0,2018-08-12 21:46:00,0.0,28.2,46.9,48.2,47.4,0.0,CF112,3065,-122.58186,41.80012
1144,0.0,2018-08-12 22:01:00,0.0,28.2,47.1,48.3,47.7,0.0,CF112,3065,-122.58186,41.80012
1145,0.0,2018-08-12 22:16:00,0.0,28.3,47.0,48.2,47.4,0.0,CF112,3065,-122.58186,41.80012
1146,0.0,2018-08-12 22:31:00,0.0,28.3,46.7,48.1,47.0,0.0,CF112,3065,-122.58186,41.80012
1147,0.0,2018-08-12 22:46:00,0.0,28.3,46.4,47.8,46.5,0.0,CF112,3065,-122.58186,41.80012
1148,0.0,2018-08-12 23:01:00,0.0,28.3,46.0,47.6,46.3,0.0,CF112,3065,-122.58186,41.80012
1149,0.0,2018-08-12 23:16:00,0.0,28.4,45.5,47.0,45.8,0.0,CF112,3065,-122.58186,41.80012
1150,0.0,2018-08-12 23:31:00,0.0,28.4,45.1,46.6,45.1,0.0,CF112,3065,-122.58186,41.80012
1151,0.0,2018-08-12 23:46:00,0.0,28.5,44.3,45.8,40.6,0.0,CF112,3065,-122.58186,41.80012
1152,0.0,2018-08-13 00:01:00,0.0,28.5,41.2,44.3,39.2,0.0,CF112,3065,-122.58186,41.80012
1153,0.0,2018-08-13 00:16:00,0.0,28.6,39.4,41.5,38.0,0.0,CF112,3065,-122.58186,41.80012
1154,0.0,2018-08-13 00:31:00,0.0,28.6,38.3,40.2,37.1,0.0,CF112,3065,-122.58186,41.80012
1155,0.0,2018-08-13 00:46:00,0.0,28.8,37.2,38.9,36.4,0.0,CF112,3065,-122.58186,41.80012
1156,0.0,2018-08-13 01:01:00,0.0,28.8,36.3,37.8,35.7,0.0,CF112,3065,-122.58186,41.80012
1157,0.0,2018-08-13 01:16:00,0.0,28.9,35.3,36.8,34.9,0.0,CF112,3065,-122.58186,41.80012
1158,0.0,2018-08-13 01:31:00,0.0,28.9,34.6,36.0,34.2,0.0,CF112,3065,-122.58186,41.80012
1159,0.0,2018-08-13 01:46:00,0.0,29.0,33.7,35.1,33.6,0.0,CF112,3065,-122.58186,41.80012
1160,0.0,2018-08-13 02:01:00,0.0,29.0,33.1,34.4,32.9,0.0,CF112,3065,-122.58186,41.80012
1161,0.0,2018-08-13 02:16:00,0.0,29.1,32.3,33.6,32.3,0.0,CF112,3065,-122.58186,41.80012
1162,0.0,2018-08-13 02:31:00,0.0,29.1,31.7,32.9,31.7,0.0,CF112,3065,-122.58186,41.80012
1163,0.0,2018-08-13 02:46:00,0.0,29.3,31.1,32.1,31.0,0.0,CF112,3065,-122.58186,41.80012
1164,0.0,2018-08-13 03:01:00,0.0,29.4,30.5,31.5,30.4,0.0,CF112,3065,-122.58186,41.80012
1165,0.0,2018-08-13 03:16:00,0.0,29.4,29.8,30.8,29.9,0.0,CF112,3065,-122.58186,41.80012
1166,0.0,2018-08-13 03:31:00,0.0,29.5,29.2,30.1,29.3,0.0,CF112,3065,-122.58186,41.80012
1167,0.0,2018-08-13 03:46:00,0.0,29.5,28.6,29.5,28.8,0.0,CF112,3065,-122.58186,41.80012
1168,0.0,2018-08-13 04:01:00,0.0,29.5,28.2,29.1,28.4,0.0,CF112,3065,-122.58186,41.80012
1169,0.0,2018-08-13 04:16:00,0.0,29.7,27.8,28.6,28.1,0.0,CF112,3065,-122.58186,41.80012
1170,0.0,2018-08-13 04:31:00,0.0,29.7,27.5,28.3,27.8,0.0,CF112,3065,-122.58186,41.80012
1171,0.0,2018-08-13 04:46:00,0.0,29.8,27.1,27.8,27.5,0.0,CF112,3065,-122.58186,41.80012
1172,0.0,2018-08-13 05:01:00,0.0,29.8,26.8,27.5,27.2,0.0,CF112,3065,-122.58186,41.80012
1173,0.0,2018-08-13 05:16:00,0.0,29.8,26.5,27.1,26.8,0.0,CF112,3065,-122.58186,41.80012
1174,0.0,2018-08-13 05:31:00,0.0,29.8,26.2,26.9,26.5,0.0,CF112,3065,-122.58186,41.80012
1175,0.0,2018-08-13 05:46:00,0.0,29.8,25.9,26.6,26.2,0.0,CF112,3065,-122.58186,41.80012
1176,0.0,2018-08-13 06:01:00,0.0,29.9,25.6,26.3,26.0,0.0,CF112,3065,-122.58186,41.80012
1177,0.0,2018-08-13 06:16:00,0.0,29.9,25.3,26.0,25.8,0.0,CF112,3065,-122.58186,41.80012
1178,0.0,2018-08-13 06:31:00,0.0,29.9,25.0,25.7,25.5,0.0,CF112,3065,-122.58186,41.80012
1179,0.0,2018-08-13 06:46:00,0.0,29.9,24.8,25.4,25.3,0.0,CF112,3065,-122.58186,41.80012
1180,0.0,2018-08-13 07:01:00,0.0,29.9,24.6,25.2,25.1,0.0,CF112,3065,-122.58186,41.80012
1181,0.0,2018-08-13 07:16:00,0.0,29.9,24.4,25.0,24.9,0.0,CF112,3065,-122.58186,41.80012
1182,0.0,2018-08-13 07:31:00,0.0,29.9,24.1,24.7,24.6,0.0,CF112,3065,-122.58186,41.80012
1183,0.0,2018-08-13 07:46:00,0.0,29.9,23.8,24.4,24.3,0.0,CF112,3065,-122.58186,41.80012
1184,0.0,2018-08-13 08:01:00,0.0,29.9,23.5,24.1,24.1,0.0,CF112,3065,-122.58186,41.80012
1185,0.0,2018-08-13 08:16:00,0.0,29.9,23.2,23.9,23.8,0.0,CF112,3065,-122.58186,41.80012
1186,0.0,2018-08-13 08:31:00,0.0,29.9,23.0,23.6,23.6,0.0,CF112,3065,-122.58186,41.80012
1187,0.0,2018-08-13 08:46:00,0.0,29.9,22.7,23.3,23.3,0.0,CF112,3065,-122.58186,41.80012
1188,0.0,2018-08-13 09:01:00,0.0,29.9,22.5,23.1,23.1,0.0,CF112,3065,-122.58186,41.80012
1189,0.0,2018-08-13 09:16:00,0.0,29.8,22.3,22.8,22.9,0.0,CF112,3065,-122.58186,41.80012
1190,0.0,2018-08-13 09:31:00,0.0,29.8,22.1,22.7,22.7,0.0,CF112,3065,-122.58186,41.80012
1191,0.0,2018-08-13 09:46:00,0.0,29.8,22.0,22.5,22.6,0.0,CF112,3065,-122.58186,41.80012
1192,0.0,2018-08-13 10:01:00,0.0,29.8,21.8,22.3,22.4,0.0,CF112,3065,-122.58186,41.80012
1193,0.0,2018-08-13 10:16:00,0.0,29.8,21.6,22.1,22.3,0.0,CF112,3065,-122.58186,41.80012
1194,0.0,2018-08-13 10:31:00,0.0,29.7,21.5,22.0,22.1,0.0,CF112,3065,-122.58186,41.80012
1195,0.0,2018-08-13 10:46:00,0.0,29.7,21.2,21.8,21.9,0.0,CF112,3065,-122.58186,41.80012
1196,0.0,2018-08-13 11:01:00,0.0,29.7,20.9,21.5,21.6,0.0,CF112,3065,-122.58186,41.80012
1197,0.0,2018-08-13 11:16:00,0.0,29.7,20.8,21.4,21.5,0.0,CF112,3065,-122.58186,41.80012
1198,0.0,2018-08-13 11:31:00,0.0,29.5,20.6,21.2,21.3,0.0,CF112,3065,-122.58186,41.80012
1199,0.0,2018-08-13 11:46:00,0.0,29.5,20.4,21.1,21.1,0.0,CF112,3065,-122.58186,41.80012
1200,0.0,2018-08-13 12:01:00,0.0,29.5,20.3,21.0,21.0,0.0,CF112,3065,-122.58186,41.80012
1201,0.0,2018-08-13 12:16:00,0.0,29.5,20.2,20.8,21.0,0.0,CF112,3065,-122.58186,41.80012
1202,0.0,2018-08-13 12:31:00,0.0,29.4,20.0,20.7,20.8,0.0,CF112,3065,-122.58186,41.80012
1203,0.0,2018-08-13 12:46:00,0.0,29.4,19.9,20.5,20.7,0.0,CF112,3065,-122.58186,41.80012
1204,0.0,2018-08-13 13:01:00,0.0,29.4,19.7,20.4,20.6,0.0,CF112,3065,-122.58186,41.80012
1205,0.0,2018-08-13 13:16:00,0.0,29.3,19.6,20.3,20.5,0.0,CF112,3065,-122.58186,41.80012
1206,0.0,2018-08-13 13:31:00,0.0,29.3,19.5,20.3,20.4,0.0,CF112,3065,-122.58186,41.80012
1207,0.0,2018-08-13 13:46:00,0.0,29.3,19.5,20.3,20.4,0.0,CF112,3065,-122.58186,41.80012
1208,0.0,2018-08-13 14:01:00,0.0,29.1,19.6,20.4,20.5,0.0,CF112,3065,-122.58186,41.80012
1209,0.0,2018-08-13 14:16:00,0.0,29.1,19.7,20.6,20.7,0.0,CF112,3065,-122.58186,41.80012
1210,0.0,2018-08-13 14:31:00,0.0,29.1,19.8,20.6,20.9,0.0,CF112,3065,-122.58186,41.80012
1211,0.0,2018-08-13 14:46:00,0.0,29.0,19.9,20.7,21.0,0.0,CF112,3065,-122.58186,41.80012
1212,0.0,2018-08-13 15:01:00,0.0,29.0,20.0,20.8,21.0,0.0,CF112,3065,-122.58186,41.80012
1213,0.0,2018-08-13 15:16:00,0.0,29.0,20.2,21.0,21.3,0.0,CF112,3065,-122.58186,41.80012
1214,0.0,2018-08-13 15:31:00,0.0,28.9,20.5,21.2,21.7,0.0,CF112,3065,-122.58186,41.80012
1215,0.0,2018-08-13 15:46:00,0.0,28.9,20.8,21.6,22.1,0.0,CF112,3065,-122.58186,41.80012
1216,0.0,2018-08-13 16:01:00,0.0,28.8,21.2,22.0,22.6,0.0,CF112,3065,-122.58186,41.80012
1217,0.0,2018-08-13 16:16:00,0.0,28.8,21.6,22.4,23.0,0.0,CF112,3065,-122.58186,41.80012
1218,0.0,2018-08-13 16:31:00,0.0,28.8,22.2,23.0,23.6,0.0,CF112,3065,-122.58186,41.80012
1219,0.0,2018-08-13 16:46:00,0.0,28.6,22.7,23.6,24.2,0.0,CF112,3065,-122.58186,41.80012
1220,0.0,2018-08-13 17:01:00,0.0,28.6,23.2,24.1,25.4,0.0,CF112,3065,-122.58186,41.80012
1221,0.0,2018-08-13 17:16:00,0.0,28.5,24.2,24.8,28.1,0.0,CF112,3065,-122.58186,41.80012
1222,0.0,2018-08-13 17:31:00,0.0,28.5,26.7,26.4,29.8,0.0,CF112,3065,-122.58186,41.80012
1223,0.0,2018-08-13 17:46:00,0.0,28.5,28.6,29.0,31.6,0.0,CF112,3065,-122.58186,41.80012
1224,0.0,2018-08-13 18:01:00,0.0,28.4,30.3,30.8,33.2,0.0,CF112,3065,-122.58186,41.80012
1225,0.0,2018-08-13 18:16:00,0.0,28.4,32.1,32.8,34.7,0.0,CF112,3065,-122.58186,41.80012
1226,0.0,2018-08-13 18:31:00,0.0,28.4,33.9,34.7,36.5,0.0,CF112,3065,-122.58186,41.80012
1227,0.0,2018-08-13 18:46:00,0.0,28.3,35.9,36.6,38.4,0.0,CF112,3065,-122.58186,41.80012
1228,0.0,2018-08-13 19:01:00,0.0,28.3,37.2,38.0,39.4,0.0,CF112,3065,-122.58186,41.80012
1229,0.0,2018-08-13 19:16:00,0.0,28.3,38.7,39.7,40.8,0.0,CF112,3065,-122.58186,41.80012
1230,0.0,2018-08-13 19:31:00,0.0,28.2,39.9,40.8,42.1,0.0,CF112,3065,-122.58186,41.80012
1231,0.0,2018-08-13 19:46:00,0.0,28.2,41.0,42.0,43.2,0.0,CF112,3065,-122.58186,41.80012
1232,0.0,2018-08-13 20:01:00,0.0,28.2,42.0,43.2,43.9,0.0,CF112,3065,-122.58186,41.80012
1233,0.0,2018-08-13 20:16:00,0.0,28.2,42.8,44.1,44.6,0.0,CF112,3065,-122.58186,41.80012
1234,0.0,2018-08-13 20:31:00,0.0,28.0,43.7,44.9,45.6,0.0,CF112,3065,-122.58186,41.80012
1235,0.0,2018-08-13 20:46:00,0.0,28.0,44.5,45.8,46.5,0.0,CF112,3065,-122.58186,41.80012
1236,0.0,2018-08-13 21:01:00,0.0,28.0,45.0,46.4,46.8,0.0,CF112,3065,-122.58186,41.80012
1237,0.0,2018-08-13 21:16:00,0.0,28.0,45.6,47.1,47.4,0.0,CF112,3065,-122.58186,41.80012
1238,0.0,2018-08-13 21:31:00,0.0,28.0,45.5,47.0,47.0,0.0,CF112,3065,-122.58186,41.80012
1239,0.0,2018-08-13 21:46:00,0.0,28.0,45.3,46.8,46.5,0.0,CF112,3065,-122.58186,41.80012
1240,0.0,2018-08-13 22:01:00,0.0,28.2,45.3,46.9,46.6,0.0,CF112,3065,-122.58186,41.80012
1241,0.0,2018-08-13 22:16:00,0.0,28.2,45.3,46.9,46.3,0.0,CF112,3065,-122.58186,41.80012
1242,0.0,2018-08-13 22:31:00,0.0,28.2,45.1,46.7,45.9,0.0,CF112,3065,-122.58186,41.80012
1243,0.0,2018-08-13 22:46:00,0.0,28.2,44.8,46.3,45.8,0.0,CF112,3065,-122.58186,41.80012
1244,0.0,2018-08-13 23:01:00,0.0,28.2,44.6,46.1,45.2,0.0,CF112,3065,-122.58186,41.80012
1245,0.0,2018-08-13 23:16:00,0.0,28.3,44.4,45.8,44.9,0.0,CF112,3065,-122.58186,41.80012
1246,0.0,2018-08-13 23:31:00,0.0,28.3,43.9,45.3,44.1,0.0,CF112,3065,-122.58186,41.80012
1247,0.0,2018-08-13 23:46:00,0.0,28.4,43.1,44.7,40.6,0.0,CF112,3065,-122.58186,41.80012
1248,0.0,2018-08-14 00:01:00,0.0,28.4,40.7,43.2,39.4,0.0,CF112,3065,-122.58186,41.80012
1249,0.0,2018-08-14 00:16:00,0.0,28.5,39.3,41.1,38.6,0.0,CF112,3065,-122.58186,41.80012
1250,0.0,2018-08-14 00:31:00,0.0,28.5,38.3,40.0,38.0,0.0,CF112,3065,-122.58186,41.80012
1251,0.0,2018-08-14 00:46:00,0.0,28.6,37.4,39.0,37.2,0.0,CF112,3065,-122.58186,41.80012
1252,0.0,2018-08-14 01:01:00,0.0,28.6,36.7,38.3,36.7,0.0,CF112,3065,-122.58186,41.80012
1253,0.0,2018-08-14 01:16:00,0.0,28.8,35.9,37.6,36.4,0.0,CF112,3065,-122.58186,41.80012
1254,0.0,2018-08-14 01:31:00,0.0,28.8,35.2,36.6,35.4,0.0,CF112,3065,-122.58186,41.80012
1255,0.0,2018-08-14 01:46:00,0.0,28.9,34.3,35.7,34.7,0.0,CF112,3065,-122.58186,41.80012
1256,0.0,2018-08-14 02:01:00,0.0,28.9,33.7,35.0,34.1,0.0,CF112,3065,-122.58186,41.80012
1257,0.0,2018-08-14 02:16:00,0.0,29.0,32.9,34.1,33.4,0.0,CF112,3065,-122.58186,41.80012
1258,0.0,2018-08-14 02:31:00,0.0,29.0,32.3,33.4,32.8,0.0,CF112,3065,-122.58186,41.80012
1259,0.0,2018-08-14 02:46:00,0.0,29.1,31.6,32.7,32.0,0.0,CF112,3065,-122.58186,41.80012
1260,0.0,2018-08-14 03:01:00,0.0,29.1,31.0,32.2,31.6,0.0,CF112,3065,-122.58186,41.80012
1261,0.0,2018-08-14 03:16:00,0.0,29.3,30.4,31.5,31.0,0.0,CF112,3065,-122.58186,41.80012
1262,0.0,2018-08-14 03:31:00,0.0,29.3,29.9,31.0,30.5,0.0,CF112,3065,-122.58186,41.80012
1263,0.0,2018-08-14 03:46:00,0.0,29.3,29.4,30.5,30.0,0.0,CF112,3065,-122.58186,41.80012
1264,0.0,2018-08-14 04:01:00,0.0,29.4,29.0,30.1,29.8,0.0,CF112,3065,-122.58186,41.80012
1265,0.0,2018-08-14 04:16:00,0.0,29.4,28.6,29.7,29.2,0.0,CF112,3065,-122.58186,41.80012
1266,0.0,2018-08-14 04:31:00,0.0,29.4,28.3,29.3,29.0,0.0,CF112,3065,-122.58186,41.80012
1267,0.0,2018-08-14 04:46:00,0.0,29.5,27.9,28.9,28.7,0.0,CF112,3065,-122.58186,41.80012
1268,0.0,2018-08-14 05:01:00,0.0,29.5,27.6,28.6,28.3,0.0,CF112,3065,-122.58186,41.80012
1269,0.0,2018-08-14 05:16:00,0.0,29.5,27.2,28.3,28.0,0.0,CF112,3065,-122.58186,41.80012
1270,0.0,2018-08-14 05:31:00,0.0,29.7,26.9,27.9,27.7,0.0,CF112,3065,-122.58186,41.80012
1271,0.0,2018-08-14 05:46:00,0.0,29.7,26.6,27.6,27.4,0.0,CF112,3065,-122.58186,41.80012
1272,0.0,2018-08-14 06:01:00,0.0,29.7,26.4,27.4,27.3,0.0,CF112,3065,-122.58186,41.80012
1273,0.0,2018-08-14 06:16:00,0.0,29.7,26.2,27.1,26.9,0.0,CF112,3065,-122.58186,41.80012
1274,0.0,2018-08-14 06:31:00,0.0,29.7,25.9,26.8,26.7,0.0,CF112,3065,-122.58186,41.80012
1275,0.0,2018-08-14 06:46:00,0.0,29.7,25.6,26.5,26.3,0.0,CF112,3065,-122.58186,41.80012
1276,0.0,2018-08-14 07:01:00,0.0,29.7,25.3,26.1,26.1,0.0,CF112,3065,-122.58186,41.80012
1277,0.0,2018-08-14 07:16:00,0.0,29.7,25.0,25.8,25.8,0.0,CF112,3065,-122.58186,41.80012
1278,0.0,2018-08-14 07:31:00,0.0,29.7,24.8,25.6,25.5,0.0,CF112,3065,-122.58186,41.80012
1279,0.0,2018-08-14 07:46:00,0.0,29.7,24.5,25.3,25.2,0.0,CF112,3065,-122.58186,41.80012
1280,0.0,2018-08-14 08:01:00,0.0,29.7,24.2,25.0,24.9,0.0,CF112,3065,-122.58186,41.80012
1281,0.0,2018-08-14 08:16:00,0.0,29.7,24.0,24.8,24.7,0.0,CF112,3065,-122.58186,41.80012
1282,0.0,2018-08-14 08:31:00,0.0,29.7,23.8,24.6,24.5,0.0,CF112,3065,-122.58186,41.80012
1283,0.0,2018-08-14 08:46:00,0.0,29.7,23.5,24.3,24.2,0.0,CF112,3065,-122.58186,41.80012
1284,0.0,2018-08-14 09:01:00,0.0,29.7,23.3,24.0,24.0,0.0,CF112,3065,-122.58186,41.80012
1285,0.0,2018-08-14 09:16:00,0.0,29.7,23.1,23.8,23.8,0.0,CF112,3065,-122.58186,41.80012
1286,0.0,2018-08-14 09:31:00,0.0,29.7,22.9,23.6,23.6,0.0,CF112,3065,-122.58186,41.80012
1287,0.0,2018-08-14 09:46:00,0.0,29.7,22.7,23.5,23.5,0.0,CF112,3065,-122.58186,41.80012
1288,0.0,2018-08-14 10:01:00,0.0,29.7,22.6,23.3,23.3,0.0,CF112,3065,-122.58186,41.80012
1289,0.0,2018-08-14 10:16:00,0.0,29.5,22.4,23.1,23.2,0.0,CF112,3065,-122.58186,41.80012
1290,0.0,2018-08-14 10:31:00,0.0,29.5,22.2,22.9,23.0,0.0,CF112,3065,-122.58186,41.80012
1291,0.0,2018-08-14 10:46:00,0.0,29.5,22.0,22.7,22.7,0.0,CF112,3065,-122.58186,41.80012
1292,0.0,2018-08-14 11:01:00,0.0,29.5,21.8,22.5,22.6,0.0,CF112,3065,-122.58186,41.80012
1293,0.0,2018-08-14 11:16:00,0.0,29.5,21.7,22.3,22.4,0.0,CF112,3065,-122.58186,41.80012
1294,0.0,2018-08-14 11:31:00,0.0,29.4,21.4,22.2,22.2,0.0,CF112,3065,-122.58186,41.80012
1295,0.0,2018-08-14 11:46:00,0.0,29.4,21.2,21.9,21.9,0.0,CF112,3065,-122.58186,41.80012
1296,0.0,2018-08-14 12:01:00,0.0,29.4,21.1,21.8,21.8,0.0,CF112,3065,-122.58186,41.80012
1297,0.0,2018-08-14 12:16:00,0.0,29.4,21.0,21.7,21.7,0.0,CF112,3065,-122.58186,41.80012
1298,0.0,2018-08-14 12:31:00,0.0,29.3,20.9,21.6,21.7,0.0,CF112,3065,-122.58186,41.80012
1299,0.0,2018-08-14 12:46:00,0.0,29.3,20.7,21.4,21.5,0.0,CF112,3065,-122.58186,41.80012
1300,0.0,2018-08-14 13:01:00,0.0,29.3,20.5,21.2,21.2,0.0,CF112,3065,-122.58186,41.80012
1301,0.0,2018-08-14 13:16:00,0.0,29.3,20.3,21.0,21.1,0.0,CF112,3065,-122.58186,41.80012
1302,0.0,2018-08-14 13:31:00,0.0,29.1,20.2,21.0,21.0,0.0,CF112,3065,-122.58186,41.80012
1303,0.0,2018-08-14 13:46:00,0.0,29.1,20.2,21.0,21.0,0.0,CF112,3065,-122.58186,41.80012
1304,0.0,2018-08-14 14:01:00,0.0,29.1,20.2,21.0,21.1,0.0,CF112,3065,-122.58186,41.80012
1305,0.0,2018-08-14 14:16:00,0.0,29.0,20.3,21.1,21.2,0.0,CF112,3065,-122.58186,41.80012
1306,0.0,2018-08-14 14:31:00,0.0,29.0,20.4,21.3,21.5,0.0,CF112,3065,-122.58186,41.80012
1307,0.0,2018-08-14 14:46:00,0.0,29.0,20.6,21.5,21.7,0.0,CF112,3065,-122.58186,41.80012
1308,0.0,2018-08-14 15:01:00,0.0,28.9,20.7,21.7,21.9,0.0,CF112,3065,-122.58186,41.80012
1309,0.0,2018-08-14 15:16:00,0.0,28.9,21.0,22.0,22.2,0.0,CF112,3065,-122.58186,41.80012
1310,0.0,2018-08-14 15:31:00,0.0,28.9,21.2,22.2,22.5,0.0,CF112,3065,-122.58186,41.80012
1311,0.0,2018-08-14 15:46:00,0.0,28.8,21.5,22.4,22.7,0.0,CF112,3065,-122.58186,41.80012
1312,0.0,2018-08-14 16:01:00,0.0,28.8,21.8,22.8,23.2,0.0,CF112,3065,-122.58186,41.80012
1313,0.0,2018-08-14 16:16:00,0.0,28.8,22.2,23.4,23.7,0.0,CF112,3065,-122.58186,41.80012
1314,0.0,2018-08-14 16:31:00,0.0,28.6,22.6,23.7,24.2,0.0,CF112,3065,-122.58186,41.80012
1315,0.0,2018-08-14 16:46:00,0.0,28.6,23.2,24.3,25.0,0.0,CF112,3065,-122.58186,41.80012
1316,0.0,2018-08-14 17:01:00,0.0,28.6,23.7,24.7,26.2,0.0,CF112,3065,-122.58186,41.80012
1317,0.0,2018-08-14 17:16:00,0.0,28.5,24.6,25.6,29.4,0.0,CF112,3065,-122.58186,41.80012
1318,0.0,2018-08-14 17:31:00,0.0,28.5,27.7,27.4,31.5,0.0,CF112,3065,-122.58186,41.80012
1319,0.0,2018-08-14 17:46:00,0.0,28.4,30.0,30.5,33.5,0.0,CF112,3065,-122.58186,41.80012
1320,0.0,2018-08-14 18:01:00,0.0,28.4,32.0,32.8,35.4,0.0,CF112,3065,-122.58186,41.80012
1321,0.0,2018-08-14 18:16:00,0.0,28.4,33.8,34.6,36.8,0.0,CF112,3065,-122.58186,41.80012
1322,0.0,2018-08-14 18:31:00,0.0,28.3,35.3,36.2,38.4,0.0,CF112,3065,-122.58186,41.80012
1323,0.0,2018-08-14 18:46:00,0.0,28.3,37.1,37.9,39.9,0.0,CF112,3065,-122.58186,41.80012
1324,0.0,2018-08-14 19:01:00,0.0,28.3,38.5,39.6,41.5,0.0,CF112,3065,-122.58186,41.80012
1325,0.0,2018-08-14 19:16:00,0.0,28.2,40.2,41.2,42.8,0.0,CF112,3065,-122.58186,41.80012
1326,0.0,2018-08-14 19:31:00,0.0,28.2,41.2,42.2,43.7,0.0,CF112,3065,-122.58186,41.80012
1327,0.0,2018-08-14 19:46:00,0.0,28.2,42.4,43.5,44.9,0.0,CF112,3065,-122.58186,41.80012
1328,0.0,2018-08-14 20:01:00,0.0,28.2,43.5,44.8,46.1,0.0,CF112,3065,-122.58186,41.80012
1329,0.0,2018-08-14 20:16:00,0.0,28.2,44.3,45.6,46.5,0.0,CF112,3065,-122.58186,41.80012
1330,0.0,2018-08-14 20:31:00,0.0,28.0,44.9,46.1,47.2,0.0,CF112,3065,-122.58186,41.80012
1331,0.0,2018-08-14 20:46:00,0.0,28.0,45.6,46.9,47.5,0.0,CF112,3065,-122.58186,41.80012
1332,0.0,2018-08-14 21:01:00,0.0,28.0,46.2,47.6,48.3,0.0,CF112,3065,-122.58186,41.80012
1333,0.0,2018-08-14 21:16:00,0.0,28.0,46.6,48.0,48.5,0.0,CF112,3065,-122.58186,41.80012
1334,0.0,2018-08-14 21:31:00,0.0,28.0,46.9,48.3,48.7,0.0,CF112,3065,-122.58186,41.80012
1335,0.0,2018-08-14 21:46:00,0.0,28.2,46.9,48.4,48.9,0.0,CF112,3065,-122.58186,41.80012
1336,0.0,2018-08-14 22:01:00,0.0,28.2,47.0,48.6,48.5,0.0,CF112,3065,-122.58186,41.80012
1337,0.0,2018-08-14 22:16:00,0.0,28.2,46.9,48.4,48.1,0.0,CF112,3065,-122.58186,41.80012
1338,0.0,2018-08-14 22:31:00,0.0,28.2,46.7,48.2,47.7,0.0,CF112,3065,-122.58186,41.80012
