,road_subsurface_tmp_set_1,date_time,road_freezing_temp_set_1,wind_cardinal_direction_set_1d,road_temp_set_1,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,wind_speed_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
1345,29.44,2018-08-15 03:22:00,0.0,,25.44,0.31,4.91,,,36.0,0.0,20.56,CRLNV,6422,-120.00341,39.23022
1346,29.33,2018-08-15 03:37:00,0.0,,25.06,0.0,3.89,,,34.0,0.0,20.33,CRLNV,6422,-120.00341,39.23022
1347,29.28,2018-08-15 03:52:00,0.0,,24.78,0.0,4.31,,,35.0,0.0,20.33,CRLNV,6422,-120.00341,39.23022
1348,29.17,2018-08-15 04:07:00,0.0,,24.56,0.31,4.31,,,35.0,0.0,20.33,CRLNV,6422,-120.00341,39.23022
1349,28.94,2018-08-15 04:22:00,0.0,,24.33,0.49,5.39,,,38.0,0.0,20.22,CRLNV,6422,-120.00341,39.23022
1350,28.83,2018-08-15 04:37:00,0.0,,24.06,0.18,7.27,,,44.0,0.0,19.94,CRLNV,6422,-120.00341,39.23022
1351,28.78,2018-08-15 04:52:00,0.0,NE,24.06,0.72,9.3,,37.0,51.0,0.09,19.78,CRLNV,6422,-120.00341,39.23022
1352,28.67,2018-08-15 05:08:00,0.0,SE,23.83,0.58,8.75,,131.0,49.0,0.09,19.83,CRLNV,6422,-120.00341,39.23022
1353,28.56,2018-08-15 05:23:00,0.0,,23.67,0.0,8.09,,,47.0,0.0,19.78,CRLNV,6422,-120.00341,39.23022
1354,28.33,2018-08-15 05:38:00,0.0,NNW,23.56,0.49,7.99,,340.0,47.0,0.09,19.67,CRLNV,6422,-120.00341,39.23022
1355,28.22,2018-08-15 05:53:00,0.0,N,23.33,1.3,7.84,,10.0,48.0,0.31,19.17,CRLNV,6422,-120.00341,39.23022
1356,28.17,2018-08-15 06:08:00,0.0,,23.17,0.31,5.68,,,41.0,0.0,19.33,CRLNV,6422,-120.00341,39.23022
1357,28.06,2018-08-15 06:23:00,0.0,,23.06,0.49,,,,,0.0,19.44,CRLNV,6422,-120.00341,39.23022
1358,27.94,2018-08-15 06:38:00,0.0,,22.94,0.09,6.24,,,42.0,0.0,19.56,CRLNV,6422,-120.00341,39.23022
1359,27.72,2018-08-15 06:53:00,0.0,,22.83,0.31,6.44,,,42.0,0.0,19.78,CRLNV,6422,-120.00341,39.23022
1360,27.72,2018-08-15 07:08:00,0.0,NE,22.72,0.49,6.71,,54.0,44.0,0.09,19.33,CRLNV,6422,-120.00341,39.23022
1361,27.56,2018-08-15 07:23:00,0.0,NW,22.56,1.3,8.84,,322.0,51.0,0.58,19.28,CRLNV,6422,-120.00341,39.23022
1362,27.56,2018-08-15 07:30:00,0.0,NNW,22.44,1.12,7.99,,343.0,48.0,0.4,19.33,CRLNV,6422,-120.00341,39.23022
1363,27.44,2018-08-15 07:45:00,0.0,NNW,22.33,0.72,8.04,,343.0,49.0,0.31,19.06,CRLNV,6422,-120.00341,39.23022
1364,27.33,2018-08-15 08:00:00,0.0,,22.17,0.0,6.68,,,45.0,0.0,18.94,CRLNV,6422,-120.00341,39.23022
1365,27.28,2018-08-15 08:16:00,0.0,,22.06,0.18,6.23,,,43.0,0.0,19.17,CRLNV,6422,-120.00341,39.23022
1366,27.17,2018-08-15 08:31:00,0.0,,21.83,0.31,7.74,,,48.0,0.0,19.06,CRLNV,6422,-120.00341,39.23022
1367,27.06,2018-08-15 08:46:00,0.0,,21.78,0.0,7.83,,,49.0,0.0,18.83,CRLNV,6422,-120.00341,39.23022
1368,26.94,2018-08-15 09:01:00,0.0,,21.67,0.0,5.87,,,43.0,0.0,18.78,CRLNV,6422,-120.00341,39.23022
1369,26.83,2018-08-15 09:16:00,0.0,,21.56,0.31,5.87,,,43.0,0.0,18.78,CRLNV,6422,-120.00341,39.23022
1370,26.78,2018-08-15 09:31:00,0.0,,21.44,0.31,6.86,,,46.0,0.0,18.78,CRLNV,6422,-120.00341,39.23022
1371,26.67,2018-08-15 09:46:00,0.0,,21.06,0.0,5.22,,,42.0,0.0,18.44,CRLNV,6422,-120.00341,39.23022
1372,26.56,2018-08-15 10:01:00,0.0,SSW,20.72,0.72,4.42,,206.0,40.0,0.31,18.33,CRLNV,6422,-120.00341,39.23022
1373,26.44,2018-08-15 10:16:00,0.0,,20.44,0.31,5.55,,,44.0,0.0,18.06,CRLNV,6422,-120.00341,39.23022
1374,26.44,2018-08-15 10:31:00,0.0,,20.17,0.0,6.91,,,49.0,0.0,17.83,CRLNV,6422,-120.00341,39.23022
1375,26.33,2018-08-15 10:46:00,0.0,,19.83,0.0,6.88,,,51.0,0.0,17.17,CRLNV,6422,-120.00341,39.23022
1376,26.17,2018-08-15 11:01:00,0.0,N,19.56,0.98,7.34,,360.0,53.0,0.49,17.06,CRLNV,6422,-120.00341,39.23022
1377,26.06,2018-08-15 11:16:00,0.0,NW,19.56,0.49,6.44,,326.0,49.0,0.09,17.33,CRLNV,6422,-120.00341,39.23022
1378,25.94,2018-08-15 11:31:00,0.0,NNW,19.67,0.49,6.74,,336.0,50.0,0.09,17.33,CRLNV,6422,-120.00341,39.23022
1379,25.83,2018-08-15 11:46:00,0.0,NNW,19.56,0.72,7.03,,343.0,51.0,0.18,17.33,CRLNV,6422,-120.00341,39.23022
1380,25.72,2018-08-15 12:01:00,0.0,,19.67,0.0,7.32,,,52.0,0.0,17.33,CRLNV,6422,-120.00341,39.23022
1381,25.67,2018-08-15 12:16:00,0.0,,19.67,0.0,7.6,,,53.0,0.0,17.33,CRLNV,6422,-120.00341,39.23022
1382,25.56,2018-08-15 12:31:00,0.0,,19.78,0.0,7.77,,,54.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
1383,25.44,2018-08-15 12:46:00,0.0,,19.67,0.0,8.14,,,55.0,0.0,17.33,CRLNV,6422,-120.00341,39.23022
1384,25.33,2018-08-15 13:02:00,0.0,,19.44,0.0,9.33,,,60.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
1385,25.22,2018-08-15 13:17:00,0.0,,19.06,0.0,9.43,,,61.0,0.0,17.06,CRLNV,6422,-120.00341,39.23022
1386,25.17,2018-08-15 13:32:00,0.0,,18.94,0.0,9.32,,,61.0,0.0,16.94,CRLNV,6422,-120.00341,39.23022
1387,25.17,2018-08-15 13:47:00,0.0,,19.17,0.0,9.43,,,61.0,0.0,17.06,CRLNV,6422,-120.00341,39.23022
1388,25.06,2018-08-15 14:02:00,0.0,,19.67,0.0,10.25,,,64.0,0.0,17.17,CRLNV,6422,-120.00341,39.23022
1389,24.83,2018-08-15 14:17:00,0.0,,19.78,0.0,9.44,,,60.0,0.0,17.33,CRLNV,6422,-120.00341,39.23022
1390,24.83,2018-08-15 14:32:00,0.0,,20.22,0.0,9.5,,,58.0,0.0,17.94,CRLNV,6422,-120.00341,39.23022
1391,24.78,2018-08-15 14:47:00,0.0,,21.56,0.0,9.22,,,54.0,0.0,18.78,CRLNV,6422,-120.00341,39.23022
1392,24.67,2018-08-15 15:02:00,0.0,,22.06,0.0,9.27,,,54.0,0.0,18.83,CRLNV,6422,-120.00341,39.23022
1393,24.67,2018-08-15 15:17:00,0.0,ENE,22.94,0.9,9.03,,66.0,52.0,0.49,19.17,CRLNV,6422,-120.00341,39.23022
1394,24.56,2018-08-15 15:32:00,0.0,ESE,22.94,0.58,9.46,,112.0,53.0,0.18,19.33,CRLNV,6422,-120.00341,39.23022
1395,24.56,2018-08-15 15:47:00,0.0,SSE,23.17,2.1,9.69,,167.0,54.0,0.98,19.28,CRLNV,6422,-120.00341,39.23022
1396,24.56,2018-08-15 16:02:00,0.0,S,23.83,2.01,9.69,,169.0,54.0,1.12,19.28,CRLNV,6422,-120.00341,39.23022
1397,24.06,2018-08-15 16:17:00,0.0,SSW,24.44,3.09,9.41,,198.0,53.0,1.92,19.28,CRLNV,6422,-120.00341,39.23022
1398,24.44,2018-08-15 16:32:00,0.0,S,24.94,2.51,7.6,,169.0,45.0,1.52,19.94,CRLNV,6422,-120.00341,39.23022
1399,24.06,2018-08-15 16:47:00,0.0,SSE,30.94,2.68,8.16,,161.0,45.0,1.38,20.56,CRLNV,6422,-120.00341,39.23022
1400,24.28,2018-08-15 17:02:00,0.0,SSE,33.78,2.81,9.59,,168.0,52.0,1.61,19.78,CRLNV,6422,-120.00341,39.23022
1401,24.78,2018-08-15 17:17:00,0.0,SSE,29.78,2.81,8.49,,165.0,46.0,1.3,20.56,CRLNV,6422,-120.00341,39.23022
1402,24.44,2018-08-15 17:33:00,0.0,S,28.17,2.68,7.04,,174.0,41.0,1.52,20.83,CRLNV,6422,-120.00341,39.23022
1403,24.56,2018-08-15 17:48:00,0.0,NE,27.33,1.12,10.29,,51.0,47.0,0.4,22.17,CRLNV,6422,-120.00341,39.23022
1404,24.78,2018-08-15 18:03:00,0.0,NE,26.94,1.3,10.45,,45.0,49.0,0.58,21.67,CRLNV,6422,-120.00341,39.23022
1405,24.83,2018-08-15 18:18:00,0.0,SE,30.33,1.3,9.51,,131.0,47.0,0.72,21.33,CRLNV,6422,-120.00341,39.23022
1406,24.94,2018-08-15 18:33:00,0.0,SE,38.67,0.9,8.05,,138.0,41.0,0.4,21.94,CRLNV,6422,-120.00341,39.23022
1407,25.06,2018-08-15 18:48:00,0.0,E,41.33,1.52,8.75,,100.0,41.0,0.8,22.72,CRLNV,6422,-120.00341,39.23022
1408,25.17,2018-08-15 19:03:00,0.0,NNE,44.33,1.21,7.31,,28.0,39.0,0.49,21.94,CRLNV,6422,-120.00341,39.23022
1409,25.22,2018-08-15 19:18:00,0.0,NE,46.83,1.12,7.52,,49.0,39.0,0.58,22.17,CRLNV,6422,-120.00341,39.23022
1410,25.44,2018-08-15 19:33:00,0.0,NE,48.56,1.52,4.98,,51.0,31.0,0.4,23.06,CRLNV,6422,-120.00341,39.23022
1411,25.67,2018-08-15 19:48:00,0.0,SE,49.83,1.12,5.92,,130.0,30.0,0.31,24.67,CRLNV,6422,-120.00341,39.23022
1412,25.94,2018-08-15 20:03:00,0.0,SSE,51.06,3.49,5.36,,164.0,28.0,1.52,25.17,CRLNV,6422,-120.00341,39.23022
1413,26.33,2018-08-15 20:18:00,0.0,SSE,51.44,3.62,2.18,,164.0,22.0,1.3,25.44,CRLNV,6422,-120.00341,39.23022
1414,26.78,2018-08-15 20:33:00,0.0,S,52.17,2.81,4.17,,184.0,25.0,1.52,25.67,CRLNV,6422,-120.00341,39.23022
1415,27.17,2018-08-15 20:48:00,0.0,SSW,52.06,3.49,4.01,,192.0,26.0,2.01,24.83,CRLNV,6422,-120.00341,39.23022
1416,27.56,2018-08-15 21:03:00,0.0,ESE,52.44,1.7,4.73,,123.0,26.0,0.72,25.67,CRLNV,6422,-120.00341,39.23022
1417,27.94,2018-08-15 21:18:00,0.0,SSE,52.56,2.28,4.54,,165.0,26.0,1.52,25.44,CRLNV,6422,-120.00341,39.23022
1418,28.33,2018-08-15 21:33:00,0.0,S,52.67,2.68,2.66,26.06,174.0,21.0,1.38,26.78,CRLNV,6422,-120.00341,39.23022
1419,28.83,2018-08-15 21:48:00,0.0,S,44.17,4.29,2.51,,189.0,22.0,1.79,25.83,CRLNV,6422,-120.00341,39.23022
1420,29.28,2018-08-15 22:04:00,0.0,SSW,39.67,3.31,3.0,,192.0,23.0,1.7,25.67,CRLNV,6422,-120.00341,39.23022
1421,29.67,2018-08-15 22:19:00,0.0,S,37.67,4.38,2.51,,179.0,22.0,2.1,25.83,CRLNV,6422,-120.00341,39.23022
1422,30.06,2018-08-15 22:34:00,0.0,SSE,35.94,3.22,2.24,,150.0,21.0,1.12,26.28,CRLNV,6422,-120.00341,39.23022
1423,30.22,2018-08-15 22:43:00,0.0,SSE,36.44,5.01,2.9,,162.0,23.0,2.81,25.56,CRLNV,6422,-120.00341,39.23022
1424,30.56,2018-08-15 22:58:00,0.0,SSE,34.78,5.72,4.3,,168.0,26.0,3.09,25.17,CRLNV,6422,-120.00341,39.23022
1425,30.83,2018-08-15 23:13:00,0.0,SSE,33.94,5.41,3.17,,161.0,24.0,2.91,25.17,CRLNV,6422,-120.00341,39.23022
1426,30.94,2018-08-15 23:28:00,0.0,SSE,33.06,6.39,3.17,,162.0,24.0,3.62,25.17,CRLNV,6422,-120.00341,39.23022
1427,31.06,2018-08-15 23:43:00,0.0,SSE,33.33,5.59,3.97,,154.0,26.0,2.91,24.78,CRLNV,6422,-120.00341,39.23022
1428,31.17,2018-08-15 23:58:00,0.0,SSE,31.83,5.32,4.31,,160.0,27.0,3.31,24.56,CRLNV,6422,-120.00341,39.23022
1429,31.17,2018-08-16 00:13:00,0.0,SSE,30.94,6.39,4.07,,158.0,27.0,3.22,24.28,CRLNV,6422,-120.00341,39.23022
1430,31.17,2018-08-16 00:28:00,0.0,SSE,30.44,6.62,3.98,,158.0,27.0,3.31,24.17,CRLNV,6422,-120.00341,39.23022
1431,31.17,2018-08-16 00:44:00,0.0,SSE,29.67,6.8,3.96,,161.0,28.0,3.71,23.56,CRLNV,6422,-120.00341,39.23022
1432,31.06,2018-08-16 00:59:00,0.0,SSE,28.67,5.32,4.29,,164.0,28.0,3.62,23.94,CRLNV,6422,-120.00341,39.23022
1433,31.33,2018-08-16 01:14:00,0.0,SSE,28.83,4.52,4.21,,160.0,30.0,2.81,22.72,CRLNV,6422,-120.00341,39.23022
1434,30.72,2018-08-16 01:30:00,0.0,SSE,27.83,5.01,5.14,,158.0,32.0,2.41,22.72,CRLNV,6422,-120.00341,39.23022
1435,30.83,2018-08-16 01:45:00,0.0,SSE,27.33,3.49,5.09,,151.0,32.0,2.19,22.67,CRLNV,6422,-120.00341,39.23022
1436,30.17,2018-08-16 02:00:00,0.0,SSE,26.44,3.22,5.74,,160.0,35.0,2.1,21.94,CRLNV,6422,-120.00341,39.23022
1437,30.56,2018-08-16 02:16:00,0.0,S,26.17,2.59,4.31,,172.0,32.0,1.52,21.78,CRLNV,6422,-120.00341,39.23022
1438,30.56,2018-08-16 02:31:00,0.0,S,25.72,2.19,4.61,,172.0,35.0,0.98,20.67,CRLNV,6422,-120.00341,39.23022
1439,30.22,2018-08-16 02:46:00,0.0,,24.78,0.09,4.07,,,35.0,0.0,20.06,CRLNV,6422,-120.00341,39.23022
1440,30.06,2018-08-16 03:01:00,0.0,WNW,24.44,0.8,4.22,,299.0,36.0,0.31,19.78,CRLNV,6422,-120.00341,39.23022
1441,30.06,2018-08-16 03:17:00,0.0,,23.94,0.31,3.51,,,35.0,0.0,19.44,CRLNV,6422,-120.00341,39.23022
1442,29.83,2018-08-16 03:32:00,0.0,WNW,23.44,0.72,3.18,,288.0,35.0,0.09,19.06,CRLNV,6422,-120.00341,39.23022
1443,29.78,2018-08-16 03:48:00,0.0,,23.06,0.31,3.18,,,35.0,0.0,19.06,CRLNV,6422,-120.00341,39.23022
1444,29.56,2018-08-16 04:03:00,0.0,,22.72,0.09,1.71,,,32.0,0.0,18.83,CRLNV,6422,-120.00341,39.23022
1445,29.33,2018-08-16 04:18:00,0.0,,22.33,0.0,1.7,,,33.0,0.0,18.33,CRLNV,6422,-120.00341,39.23022
1446,29.17,2018-08-16 04:33:00,0.0,,22.17,0.09,1.57,,,32.0,0.0,18.67,CRLNV,6422,-120.00341,39.23022
1447,29.06,2018-08-16 04:48:00,0.0,,21.83,0.18,1.9,,,33.0,0.0,18.56,CRLNV,6422,-120.00341,39.23022
1448,28.83,2018-08-16 05:03:00,0.0,,21.67,0.0,2.32,,,34.0,0.0,18.56,CRLNV,6422,-120.00341,39.23022
1449,28.67,2018-08-16 05:18:00,0.0,NNW,21.33,0.72,2.68,,336.0,36.0,0.09,18.06,CRLNV,6422,-120.00341,39.23022
1450,28.56,2018-08-16 05:34:00,0.0,WNW,21.17,0.4,3.69,,285.0,38.0,0.09,18.33,CRLNV,6422,-120.00341,39.23022
1451,28.33,2018-08-16 05:49:00,0.0,N,20.94,0.58,4.18,,349.0,40.0,0.09,18.06,CRLNV,6422,-120.00341,39.23022
1452,28.17,2018-08-16 06:04:00,0.0,,20.67,0.09,4.08,,,41.0,0.0,17.56,CRLNV,6422,-120.00341,39.23022
1453,28.06,2018-08-16 06:19:00,0.0,,20.44,0.0,3.34,,,38.0,0.0,17.94,CRLNV,6422,-120.00341,39.23022
1454,27.83,2018-08-16 06:34:00,0.0,,20.22,0.09,4.77,,,42.0,0.0,17.94,CRLNV,6422,-120.00341,39.23022
1455,27.72,2018-08-16 06:49:00,0.0,NNW,20.06,0.49,5.11,,342.0,45.0,0.09,17.22,CRLNV,6422,-120.00341,39.23022
1456,27.56,2018-08-16 07:04:00,0.0,,19.78,0.31,5.33,,,47.0,0.0,16.78,CRLNV,6422,-120.00341,39.23022
1457,27.44,2018-08-16 07:19:00,0.0,,19.67,0.0,4.78,,,44.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
1458,27.33,2018-08-16 07:30:00,0.0,,19.56,0.31,4.74,,,44.0,0.0,17.17,CRLNV,6422,-120.00341,39.23022
1459,27.17,2018-08-16 07:45:00,0.0,,19.33,0.18,3.63,,,41.0,0.0,17.06,CRLNV,6422,-120.00341,39.23022
1460,27.06,2018-08-16 08:00:00,0.0,,19.28,0.18,3.06,,,39.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
1461,26.83,2018-08-16 08:16:00,0.0,,19.17,0.0,3.26,,,39.0,0.0,17.44,CRLNV,6422,-120.00341,39.23022
1462,26.78,2018-08-16 08:31:00,0.0,,18.94,0.0,3.42,,,40.0,0.0,17.22,CRLNV,6422,-120.00341,39.23022
1463,26.67,2018-08-16 08:46:00,0.0,,18.78,0.0,3.85,,,43.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
1464,26.44,2018-08-16 09:01:00,0.0,,18.56,0.0,3.52,,,42.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
1465,26.33,2018-08-16 09:16:00,0.0,,18.44,0.0,3.31,,,42.0,0.0,16.33,CRLNV,6422,-120.00341,39.23022
1466,26.17,2018-08-16 09:31:00,0.0,,18.22,0.0,3.5,,,43.0,0.0,16.17,CRLNV,6422,-120.00341,39.23022
1467,26.06,2018-08-16 09:43:00,0.0,,18.22,0.0,3.18,,,41.0,0.0,16.56,CRLNV,6422,-120.00341,39.23022
1468,25.94,2018-08-16 09:58:00,0.0,,18.17,0.0,2.62,,,40.0,0.0,16.33,CRLNV,6422,-120.00341,39.23022
1469,25.83,2018-08-16 10:13:00,0.0,,18.06,0.0,2.36,,,39.0,0.0,16.44,CRLNV,6422,-120.00341,39.23022
1470,25.72,2018-08-16 10:28:00,0.0,,17.83,0.0,,,,39.0,0.0,,CRLNV,6422,-120.00341,39.23022
1471,25.67,2018-08-16 10:43:00,0.0,,17.94,0.0,3.5,,,43.0,0.0,16.17,CRLNV,6422,-120.00341,39.23022
1472,25.56,2018-08-16 10:58:00,0.0,,17.78,0.0,4.36,,,46.0,0.0,16.06,CRLNV,6422,-120.00341,39.23022
1473,25.33,2018-08-16 11:14:00,0.0,,17.67,0.0,4.56,,,47.0,0.0,15.94,CRLNV,6422,-120.00341,39.23022
1474,25.22,2018-08-16 11:29:00,0.0,,17.44,0.0,3.59,,,45.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
1475,25.17,2018-08-16 11:44:00,0.0,,17.33,0.0,4.51,,,48.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
1476,25.06,2018-08-16 11:59:00,0.0,,17.22,0.0,4.62,,,48.0,0.0,15.67,CRLNV,6422,-120.00341,39.23022
1477,24.94,2018-08-16 12:14:00,0.0,,17.17,0.0,4.66,,,48.0,0.0,15.72,CRLNV,6422,-120.00341,39.23022
1478,24.83,2018-08-16 12:29:00,0.0,,17.06,0.0,4.66,,,48.0,0.0,15.72,CRLNV,6422,-120.00341,39.23022
1479,24.78,2018-08-16 12:44:00,0.0,,17.06,0.0,5.39,,,51.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
1480,24.67,2018-08-16 12:59:00,0.0,,17.06,0.0,4.51,,,48.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
1481,24.44,2018-08-16 13:14:00,0.0,,16.94,0.31,5.77,,,52.0,0.0,15.67,CRLNV,6422,-120.00341,39.23022
1482,24.33,2018-08-16 13:29:00,0.0,,16.94,0.09,6.75,,,56.0,0.0,15.56,CRLNV,6422,-120.00341,39.23022
1483,24.28,2018-08-16 13:44:00,0.0,,17.06,0.0,6.59,,,55.0,0.0,15.67,CRLNV,6422,-120.00341,39.23022
1484,24.17,2018-08-16 13:59:00,0.0,,17.33,0.49,7.0,,,56.0,0.0,15.83,CRLNV,6422,-120.00341,39.23022
1485,24.06,2018-08-16 14:14:00,0.0,,17.67,0.09,7.21,,,55.0,0.0,16.33,CRLNV,6422,-120.00341,39.23022
1486,23.94,2018-08-16 14:29:00,0.0,,17.94,0.0,8.49,,,60.0,0.0,16.33,CRLNV,6422,-120.00341,39.23022
1487,23.83,2018-08-16 14:44:00,0.0,NE,18.78,0.58,8.42,,54.0,57.0,0.18,17.06,CRLNV,6422,-120.00341,39.23022
1488,23.78,2018-08-16 14:59:00,0.0,ENE,19.06,0.72,7.13,,64.0,51.0,0.09,17.44,CRLNV,6422,-120.00341,39.23022
1489,23.78,2018-08-16 15:14:00,0.0,ENE,20.33,0.8,7.3,,73.0,50.0,0.31,17.94,CRLNV,6422,-120.00341,39.23022
1490,23.67,2018-08-16 15:30:00,0.0,NE,20.06,0.9,8.38,,51.0,53.0,0.4,18.17,CRLNV,6422,-120.00341,39.23022
1491,23.67,2018-08-16 15:45:00,0.0,E,19.94,0.8,9.09,,100.0,56.0,0.31,18.06,CRLNV,6422,-120.00341,39.23022
1492,23.56,2018-08-16 16:00:00,0.0,ENE,20.67,0.98,9.83,,76.0,57.0,0.31,18.56,CRLNV,6422,-120.00341,39.23022
1493,23.44,2018-08-16 16:15:00,0.0,ESE,20.94,0.98,9.4,,104.0,55.0,0.4,18.67,CRLNV,6422,-120.00341,39.23022
1494,23.33,2018-08-16 16:30:00,0.0,E,21.83,1.52,10.01,,89.0,55.0,0.58,19.33,CRLNV,6422,-120.00341,39.23022
1495,23.44,2018-08-16 16:45:00,0.0,SE,28.56,2.81,10.08,,133.0,57.0,0.72,18.83,CRLNV,6422,-120.00341,39.23022
1496,23.67,2018-08-16 17:00:00,0.0,ESE,32.33,1.38,10.03,,114.0,57.0,0.58,18.78,CRLNV,6422,-120.00341,39.23022
1497,23.78,2018-08-16 17:15:00,0.0,ESE,28.06,1.3,10.55,,109.0,57.0,0.8,19.33,CRLNV,6422,-120.00341,39.23022
1498,23.33,2018-08-16 17:30:00,0.0,E,25.56,1.3,10.49,,80.0,53.0,0.49,20.44,CRLNV,6422,-120.00341,39.23022
1499,23.44,2018-08-16 17:45:00,0.0,ENE,24.78,1.38,10.19,,71.0,50.0,0.58,21.06,CRLNV,6422,-120.00341,39.23022
1500,23.67,2018-08-16 18:00:00,0.0,E,24.56,1.61,9.83,,83.0,48.0,0.72,21.33,CRLNV,6422,-120.00341,39.23022
1501,24.83,2018-08-16 19:54:00,0.0,SSE,50.06,2.91,5.34,,161.0,29.0,1.7,24.56,CRLNV,6422,-120.00341,39.23022
1502,25.17,2018-08-16 20:09:00,0.0,S,50.72,3.89,3.15,,175.0,26.0,2.19,23.83,CRLNV,6422,-120.00341,39.23022
1503,25.56,2018-08-16 20:24:00,0.0,SSE,51.56,3.8,3.58,,165.0,26.0,2.1,24.33,CRLNV,6422,-120.00341,39.23022
1504,25.94,2018-08-16 20:39:00,0.0,S,51.83,3.4,4.1,,176.0,26.0,1.79,24.94,CRLNV,6422,-120.00341,39.23022
1505,26.33,2018-08-16 20:54:00,0.0,SSE,51.94,3.89,4.31,,160.0,25.0,0.98,25.83,CRLNV,6422,-120.00341,39.23022
1506,26.83,2018-08-16 21:10:00,0.0,S,52.44,4.29,3.32,,172.0,25.0,2.81,24.67,CRLNV,6422,-120.00341,39.23022
1507,27.28,2018-08-16 21:25:00,0.0,SSE,52.33,5.41,5.48,,165.0,30.0,3.89,24.17,CRLNV,6422,-120.00341,39.23022
1508,27.72,2018-08-16 21:40:00,0.0,SSE,46.78,6.62,3.67,,168.0,26.0,3.62,24.44,CRLNV,6422,-120.00341,39.23022
1509,28.17,2018-08-16 21:55:00,0.0,SSE,40.83,5.19,4.4,,165.0,28.0,3.4,24.06,CRLNV,6422,-120.00341,39.23022
1510,28.67,2018-08-16 22:10:00,0.0,SSE,37.33,4.6,3.98,,165.0,25.0,2.1,25.44,CRLNV,6422,-120.00341,39.23022
1511,29.06,2018-08-16 22:25:00,0.0,SSE,35.56,5.01,4.73,,162.0,28.0,2.59,24.44,CRLNV,6422,-120.00341,39.23022
1512,29.44,2018-08-16 22:40:00,0.0,SSE,36.06,6.62,4.9,,162.0,29.0,4.11,24.06,CRLNV,6422,-120.00341,39.23022
1513,29.78,2018-08-16 22:55:00,0.0,SSE,33.83,7.11,4.66,,168.0,29.0,4.92,23.78,CRLNV,6422,-120.00341,39.23022
1514,29.94,2018-08-16 23:10:00,0.0,S,33.06,6.8,3.87,,172.0,26.0,3.09,24.67,CRLNV,6422,-120.00341,39.23022
1515,30.06,2018-08-16 23:25:00,0.0,S,32.17,5.81,5.28,,188.0,30.0,3.09,23.94,CRLNV,6422,-120.00341,39.23022
1516,30.22,2018-08-16 23:40:00,0.0,SSE,32.44,5.99,3.24,,164.0,26.0,3.71,23.94,CRLNV,6422,-120.00341,39.23022
1517,30.33,2018-08-16 23:55:00,0.0,SSE,30.83,6.39,2.8,,161.0,25.0,3.89,24.06,CRLNV,6422,-120.00341,39.23022
1518,30.33,2018-08-17 00:10:00,0.0,SSE,30.17,5.01,4.2,,160.0,28.0,2.68,23.83,CRLNV,6422,-120.00341,39.23022
1519,30.33,2018-08-17 00:26:00,0.0,SSE,29.78,5.72,4.16,,168.0,28.0,2.99,23.78,CRLNV,6422,-120.00341,39.23022
1520,30.22,2018-08-17 00:41:00,0.0,SSE,28.94,4.78,4.26,,155.0,29.0,2.91,23.33,CRLNV,6422,-120.00341,39.23022
1521,30.22,2018-08-17 00:57:00,0.0,SSE,28.33,4.6,3.43,,152.0,28.0,2.51,22.94,CRLNV,6422,-120.00341,39.23022
1522,29.78,2018-08-17 01:13:00,0.0,S,27.44,5.9,3.24,,169.0,28.0,3.4,22.72,CRLNV,6422,-120.00341,39.23022
1523,30.06,2018-08-17 01:28:00,0.0,SSE,26.83,5.19,3.87,,157.0,30.0,2.19,22.33,CRLNV,6422,-120.00341,39.23022
1524,29.28,2018-08-17 01:44:00,0.0,SSE,26.44,3.49,4.31,,160.0,30.0,2.1,22.83,CRLNV,6422,-120.00341,39.23022
1525,30.17,2018-08-17 01:59:00,0.0,SSE,25.83,4.78,4.65,,164.0,33.0,3.09,21.67,CRLNV,6422,-120.00341,39.23022
1526,29.83,2018-08-17 02:15:00,0.0,SSE,25.44,3.62,4.56,,164.0,33.0,2.28,21.56,CRLNV,6422,-120.00341,39.23022
1527,29.78,2018-08-17 02:30:00,0.0,S,25.06,2.28,5.36,,189.0,36.0,0.72,21.06,CRLNV,6422,-120.00341,39.23022
1528,29.67,2018-08-17 02:46:00,0.0,,24.44,0.49,4.86,,,37.0,0.0,20.06,CRLNV,6422,-120.00341,39.23022
1529,29.06,2018-08-17 03:01:00,0.0,NW,23.67,0.58,4.97,,309.0,40.0,0.31,18.94,CRLNV,6422,-120.00341,39.23022
1530,29.28,2018-08-17 03:17:00,0.0,SW,23.56,1.3,4.96,,219.0,39.0,0.31,19.33,CRLNV,6422,-120.00341,39.23022
