,date_time,fuel_moisture_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,volt_set_1,dew_point_temperature_set_1d,fuel_temp_set_1,precip_accum_set_1,heat_index_set_1d,wind_direction_set_1,wind_speed_set_1,relative_humidity_set_1,solar_radiation_set_1,precip_accum_one_hour_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
351,2018-08-15 16:38:00,0.0,,0.45,14.4,,,36.068,-75.29,,0.0,0.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
352,2018-08-15 17:38:00,0.0,SE,0.9,14.4,63.52,,36.068,0.33,127.0,0.45,2.0,0.0,,,CFFC1,2503,-122.7086,41.0894
353,2018-08-15 18:38:00,0.0,ENE,0.9,14.3,,,36.068,-75.29,59.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
354,2018-08-15 19:38:00,0.0,E,1.34,14.2,,,36.068,-75.29,98.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
355,2018-08-15 20:38:00,0.0,ESE,1.34,14.2,,,36.068,-75.29,113.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
356,2018-08-15 21:38:00,0.0,ESE,1.34,14.1,,,36.068,-75.29,114.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
357,2018-08-15 22:38:00,0.0,SSE,2.23,14.0,,,36.068,-75.29,167.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
358,2018-08-15 23:38:00,0.0,SSE,2.68,14.0,,,36.068,-75.29,162.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
359,2018-08-16 00:38:00,0.0,SSE,3.13,13.9,,,36.068,-75.29,168.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
360,2018-08-16 01:38:00,0.0,NW,3.13,13.9,,,36.068,-75.29,312.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
361,2018-08-16 02:38:00,0.0,N,1.79,13.9,,,36.068,-75.29,6.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
362,2018-08-16 03:38:00,0.0,NE,1.79,13.9,,,36.068,-75.29,42.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
363,2018-08-16 04:38:00,0.0,NNW,2.23,13.9,,,36.068,-75.29,331.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
364,2018-08-16 05:38:00,0.0,NW,0.9,13.8,63.52,,36.068,0.33,322.0,0.45,2.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
365,2018-08-16 06:38:00,0.0,NW,0.9,13.8,,,36.068,-75.29,313.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
366,2018-08-16 07:38:00,0.0,NW,1.34,13.8,,,36.068,-75.29,311.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
367,2018-08-16 08:38:00,0.0,WNW,0.9,13.8,,,36.068,-75.29,289.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
368,2018-08-16 09:38:00,0.0,WNW,0.9,13.8,71.8,,36.068,38.16,289.0,0.45,3.0,0.0,,,CFFC1,2503,-122.7086,41.0894
369,2018-08-16 10:38:00,0.0,NW,0.9,13.8,,,36.068,-75.29,322.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
370,2018-08-16 11:38:00,0.0,NNW,1.34,13.8,,,36.068,-75.29,342.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
371,2018-08-16 12:38:00,0.0,WNW,0.9,13.8,,,36.068,-75.29,295.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
372,2018-08-16 13:38:00,0.0,NW,1.34,13.8,50.32,,36.068,-37.48,320.0,0.45,1.0,0.0,,,CFFC1,2503,-122.7086,41.0894
373,2018-08-16 14:38:00,0.0,,0.45,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
374,2018-08-16 15:38:00,0.0,E,0.45,14.4,,,36.068,-75.29,84.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
375,2018-08-16 16:38:00,0.0,ESE,0.45,14.3,,,36.068,-75.29,106.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
376,2018-08-16 17:38:00,0.0,SE,0.9,14.4,50.32,,36.068,-37.48,144.0,0.45,1.0,0.0,,,CFFC1,2503,-122.7086,41.0894
377,2018-08-16 18:38:00,0.0,ESE,0.9,14.3,,,36.068,-75.29,115.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
378,2018-08-16 19:38:00,0.0,NNW,1.34,14.2,,,36.068,-75.29,340.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
379,2018-08-16 20:38:00,0.0,ESE,1.34,14.1,,,36.068,-75.29,115.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
380,2018-08-16 21:38:00,0.0,ESE,3.13,14.1,,,36.068,-75.29,120.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
381,2018-08-16 22:38:00,0.0,SSE,3.13,14.0,,,36.068,-75.29,148.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
382,2018-08-16 23:38:00,0.0,NNW,4.02,14.0,,,36.068,-75.29,337.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
383,2018-08-17 00:38:00,0.0,SE,3.58,13.9,,,36.068,-75.29,130.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
384,2018-08-17 01:38:00,0.0,ESE,2.68,13.9,,,36.068,-75.29,106.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
385,2018-08-17 02:38:00,0.0,SW,2.68,13.9,,,36.068,-75.29,214.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
386,2018-08-17 03:38:00,0.0,S,1.34,13.9,,,36.068,-75.29,170.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
387,2018-08-17 04:38:00,0.0,SSW,2.23,13.9,,,36.068,-75.29,197.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
388,2018-08-17 05:38:00,0.0,WNW,1.34,13.9,,,36.068,-75.29,288.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
389,2018-08-17 06:38:00,0.0,WSW,1.34,13.9,,,36.068,-75.29,257.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
390,2018-08-17 07:38:00,0.0,NW,0.9,13.9,,,36.068,-75.29,318.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
391,2018-08-17 08:38:00,0.0,W,0.9,13.9,,,36.068,-75.29,272.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
392,2018-08-17 09:38:00,0.0,NW,0.9,13.8,,,36.068,-75.29,311.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
393,2018-08-17 10:38:00,0.0,WNW,1.34,13.8,,,36.068,-75.29,298.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
394,2018-08-17 11:38:00,0.0,NNW,1.34,13.8,,,36.068,-75.29,333.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
395,2018-08-17 12:38:00,0.0,NW,1.34,13.8,,,36.068,-75.29,324.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
396,2018-08-17 13:38:00,0.0,WNW,0.9,13.8,77.93,,36.068,76.01,291.0,0.45,4.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
397,2018-08-17 14:38:00,0.0,WSW,0.9,13.8,,,36.068,-75.29,250.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
398,2018-08-17 15:38:00,0.0,ENE,0.45,14.4,,,36.068,-75.29,74.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
399,2018-08-17 16:38:00,0.0,E,1.34,14.2,,,36.068,-75.29,93.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
400,2018-08-17 17:38:00,0.0,SW,0.9,14.4,71.8,,36.068,38.16,235.0,0.45,3.0,0.0,,,CFFC1,2503,-122.7086,41.0894
401,2018-08-17 18:38:00,0.0,E,1.34,14.3,,,36.068,-75.29,94.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
402,2018-08-17 19:38:00,0.0,NNE,1.79,14.2,,,36.068,-75.29,18.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
403,2018-08-17 20:38:00,0.0,ENE,1.34,14.1,,,36.068,-75.29,61.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
404,2018-08-17 21:38:00,0.0,E,1.34,14.1,,,36.068,-75.29,79.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
405,2018-08-17 22:38:00,0.0,NE,1.79,14.0,,,36.068,-75.29,42.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
406,2018-08-17 23:38:00,0.0,SE,2.68,14.0,,,36.068,-75.29,144.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
407,2018-08-18 00:38:00,0.0,NW,1.34,14.0,,,36.068,-75.29,309.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
408,2018-08-18 01:38:00,0.0,W,1.79,13.9,,,36.068,-75.29,261.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
409,2018-08-18 02:38:00,0.0,SSW,2.23,13.9,,,36.068,-75.29,212.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
410,2018-08-18 03:38:00,0.0,NNW,1.34,13.9,,,36.068,-75.29,340.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
411,2018-08-18 04:38:00,0.0,NW,1.34,13.9,,,36.068,-75.29,305.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
412,2018-08-18 05:38:00,0.0,NW,1.34,13.9,50.32,,36.068,-37.48,322.0,0.45,1.0,0.0,,,CFFC1,2503,-122.7086,41.0894
413,2018-08-18 06:38:00,0.0,WSW,0.9,13.9,,,36.068,-75.29,252.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
414,2018-08-18 07:38:00,0.0,NNW,0.9,13.9,,,36.068,-75.29,329.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
415,2018-08-18 08:38:00,0.0,ENE,0.9,13.9,,,36.068,-75.29,74.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
416,2018-08-18 09:38:00,0.0,NW,0.9,13.8,63.52,,36.068,0.33,323.0,0.45,2.0,0.0,,,CFFC1,2503,-122.7086,41.0894
417,2018-08-18 10:38:00,0.0,W,0.9,13.8,,,36.068,-75.29,270.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
418,2018-08-18 11:38:00,0.0,NW,0.9,13.8,,,36.068,-75.29,306.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
419,2018-08-18 12:38:00,0.0,,0.9,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
420,2018-08-18 13:38:00,0.0,ENE,0.9,13.8,63.52,,36.068,0.33,65.0,0.45,2.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
421,2018-08-18 14:38:00,0.0,,0.45,13.8,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
422,2018-08-18 15:38:00,0.0,,0.9,14.4,,,36.068,-75.29,,0.0,,0.0,,,CFFC1,2503,-122.7086,41.0894
423,2018-08-18 16:38:00,0.0,,0.45,14.4,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
424,2018-08-18 17:38:00,0.0,E,0.9,14.4,,,36.068,-75.29,97.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
425,2018-08-18 18:38:00,0.0,E,0.9,14.3,,,36.068,-75.29,101.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
426,2018-08-18 19:38:00,0.0,E,1.34,14.2,,,36.068,-75.29,99.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
427,2018-08-18 20:38:00,0.0,ESE,1.34,14.1,,,36.068,-75.29,103.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
428,2018-08-18 21:38:00,0.0,WNW,2.23,14.0,50.32,,36.068,-37.48,302.0,0.45,1.0,0.0,,,CFFC1,2503,-122.7086,41.0894
429,2018-08-18 22:38:00,0.0,SSE,2.68,14.0,,,36.068,-75.29,161.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
430,2018-08-18 23:38:00,0.0,SSE,2.23,14.0,,,36.068,-75.29,167.0,0.9,,0.0,,,CFFC1,2503,-122.7086,41.0894
431,2018-08-19 00:38:00,0.0,S,2.68,13.9,,,36.068,-75.29,177.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
432,2018-08-19 01:38:00,0.0,SW,2.68,13.9,,,36.068,-75.29,221.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
433,2018-08-19 02:38:00,0.0,SSW,0.9,13.9,,,36.068,-75.29,211.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
434,2018-08-19 03:38:00,0.0,NNW,1.79,13.9,,,36.068,-75.29,335.0,0.9,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
435,2018-08-19 04:38:00,0.0,NW,1.79,13.9,,,36.068,-75.29,310.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
436,2018-08-19 05:38:00,0.0,NW,0.9,13.9,,,36.068,-75.29,323.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
437,2018-08-19 06:38:00,0.0,NNW,0.9,13.9,,,36.068,-75.29,333.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
438,2018-08-19 07:38:00,0.0,WNW,0.9,13.9,,,36.068,-75.29,299.0,0.45,,0.0,,,CFFC1,2503,-122.7086,41.0894
439,2018-08-19 08:38:00,0.0,NW,1.34,13.9,,,36.068,-75.29,309.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
440,2018-08-19 09:38:00,0.0,NNW,0.9,13.9,,,36.068,-75.29,344.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
441,2018-08-19 10:38:00,0.0,,0.9,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
442,2018-08-19 11:38:00,0.0,WNW,0.9,13.9,,,36.068,-75.29,282.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
443,2018-08-19 12:38:00,0.0,,0.45,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
444,2018-08-19 13:38:00,0.0,,0.9,13.9,86.95,,36.068,151.73,,0.0,6.0,0.0,,,CFFC1,2503,-122.7086,41.0894
445,2018-08-19 14:38:00,0.0,,0.45,13.9,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
446,2018-08-19 15:38:00,0.0,,0.45,14.4,,,36.068,-75.29,,0.0,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
447,2018-08-19 16:38:00,0.0,ENE,0.9,14.3,,,36.068,-75.29,58.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
448,2018-08-19 17:38:00,0.0,NW,1.34,14.3,63.52,,36.068,0.33,311.0,0.45,2.0,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
449,2018-08-19 18:38:00,0.0,NE,1.79,14.3,,,36.068,-75.29,37.0,0.45,,0.0,0.0,,CFFC1,2503,-122.7086,41.0894
