,date_time,wind_speed_set_1,wind_cardinal_direction_set_1d,wind_gust_set_1,dew_point_temperature_set_1d,heat_index_set_1d,wind_direction_set_1,relative_humidity_set_1,solar_radiation_set_1,air_temp_set_1,_meta_station_id,_meta_elevation,_meta_longitude,_meta_latitude
850,2018-08-09 20:30:00,2.68,N,,15.07,30.23,6.0,39.0,788.0,30.56,TWSC1,139,-121.67111,39.45806
851,2018-08-09 20:45:00,2.23,N,,13.84,29.87,6.0,36.0,788.0,30.56,TWSC1,139,-121.67111,39.45806
852,2018-08-09 21:00:00,2.23,N,,12.01,28.99,6.0,33.0,799.0,30.0,TWSC1,139,-121.67111,39.45806
853,2018-08-09 21:15:00,2.23,N,,14.43,31.6,5.0,34.0,750.0,32.22,TWSC1,139,-121.67111,39.45806
854,2018-08-09 21:30:00,1.79,N,,15.66,31.49,5.0,38.0,763.0,31.67,TWSC1,139,-121.67111,39.45806
855,2018-08-09 21:45:00,2.23,N,,15.56,30.91,5.0,39.0,755.0,31.11,TWSC1,139,-121.67111,39.45806
856,2018-08-09 22:00:00,2.23,N,,15.96,31.06,6.0,40.0,779.0,31.11,TWSC1,139,-121.67111,39.45806
857,2018-08-10 02:15:00,1.34,N,45.6,14.33,30.51,3.0,36.0,7.0,31.11,TWSC1,139,-121.67111,39.45806
858,2018-08-10 02:30:00,0.9,N,52.75,15.32,31.91,4.0,36.0,16.0,32.22,TWSC1,139,-121.67111,39.45806
859,2018-08-10 02:45:00,0.9,N,55.87,14.47,32.17,3.0,33.0,28.0,32.78,TWSC1,139,-121.67111,39.45806
860,2018-08-10 03:00:00,0.9,N,48.72,13.99,32.57,4.0,31.0,57.0,33.33,TWSC1,139,-121.67111,39.45806
861,2018-08-10 03:15:00,2.68,N,32.18,14.83,29.17,6.0,41.0,0.0,29.44,TWSC1,139,-121.67111,39.45806
862,2018-08-10 03:30:00,1.79,N,38.44,15.16,30.77,4.0,38.0,0.0,31.11,TWSC1,139,-121.67111,39.45806
863,2018-08-10 03:45:00,1.79,N,40.68,14.67,30.11,4.0,38.0,0.0,30.56,TWSC1,139,-121.67111,39.45806
864,2018-08-10 04:00:00,1.79,N,31.29,15.16,30.77,4.0,38.0,2.0,31.11,TWSC1,139,-121.67111,39.45806
865,2018-08-10 04:15:00,1.79,N,21.46,12.26,27.75,4.0,37.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
866,2018-08-10 04:30:00,1.34,N,27.71,13.17,28.33,5.0,38.0,0.0,28.89,TWSC1,139,-121.67111,39.45806
867,2018-08-10 04:45:00,1.79,N,31.74,13.66,28.87,5.0,38.0,0.0,29.44,TWSC1,139,-121.67111,39.45806
868,2018-08-10 05:00:00,1.79,N,33.97,15.21,29.27,6.0,42.0,0.0,29.44,TWSC1,139,-121.67111,39.45806
869,2018-08-10 05:15:00,3.13,N,20.56,9.1,26.64,7.0,32.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
870,2018-08-10 05:30:00,2.68,N,33.08,9.56,26.69,6.0,33.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
871,2018-08-10 05:45:00,2.23,N,21.46,10.05,27.08,5.0,33.0,0.0,27.78,TWSC1,139,-121.67111,39.45806
872,2018-08-10 06:00:00,1.34,N,18.77,10.93,27.18,5.0,35.0,0.0,27.78,TWSC1,139,-121.67111,39.45806
873,2018-08-10 06:15:00,2.23,N,21.91,10.43,26.78,8.0,35.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
874,2018-08-10 06:30:00,2.23,N,21.01,10.0,26.73,8.0,34.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
875,2018-08-10 06:45:00,2.68,N,16.99,10.0,26.73,8.0,34.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
876,2018-08-10 07:00:00,2.23,N,20.56,9.56,26.69,9.0,33.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
877,2018-08-10 07:15:00,1.79,N,25.48,10.36,26.33,8.0,36.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
878,2018-08-10 07:30:00,2.68,N,26.38,10.36,26.33,6.0,36.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
879,2018-08-10 07:45:00,2.23,N,25.48,10.36,26.33,6.0,36.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
880,2018-08-10 08:00:00,1.79,N,21.46,9.94,26.31,8.0,35.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
881,2018-08-10 08:15:00,0.9,N,59.9,11.32,,5.0,41.0,0.0,25.56,TWSC1,139,-121.67111,39.45806
882,2018-08-10 08:30:00,1.79,N,15.64,10.78,26.36,5.0,37.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
883,2018-08-10 08:45:00,0.9,N,24.14,10.27,,6.0,37.0,0.0,26.11,TWSC1,139,-121.67111,39.45806
884,2018-08-10 09:00:00,2.23,N,22.35,10.36,26.33,7.0,36.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
885,2018-08-10 09:15:00,1.34,N,58.11,12.15,,5.0,53.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
886,2018-08-10 09:30:00,1.34,N,71.97,11.48,,5.0,49.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
887,2018-08-10 09:45:00,1.34,N,81.8,12.43,,4.0,54.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
888,2018-08-10 10:00:00,1.79,N,66.61,11.54,,4.0,46.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
889,2018-08-10 10:15:00,0.0,,,12.72,,,55.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
890,2018-08-10 10:30:00,0.0,,43.8,11.98,,,49.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
891,2018-08-10 10:45:00,0.0,,,11.98,,,49.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
892,2018-08-10 11:00:00,0.9,N,67.05,12.15,,3.0,53.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
893,2018-08-10 11:15:00,0.45,N,23.69,12.22,,4.0,57.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
894,2018-08-10 11:30:00,0.9,N,,12.22,,2.0,57.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
895,2018-08-10 11:45:00,0.0,,53.64,12.75,,,57.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
896,2018-08-10 12:00:00,0.0,,0.0,12.72,,,55.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
897,2018-08-10 12:15:00,0.0,,42.91,11.7,,,57.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
898,2018-08-10 12:30:00,0.0,,,12.75,,,59.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
899,2018-08-10 12:45:00,0.0,,0.0,12.49,,,58.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
900,2018-08-10 13:00:00,0.9,N,,13.01,,3.0,60.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
901,2018-08-10 13:15:00,0.45,N,46.49,13.18,,2.0,65.0,31.0,20.0,TWSC1,139,-121.67111,39.45806
902,2018-08-10 13:30:00,0.45,N,37.1,11.44,,2.0,56.0,9.0,20.56,TWSC1,139,-121.67111,39.45806
903,2018-08-10 13:45:00,0.0,,0.0,12.49,,,60.0,1.0,20.56,TWSC1,139,-121.67111,39.45806
904,2018-08-10 14:00:00,0.9,N,26.38,11.7,,2.0,57.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
905,2018-08-10 14:15:00,0.45,N,60.34,14.56,,2.0,62.0,158.0,22.22,TWSC1,139,-121.67111,39.45806
906,2018-08-10 14:30:00,0.0,,84.48,14.53,,,64.0,125.0,21.67,TWSC1,139,-121.67111,39.45806
907,2018-08-10 14:45:00,0.0,,0.0,14.71,,,67.0,89.0,21.11,TWSC1,139,-121.67111,39.45806
908,2018-08-10 15:00:00,0.0,,31.74,12.46,,,62.0,55.0,20.0,TWSC1,139,-121.67111,39.45806
909,2018-08-10 15:15:00,0.9,N,,14.14,,2.0,51.0,345.0,25.0,TWSC1,139,-121.67111,39.45806
910,2018-08-10 15:30:00,0.0,,,13.21,,,48.0,295.0,25.0,TWSC1,139,-121.67111,39.45806
911,2018-08-10 15:45:00,0.45,N,84.93,14.28,,1.0,55.0,247.0,23.89,TWSC1,139,-121.67111,39.45806
912,2018-08-10 16:00:00,0.0,,26.82,14.06,,,58.0,202.0,22.78,TWSC1,139,-121.67111,39.45806
913,2018-08-10 16:15:00,2.68,N,,13.07,,7.0,46.0,526.0,25.56,TWSC1,139,-121.67111,39.45806
914,2018-08-10 16:30:00,1.79,N,,12.54,,4.0,43.0,483.0,26.11,TWSC1,139,-121.67111,39.45806
915,2018-08-10 16:45:00,1.79,N,,12.74,,4.0,45.0,442.0,25.56,TWSC1,139,-121.67111,39.45806
916,2018-08-10 17:00:00,0.9,N,96.55,13.07,,3.0,46.0,392.0,25.56,TWSC1,139,-121.67111,39.45806
917,2018-08-10 17:15:00,2.68,N,,13.19,27.14,7.0,42.0,667.0,27.22,TWSC1,139,-121.67111,39.45806
918,2018-08-10 17:30:00,2.68,N,,14.25,27.31,6.0,45.0,635.0,27.22,TWSC1,139,-121.67111,39.45806
919,2018-08-10 17:45:00,2.23,N,,13.91,,6.0,47.0,599.0,26.11,TWSC1,139,-121.67111,39.45806
920,2018-08-10 18:00:00,2.23,N,,14.23,,5.0,48.0,567.0,26.11,TWSC1,139,-121.67111,39.45806
921,2018-08-10 18:15:00,3.58,N,,14.71,28.68,8.0,42.0,758.0,28.89,TWSC1,139,-121.67111,39.45806
922,2018-08-10 18:30:00,3.13,N,,15.27,28.36,8.0,45.0,741.0,28.33,TWSC1,139,-121.67111,39.45806
923,2018-08-10 18:45:00,3.13,N,,13.45,27.96,9.0,40.0,715.0,28.33,TWSC1,139,-121.67111,39.45806
924,2018-08-10 19:00:00,2.68,N,,12.95,27.48,7.0,40.0,692.0,27.78,TWSC1,139,-121.67111,39.45806
925,2018-08-10 19:15:00,2.23,N,,14.26,29.99,7.0,37.0,805.0,30.56,TWSC1,139,-121.67111,39.45806
926,2018-08-10 19:30:00,1.79,N,,14.26,29.99,8.0,37.0,798.0,30.56,TWSC1,139,-121.67111,39.45806
927,2018-08-10 19:45:00,1.79,N,,14.17,29.47,7.0,38.0,785.0,30.0,TWSC1,139,-121.67111,39.45806
928,2018-08-10 20:00:00,1.79,N,,14.17,29.47,7.0,38.0,775.0,30.0,TWSC1,139,-121.67111,39.45806
929,2018-08-10 20:15:00,2.23,N,,13.51,31.87,7.0,31.0,802.0,32.78,TWSC1,139,-121.67111,39.45806
930,2018-08-10 20:30:00,1.34,N,,12.97,32.26,5.0,29.0,805.0,33.33,TWSC1,139,-121.67111,39.45806
931,2018-08-10 20:45:00,2.23,N,,13.02,31.19,6.0,31.0,811.0,32.22,TWSC1,139,-121.67111,39.45806
932,2018-08-10 21:00:00,2.68,N,99.68,14.33,30.51,6.0,36.0,808.0,31.11,TWSC1,139,-121.67111,39.45806
933,2018-08-10 21:15:00,2.23,N,,10.44,32.78,5.0,23.0,726.0,34.44,TWSC1,139,-121.67111,39.45806
934,2018-08-10 21:30:00,2.23,N,,11.81,32.52,6.0,26.0,745.0,33.89,TWSC1,139,-121.67111,39.45806
935,2018-08-10 21:45:00,2.23,N,,12.44,32.12,6.0,28.0,769.0,33.33,TWSC1,139,-121.67111,39.45806
936,2018-08-10 22:00:00,2.23,N,,8.63,31.94,5.0,21.0,794.0,33.89,TWSC1,139,-121.67111,39.45806
937,2018-08-11 04:15:00,1.34,N,31.74,13.96,28.5,5.0,40.0,0.0,28.89,TWSC1,139,-121.67111,39.45806
938,2018-08-11 04:30:00,0.9,N,33.53,14.71,28.68,5.0,42.0,0.0,28.89,TWSC1,139,-121.67111,39.45806
939,2018-08-11 04:45:00,1.79,N,33.97,14.34,28.58,6.0,41.0,0.0,28.89,TWSC1,139,-121.67111,39.45806
940,2018-08-11 05:00:00,2.23,N,31.74,15.21,29.27,5.0,42.0,0.0,29.44,TWSC1,139,-121.67111,39.45806
941,2018-08-11 05:15:00,0.9,N,29.5,10.5,27.13,4.0,34.0,0.0,27.78,TWSC1,139,-121.67111,39.45806
942,2018-08-11 05:30:00,2.23,N,25.48,10.54,27.5,7.0,33.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
943,2018-08-11 05:45:00,2.68,N,15.2,10.98,27.56,6.0,34.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
944,2018-08-11 06:00:00,1.34,N,28.61,13.17,28.33,6.0,38.0,0.0,28.89,TWSC1,139,-121.67111,39.45806
945,2018-08-11 06:15:00,1.34,N,16.09,9.12,26.98,3.0,31.0,0.0,27.78,TWSC1,139,-121.67111,39.45806
946,2018-08-11 06:30:00,0.9,N,32.18,10.36,26.33,4.0,36.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
947,2018-08-11 06:45:00,2.23,N,51.4,10.93,27.18,5.0,35.0,0.0,27.78,TWSC1,139,-121.67111,39.45806
948,2018-08-11 07:00:00,2.23,N,50.07,10.98,27.56,9.0,34.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
949,2018-08-11 07:15:00,0.9,N,57.66,10.36,26.33,4.0,36.0,0.0,26.67,TWSC1,139,-121.67111,39.45806
950,2018-08-11 07:30:00,0.9,N,62.13,9.12,27.34,2.0,30.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
951,2018-08-11 07:45:00,1.34,N,24.59,10.27,,4.0,37.0,0.0,26.11,TWSC1,139,-121.67111,39.45806
952,2018-08-11 08:00:00,0.9,N,43.36,10.0,26.73,5.0,34.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
953,2018-08-11 08:15:00,2.23,N,42.02,12.04,,5.0,46.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
954,2018-08-11 08:30:00,1.34,N,48.72,12.19,,4.0,48.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
955,2018-08-11 08:45:00,1.34,N,58.56,12.69,,4.0,48.0,0.0,24.44,TWSC1,139,-121.67111,39.45806
956,2018-08-11 09:00:00,1.34,N,59.9,9.87,,3.0,36.0,0.0,26.11,TWSC1,139,-121.67111,39.45806
957,2018-08-11 09:15:00,2.23,N,42.47,10.01,,6.0,43.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
958,2018-08-11 09:30:00,2.23,N,36.21,11.21,,6.0,45.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
959,2018-08-11 09:45:00,2.23,N,42.02,11.21,,7.0,45.0,0.0,23.89,TWSC1,139,-121.67111,39.45806
960,2018-08-11 10:00:00,3.13,N,43.36,11.53,,7.0,43.0,0.0,25.0,TWSC1,139,-121.67111,39.45806
961,2018-08-11 10:15:00,1.34,N,42.91,11.26,,5.0,50.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
962,2018-08-11 10:30:00,1.34,N,29.95,10.36,,4.0,44.0,0.0,23.33,TWSC1,139,-121.67111,39.45806
963,2018-08-11 10:45:00,0.9,N,56.77,10.01,,2.0,46.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
964,2018-08-11 11:00:00,0.9,N,62.58,10.65,,6.0,48.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
965,2018-08-11 11:15:00,2.23,N,50.96,11.86,,7.0,52.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
966,2018-08-11 11:30:00,2.68,N,45.6,11.86,,7.0,52.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
967,2018-08-11 11:45:00,2.23,N,51.4,12.38,,6.0,52.0,0.0,22.78,TWSC1,139,-121.67111,39.45806
968,2018-08-11 12:00:00,1.79,N,59.45,11.86,,5.0,52.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
969,2018-08-11 12:15:00,1.34,N,48.28,11.44,,4.0,56.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
970,2018-08-11 12:30:00,1.34,N,48.28,11.68,,3.0,55.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
971,2018-08-11 12:45:00,1.34,N,56.32,12.22,,7.0,57.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
972,2018-08-11 13:00:00,1.34,N,53.19,11.95,,8.0,56.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
973,2018-08-11 13:15:00,1.79,N,30.4,11.35,,5.0,52.0,26.0,21.67,TWSC1,139,-121.67111,39.45806
974,2018-08-11 13:30:00,2.68,N,42.02,11.64,,7.0,53.0,12.0,21.67,TWSC1,139,-121.67111,39.45806
975,2018-08-11 13:45:00,2.23,N,41.57,11.12,,7.0,53.0,3.0,21.11,TWSC1,139,-121.67111,39.45806
976,2018-08-11 14:00:00,1.34,N,48.28,10.89,,4.0,54.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
977,2018-08-11 14:15:00,1.34,N,50.07,11.92,,4.0,54.0,162.0,21.67,TWSC1,139,-121.67111,39.45806
978,2018-08-11 14:30:00,0.9,N,42.47,12.22,,4.0,57.0,113.0,21.11,TWSC1,139,-121.67111,39.45806
979,2018-08-11 14:45:00,1.79,N,40.23,11.68,,6.0,55.0,71.0,21.11,TWSC1,139,-121.67111,39.45806
980,2018-08-11 15:00:00,2.68,N,34.86,10.83,,7.0,52.0,43.0,21.11,TWSC1,139,-121.67111,39.45806
981,2018-08-11 15:15:00,4.02,N,56.32,11.67,,9.0,48.0,340.0,23.33,TWSC1,139,-121.67111,39.45806
982,2018-08-11 15:30:00,3.13,N,63.47,11.35,,8.0,47.0,293.0,23.33,TWSC1,139,-121.67111,39.45806
983,2018-08-11 15:45:00,2.23,N,63.92,11.78,,7.0,50.0,232.0,22.78,TWSC1,139,-121.67111,39.45806
984,2018-08-11 16:00:00,1.79,N,51.4,11.56,,5.0,51.0,198.0,22.22,TWSC1,139,-121.67111,39.45806
985,2018-08-11 16:15:00,2.23,N,55.87,11.88,,7.0,44.0,477.0,25.0,TWSC1,139,-121.67111,39.45806
986,2018-08-11 16:30:00,1.34,N,73.31,12.04,,8.0,46.0,439.0,24.44,TWSC1,139,-121.67111,39.45806
987,2018-08-11 16:45:00,2.68,N,61.69,12.04,,9.0,46.0,420.0,24.44,TWSC1,139,-121.67111,39.45806
988,2018-08-11 17:00:00,2.23,N,58.11,11.54,,9.0,46.0,379.0,23.89,TWSC1,139,-121.67111,39.45806
989,2018-08-11 17:15:00,1.34,N,52.3,11.57,26.41,5.0,39.0,615.0,26.67,TWSC1,139,-121.67111,39.45806
990,2018-08-11 17:30:00,2.23,N,58.11,12.33,26.46,7.0,41.0,593.0,26.67,TWSC1,139,-121.67111,39.45806
991,2018-08-11 17:45:00,2.23,N,62.13,11.82,,7.0,41.0,494.0,26.11,TWSC1,139,-121.67111,39.45806
992,2018-08-11 18:00:00,2.23,N,58.11,12.04,,7.0,43.0,487.0,25.56,TWSC1,139,-121.67111,39.45806
993,2018-08-11 18:15:00,3.58,N,61.69,12.35,28.17,9.0,36.0,705.0,28.89,TWSC1,139,-121.67111,39.45806
994,2018-08-11 18:30:00,3.13,N,80.46,11.42,27.62,7.0,35.0,701.0,28.33,TWSC1,139,-121.67111,39.45806
995,2018-08-11 18:45:00,1.79,N,63.92,11.42,27.62,5.0,35.0,662.0,28.33,TWSC1,139,-121.67111,39.45806
996,2018-08-11 19:00:00,1.34,N,50.07,11.77,27.29,5.0,37.0,642.0,27.78,TWSC1,139,-121.67111,39.45806
997,2018-08-11 19:15:00,3.13,N,64.81,12.04,29.46,11.0,32.0,738.0,30.56,TWSC1,139,-121.67111,39.45806
998,2018-08-11 19:30:00,3.13,NNE,67.05,10.58,28.75,15.0,30.0,746.0,30.0,TWSC1,139,-121.67111,39.45806
999,2018-08-11 19:45:00,4.47,N,59.45,10.58,28.75,11.0,30.0,730.0,30.0,TWSC1,139,-121.67111,39.45806
1000,2018-08-11 20:00:00,4.47,N,65.71,10.09,28.25,10.0,30.0,735.0,29.44,TWSC1,139,-121.67111,39.45806
1001,2018-08-11 20:15:00,3.13,N,65.26,12.01,30.95,8.0,29.0,763.0,32.22,TWSC1,139,-121.67111,39.45806
1002,2018-08-11 20:30:00,3.13,N,53.64,12.54,30.56,9.0,31.0,766.0,31.67,TWSC1,139,-121.67111,39.45806
1003,2018-08-11 20:45:00,3.13,N,64.37,12.52,30.05,10.0,32.0,760.0,31.11,TWSC1,139,-121.67111,39.45806
1004,2018-08-11 21:00:00,3.13,N,67.05,11.55,29.85,11.0,30.0,751.0,31.11,TWSC1,139,-121.67111,39.45806
1005,2018-08-11 21:15:00,3.13,N,59.9,11.96,31.47,8.0,28.0,673.0,32.78,TWSC1,139,-121.67111,39.45806
1006,2018-08-11 21:30:00,3.13,N,67.5,13.01,31.73,8.0,30.0,719.0,32.78,TWSC1,139,-121.67111,39.45806
1007,2018-08-11 21:45:00,2.68,N,67.05,12.52,31.07,10.0,30.0,733.0,32.22,TWSC1,139,-121.67111,39.45806
1008,2018-08-11 22:00:00,2.23,N,59.9,12.52,31.07,10.0,30.0,744.0,32.22,TWSC1,139,-121.67111,39.45806
1009,2018-08-12 08:15:00,2.23,N,45.6,7.44,,8.0,40.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1010,2018-08-12 08:30:00,1.79,N,38.89,7.07,,5.0,39.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1011,2018-08-12 08:45:00,1.79,N,33.08,7.94,,6.0,40.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
1012,2018-08-12 09:00:00,1.79,N,35.31,8.3,,5.0,41.0,0.0,22.22,TWSC1,139,-121.67111,39.45806
1013,2018-08-12 09:15:00,2.23,N,33.08,6.93,,6.0,40.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1014,2018-08-12 09:30:00,1.34,N,39.78,7.29,,5.0,41.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1015,2018-08-12 09:45:00,1.79,N,44.7,6.93,,6.0,40.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1016,2018-08-12 10:00:00,2.23,N,51.85,7.44,,6.0,40.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1017,2018-08-12 10:15:00,2.68,N,55.87,7.07,,7.0,39.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1018,2018-08-12 10:30:00,3.13,N,41.57,6.93,,7.0,40.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1019,2018-08-12 10:45:00,2.68,N,38.89,6.8,,8.0,41.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1020,2018-08-12 11:00:00,2.68,N,35.76,6.56,,7.0,39.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1021,2018-08-12 11:15:00,2.68,N,38.44,7.15,,7.0,42.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1022,2018-08-12 11:30:00,1.79,N,30.4,7.49,,5.0,43.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1023,2018-08-12 11:45:00,2.23,N,57.22,7.29,,8.0,41.0,0.0,21.11,TWSC1,139,-121.67111,39.45806
1024,2018-08-12 12:00:00,3.58,N,58.11,6.3,,10.0,37.0,0.0,21.67,TWSC1,139,-121.67111,39.45806
1025,2018-08-12 12:15:00,0.0,,0.0,7.46,,,46.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
1026,2018-08-12 12:30:00,0.45,N,47.38,7.46,,3.0,46.0,1.0,19.44,TWSC1,139,-121.67111,39.45806
1027,2018-08-12 12:45:00,0.0,,10.28,6.98,,,43.0,0.0,20.0,TWSC1,139,-121.67111,39.45806
1028,2018-08-12 13:00:00,0.9,N,42.47,7.15,,6.0,42.0,0.0,20.56,TWSC1,139,-121.67111,39.45806
1029,2018-08-12 13:15:00,0.45,N,25.03,7.97,,2.0,46.0,46.0,20.0,TWSC1,139,-121.67111,39.45806
1030,2018-08-12 13:30:00,0.45,N,36.65,7.46,,1.0,46.0,19.0,19.44,TWSC1,139,-121.67111,39.45806
1031,2018-08-12 13:45:00,0.0,,0.0,7.14,,,45.0,3.0,19.44,TWSC1,139,-121.67111,39.45806
1032,2018-08-12 14:00:00,0.0,,17.43,7.14,,,45.0,0.0,19.44,TWSC1,139,-121.67111,39.45806
1033,2018-08-12 14:15:00,0.0,,21.91,10.83,,,52.0,195.0,21.11,TWSC1,139,-121.67111,39.45806
1034,2018-08-12 14:30:00,0.0,,26.82,9.8,,,52.0,157.0,20.0,TWSC1,139,-121.67111,39.45806
1035,2018-08-12 14:45:00,0.45,N,21.01,9.21,,3.0,50.0,116.0,20.0,TWSC1,139,-121.67111,39.45806
1036,2018-08-12 15:00:00,0.45,N,15.64,8.6,,2.0,48.0,77.0,20.0,TWSC1,139,-121.67111,39.45806
1037,2018-08-12 15:15:00,1.34,N,,9.16,,3.0,42.0,386.0,22.78,TWSC1,139,-121.67111,39.45806
1038,2018-08-12 15:30:00,0.45,N,74.65,8.66,,3.0,42.0,336.0,22.22,TWSC1,139,-121.67111,39.45806
1039,2018-08-12 15:45:00,0.45,N,,11.78,,1.0,50.0,293.0,22.78,TWSC1,139,-121.67111,39.45806
1040,2018-08-12 16:00:00,0.0,,40.23,9.83,,,47.0,245.0,21.67,TWSC1,139,-121.67111,39.45806
1041,2018-08-12 16:15:00,1.79,N,,10.52,,4.0,43.0,565.0,23.89,TWSC1,139,-121.67111,39.45806
1042,2018-08-12 16:30:00,0.45,N,,12.19,,3.0,48.0,523.0,23.89,TWSC1,139,-121.67111,39.45806
1043,2018-08-12 16:45:00,1.34,N,68.84,9.44,,4.0,40.0,480.0,23.89,TWSC1,139,-121.67111,39.45806
1044,2018-08-12 17:00:00,2.23,N,55.87,8.94,,5.0,40.0,430.0,23.33,TWSC1,139,-121.67111,39.45806
1045,2018-08-12 17:15:00,1.34,N,,13.53,,6.0,49.0,696.0,25.0,TWSC1,139,-121.67111,39.45806
1046,2018-08-12 17:30:00,2.23,N,,12.89,,6.0,47.0,668.0,25.0,TWSC1,139,-121.67111,39.45806
1047,2018-08-12 17:45:00,1.79,N,,11.53,,4.0,43.0,634.0,25.0,TWSC1,139,-121.67111,39.45806
1048,2018-08-12 18:00:00,1.34,N,,12.37,,5.0,47.0,598.0,24.44,TWSC1,139,-121.67111,39.45806
1049,2018-08-12 18:15:00,1.34,N,,10.05,27.08,3.0,33.0,789.0,27.78,TWSC1,139,-121.67111,39.45806
1050,2018-08-12 18:30:00,1.79,N,,9.51,26.28,5.0,34.0,772.0,26.67,TWSC1,139,-121.67111,39.45806
1051,2018-08-12 18:45:00,1.34,N,,10.78,26.36,5.0,37.0,750.0,26.67,TWSC1,139,-121.67111,39.45806
1052,2018-08-12 19:00:00,1.79,N,,10.18,,6.0,38.0,724.0,25.56,TWSC1,139,-121.67111,39.45806
1053,2018-08-13 03:15:00,1.34,N,33.53,10.98,27.56,5.0,34.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
1054,2018-08-13 03:30:00,1.34,N,36.21,11.42,27.62,5.0,35.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
1055,2018-08-13 03:45:00,2.23,N,45.15,12.76,28.25,5.0,37.0,0.0,28.89,TWSC1,139,-121.67111,39.45806
1056,2018-08-13 04:00:00,1.79,N,42.47,12.84,28.69,5.0,36.0,1.0,29.44,TWSC1,139,-121.67111,39.45806
1057,2018-08-13 04:15:00,2.23,N,42.91,8.63,26.6,5.0,31.0,0.0,27.22,TWSC1,139,-121.67111,39.45806
1058,2018-08-13 04:30:00,2.23,N,47.38,7.63,26.85,8.0,28.0,0.0,27.78,TWSC1,139,-121.67111,39.45806
1059,2018-08-13 04:45:00,3.58,N,42.91,8.62,27.29,8.0,29.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
1060,2018-08-13 05:00:00,3.13,N,33.97,9.6,27.39,7.0,31.0,0.0,28.33,TWSC1,139,-121.67111,39.45806
